Data	Age From (oldest)	Age To (youngest)	Zone From (bottom)	Zone To  (top)	Leg	Site	H	Cor	T	Sc	Top(cm)	Depth (mbsf)	Scientist	Fossil Group                                 	Group Abundance	Group Preservation	Zelkova taxa	Ulmus taxa	Tsuga taxa	Tilia taxa	Quercus (evergreen) taxa	Quercus (deciduous)  taxa	Pterocarya taxa	Pinus taxa	Picea taxa	Pasania  taxa	Myrica taxa	Liquidambar taxa	Fupingopollenites taxa	Fagus taxa	Engelhardia taxa	Cyperaceae taxa	Cupressaceae taxa	Corylus taxa	Castanea taxa	Carya taxa	Carpinus taxa	Betula taxa	Alnus taxa	Acer taxa	Taxodiaceae taxa	Rhus taxa	Lagerstroemia taxa	Juglans taxa	Ilex taxa	Ephedra taxa	Chenopodiaceae taxa	Metasequoia  taxa	Gramineae taxa	Symplocos taxa	Dacrydium taxa	Celtis taxa	Aesculus  taxa	Carduoideae  taxa	Sapium  taxa	Nyssa  taxa	Elaeagnus taxa	Ericaceae taxa	Quercus taxa	Cryptomeria  taxa	Compositae taxa	Abies taxa	Ranunculaceae taxa	Trapa taxa	Comment
  SR	                 	                 	                  	              	127	 797	B	 23	X	 3	 112.00	    208.9200	Heusser  	Pollen/Spores                                	               	                  	            	1         	6         	0         	                        	                         	3              	19        	11        	             	           	0               	                      	5         	                	14             	                 	            	             	3         	             	7          	3         	0        	9               	         	                  	2           	         	1           	1                  	                 	1             	              	              	           	              	                 	            	1          	              	              	29          	6                	5              	0         	                  	          	from ODP Legs 127&128 Chapter 19 Appendix C back pocket

  SR	                 	                 	                  	              	127	 797	B	 23	X	 5	 112.00	    211.9200	Heusser  	Pollen/Spores                                	               	                  	            	2         	9         	0         	                        	                         	1              	20        	15        	             	           	1               	                      	5         	                	1              	                 	            	             	6         	             	10         	2         	0        	3               	         	                  	4           	         	0           	2                  	                 	0             	              	              	           	              	                 	            	1          	              	              	13          	2                	3              	3         	                  	          	from ODP Legs 127&128 Chapter 19 Appendix C back pocket

  SR	                 	                 	                  	              	127	 797	B	 24	X	 1	 110.00	    215.4000	Heusser  	Pollen/Spores                                	               	                  	            	2         	9         	0         	                        	                         	1              	28        	15        	             	           	0               	                      	1         	                	4              	                 	            	             	2         	             	9          	0         	0        	6               	         	                  	2           	         	0           	0                  	                 	1             	              	              	           	              	                 	            	0          	              	              	17          	3                	6              	2         	                  	          	from ODP Legs 127&128 Chapter 19 Appendix C back pocket

  SR	                 	                 	                  	              	127	 797	B	 24	X	 3	 110.00	    218.4000	Heusser  	Pollen/Spores                                	               	                  	            	1         	5         	0         	                        	                         	1              	49        	14        	             	           	0               	                      	3         	                	1              	                 	            	             	3         	             	4          	0         	0        	4               	         	                  	1           	         	0           	0                  	                 	0             	              	              	           	              	                 	            	0          	              	              	7           	4                	3              	5         	                  	          	from ODP Legs 127&128 Chapter 19 Appendix C back pocket

  SR	                 	                 	                  	              	127	 797	B	 24	X	 5	 110.00	    221.4000	Heusser  	Pollen/Spores                                	               	                  	            	3         	5         	0         	                        	                         	2              	34        	5         	             	           	0               	                      	1         	                	4              	                 	            	             	0         	             	4          	2         	0        	5               	         	                  	0           	         	1           	3                  	                 	0             	              	              	           	              	                 	            	0          	              	              	15          	5                	5              	2         	                  	          	from ODP Legs 127&128 Chapter 19 Appendix C back pocket

  SR	                 	                 	                  	              	127	 797	B	 25	X	 1	 110.00	    225.1000	Heusser  	Pollen/Spores                                	               	                  	            	5         	8         	1         	                        	                         	4              	25        	7         	             	           	0               	                      	2         	                	1              	                 	            	             	0         	             	7          	3         	0        	4               	         	                  	1           	         	0           	3                  	                 	1             	              	              	           	              	                 	            	0          	              	              	21          	3                	10             	2         	                  	          	from ODP Legs 127&128 Chapter 19 Appendix C back pocket

  SR	                 	                 	                  	              	127	 797	B	 25	X	 3	 110.00	    228.1000	Heusser  	Pollen/Spores                                	               	                  	            	5         	8         	2         	                        	                         	6              	31        	10        	             	           	1               	                      	1         	                	7              	                 	            	             	3         	             	10         	2         	0        	3               	         	                  	1           	         	0           	0                  	                 	0             	              	              	           	              	                 	            	0          	              	              	26          	4                	2              	2         	                  	          	from ODP Legs 127&128 Chapter 19 Appendix C back pocket

  SR	                 	                 	                  	              	127	 797	B	 25	X	 5	 110.00	    231.1000	Heusser  	Pollen/Spores                                	               	                  	            	12        	3         	0         	                        	                         	5              	30        	14        	             	           	3               	                      	0         	                	3              	                 	            	             	4         	             	3          	0         	1        	2               	         	                  	7           	         	0           	1                  	                 	2             	              	              	           	              	                 	            	1          	              	              	15          	4                	5              	3         	                  	          	from ODP Legs 127&128 Chapter 19 Appendix C back pocket

  SR	                 	                 	                  	              	127	 797	B	 26	X	 1	 111.00	    234.8100	Heusser  	Pollen/Spores                                	               	                  	            	1         	3         	0         	                        	                         	2              	26        	20        	             	           	0               	                      	1         	                	4              	                 	            	             	1         	             	10         	2         	0        	1               	         	                  	1           	         	1           	6                  	                 	1             	              	              	           	              	                 	            	0          	              	              	7           	3                	5              	13        	                  	          	from ODP Legs 127&128 Chapter 19 Appendix C back pocket

  SR	                 	                 	                  	              	127	 797	B	 26	X	 3	 111.00	    237.8100	Heusser  	Pollen/Spores                                	               	                  	            	2         	9         	0         	                        	                         	2              	32        	21        	             	           	1               	                      	1         	                	5              	                 	            	             	3         	             	4          	3         	0        	7               	         	                  	0           	         	1           	5                  	                 	0             	              	              	           	              	                 	            	0          	              	              	20          	1                	8              	4         	                  	          	from ODP Legs 127&128 Chapter 19 Appendix C back pocket

  SR	                 	                 	                  	              	127	 797	B	 26	X	 5	 111.00	    240.8100	Heusser  	Pollen/Spores                                	               	                  	            	4         	10        	0         	                        	                         	2              	28        	24        	             	           	1               	                      	1         	                	1              	                 	            	             	0         	             	10         	0         	0        	0               	         	                  	0           	         	1           	0                  	                 	2             	              	              	           	              	                 	            	0          	              	              	18          	3                	0              	3         	                  	          	from ODP Legs 127&128 Chapter 19 Appendix C back pocket

  SR	                 	                 	                  	              	127	 797	B	 27	X	 1	 111.00	    244.5100	Heusser  	Pollen/Spores                                	               	                  	            	3         	7         	0         	                        	                         	2              	24        	20        	             	           	0               	                      	2         	                	2              	                 	            	             	0         	             	10         	0         	0        	0               	         	                  	0           	         	0           	2                  	                 	0             	              	              	           	              	                 	            	0          	              	              	12          	1                	9              	5         	                  	          	from ODP Legs 127&128 Chapter 19 Appendix C back pocket

  SR	                 	                 	                  	              	127	 797	B	 27	X	 3	 110.00	    247.5000	Heusser  	Pollen/Spores                                	               	                  	            	2         	4         	2         	                        	                         	1              	50        	6         	             	           	0               	                      	0         	                	2              	                 	            	             	3         	             	4          	1         	0        	1               	         	                  	1           	         	1           	0                  	                 	1             	              	              	           	              	                 	            	0          	              	              	12          	1                	11             	0         	                  	          	from ODP Legs 127&128 Chapter 19 Appendix C back pocket

  SR	                 	                 	                  	              	127	 797	B	 27	X	 5	 110.00	    250.5000	Heusser  	Pollen/Spores                                	               	                  	            	3         	10        	0         	                        	                         	1              	31        	12        	             	           	0               	                      	0         	                	3              	                 	            	             	2         	             	2          	0         	0        	2               	         	                  	2           	         	1           	0                  	                 	1             	              	              	           	              	                 	            	0          	              	              	21          	1                	5              	5         	                  	          	from ODP Legs 127&128 Chapter 19 Appendix C back pocket

  SR	                 	                 	                  	              	127	 797	B	 28	X	 1	 111.00	    254.2100	Heusser  	Pollen/Spores                                	               	                  	            	6         	7         	1         	                        	                         	2              	25        	13        	             	           	0               	                      	3         	                	4              	                 	            	             	4         	             	3          	0         	0        	5               	         	                  	3           	         	2           	2                  	                 	2             	              	              	           	              	                 	            	0          	              	              	28          	2                	6              	0         	                  	          	from ODP Legs 127&128 Chapter 19 Appendix C back pocket

  SR	                 	                 	                  	              	127	 797	B	 28	X	 3	 112.00	    257.2200	Heusser  	Pollen/Spores                                	               	                  	            	4         	14        	0         	                        	                         	0              	25        	13        	             	           	0               	                      	1         	                	6              	                 	            	             	2         	             	7          	1         	0        	2               	         	                  	7           	         	2           	6                  	                 	1             	              	              	           	              	                 	            	0          	              	              	27          	0                	3              	4         	                  	          	from ODP Legs 127&128 Chapter 19 Appendix C back pocket

  SR	                 	                 	                  	              	127	 797	B	 30	X	 1	 110.00	    273.6000	Heusser  	Pollen/Spores                                	               	                  	            	5         	9         	1         	                        	                         	4              	15        	8         	             	           	1               	                      	1         	                	4              	                 	            	             	2         	             	4          	1         	2        	5               	         	                  	4           	         	0           	4                  	                 	1             	              	              	           	              	                 	            	1          	              	              	20          	3                	4              	2         	                  	          	from ODP Legs 127&128 Chapter 19 Appendix C back pocket

  SR	                 	                 	                  	              	127	 797	B	 30	X	 3	 110.00	    276.6000	Heusser  	Pollen/Spores                                	               	                  	            	3         	10        	0         	                        	                         	0              	17        	28        	             	           	0               	                      	2         	                	1              	                 	            	             	3         	             	4          	1         	0        	4               	         	                  	3           	         	0           	7                  	                 	1             	              	              	           	              	                 	            	0          	              	              	18          	3                	3              	2         	                  	          	from ODP Legs 127&128 Chapter 19 Appendix C back pocket

  SR	                 	                 	                  	              	127	 797	B	 30	X	 5	 110.00	    279.6000	Heusser  	Pollen/Spores                                	               	                  	            	3         	9         	1         	                        	                         	5              	30        	7         	             	           	1               	                      	0         	                	2              	                 	            	             	1         	             	4          	1         	0        	6               	         	                  	4           	         	0           	3                  	                 	2             	              	              	           	              	                 	            	0          	              	              	22          	1                	2              	1         	                  	          	from ODP Legs 127&128 Chapter 19 Appendix C back pocket

  SR	                 	                 	                  	              	127	 797	B	 31	X	 1	 111.00	    283.3100	Heusser  	Pollen/Spores                                	               	                  	            	2         	3         	3         	                        	                         	1              	30        	14        	             	           	0               	                      	0         	                	1              	                 	            	             	0         	             	2          	2         	0        	1               	         	                  	1           	         	0           	0                  	                 	0             	              	              	           	              	                 	            	0          	              	              	25          	1                	8              	8         	                  	          	from ODP Legs 127&128 Chapter 19 Appendix C back pocket

  SR	                 	                 	                  	              	127	 797	B	 31	X	 3	 110.00	    286.3000	Heusser  	Pollen/Spores                                	               	                  	            	4         	15        	0         	                        	                         	               	28        	23        	             	           	1               	                      	0         	                	0              	                 	            	             	1         	             	4          	0         	1        	5               	         	                  	1           	         	0           	3                  	                 	0             	              	              	           	              	                 	            	1          	              	              	10          	0                	4              	2         	                  	          	from ODP Legs 127&128 Chapter 19 Appendix C back pocket

  SR	                 	                 	                  	              	127	 797	B	 31	X	 5	 111.00	    289.3100	Heusser  	Pollen/Spores                                	               	                  	            	8         	18        	1         	                        	                         	4              	20        	3         	             	           	1               	                      	2         	                	2              	                 	            	             	3         	             	6          	2         	0        	9               	         	                  	5           	         	0           	1                  	                 	0             	              	              	           	              	                 	            	0          	              	              	6           	5                	3              	0         	                  	          	from ODP Legs 127&128 Chapter 19 Appendix C back pocket

  SR	                 	                 	                  	              	127	 797	B	 32	X	 3	 111.00	    296.0100	Heusser  	Pollen/Spores                                	               	                  	            	13        	1         	1         	                        	                         	7              	5         	0         	             	           	1               	                      	6         	                	2              	                 	            	             	4         	             	20         	4         	0        	2               	         	                  	2           	         	1           	1                  	                 	2             	              	              	           	              	                 	            	0          	              	              	37          	2                	4              	1         	                  	          	from ODP Legs 127&128 Chapter 19 Appendix C back pocket

  SR	                 	                 	                  	              	127	 797	B	 32	X	 5	 110.00	    299.0000	Heusser  	Pollen/Spores                                	               	                  	            	10        	3         	1         	                        	                         	2              	14        	3         	             	           	0               	                      	2         	                	2              	                 	            	             	1         	             	10         	1         	0        	1               	         	                  	3           	         	0           	2                  	                 	0             	              	              	           	              	                 	            	0          	              	              	39          	1                	9              	0         	                  	          	from ODP Legs 127&128 Chapter 19 Appendix C back pocket

  SR	                 	                 	                  	              	127	 797	B	 33	X	 1	 109.00	    302.5900	Heusser  	Pollen/Spores                                	               	                  	            	6         	8         	1         	                        	                         	2              	8         	0         	             	           	0               	                      	3         	                	0              	                 	            	             	4         	             	18         	0         	0        	0               	         	                  	1           	         	0           	8                  	                 	2             	              	              	           	              	                 	            	0          	              	              	25          	0                	16             	0         	                  	          	from ODP Legs 127&128 Chapter 19 Appendix C back pocket

  SR	                 	                 	                  	              	127	 797	B	 33	X	 3	  40.00	    304.9000	Yamanoi  	Pollen/Spores                                	               	                  	5.5%        	5.0%      	11        	.5%       	6.0%                    	20.0%                    	6.5%           	7         	51        	1.5%         	.5%        	2.0%            	                      	30.5%     	                	               	                 	1.0%        	1.0%         	9.0%      	4.0%         	1.5%       	1.5%      	         	2.0%            	         	                  	            	         	.5%         	                   	                 	              	.5%           	              	           	              	                 	            	           	              	1.0%          	            	                 	               	          	                  	          	in assemblage of 100 grains others indicated-31 grains from ODP Legs 127&128 SR Chapter 28 Table 1 p 472-478

  SR	                 	                 	                  	              	127	 797	B	 33	X	 3	 110.00	    305.6000	Heusser  	Pollen/Spores                                	               	                  	            	8         	3         	2         	                        	                         	2              	10        	0         	             	           	0               	                      	3         	                	1              	                 	            	             	3         	             	12         	1         	1        	2               	         	                  	1           	         	1           	9                  	                 	0             	              	              	           	              	                 	            	0          	              	              	29          	1                	12             	1         	                  	          	from ODP Legs 127&128 Chapter 19 Appendix C back pocket

  SR	                 	                 	                  	              	127	 797	B	 34	X	 3	 111.00	    315.3100	Heusser  	Pollen/Spores                                	               	                  	            	24        	1         	0         	                        	                         	3              	9         	0         	             	           	0               	                      	0         	                	3              	                 	            	             	10        	             	12         	2         	0        	3               	         	                  	1           	         	1           	1                  	                 	1             	              	              	           	              	                 	            	0          	              	              	19          	1                	4              	0         	                  	          	from ODP Legs 127&128 Chapter 19 Appendix C back pocket

  SR	                 	                 	                  	              	127	 797	B	 34	X	 5	  40.00	    317.6000	Yamanoi  	Pollen/Spores                                	               	                  	4.5%        	7.5%      	10        	1.0%      	13.0%                   	15.5%                    	3.5%           	12        	36        	3.0%         	           	1.0%            	                      	18.0%     	1.0%            	               	                 	1.0%        	.5%          	19.0%     	4.5%         	2.5%       	.5%       	.5%      	1.5%            	         	                  	.5%         	         	            	1.0%               	                 	.5%           	              	              	           	              	                 	            	           	              	              	            	                 	               	1         	                  	          	in assemblage of 100 grains others indicated-41 grains from ODP Legs 127&128 SR Chapter 28 Table 1 p 472-478

  SR	                 	                 	                  	              	127	 797	B	 34	X	 5	 111.00	    318.3100	Heusser  	Pollen/Spores                                	               	                  	            	6         	0         	4         	                        	                         	2              	5         	0         	             	           	0               	                      	8         	                	0              	                 	            	             	2         	             	8          	0         	0        	3               	         	                  	0           	         	1           	3                  	                 	0             	              	              	           	              	                 	            	0          	              	              	33          	1                	19             	0         	                  	          	from ODP Legs 127&128 Chapter 19 Appendix C back pocket

  SR	                 	                 	                  	              	127	 797	B	 35	X	 1	 110.00	    322.0000	Heusser  	Pollen/Spores                                	               	                  	            	3         	5         	1         	                        	                         	1              	10        	3         	             	           	0               	                      	0         	                	0              	                 	            	             	2         	             	5          	1         	0        	6               	         	                  	0           	         	0           	0                  	                 	0             	              	              	           	              	                 	            	0          	              	              	13          	2                	1              	0         	                  	          	from ODP Legs 127&128 Chapter 19 Appendix C back pocket

  SR	                 	                 	                  	              	127	 797	B	 35	X	 2	  39.00	    322.7900	Yamanoi  	Pollen/Spores                                	               	                  	5.5%        	3.0%      	4         	2.0%      	12.0%                   	14.0%                    	4.0%           	3         	61        	6.5%         	           	.5%             	                      	14.0%     	                	               	1.0%             	3.5%        	2.5%         	20.5%     	2.0%         	1.0%       	          	1.0%     	2.5%            	         	                  	            	         	.5%         	1.5%               	                 	.5%           	              	              	           	.5%           	                 	            	           	              	              	            	                 	               	          	                  	.5%       	in assemblage of 100 grains others indicated-32 grains from ODP Legs 127&128 SR Chapter 28 Table 1 p 472-478

  SR	                 	                 	                  	              	127	 797	B	 35	X	 3	 110.00	    325.0000	Heusser  	Pollen/Spores                                	               	                  	            	1         	7         	0         	                        	                         	3              	26        	6         	             	           	1               	                      	0         	                	0              	                 	            	             	3         	             	9          	2         	0        	1               	         	                  	1           	         	0           	0                  	                 	0             	              	              	           	              	                 	            	1          	              	              	14          	1                	1              	0         	                  	          	from ODP Legs 127&128 Chapter 19 Appendix C back pocket

  SR	                 	                 	                  	              	127	 797	B	 37	X	 2	  40.00	    342.2000	Yamanoi  	Pollen/Spores                                	               	                  	5.0%        	6.5%      	18        	1.5%      	12.0%                   	14.5%                    	4.0%           	4         	21        	.5%          	           	2.5%            	                      	22.0%     	                	               	                 	.5%         	.5%          	17.5%     	5.5%         	.5%        	.5%       	1.0%     	2.0%            	.5%      	                  	            	         	            	.5%                	                 	.5%           	.5%           	              	           	.5%           	.5%              	            	           	              	              	            	                 	               	          	.5%               	          	in assemblage of 100 grains others indicated-57 grains from ODP Legs 127&128 SR Chapter 28 Table 1 p 472-478

  SR	                 	                 	                  	              	127	 797	B	 38	X	 2	  18.00	    351.6800	Yamanoi  	Pollen/Spores                                	               	                  	4.5%        	1.5%      	5         	2.5%      	12.0%                   	16.5%                    	5.0%           	20        	60        	1.5%         	           	2.0%            	                      	32.0%     	                	               	                 	.5%         	             	10.0%     	3.5%         	1.5%       	2.0%      	1.5%     	2.5%            	         	                  	            	         	            	1.0%               	                 	              	              	              	           	              	                 	            	           	              	              	            	                 	               	          	                  	          	in assemblage of 100 grains others indicated-15 grains from ODP Legs 127&128 SR Chapter 28 Table 1 p 472-478

  SR	                 	                 	                  	              	127	 797	B	 39	X	 1	  17.00	    359.8700	Yamanoi  	Pollen/Spores                                	               	                  	3.5%        	5.5%      	6         	1.0%      	10.0%                   	9.0%                     	6.5%           	9         	39        	1.0%         	1.0%       	4.0%            	                      	26.5%     	                	               	1.0%             	2.5%        	.5%          	11.5%     	2.0%         	4.5%       	1.5%      	.5%      	7.0%            	         	                  	            	         	.5%         	                   	                 	              	              	              	           	              	                 	.5%         	           	              	              	            	                 	               	          	                  	          	in assemblage of 100 grains others indicated-46 grains from ODP Legs 127&128 SR Chapter 28 Table 1 p 472-478

  SR	                 	                 	                  	              	127	 797	B	 39	X	CC	  36.00	    360.3500	Heusser  	Pollen/Spores                                	               	                  	            	1         	2         	1         	                        	                         	6              	26        	18        	             	           	1               	                      	1         	                	3              	                 	            	             	5         	             	2          	1         	0        	8               	         	                  	2           	         	0           	0                  	                 	1             	              	              	           	              	                 	            	0          	              	              	6           	2                	6              	2         	                  	          	from ODP Legs 127&128 Chapter 19 Appendix C back pocket

  SR	                 	                 	                  	              	127	 797	B	 40	X	 2	  29.00	    370.2500	Heusser  	Pollen/Spores                                	               	                  	            	4         	2         	2         	                        	                         	4              	46        	14        	             	           	0               	                      	5         	                	0              	                 	            	             	8         	             	4          	0         	0        	1               	         	                  	1           	         	0           	0                  	                 	0             	              	              	           	              	                 	            	1          	              	              	6           	0                	1              	1         	                  	          	from ODP Legs 127&128 Chapter 19 Appendix C back pocket

  SR	                 	                 	                  	              	127	 797	B	 40	X	 2	  41.00	    370.3700	Yamanoi  	Pollen/Spores                                	               	                  	2.5%        	6.0%      	7         	1.5%      	17.0%                   	10.5%                    	3.0%           	22        	43        	2.5%         	           	2.0%            	.5%                   	27.0%     	                	               	1.5%             	.5%         	.5%          	9.5%      	5.0%         	1.5%       	1.0%      	3.0%     	1.5%            	         	                  	.5%         	         	.5%         	1.0%               	                 	              	              	              	.5%        	              	                 	            	           	              	1.0%          	            	                 	               	          	                  	          	in assemblage of 100 grains others indicated-28 grains from ODP Legs 127&128 SR Chapter 28 Table 1 p 472-478

  SR	                 	                 	                  	              	127	 797	B	 41	X	 1	  30.00	    379.3000	Heusser  	Pollen/Spores                                	               	                  	            	2         	5         	0         	                        	                         	4              	46        	11        	             	           	0               	                      	6         	                	3              	                 	            	             	8         	             	1          	1         	0        	1               	         	                  	2           	         	0           	0                  	                 	1             	              	              	           	              	                 	            	1          	              	              	12          	0                	0              	3         	                  	          	from ODP Legs 127&128 Chapter 19 Appendix C back pocket

  SR	                 	                 	                  	              	127	 797	B	 41	X	 1	  40.00	    379.4000	Yamanoi  	Pollen/Spores                                	               	                  	5.0%        	4.5%      	7         	.5%       	9.0%                    	8.0%                     	7.0%           	10        	42        	2.0%         	           	2.0%            	                      	15.5%     	                	               	                 	2.0%        	.5%          	23.5%     	2.5%         	5.0%       	2.0%      	1.0%     	4.5%            	         	                  	            	         	1.0%        	2.5%               	1.0%             	              	              	              	           	.5%           	                 	            	.5%        	              	              	            	                 	               	          	                  	          	in assemblage of 100 grains others indicated-41 grains from ODP Legs 127&128 SR Chapter 28 Table 1 p 472-478

  SR	                 	                 	                  	              	127	 797	B	 42	X	 1	  40.00	    388.3000	Yamanoi  	Pollen/Spores                                	               	                  	1.5%        	4.5%      	          	1.5%      	12.5%                   	7.5%                     	7.5%           	11        	42        	14.0%        	           	                	                      	13.5%     	                	               	                 	1.0%        	13.5%        	7.5%      	5.0%         	2.0%       	1.0%      	.5%      	3.0%            	         	                  	.5%         	         	.5%         	1.0%               	                 	.5%           	              	              	           	.5%           	                 	            	.5%        	              	.5%           	            	                 	               	          	                  	          	in assemblage of 100 grains others indicated-47 grains from ODP Legs 127&128 SR Chapter 28 Table 1 p 472-478

  SR	                 	                 	                  	              	127	 797	B	 43	X	 1	  41.00	    398.0100	Yamanoi  	Pollen/Spores                                	               	                  	2.5%        	3.5%      	4         	          	14.5%                   	7.0%                     	7.0%           	18        	45        	6.0%         	           	4.0%            	                      	29.5%     	.5%             	               	.5%              	            	1.5%         	9.0%      	4.5%         	1.5%       	1.0%      	         	                	         	                  	1.0%        	         	1.0%        	1.0%               	1.5%             	              	              	1.0%          	           	              	                 	.5%         	.5%        	1.0%          	              	            	                 	               	          	                  	          	in assemblage of 100 grains others indicated-33 grains from ODP Legs 127&128 SR Chapter 28 Table 1 p 472-478

  SR	                 	                 	                  	              	127	 797	B	 44	X	 1	  10.00	    407.4000	Yamanoi  	Pollen/Spores                                	               	                  	2.0%        	5.5%      	4         	1.5%      	22.5%                   	11.0%                    	10.5%          	11        	59        	3.0%         	           	2.0%            	.5%                   	12.5%     	                	               	1.5%             	            	1.0%         	8.0%      	2.0%         	1.5%       	2.0%      	2.0%     	1.0%            	         	                  	.5%         	         	3.0%        	3.5%               	1.5%             	              	              	              	           	1.0%          	.5%              	            	           	              	              	            	                 	               	          	                  	          	in assemblage of 100 grains others indicated-26 grains from ODP Legs 127&128 SR Chapter 28 Table 1 p 472-478

  SR	                 	                 	                  	              	127	 797	B	 46	X	 1	  20.00	    426.8000	Yamanoi  	Pollen/Spores                                	               	                  	2.5%        	6.0%      	3         	2.0%      	30.0%                   	8.0%                     	2.5%           	23        	32        	10.5%        	           	2.5%            	                      	10.0%     	.5%             	               	                 	1.0%        	4.5%         	10.5%     	2.5%         	1.0%       	.5%       	1.0%     	1.0%            	.5%      	                  	            	         	            	                   	1.5%             	.5%           	              	              	           	              	                 	            	           	              	              	            	                 	               	          	                  	          	in assemblage of 100 grains others indicated-42 grains from ODP Legs 127&128 SR Chapter 28 Table 1 p 472-478

  SR	                 	                 	                  	              	127	 797	B	 47	X	 1	  35.00	    436.5500	Yamanoi  	Pollen/Spores                                	               	                  	3.0%        	9.5%      	3         	1.0%      	37.0%                   	7.0%                     	1.5%           	41        	17        	13.5%        	           	2.0%            	                      	4.0%      	.5%             	               	.5%              	.5%         	2.0%         	4.5%      	2.5%         	           	.5%       	3.0%     	2.5%            	         	                  	.5%         	         	            	2.5%               	.5%              	              	.5%           	              	.5%        	.5%           	                 	            	           	              	              	            	                 	               	          	                  	          	in assemblage of 100 grains others indicated-39 grains from ODP Legs 127&128 SR Chapter 28 Table 1 p 472-478

  SR	                 	                 	                  	              	127	 797	B	 48	X	 2	  39.00	    447.7900	Yamanoi  	Pollen/Spores                                	               	                  	            	3.0%      	2         	          	39.0%                   	10.0%                    	1.5%           	22        	14        	25.0%        	           	.5%             	                      	3.5%      	.5%             	               	.5%              	            	5.5%         	2.5%      	.5%          	.5%        	          	1.5%     	1.5%            	         	                  	            	         	            	.5%                	3.5%             	              	              	.5%           	           	              	                 	            	           	              	              	            	                 	               	          	                  	          	in assemblage of 100 grains others indicated-62 grains from ODP Legs 127&128 SR Chapter 28 Table 1 p 472-478

  SR	                 	                 	                  	              	127	 797	B	 49	X	 1	  35.00	    455.8500	Yamanoi  	Pollen/Spores                                	               	                  	.5%         	4.0%      	10        	          	24.0%                   	10.5%                    	5.5%           	31        	36        	10.5%        	.5%        	1.5%            	                      	7.5%      	1.0%            	               	1.0%             	.5%         	7.5%         	9.0%      	4.5%         	           	1.5%      	2.0%     	4.0%            	         	                  	            	         	            	.5%                	3.0%             	              	.5%           	.5%           	           	              	                 	            	           	              	              	            	                 	               	          	                  	          	in assemblage of 100 grains others indicated-23 grains from ODP Legs 127&128 SR Chapter 28 Table 1 p 472-478

  SR	                 	                 	                  	              	127	 797	B	 50	X	 1	  24.00	    465.4400	Yamanoi  	Pollen/Spores                                	               	                  	2.0%        	5.0%      	8         	.5%       	24.0%                   	17.0%                    	8.0%           	21        	47        	.5%          	.5%        	2.5%            	                      	12.5%     	                	               	                 	.5%         	.5%          	13.0%     	5.5%         	           	1.0%      	1.0%     	3.0%            	         	                  	.5%         	         	            	.5%                	1.5%             	.5%           	              	              	           	              	                 	            	           	              	              	            	                 	               	          	                  	          	in assemblage of 100 grains others indicated-24 grains from ODP Legs 127&128 SR Chapter 28 Table 1 p 472-478

  SR	                 	                 	                  	              	127	 797	B	 51	X	 1	  34.00	    475.2400	Yamanoi  	Pollen/Spores                                	               	                  	4.0%        	9.0%      	10        	          	21.5%                   	10.5%                    	14.0%          	15        	58        	2.5%         	           	2.5%            	                      	3.5%      	.5%             	               	1.0%             	.5%         	1.0%         	18.0%     	4.5%         	           	          	2.0%     	.5%             	.5%      	.5%               	1.5%        	.5%      	.5%         	1.0%               	                 	              	              	              	           	              	                 	            	           	              	              	            	                 	               	          	                  	          	in assemblage of 100 grains others indicated-17 grains from ODP Legs 127&128 SR Chapter 28 Table 1 p 472-478

  SR	                 	                 	                  	              	127	 797	B	 52	X	 1	  34.00	    484.8400	Yamanoi  	Pollen/Spores                                	               	                  	1.5%        	5.0%      	4         	3.0%      	26.5%                   	10.0%                    	15.5%          	29        	36        	3.0%         	.5%        	2.5%            	.5%                   	5.0%      	.5%             	.5%            	.5%              	1.0%        	3.0%         	15.5%     	1.5%         	.5%        	1.5%      	2.5%     	                	         	                  	            	         	            	                   	                 	              	              	              	           	              	                 	            	           	              	              	            	                 	               	          	                  	          	in assemblage of 100 grains others indicated-31 grains from ODP Legs 127&128 SR Chapter 28 Table 1 p 472-478

