leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code,eodp_id
40,362,,1,4,0.0,0.0,36.00,40.83, 1,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,RARE,,,MODERATE,NO AGE GIVEN,846,RCYCL0010,Cycladophora davisiana,RARE,  ,1,e2ee6f8ff371f0eea827ba87ec2532a2
40,362,,14,2,0.0,0.0,159.50,161.45, 7,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,846,RSTIO0070,Stichocorys peregrina,RARE,  ,1,d6f5f7501f471d0b1f660aa3e17c6994
40,362,,14,3,0.0,0.0,159.50,162.95, 8,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,COMMON,,,POOL,NO AGE GIVEN,846,RAXOP0010,Axoprunum angelinum,RARE,  ,1,7f5e4602214df76d76a53aac6a5d062a
40,362,,14,3,0.0,0.0,159.50,162.95, 8,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,COMMON,,,POOL,NO AGE GIVEN,846,RCORU0040,Cornutella profunda,RARE,  ,1,eb057b905faafc45b0a319f28357b2ec
40,362,,14,3,0.0,0.0,159.50,162.95, 8,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,COMMON,,,POOL,NO AGE GIVEN,846,RCYCL0010,Cycladophora davisiana,RARE,  ,1,7bc8a7e0f65e2c724649f609439b1336
40,362,,14,3,0.0,0.0,159.50,162.95, 8,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,COMMON,,,POOL,NO AGE GIVEN,846,RDICU0050,Dictyophimus crisiae,FEW,  ,1,23b9648490be05bdbfd281bbe443971c
40,362,,14,3,0.0,0.0,159.50,162.95, 8,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,COMMON,,,POOL,NO AGE GIVEN,846,REUCY0050,Eucyrtidium calvertense,FEW,  ,1,3838bbe4d2533bc6bcc877615d006252
40,362,,14,3,0.0,0.0,159.50,162.95, 8,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,COMMON,,,POOL,NO AGE GIVEN,846,RLAMR0010,Lamprocyrtis hannai,FEW,  ,1,dc4dd257b5ba660d9d52e78905b2db1a
40,362,,14,3,0.0,0.0,159.50,162.95, 8,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,COMMON,,,POOL,NO AGE GIVEN,846,RLAMR0030,Lamprocyrtis heteroporos,RARE,  ,1,2906b47676ff3c094febfc0a0f77b35f
40,362,,14,3,0.0,0.0,159.50,162.95, 8,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,COMMON,,,POOL,NO AGE GIVEN,846,RSTIO0070,Stichocorys peregrina,RARE,  ,1,c7524698e55abda5ce84bb2b220e934b
40,362,,14,4,99.0,101.0,159.50,165.45, 1,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,,,,,NO AGE GIVEN,850,RSPOO0020,Spongocore puella,PRESENT,  ,1,fea65cc8cd517a1f13f900de379e80c4
40,362,,14,6,0.0,0.0,159.50,167.45, 6,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,COMMON,,,POOL,NO AGE GIVEN,846,RCORU0040,Cornutella profunda,RARE,  ,1,ea3514fe4d900974fc8817a61a0c6e4f
40,362,,14,6,0.0,0.0,159.50,167.45, 6,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,COMMON,,,POOL,NO AGE GIVEN,846,REUCY0050,Eucyrtidium calvertense,FEW,  ,1,9ab62d2bf445fc4d0a78769453bc59b4
40,362,,14,6,0.0,0.0,159.50,167.45, 6,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,COMMON,,,POOL,NO AGE GIVEN,846,RLAMR0010,Lamprocyrtis hannai,FEW,  ,1,9bb460fa733f930eb425245eb4d5faec
40,362,,14,6,0.0,0.0,159.50,167.45, 6,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,COMMON,,,POOL,NO AGE GIVEN,846,RLAMR0030,Lamprocyrtis heteroporos,RARE,  ,1,e2c3cd5f82f2407b47e86fbe9e459113
40,362,,14,6,0.0,0.0,159.50,167.45, 6,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,COMMON,,,POOL,NO AGE GIVEN,846,RSPOO0020,Spongocore puella,FEW,  ,1,1e1151fe67e7afdd97ac52fd8f2f43a3
40,362,,14,6,0.0,0.0,159.50,167.45, 6,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,COMMON,,,POOL,NO AGE GIVEN,846,RSTIO0070,Stichocorys peregrina,FEW,  ,1,cb471ac1f350a8cfd0465b95801755da
40,362,,15,1,0.0,0.0,178.50,178.50, 3,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,846,REUCY0050,Eucyrtidium calvertense,RARE,  ,1,d6524c6fe44f1e4ea22ef788b0dac727
40,362,,15,1,0.0,0.0,178.50,178.50, 3,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,846,RLAMR0010,Lamprocyrtis hannai,FEW,  ,1,cb734e0673e4c3e3da4c45e4c1a25531
40,362,,15,1,0.0,0.0,178.50,178.50, 3,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,846,RLAMR0030,Lamprocyrtis heteroporos,RARE,  ,1,a696f17a1cc2c0df0737af836c8ae365
40,362,,15,3,0.0,0.0,178.50,181.50, 5,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,ABUNDANT,,,MODERATE,NO AGE GIVEN,846,REUCY0050,Eucyrtidium calvertense,RARE,  ,1,64899e3bfd0a376c9b60c2cc2499276b
40,362,,15,3,0.0,0.0,178.50,181.50, 5,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,ABUNDANT,,,MODERATE,NO AGE GIVEN,846,RLAMR0010,Lamprocyrtis hannai,FEW,  ,1,5950d066ed3c074afa8635e5c27f5828
40,362,,15,3,0.0,0.0,178.50,181.50, 5,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,ABUNDANT,,,MODERATE,NO AGE GIVEN,846,RLAMR0030,Lamprocyrtis heteroporos,FEW,  ,1,1008884718a10f19a7c063489ff8ee72
40,362,,15,3,0.0,0.0,178.50,181.50, 5,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,ABUNDANT,,,MODERATE,NO AGE GIVEN,846,RSPOO0020,Spongocore puella,FEW,  ,1,abeeca75e15f2cb7f5b8d62a699c6ced
40,362,,15,3,0.0,0.0,178.50,181.50, 5,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,ABUNDANT,,,MODERATE,NO AGE GIVEN,846,RSTIO0070,Stichocorys peregrina,FEW,  ,1,de48be4754c540dc7330b8ef78c0ebc2
40,362,,15,4,0.0,0.0,178.50,183.00, 1,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,846,RLAMR0010,Lamprocyrtis hannai,FEW,  ,1,a026f7258ef2f9b6719ca87fa7218daa
40,362,,15,6,0.0,0.0,178.50,186.00, 4,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,ABUNDANT,,,MODERATE,NO AGE GIVEN,846,RCORU0040,Cornutella profunda,FEW,  ,1,6e50aff737ca2752cdd542df33bf8c85
40,362,,15,6,0.0,0.0,178.50,186.00, 4,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,ABUNDANT,,,MODERATE,NO AGE GIVEN,846,RDICU0050,Dictyophimus crisiae,FEW,  ,1,9d7ab1ca6f9c56813529e39f92ceb1cb
40,362,,15,6,0.0,0.0,178.50,186.00, 4,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,ABUNDANT,,,MODERATE,NO AGE GIVEN,846,RLAMR0030,Lamprocyrtis heteroporos,FEW,  ,1,882d11bc2eecad28bedb16b2da06b72d
40,362,,15,6,0.0,0.0,178.50,186.00, 4,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,ABUNDANT,,,MODERATE,NO AGE GIVEN,846,RSTIO0070,Stichocorys peregrina,FEW,  ,1,f11e7c3c2c43247b537352cfd7640828
40,362,,16,4,0.0,0.0,197.50,202.30, 5,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,846,RAXOP0010,Axoprunum angelinum,RARE,  ,1,b957d0a0b3179877e691db4b1dcd984d
40,362,,16,4,0.0,0.0,197.50,202.30, 5,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,846,REUCY0050,Eucyrtidium calvertense,RARE,  ,1,efee12da339b51f1d42bda82ce16183d
40,362,,16,4,0.0,0.0,197.50,202.30, 5,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,846,RLAMR0010,Lamprocyrtis hannai,FEW,  ,1,ad3bead77cbeb03dd2e38aa12eaf9c8b
40,362,,16,4,0.0,0.0,197.50,202.30, 5,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,846,RLAMR0030,Lamprocyrtis heteroporos,RARE,  ,1,a4c2ddf4ea107872e6bcd1378e745ca1
40,362,,16,4,0.0,0.0,197.50,202.30, 5,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,846,RSTIO0070,Stichocorys peregrina,RARE,  ,1,0094a25e1065303d2b447b8b0d810d96
40,362,,17,4,0.0,0.0,216.50,221.40, 9,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,846,RCORU0040,Cornutella profunda,RARE,  ,1,6416b6604df6970bad5f739158e5cbab
40,362,,17,4,0.0,0.0,216.50,221.40, 9,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,846,RDICU0050,Dictyophimus crisiae,FEW,  ,1,4eacf2d5f6ead9f38c0742bd020bcbdb
40,362,,17,4,0.0,0.0,216.50,221.40, 9,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,846,REUCY0050,Eucyrtidium calvertense,COMMON,  ,1,b9970e8f1f16e76145c58ae2b02bf01c
40,362,,17,4,0.0,0.0,216.50,221.40, 9,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,846,RLAMR0010,Lamprocyrtis hannai,FEW,  ,1,477768757e854273aa460461400d03b2
40,362,,17,4,0.0,0.0,216.50,221.40, 9,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,846,RLAMR0030,Lamprocyrtis heteroporos,FEW,  ,1,5ab2b394ee606693bf3f31084f29467e
40,362,,17,4,0.0,0.0,216.50,221.40, 9,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,846,ROMMA0050,Ommatartus penultimus,FEW,  ,1,c636e21855266bfa01a9b2c775f5ce58
40,362,,17,4,0.0,0.0,216.50,221.40, 9,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,846,ROMMA0070,Ommatartus tetrathalamus,FEW,  ,1,0f652ede3233cdda62bbd733218b9982
40,362,,17,4,0.0,0.0,216.50,221.40, 9,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,846,RSTIO0050,Stichocorys delmontensis,FEW,  ,1,2a4e70ca8f5c1bbe7eeb01f63314b7c2
40,362,,17,4,0.0,0.0,216.50,221.40, 9,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,846,RSTIO0070,Stichocorys peregrina,FEW,  ,1,a77d6797ee81a41334fdc321298a672b
40,362,,18,4,0.0,0.0,235.50,240.35, 3,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,RARE,,,MODERATE,NO AGE GIVEN,846,RAXOP0010,Axoprunum angelinum,FEW,  ,1,4d856bdf222808610f58196d173c181d
40,362,,18,4,0.0,0.0,235.50,240.35, 3,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,RARE,,,MODERATE,NO AGE GIVEN,846,REUCY0050,Eucyrtidium calvertense,RARE,  ,1,070c3568d645123b6ad1c6ae0bd64e34
40,362,,18,4,0.0,0.0,235.50,240.35, 3,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,RARE,,,MODERATE,NO AGE GIVEN,846,RSTIO0070,Stichocorys peregrina,RARE,  ,1,a45dfe66782140bd0c060a4a708122a9
40,362,,19,4,0.0,0.0,254.50,259.40, 2,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,846,REUCY0050,Eucyrtidium calvertense,RARE,  ,1,1cf5915d17976d95a7f4e80d8d0c6c89
40,362,,19,4,0.0,0.0,254.50,259.40, 2,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,846,ROMMA0070,Ommatartus tetrathalamus,RARE,  ,1,e568a05264b49a7ab5bd51355f767d05
40,362,,23,4,0.0,0.0,330.50,335.00, 3,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,846,RLAMR0010,Lamprocyrtis hannai,FEW,  ,1,cf73e592f81e751d58b788de9868d9ea
40,362,,23,4,0.0,0.0,330.50,335.00, 3,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,846,RSTIO0050,Stichocorys delmontensis,FEW,  ,1,069038a56b61126f4e91738c3cd05090
40,362,,23,4,0.0,0.0,330.50,335.00, 3,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,846,RSTIO0070,Stichocorys peregrina,FEW,  ,1,296ab6580c6d76fcea098b035221e956
40,362,,24,4,0.0,0.0,349.50,354.35, 3,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,RARE,,,MODERATE,NO AGE GIVEN,846,REUCY0050,Eucyrtidium calvertense,RARE,  ,1,6839a20c7c7389e6664c64e6d56c526e
40,362,,24,4,0.0,0.0,349.50,354.35, 3,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,RARE,,,MODERATE,NO AGE GIVEN,846,RSTIO0050,Stichocorys delmontensis,FEW,  ,1,c985d61fff8ebd5a9ebf0784aba9a0eb
40,362,,24,4,0.0,0.0,349.50,354.35, 3,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,RARE,,,MODERATE,NO AGE GIVEN,846,RSTIO0070,Stichocorys peregrina,FEW,  ,1,e3a4fd626e0362e8839d2a4343cd02d9
40,362,,24,4,99.0,101.0,349.50,355.35, 1,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,,,,,NO AGE GIVEN,850,RLAMR0010,Lamprocyrtis hannai,PRESENT,  ,1,7221c98496dc7924354d53cc40d6490d
