Any taxon above genus,genus modifier,genus name,subgenera modifier,subgenera name,species modifier,species name,subspecies modifier,subspecies name,non-taxa descriptor,normalized_name,taxon_group,verbatim_name,comments
,,Chiasmolithus,,,,spp.,,,,Chiasmolithus spp.,nannofossils,Chiasmolithus spp.,
,,Chiasmolithus,,,,titus,,,,Chiasmolithus titus,nannofossils,Chiasmolithus titus,
,,Chiastozygus,,,,sp.,,,,Chiastozygus sp.,nannofossils,Chiastozygus,
,,Chiastozygus,,,,litterarius,,,,Chiastozygus litterarius,nannofossils,Chiastozygus litterarius,
,,Chiastozygus,,,,garrisonii,,,,Chiastozygus garrisonii,nannofossils,Chiastozygus garrisonii,
,,Chiastozygus,,,,platyrhethus,,,,Chiastozygus platyrhethus,nannofossils,Chiastozygus platyrhethus,
,,Chiphragmalithus,,,,acanthodes,,,,Chiphragmalithus acanthodes,nannofossils,Chiphragmolithus acanothodes,
,,Chiphragmalithus,,,,acanthodes,,,,Chiphragmalithus acanthodes,nannofossils,Chiphragmolithus acanthodes,
,,Chiphragmalithus,,,,armatus,,,,Chiphragmalithus armatus,nannofossils,Chiphragmolithus armatus,
,,Chiphragmalithus,,,,barbatus,,,,Chiphragmalithus barbatus,nannofossils,Chiphragmolithus barbatus,
,,Chiphragmalithus,,,,calathus,,,,Chiphragmalithus calathus,nannofossils,Chiphragmolithus calathus,
,,Clausicoccus,,,,fenestratus,,,,Clausicoccus fenestratus,nannofossils,Clausicoccus fenestratus,
,,Clausicoccus,,,,spp.,,,,Clausicoccus spp.,nannofossils,Clausicoccus spp.,
,,Clausicoccus,,,,vanheckiae,,,,Clausicoccus vanheckiae,nannofossils,Clausicoccus vanheckiae,
,,Coccolithus,,,,abisectus,,,,Coccolithus abisectus,nannofossils,Coccolithus abisectus,
,,Coccolithus,,,,braarudii,,,,Coccolithus braarudii,nannofossils,Coccolithus braarudii,
,,Coccolithus,,,,cachaoi,,,,Coccolithus cachaoi,nannofossils,Coccolithus cachaoi,
,,Coccolithus,,,,crassus,,,,Coccolithus crassus,nannofossils,Coccolithus crassus,
,,Coccolithus,,,,eopelagicus,,,,Coccolithus eopelagicus,nannofossils,Coccolithus eopelagicus,
,,Coccolithus,,,,eopelagicus,,, >14 microns,Coccolithus eopelagicus ( >14 microns),nannofossils,Coccolithus eopelagicus ( >14µm),
,,Coccolithus,,,,formosus,,,,Coccolithus formosus,nannofossils,Coccolithus formosus,
,,Coccolithus,,,,gigas,,,,Coccolithus gigas,nannofossils,Coccolithus gigas,
,,Coccolithus,,,,pelagicus,,,,Coccolithus pelagicus,nannofossils,Coccolithus pelagicus (w/bar),Coccolithus pelagicus (w/bar)
,,Coccolithus,,,,pelagicus,,azorinus,,Coccolithus pelagicus azorinus,nannofossils,Coccolithus pelagicus spp. azorinus,Coccolithus pelagicus spp. azorinus
,,Coccolithus,,,,pelagicus,,braarudii,,Coccolithus pelagicus braarudii,nannofossils,Coccolithus pelagicus spp. braarudii,Coccolithus pelagicus spp. braarudii
,,Coccolithus,,,,pelagicus,,pelagicus,,Coccolithus pelagicus pelagicus,nannofossils,Coccolithus pelagicus ssp. pelagicus,Coccolithus pelagicus ssp. pelagicus
,,Coccolithus,,,,spp.,,,,Coccolithus spp.,nannofossils,Coccolithus spp.,
,,Corollithion,,,,kennedyi,,,,Corollithion kennedyi,nannofossils,Corollithion kennedyi,
,,Coronocyclus,,,,nitescens,,,,Coronocyclus nitescens,nannofossils,Coronocyclas nitescens,
,,Coronocyclus,,,,bramlettei,,,,Coronocyclus bramlettei,nannofossils,Coronocyclus bramlettei,
,,Coronocyclus,,,,nitescens,,,,Coronocyclus nitescens,nannofossils,Coronocyclus nitescens (circular),Coronocyclus nitescens (circular)
,,Coronocyclus,,,,nitescens,,,,Coronocyclus nitescens,nannofossils,Coronocyclus nitescens (elliptical),Coronocyclus nitescens (elliptical)
,,Coronocyclus,,,,prionion,,,,Coronocyclus prionion,nannofossils,Coronocyclus prionion,
,,Coronocyclus,,,,spp.,,,,Coronocyclus spp.,nannofossils,Coronocyclus spp.,
,,Cretarhabdus,,,,conicus,,,,Cretarhabdus conicus,nannofossils,Cretarhabdus conicus,
,,Cretarhabdus,,,,crenulatus,,,,Cretarhabdus crenulatus,nannofossils,Cretarhabdus crenulatus,
,,Cretarhabdus,,,,striatus,,,,Cretarhabdus striatus,nannofossils,Cretarhabdus striatus,
,,Cribrocentrum,,,,reticulatum,,,,Cribrocentrum reticulatum,nannofossils,Cribrocentrum reticulatum,
,,Cribrocorona,,,,gallica,,,,Cribrocorona gallica,nannofossils,Cribrocorona gallica,
,,Cribrosphaerella,,,,daniae,,,,Cribrosphaerella daniae,nannofossils,Cribrosphaerella daniae,
,,Cribrosphaerella,,,,ehrenbergii,,,,Cribrosphaerella ehrenbergii,nannofossils,Cribrosphaerella ehrenbergii,
,,Cruciellipsis,,,,cuvillieri,,,,Cruciellipsis cuvillieri,nannofossils,Cruciellipsis cuvillieri,
,,Cruciplacolithus,,,,asymmetricus,,,,Cruciplacolithus asymmetricus,nannofossils,Cruciplacolithus asymmetricus,
,,Cruciplacolithus,,,,cruciformis,,,,Cruciplacolithus cruciformis,nannofossils,Cruciplacolithus cruciformis,
,,Cruciplacolithus,,,,edwardsii,,,,Cruciplacolithus edwardsii,nannofossils,Cruciplacolithus edwardsii,
,,Cruciplacolithus,,,,frequens,,,,Cruciplacolithus frequens,nannofossils,Cruciplacolithus frequens,
,,Cruciplacolithus,,,,intermedius,,,,Cruciplacolithus intermedius,nannofossils,Cruciplacolithus intermedius,
,,Cruciplacolithus,,,,latipons,,,,Cruciplacolithus latipons,nannofossils,Cruciplacolithus latipons,
,,Cruciplacolithus,,,,primus,,,,Cruciplacolithus primus,nannofossils,Cruciplacolithus primus,
,,Cruciplacolithus,,,,spp.,,,,Cruciplacolithus spp.,nannofossils,Cruciplacolithus spp.,
,,Cruciplacolithus,,,,tenuis,,,,Cruciplacolithus tenuis,nannofossils,Cruciplacolithus tenuis,
,,Cryptococcolithus,,,,mediaperforatus,,,,Cryptococcolithus mediaperforatus,nannofossils,Cryptococcolithus mediaperforate,
,,Cryptococcolithus,,,,mediaperforatus,,,,Cryptococcolithus mediaperforatus,nannofossils,Cryptococcolithus mediaperforatus,
,,Cyclagelosphaera,,,,margerelii,,,,Cyclagelosphaera margerelii,nannofossils,Cyclagelosphaera margerelii,
,,Cyclagelosphaera,,,,reinhardtii,,,,Cyclagelosphaera reinhardtii,nannofossils,Cyclagelosphaera reinhardtii,
,,Cyclagelosphaera,,,,spp.,,,,Cyclagelosphaera spp.,nannofossils,Cyclagelosphaera spp.,
,,Cyclicargolithus,,,,abisectus,,,11 microns,Cyclicargolithus abisectus (11 microns),nannofossils,Cyclicargolithus abisectus (11 µm),
,,Cyclicargolithus,,,,abisectus,,,>11 microns,Cyclicargolithus abisectus (>11 microns),nannofossils,Cyclicargolithus abisectus (>11 microns),
,,Cyclicargolithus,,,,floridanus,,,5-11 microns,Cyclicargolithus floridanus (5-11 microns),nannofossils,Cyclicargolithus floridanus (5-11µm),
,,Cyclicargolithus,,,,floridanus,,,small <5 microns,Cyclicargolithus floridanus (small <5 microns),nannofossils,Cyclicargolithus floridanus small (<5µm),
,,Cyclicargolithus,,,,luminis,,,,Cyclicargolithus luminis,nannofossils,Cyclicargolithus luminis,
,?,Cyclicargolithus,,,,luminis,,,,? Cyclicargolithus luminis,nannofossils,Cyclicargolithus? luminis,
,,Cylindralithus,,,,nudus,,,,Cylindralithus nudus,nannofossils,Cylindralithus nudus,
,,Cylindralithus,,,,sculptus,,,,Cylindralithus sculptus,nannofossils,Cylindralithus sculptus,
,,Cylindralithus,,,,serratus,,,,Cylindralithus serratus,nannofossils,Cylindralithus serratus,
,,Daktylethra,,,,punctulata,,,,Daktylethra punctulata,nannofossils,Daktylethra punctulata,
,,Diazomatolithus,,,,lehmanii,,,,Diazomatolithus lehmanii,nannofossils,Diazomatolithus lehmanii,
,,Dictyococcites,,,,sp.,,,<3 microns,Dictyococcites sp. (<3 microns),nannofossils,Dictyococcites (<3 microns),
,,Dictyococcites,,,,antarcticus,,,,Dictyococcites antarcticus,nannofossils,Dictyococcites antarcticus,
,,Dictyococcites,,,,bisectus,,,,Dictyococcites bisectus,nannofossils,Dictyococcites bisectus,
,,Dictyococcites,,,,bisectus,,,>10 microns,Dictyococcites bisectus (>10 microns),nannofossils,Dictyococcites bisectus (>10 microns),
,,Dictyococcites,,,,bisectus,,,>10 microns,Dictyococcites bisectus (>10 microns),nannofossils,Dictyococcites bisectus (>10 µm),
,,Dictyococcites,,,,bisectus,,,>10 microns,Dictyococcites bisectus (>10 microns),nannofossils,Dictyococcites bisectus (>10µm),
,,Dictyococcites,,,,haqii,,,,Dictyococcites haqii,nannofossils,Dictyococcites haqii,
,,Dictyococcites,,,,perplexus,,,,Dictyococcites perplexus,nannofossils,Dictyococcites perplexus,
,,Dictyococcites,,,,productus,,,,Dictyococcites productus,nannofossils,Dictyococcites productus,
,,Dictyococcites,,,,scrippsae,,,,Dictyococcites scrippsae,nannofossils,Dictyococcites scrippsae,
,,Dictyococcites,,,,scrippsae,,,<10 microns,Dictyococcites scrippsae (<10 microns),nannofossils,Dictyococcites scrippsae (<10µm),
,,Dictyococcites,,,,spp.,,,,Dictyococcites spp.,nannofossils,Dictyococcites spp.,
,,Dictyococcites,,,,spp.,,,<6 microns,Dictyococcites spp. (<6 microns),nannofossils,Dictyococcites spp. (<6 microns),
,,Dictyococcites,,,,spp.,,,medium,Dictyococcites spp. (medium),nannofossils,Dictyococcites spp. (medium),
,,Dictyococcites,,,,spp.,,,small,Dictyococcites spp. (small),nannofossils,Dictyococcites spp. (small),
,,Discoaster,,,,spp.,,,six-rayed,Discoaster spp. (six-rayed),nannofossils,"Discoaster ""six-rayed""",
,,Discoaster,,,,adamanteus,,,,Discoaster adamanteus,nannofossils,Discoaster adamanteus,
,,Discoaster,,,,altus,,,,Discoaster altus,nannofossils,Discoaster altus,
,,Discoaster,,,,anartios,,,,Discoaster anartios,nannofossils,Discoaster anartios,
,,Discoaster,,,,araneus,,,,Discoaster araneus,nannofossils,Discoaster araneus,
,,Discoaster,,,,asymmetricus,,,,Discoaster asymmetricus,nannofossils,Discoaster asymetricus,
,,Discoaster,,,,backmanii,,,,Discoaster backmanii,nannofossils,Discoaster backmanii,
,,Discoaster,,,,barbadiensis,,,,Discoaster barbadiensis,nannofossils,Discoaster barbadiensis,
,,Discoaster,,,,bellus,,,,Discoaster bellus,nannofossils,Discoaster bellus,
,,Discoaster,,,,bergenii,,,,Discoaster bergenii,nannofossils,Discoaster bergenii,
,,Discoaster,,,,bifax,,,,Discoaster bifax,nannofossils,Discoaster bifax,
,,Discoaster,,,,binodosus,,,,Discoaster binodosus,nannofossils,Discoaster binodosus,
,,Discoaster,,,,blackstockae,,,,Discoaster blackstockae,nannofossils,Discoaster blackstockae,
,,Discoaster,,,,braarudii,,,,Discoaster braarudii,nannofossils,Discoaster braarudi,
,,Discoaster,,,,braarudii,,,,Discoaster braarudii,nannofossils,Discoaster braarudii,
,,Discoaster,,,,brouweri,,,,Discoaster brouweri,nannofossils,Discoaster brouwerii,
,,Discoaster,,,,brouweri,,,,Discoaster brouweri,nannofossils,Discoaster broweri,
,,Discoaster,,,,calcaris,,,,Discoaster calcaris,nannofossils,Discoaster calcaris,
,,Discoaster,,,,calculosus,,,,Discoaster calculosus,nannofossils,Discoaster calculosus,
,,Discoaster,,,,challengeri,,,,Discoaster challengeri,nannofossils,Discoaster challengeri,
,,Discoaster,,,,challengeri,,,,Discoaster challengeri,nannofossils,Discoaster challengerii,
,,Discoaster,,,,deflandrei,,,small,Discoaster deflandrei (small),nannofossils,Discoaster deflandrei (small),
,,Discoaster,,,,delicatus,,,,Discoaster delicatus,nannofossils,Discoaster delicatus,
,,Discoaster,,,,diastypus,,,,Discoaster diastypus,nannofossils,Discoaster diastypus,
,,Discoaster,,,,distinctus,,,,Discoaster distinctus,nannofossils,Discoaster distinctus,
,,Discoaster,,,,druggii,,,< 15 microns,Discoaster druggii (< 15 microns),nannofossils,Discoaster druggii (< 15 microns),
,,Discoaster,,,,elegans,,,,Discoaster elegans,nannofossils,Discoaster elegans,
,,Discoaster,,,,exilis,,,,Discoaster exilis,nannofossils,Discoaster exilis,
,,Discoaster,,,,falcatus,,,,Discoaster falcatus,nannofossils,Discoaster falcatus,
,,Discoaster,,,,variabilis,,,group,Discoaster variabilis (group),nannofossils,Discoaster gr. variabilis,Discoaster variabilis group
,,Discoaster,,,,hamatus-bellus,,,,Discoaster hamatus-bellus,nannofossils,Discoaster hamatus/bellus,
,,Discoaster,,,,intercalaris,,,,Discoaster intercalaris,nannofossils,Discoaster intercalaris,
,,Discoaster,,,,kuepperi,,,,Discoaster kuepperi,nannofossils,Discoaster kuepperi,
,,Discoaster,,,,kugleri,,,,Discoaster kugleri,nannofossils,Discoaster kuglerii,
,,Discoaster,,,,lenticularis,,,,Discoaster lenticularis,nannofossils,Discoaster lenticularis,
,,Discoaster,,,,lodoensis,,,,Discoaster lodoensis,nannofossils,Discoaster lodoensis,
,,Discoaster,,,,loeblichii,,,,Discoaster loeblichii,nannofossils,Discoaster loeblichii,
,,Discoaster,,,,mahmoudii,,,,Discoaster mahmoudii,nannofossils,Discoaster mahmoudii,
,,Discoaster,,,,mediosus,,,,Discoaster mediosus,nannofossils,Discoaster mediosus,
,,Discoaster,,,,mendomobensis,,,,Discoaster mendomobensis,nannofossils,Discoaster mendomobensis,
,,Discoaster,,,,mohleri,,,,Discoaster mohleri,nannofossils,Discoaster mohleri,
,,Discoaster,,,,moorei,,,,Discoaster moorei,nannofossils,Discoaster moori,
,,Discoaster,,,,multiradiatus,,,,Discoaster multiradiatus,nannofossils,Discoaster multiradiatus,
,,Discoaster,,,,musicus,,,,Discoaster musicus,nannofossils,Discoaster musicus,
,,Discoaster,,,,neorectus,,,,Discoaster neorectus,nannofossils,Discoaster neorectus,
,,Discoaster,,,,nobilis,,,,Discoaster nobilis,nannofossils,Discoaster nobilis,
,,Discoaster,,,,nodifer,,,,Discoaster nodifer,nannofossils,Discoaster nodifer,
,,Discoaster,,,,ornatus,,,,Discoaster ornatus,nannofossils,Discoaster ornatus,
,,Discoaster,,,,pacificus,,,,Discoaster pacificus,nannofossils,Discoaster pacificus,
,,Discoaster,,,,paelikei,,,,Discoaster paelikei,nannofossils,Discoaster paelikei,
,,Discoaster,,,,pansus,,,,Discoaster pansus,nannofossils,Discoaster pansus,
,,Discoaster,,,,pentaradiatus,,,,Discoaster pentaradiatus,nannofossils,Discoaster pentaradiatus,
,,Discoaster,,,,quadramus,,,,Discoaster quadramus,nannofossils,Discoaster quadramus,
,,Discoaster,,,,quintatus,,,,Discoaster quintatus,nannofossils,Discoaster quintatus,
,,Discoaster,,,,saipanensis,,,,Discoaster saipanensis,nannofossils,Discoaster saipanensis,
,,Discoaster,,,,salisburgensis,,,,Discoaster salisburgensis,nannofossils,Discoaster salisburgensis,
,,Discoaster,,,,sanmiguelensis,,,,Discoaster sanmiguelensis,nannofossils,Discoaster sanmiguelensis,
,,Discoaster,,,,septemradiatus,,,,Discoaster septemradiatus,nannofossils,Discoaster septemradiatus,
,,Discoaster,,,,sp.,,,,Discoaster sp.,nannofossils,Discoaster sp.,
,,Discoaster,,,cf.,brouweri,,,,Discoaster cf. brouweri,nannofossils,Discoaster sp. cf. D. brouweri,Discoaster sp. cf. D. brouweri
,,Discoaster,,,cf.,variabilis,,,,Discoaster cf. variabilis,nannofossils,Discoaster sp. cf. D. variabilis,Discoaster sp. cf. D. variabilis
,,Discoaster,,,,spp.,,,"""(Neogene)""","Discoaster spp. ""(Neogene)""",nannofossils,Discoaster spp. (Neogene),Discoaster spp. (Neogene)
,,Discoaster,,,,spp.,,,"""(Paleogene)""","Discoaster spp. ""(Paleogene)""",nannofossils,Discoaster spp. (Paleogene),Discoaster spp. (Paleogene)
,,Discoaster,,,,spp.,,,five-rayed,Discoaster spp. (five-rayed),nannofossils,Discoaster spp. (five-rayed),
,,Discoaster,,,,stellulus,,,,Discoaster stellulus,nannofossils,Discoaster stellulus,
,,Discoaster,,,,sublodoensis,,,,Discoaster sublodoensis,nannofossils,Discoaster sublodoensis,
,,Discoaster,,,,subsurculus,,,,Discoaster subsurculus,nannofossils,Discoaster subsurculus,
,,Discoaster,,,,triradiatus,,,,Discoaster triradiatus,nannofossils,Discoaster triradiatus,
,,Discoaster,,,,tristellifer,,,,Discoaster tristellifer,nannofossils,Discoaster tristellifer,
,,Discoaster,,,,variabilis,,,group,Discoaster variabilis (group),nannofossils,Discoaster variabilis group,Discoaster variabilis group
,,Discoaster,,,,wemmelensis,,,,Discoaster wemmelensis,nannofossils,Discoaster wemmelensis,
,,Discoaster,,,,williamsii,,,,Discoaster williamsii,nannofossils,Discoaster williamsii,
,,Discolithina,,,,japonica,,,,Discolithina japonica,nannofossils,Discolithina japonica,
,,Discorhabdus,,,,watkinsii,,,,Discorhabdus watkinsii,nannofossils,Discorhabdus watkinsii,
,,Discosphaera,,,,tubifera,,,,Discosphaera tubifera,nannofossils,Discosphaera tubifera,
,,Eiffellithus,,,,sp.,,,,Eiffellithus sp.,nannofossils,Eifellithus,
,,Eiffellithus,,,,angustus,,,,Eiffellithus angustus,nannofossils,Eiffellithus angustus,
,,Eiffellithus,,,,casulus,,,,Eiffellithus casulus,nannofossils,Eiffellithus casulus,
,,Eiffellithus,,,,equibiramus,,,,Eiffellithus equibiramus,nannofossils,Eiffellithus equibiramus,
,,Eiffellithus,,,,eximius,,,,Eiffellithus eximius,nannofossils,Eiffellithus eximius,
,,Eiffellithus,,,,eximius,,,,Eiffellithus eximius,nannofossils,Eiffellithus eximius (sensu Verbeek),Eiffellithus eximius (sensu Verbeek)
,,Eiffellithus,,,,gorkae,,,,Eiffellithus gorkae,nannofossils,Eiffellithus gorkae,
,,Eiffellithus,,,,monechiae,,,,Eiffellithus monechiae,nannofossils,Eiffellithus monechiae,
,,Eiffellithus,,,,parallelus,,,,Eiffellithus parallelus,nannofossils,Eiffellithus parallelus,
,,Eiffellithus,,,,perchnielseniae,,,,Eiffellithus perchnielseniae,nannofossils,Eiffellithus perchnielseniae,
,,Eiffellithus,,,,praestigium,,,,Eiffellithus praestigium,nannofossils,Eiffellithus praestigium,
,,Eiffellithus,,,,sp.,,,,Eiffellithus sp.,nannofossils,Eiffellithus sp.,
,,Eiffellithus,,,,turriseiffelii,,,,Eiffellithus turriseiffelii,nannofossils,Eiffellithus turriseiffelii,
,,Eiffellithus,,,,vonsalisiae,,,,Eiffellithus vonsalisiae,nannofossils,Eiffellithus vonsalisiae,
,,Ellipsolithus,,,,bollii,,,,Ellipsolithus bollii,nannofossils,Ellipsolithus bollii,
,,Ellipsolithus,,,,distichus,,,,Ellipsolithus distichus,nannofossils,Ellipsolithus distichus,
,,Ellipsolithus,,,,macellus,,,,Ellipsolithus macellus,nannofossils,Ellipsolithus macellus,
,,Ellipsolithus,,,,subdistichus,,,,Ellipsolithus subdistichus,nannofossils,Ellipsolithus subdistichus,
,,Emiliania,,,,huxleyi,,,<5 microns,Emiliania huxleyi (<5 microns),nannofossils,Emiliania huxleyi (<5 microns),
,,Emiliania,,,,huxleyi,,,>5 microns,Emiliania huxleyi (>5 microns),nannofossils,Emiliania huxleyi (>5 microns),
,,Eprolithus,,,,eptapetalus,,,,Eprolithus eptapetalus,nannofossils,Eprolithus eptapetalus,
,,Eprolithus,,,,floralis,,,,Eprolithus floralis,nannofossils,Eprolithus floralis,
,,Eprolithus,,,,moratus,,,,Eprolithus moratus,nannofossils,Eprolithus moratus,
,,Eprolithus,,,,octopetalus,,,,Eprolithus octopetalus,nannofossils,Eprolithus octopetalus,
,,Ericsonia,,,,robusta,,,,Ericsonia robusta,nannofossils,Ericsonia robusta,
,,Ericsonia,,,,robusta,,,small,Ericsonia robusta (small),nannofossils,Ericsonia robusta (small),
,,Ericsonia,,,,subpertusa,,,,Ericsonia subpertusa,nannofossils,Ericsonia subpertusa,
,,Fasciculithus,,,,alanii,,,,Fasciculithus alanii,nannofossils,Fasciculithus alanii,
,,Fasciculithus,,,,clinatus,,,,Fasciculithus clinatus,nannofossils,Fasciculithus clinatus,
,,Fasciculithus,,,,involutus,,,,Fasciculithus involutus,nannofossils,Fasciculithus involutus,
,,Fasciculithus,,,,lilianae,,,,Fasciculithus lilianae,nannofossils,Fasciculithus lilianae,
,,Fasciculithus,,,,magnus,,,,Fasciculithus magnus,nannofossils,Fasciculithus magnus,
,,Fasciculithus,,,,pileatus,,,,Fasciculithus pileatus,nannofossils,Fasciculithus pileatus,
,,Fasciculithus,,,,richardii,,,,Fasciculithus richardii,nannofossils,Fasciculithus richardii,
,,Fasciculithus,,,,shaubii,,,,Fasciculithus shaubii,nannofossils,Fasciculithus shaubii,
,,Fasciculithus,,,,spp.,,,,Fasciculithus spp.,nannofossils,Fasciculithus spp.,
,,Fasciculithus,,,,thomasii,,,,Fasciculithus thomasii,nannofossils,Fasciculithus thomasii,
,,Fasciculithus,,,,tympaniformis,,,,Fasciculithus tympaniformis,nannofossils,Fasciculithus tympaniformis,
,,Fasciculithus,,,,ulii,,,,Fasciculithus ulii,nannofossils,Fasciculithus ulii,
,,Fasciculithus,,,,ulii,,,,Fasciculithus ulii,nannofossils,Fasciculithus ullii,
,,Florisphaera,,,,profunda,var.,elongata,,Florisphaera profunda var. elongata,nannofossils,Florisphaera profunda var. elongata,
,,Gartnerago,,,,chiasta,,,,Gartnerago chiasta,nannofossils,Gartnerago chiasta,
,,Gartnerago,,,,nanum,,,,Gartnerago nanum,nannofossils,Gartnerago nanum,
,,Gartnerago,,,,obliquum,,,,Gartnerago obliquum,nannofossils,Gartnerago obliquum,
,,Gartnerago,,,,segmentatum,,,,Gartnerago segmentatum,nannofossils,Gartnerago segmentatum,
,,Gartnerago,,,,theta,,,,Gartnerago theta,nannofossils,Gartnerago theta,
,,Gephyrocapsa,,,,spp.,,,<4 microns,Gephyrocapsa spp. (<4 microns),nannofossils,Gephyrocapsa (<4 microns),
,,Gephyrocapsa,,,,spp.,,,<4 microns,Gephyrocapsa spp. (<4 microns),nannofossils,Gephyrocapsa (<4 µm),
,,Gephyrocapsa,,,,spp.,,,>4 microns,Gephyrocapsa spp. (>4 microns),nannofossils,Gephyrocapsa (>4 µm),
,,Gephyrocapsa,,,,spp.,,,>5.5 microns,Gephyrocapsa spp. (>5.5 microns),nannofossils,Gephyrocapsa (>5.5 microns),
,,Gephyrocapsa,,,,spp.,,,>5.5 microns,Gephyrocapsa spp. (>5.5 microns),nannofossils,Gephyrocapsa (>5.5 µm),
,,Gephyrocapsa,,,,spp.,,,<4 microns,Gephyrocapsa spp. (<4 microns),nannofossils,Gephyrocapsa (small <4 microns),
,,Gephyrocapsa,,,,aperta,,,,Gephyrocapsa aperta,nannofossils,Gephyrocapsa aperta,
,,Gephyrocapsa,,,,caribbeanica,,,,Gephyrocapsa caribbeanica,nannofossils,Gephyrocapsa caribbeanica,
,,Gephyrocapsa,,,,caribbeanica,,,3-4 microns,Gephyrocapsa caribbeanica (3-4 microns),nannofossils,Gephyrocapsa caribbeanica (3-4 microns),
,,Gephyrocapsa,,,,caribbeanica,,,4-5.5 microns,Gephyrocapsa caribbeanica (4-5.5 microns),nannofossils,Gephyrocapsa caribbeanica (4-5.5 microns),
,,Gephyrocapsa,,,,caribbeanica,,,>5.5 microns,Gephyrocapsa caribbeanica (>5.5 microns),nannofossils,Gephyrocapsa caribbeanica (>5.5 microns),
,,Gephyrocapsa,,,,caribbeanica,,,large,Gephyrocapsa caribbeanica (large),nannofossils,Gephyrocapsa caribbeanica (large),
,,Gephyrocapsa,,,,ericsonii,,,,Gephyrocapsa ericsonii,nannofossils,Gephyrocapsa ericsonii,
,,Gephyrocapsa,,,,large,,,,Gephyrocapsa large,nannofossils,Gephyrocapsa large,
,,Gephyrocapsa,,,,margerelii/muellerae,,,,Gephyrocapsa margerelii/muellerae,nannofossils,Gephyrocapsa margerelii/muellerae,
,,Gephyrocapsa,,,,muellerae,,,,Gephyrocapsa muellerae,nannofossils,Gephyrocapsa muellerae,
,,Gephyrocapsa,,,,oceanica,,,,Gephyrocapsa oceanica,nannofossils,Gephyrocapsa oceanica,
,,Gephyrocapsa,,,,oceanica,,,3-4 microns,Gephyrocapsa oceanica (3-4 microns),nannofossils,Gephyrocapsa oceanica (3-4 microns),
,,Gephyrocapsa,,,,oceanica,,,4-5.5 microns,Gephyrocapsa oceanica (4-5.5 microns),nannofossils,Gephyrocapsa oceanica (4-5.5 microns),
,,Gephyrocapsa,,,,oceanica,,,<5 micron,Gephyrocapsa oceanica (<5 micron),nannofossils,Gephyrocapsa oceanica (<5 micron),
,,Gephyrocapsa,,,,oceanica,,,>5 micron,Gephyrocapsa oceanica (>5 micron),nannofossils,Gephyrocapsa oceanica (>5 micron),
,,Gephyrocapsa,,,,oceanica,,,>5.5 microns,Gephyrocapsa oceanica (>5.5 microns),nannofossils,Gephyrocapsa oceanica (>5.5 microns),
,,Gephyrocapsa,,,,oceanica,,,large,Gephyrocapsa oceanica (large),nannofossils,"Gephyrocapsa oceanica (Large, Diagonal bridge)","Gephyrocapsa oceanica (Large, Diagonal bridge)"
,,Gephyrocapsa,,,,oceanica,,,,Gephyrocapsa oceanica,nannofossils,Gephyrocapsa oceanica ss,Gephyrocapsa oceanica ss
,,Gephyrocapsa,,,,omega,,,,Gephyrocapsa omega,nannofossils,Gephyrocapsa omega,
,,Gephyrocapsa,,,,parallela,,,,Gephyrocapsa parallela,nannofossils,Gephyrocapsa parallela,
,,Gephyrocapsa,,,,sinuosa,,,,Gephyrocapsa sinuosa,nannofossils,Gephyrocapsa sinuosa,
,,Gephyrocapsa,,,,sp.,,,,Gephyrocapsa sp.,nannofossils,Gephyrocapsa sp.,
,,Gephyrocapsa,,,,sp.,,,>5.5 microns,Gephyrocapsa sp. (>5.5 microns),nannofossils,Gephyrocapsa sp. (>5.5 microns),
,,Gephyrocapsa,,,,sp.,,,closed >4 microns,Gephyrocapsa sp. (closed >4 microns),nannofossils,Gephyrocapsa sp. (closed >4 microns),
,,Gephyrocapsa,,,,sp.,,,large,Gephyrocapsa sp. (large),nannofossils,Gephyrocapsa sp. (large),
,,Gephyrocapsa,,,,"""sp. 3""",,,,"Gephyrocapsa ""sp. 3""",nannofossils,Gephyrocapsa sp. 3,
,,Gephyrocapsa,,,,sp.,,,medium,Gephyrocapsa sp. (medium),nannofossils,Gephyrocapsa sp. medium,
,,Gephyrocapsa,,,,spp.,,,<3 microns,Gephyrocapsa spp. (<3 microns),nannofossils,Gephyrocapsa spp. (<3 microns),
,,Gephyrocapsa,,,,spp.,,,>4 microns,Gephyrocapsa spp. (>4 microns),nannofossils,Gephyrocapsa spp. (>4 microns),
,,Gephyrocapsa,,,,spp.,,,closed >4 microns,Gephyrocapsa spp. (closed >4 microns),nannofossils,Gephyrocapsa spp. (large >5.5 microns),
,,Gephyrocapsa,,,,spp.,,,medium 4-5.5 microns,Gephyrocapsa spp. (medium 4-5.5 microns),nannofossils,Gephyrocapsa spp. (medium 4-5.5 microns),
,,Gephyrocapsa,,,,spp.,,,small <3.5 microns,Gephyrocapsa spp. (small <3.5 microns),nannofossils,Gephyrocapsa spp. (small <3.5 microns),
,,Gephyrocapsa,,,,spp.,,,small,Gephyrocapsa spp. (small),nannofossils,Gephyrocapsa spp. (small),
,,Gephyrocapsa,,,,spp.,,,medium,Gephyrocapsa spp. (medium),nannofossils,Gephyrocapsa spp. medium,
,,Gephyrocapsa,,,,spp.,,,small <4 microns,Gephyrocapsa spp. (small <4 microns),nannofossils,Gephyrocapsa spp. small (<4 microns),
