Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Zone name (short),Sample comment,Preservation,Group abundance,Florisphaera profunda,Emiliania huxleyi,Gephyrocapsa ericsonii,Gephyrocapsa oceanica,Gephyrocapsa caribbeanica,Pseudoemiliania lacunosa,Pseudoemiliania ovata,Reticulofenestra asanoi,Reticulofenestra pseudoumbilicus,Reticulofenestra minuta,Reticulofenestra haqii,Reticulofenestra rotaria,Dictyococcites antarcticus,Cyclicargolithus floridanus,Coccolithus pelagicus,Coccolithus miopelagicus,Calcidiscus leptoporus,Calcidiscus macintyrei,Umbilicosphaera sibogae,Umbilicosphaera jafari,Umbilicosphaera rotula,Oolithotus fragilis,Helicosphaera carteri,Helicosphaera wallichii,Helicosphaera pavimentum,Helicosphaera intermedia,Helicosphaera inversa,Helicosphaera sellii,Helicosphaera stalis,Helicosphaera walbersdorfensis,Pontosphaera multipora,Pontosphaera japonica,Pontosphaera discopora,Scyphosphaera apsteinii,Scyphosphaera pulcherrima,Scyphosphaera canescens,Scyphosphaera globulata,Rhabdosphaera clavigera,Discosphaera tubifera,Umbellosphaera irregularis,Umbellosphaera tenuis,Syracosphaera pulchra,Syracosphaera lamina,Calciosolenia murrayi,Ceratolithus cristatus,Ceratolithus acutus,Amaurolithus tricorniculatus,Amaurolithus delicatus,Amaurolithus primus,Amaurolithus amplificus,Sphenolithus abies,Sphenolithus moriformis,Sphenolithus heteromorphus,Sphenolithus belemnos,Discoaster brouweri,Discoaster triradiatus,Discoaster variabilis,Discoaster pentaradiatus,Discoaster surculus,Discoaster tamalis,Discoaster asymmetricus,Discoaster quinqueramus,Discoaster berggrenii,Discoaster bollii,Discoaster bellus,Discoaster loeblichii,Discoaster hamatus,Discoaster neohamatus,Discoaster deflandrei,Discoaster kugleri,Discoaster petaliformis,Discoaster signus,Discoaster druggii,Orthorhabdus rugosus,Calcidiscus premacintyrei,Catinaster calyculus,Catinaster coalitus,Ceratolithus larrymayeri,Gephyrocapsa omega,Coronocyclus nitescens,Helicosphaera ampliaperta,Helicosphaera euphratis,Minylitha convallis,Orthorhabdus serratus,Sphenolithus capricornutus,Sphenolithus disbelemnos,Triquetrorhabdulus carinatus,Algirosphaera robusta,Braarudosphaera bigelowii,Calcidiscus pacificanus,Calcidiscus pataecus,Calcidiscus quadriperforatus,Calcidiscus tropicus,Calciosolenia brasiliensis,Catinaster mexicanus,Cryptococcolithus mediaperforate,Dictyococcites bisectus,Discoaster altus,Discoaster bergenii,Discoaster braarudii,Discoaster calcaris,Discoaster challengeri,Discoaster exilis,Discoaster extensus,Discoaster musicus,Discoaster neorectus,Discoaster prepentaradiatus,Discoaster spp.,Gephyrocapsa lumina,Gephyrocapsa muellerae,Gladiolithus flabellatus,Hayaster perplexus,Hayella challengeri,Helicosphaera gertae,Helicosphaera granulata,Helicosphaera magnifica,Helicosphaera mediterranea,Helicosphaera obliqua,Helicosphaera orientalis,Helicosphaera perch-nielseniae,Helicosphaera recta,Helicosphaera scissura,Ceratolithus atlanticus,Helicosphaera truempyi,Helicosphaera vedderi,Helicosphaera waltrans,Holodiscolithus macroporus,Hughesius gizoensis,Hughesius tasmaniae,Ilselithina fusa,Orthorhabdus rioi,Orthorhabdus striatus,Pontosphaera spp.,Pontosphaera syracusana,Reticulofenestra daviesii,Reticulofenestra gelida,Reticulofenestra minutula,Rhabdosphaera poculii,Rhabdosphaera spp.,Scyphosphaera apsteinii forma dilatata,Scyphosphaera cylindrica,Scyphosphaera intermedia,Scyphosphaera lagena,Scyphosphaera tubifera,Scyphosphaera ventriosa,Solidopons petrae,Sphenolithus calyculus,Sphenolithus conicus,Sphenolithus dissimilis,Syracolithus schilleri,Tetralithoides quadrilaminata,Tetralithoides symeonidesii,Triquetrorhabdulus challengeri,Triquetrorhabdulus milowii,Umbilicosphaera hulburtiana,Reworked species,Diatoms,Radiolarian fragments,Datum type,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,eodp_id
363-U1488A-10H-4-W 50/50-NANNO,0,0,86.9,86.9,,AGSF - S abies <0.1% of the assemblage; R pseduoumbilicus <7 um present; R pseudoumbilicus >7 um - 1,,,,,,,,,,,X,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,C,,R,C,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1488,A,10,H,4,W,e9d5ff4152fa4e0db31a68bd6e68f4f3
363-U1488A-10H-6-W 50/50-NANNO,0,0,89.9,89.9,,AGSF - S abies <0.1%,,,,,,,,C,C,,X,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,C,,R,C,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1488,A,10,H,6,W,f579403fd4cbe0cbf2c47677d0310e82
363-U1488A-10H-CC-PAL-NANNO,0,5,91.56,91.61,NN15,LB; AGSF - S abies more common than the previous slides (section samples from core 10); Reticulofenestra pseudoumbilicus <7 um common,G [P33],D,VA,,,,,F,C,A,A,A,,,,,C,,,F,,P,,P,C,,,,,F,,,,,P,,,,,,,,,,F,,P,,,,,,C,,,,C,,F,F,F,P,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1488,A,10,H,CC,PAL,e42204651982e79387feb2d22c68fc9d
363-U1488A-11H-1-W 90/90-NANNO,0,0,92.3,92.3,,AGSF - only R. pseudoumbilicus <7 um present in sample,,,,,,,,,,,X,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,C,P,R,F,R,P,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1488,A,11,H,1,W,55f746a0d0a9eab1deca64a9086824e4
363-U1488A-11H-4-W 90/90-NANNO,0,0,96.8,96.8,,AGSF - R pseudoumbilicus >7 um - present; really big D. variabilis,,,,,,,,,,,F,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,C,,R,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1488,A,11,H,4,W,4d5916e0cbb39ab522ba1b479f08769c
363-U1488A-11H-6-W 90/90-NANNO,0,0,99.8,99.8,,AGSF - discoasters few,,,,,,,,,,,F,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,C,,,,C,P,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1488,A,11,H,6,W,41656430ba87b38506289afd713ced9d
363-U1488A-11H-CC-PAL-NANNO,0,5,101.25,101.3,,TDJ -,G [P33],D,A,,,,,,F,R,C,A,,,,,R,,,F,,F,C,F,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,F,,,F,,F,C,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,363,U1488,A,11,H,CC,PAL,8693d7a487d6fa53bfa31dfbfc02137b
363-U1488A-12H-2-W 130/130-NANNO,0,0,103.7,103.7,,"AGSF - airplane discoaster; Ceratolithus mostly overgrown; looking for Amaurolithus tricorniculatus, apparently absent",,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,X,,,,A,,,,C,F,R,C,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1488,A,12,H,2,W,89c9218311109d39a420cfa137f5c6c7
363-U1488A-12H-4-W 60/60-NANNO,0,0,106.0,106.0,,AGSF - Ceratlithus overgrown; airplane discoaster,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,X,,,,A,,,,C,R,R,C,R,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1488,A,12,H,4,W,e37f2a6828a511d105d006c67a1269e8
363-U1488A-12H-6-W 60/60-NANNO,0,0,109.0,109.0,,AGSF - airplane discoaster; Ceratolithus overgrown,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,X,,,,A,,,,C,R,R,C,R,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1488,A,12,H,6,W,010d82ab0ec7736060e549e468154eaf
363-U1488A-12H-CC-PAL-NANNO,0,5,110.47,110.52,,TDJ -,G [P33],D,A,,,,,,,,C,A,,,,,,,F,,,,C,,C,,,,,F,,,,,P,,,,,,,,,,,,R,,,,,,A,C,,,C,,F,C,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1488,A,12,H,CC,PAL,f668e1e4e03f66edadae96a15d76ad59
363-U1488A-13H-2-W 80/80-NANNO,0,0,112.7,112.7,,AGSF - overgrown ceratoliths; airplane discoaster,,,,,,,,,,,C,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,X,,,,A,,,,C,R,F,C,R,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1488,A,13,H,2,W,f6f01203cf72e700cc85d8fa4c7c6c55
363-U1488A-13H-4-W 80/80-NANNO,0,0,115.7,115.7,,AGSF - Ceratolithus spp overgrown,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,C,,,,C,R,R,C,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1488,A,13,H,4,W,31eaa42ad2c8cedbc7c839c52366a3c3
363-U1488A-13H-6-W 80/80-NANNO,0,0,118.7,118.7,,AGSF - fewer D. brouweri compared to 3H-4,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,A,,,,F,R,R,C,R,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1488,A,13,H,6,W,712a29f83c58d94a7f54478ba44de65a
363-U1488A-13H-CC-PAL-NANNO,0,5,120.31,120.36,,"TDJ - noticeably less F. profunda; no C. pelagicus observed - when they were in core 11, they were much smaller (about 4um) when compared to early Pleistocene forms(>10um with bar).",G [P33],D,C,,,,,,,,A,A,,,,,,,F,F,,,C,F,C,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,F,,,C,,,C,F,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1488,A,13,H,CC,PAL,f777096ce48926f029111635d9c13839
363-U1488A-14H-2-W 60/60-NANNO,0,0,122.0,122.0,,AGSF - Ceratoliths overgrown; common Scyphosphaera,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,X,,,,C,,,,F,R,R,C,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1488,A,14,H,2,W,30f52087898fc85e963c83ef8ef760f2
363-U1488A-14H-4-W 60/60-NANNO,0,0,125.0,125.0,,AGSF - didn't check other taxa. just looked for Amaurolithus; airplane discoaster present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,X,,,,,,,,,,,C,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1488,A,14,H,4,W,0445bab58ff7e8366399bfa59aac33ab
363-U1488A-14H-6-W 60/60-NANNO,0,0,128.0,128.0,,TDJ,M [P33],D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1488,A,14,H,6,W,651886e48709f3118f3cf9c7add87e39
363-U1488A-14H-CC-PAL-NANNO,0,5,129.75,129.8,,TDJ - C. cristatus present (no C. armatus),G [P33],D,C,,,,,,,,A,A,,,,,,,F,,,,C,,F,,,,,,,,,,,,,,,,,,,,,,R,,,,,,C,F,,,C,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1488,A,14,H,CC,PAL,d93c88015ca065c614043f8bc4653544
363-U1488A-15H-2-W 80/80-NANNO,0,0,131.7,131.7,,TDJ -,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1488,A,15,H,2,W,334f39d295b130581755f9c553889625
363-U1488A-15H-4-W 80/80-NANNO,0,0,134.7,134.7,,TDJ -,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1488,A,15,H,4,W,02a23791e91f772f59020c1da0d3d8f5
363-U1488A-15H-6-W 10/10-NANNO,0,0,137.0,137.0,,TDJ -,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1488,A,15,H,6,W,a1d86835d4974cc452f1a91a69ab72e2
363-U1488A-15H-CC-PAL-NANNO,0,5,139.25,139.3,,TDJ - C. armatus present (no C. cristatus),M [P33],D,,,,,,,,,A,A,,,,,,,F,,,,C,,F,,,,,,,,,,R,,,,,,,,,,,,,R,,,,,A,A,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1488,A,15,H,CC,PAL,1f9c1dfcda1f0aa2c0dee72a335e8d51
363-U1488A-16H-2-W 80/80-NANNO,0,0,141.2,141.2,,TDJ -,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1488,A,16,H,2,W,6f37f002b1f1703e4da4bd9a67a97dd9
363-U1488A-16H-4-W 80/80-NANNO,0,0,144.2,144.2,,TDJ -,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1488,A,16,H,4,W,6d2314e25e75f6e8ff6218955d1f4ee1
363-U1488A-16H-6-W 10/10-NANNO,0,0,146.5,146.5,,TDJ -,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,C,,,C,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1488,A,16,H,6,W,89118823fa84f719bd70ad652aa8b597
363-U1488A-16H-CC-PAL-NANNO,0,5,148.84,148.89,,TDJ - C. armatus present,M [P33],D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,R,,R,,,A,,,,C,,,C,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1488,A,16,H,CC,PAL,8e81ec355d7b46804f8fe744b8a97c16
363-U1488A-17H-2-W 80/80-NANNO,0,0,150.7,150.7,,TDJ -,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1488,A,17,H,2,W,cb732c2ed25d48756f2b6063d2f4f1b7
363-U1488A-17H-4-W 80/80-NANNO,0,0,153.7,153.7,,TDJ -,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,F,F,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1488,A,17,H,4,W,7b18f37b393e32d01c53678d70d98831
363-U1488A-17H-6-W 10/10-NANNO,0,0,156.0,156.0,,TDJ -,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1488,A,17,H,6,W,add59e22280b477eae32df1ec011b1eb
363-U1488A-17H-CC-PAL-NANNO,0,5,158.3,158.35,,TDJ - no Ceratolithus present; rare Orthorhabdus rugosus,M [P33],D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,R,C,C,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1488,A,17,H,CC,PAL,74845896ed2ccb124ba429ebd09a1db5
363-U1488A-18H-2-W 80/80-NANNO,0,0,160.2,160.2,,TDJ -,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,F,F,F,,,C,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1488,A,18,H,2,W,65424dae85c18892120b510b444f1614
363-U1488A-18H-4-W 80/80-NANNO,0,0,163.2,163.2,,TDJ - D. quinqueramus present; searched for Amaurolithus - none seen.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,F,F,F,,,C,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1488,A,18,H,4,W,1ca9cf59fea31f7650b1879542e4af60
363-U1488A-18H-6-W 10/10-NANNO,0,0,165.5,165.5,,TDJ -,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,F,F,F,,,F,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1488,A,18,H,6,W,b01458198e77a9972c53de9f9bf69af9
363-U1488A-18H-CC-PAL-NANNO,0,5,167.79,167.84,,TDJ - D. quinqueramus present,M [P33],D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,F,,C,F,C,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1488,A,18,H,CC,PAL,4b2746e520c61206720b1281b349fdb4
363-U1488A-19H-2-W 80/80-NANNO,0,0,169.7,169.7,,TDJ -,M [P33],D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1488,A,19,H,2,W,171c2a2917e8a3efbe1008d6d64b297b
363-U1488A-19H-4-W 80/80-NANNO,0,0,172.7,172.7,,TDJ - NO N. amplificus seen,M [P33],D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1488,A,19,H,4,W,d9e9c5b8ce23618c88c703bbd38aedce
363-U1488A-19H-6-W 10/10-NANNO,0,0,175.0,175.0,,TDJ - N. amplificus present,M [P33],D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1488,A,19,H,6,W,535e04bebba8d6814f128a01e6a7fda4
363-U1488A-19H-CC-PAL-NANNO,0,5,177.09,177.14,,TDJ - N.amplificus present; D. quinqueramus present,M [P33],D,,,,,,,,,C,A,,,,,,,C,,,,F,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,P,C,,,,F,,F,F,,,,F,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1488,A,19,H,CC,PAL,e0ec1ccf9cfca09d2b8c6f0cc64ddb23
363-U1488A-20H-2-W 80/80-NANNO,0,0,179.2,179.2,,TDJ - no N. amplificus seen,M [P33],D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1488,A,20,H,2,W,7e1337a6464ce31e66800f1d15896b8d
363-U1488A-20H-4-W 80/80-NANNO,0,0,182.2,182.2,,TDJ - A. delicatus present; N.amplificus present,M [P33],D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1488,A,20,H,4,W,9b41b8d0f1173879672987fc68cd9f46
363-U1488A-20H-6-W 10/10-NANNO,0,0,184.5,184.5,,"TDJ - N. amplificus present - photo taken, hooray!!",M [P33],D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1488,A,20,H,6,W,3f8b335ae46a2f6f2e98290d01ba21f9
363-U1488A-20H-CC-PAL-NANNO,0,5,186.72,186.77,,TDJ - D. quinqueramus common; no N. amplificus,M [P33],D,,,,,,,,,C,A,,,,,,,C,,,,F,,F,,,,,,,,,,,F,,,,,,,,,,,,,,,,,A,,,,F,R,F,F,F,,,C,F,,,,,,,,,,,F,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1488,A,20,H,CC,PAL,5a969135e633fd8dbfc1d9f0d952b56d
363-U1488A-21H-2-W 80/80-NANNO,0,0,188.7,188.7,,TDJ - A. primus present,M [P33],D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1488,A,21,H,2,W,7fc08da119310b565a6a844c8d8e98bb
