Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Zone name (short),Sample comment,Preservation,Group abundance,Florisphaera profunda,Emiliania huxleyi,Gephyrocapsa ericsonii,Gephyrocapsa oceanica,Gephyrocapsa caribbeanica,Pseudoemiliania lacunosa,Pseudoemiliania ovata,Reticulofenestra asanoi,Reticulofenestra pseudoumbilicus,Reticulofenestra minuta,Reticulofenestra haqii,Reticulofenestra rotaria,Dictyococcites antarcticus,Cyclicargolithus floridanus,Coccolithus pelagicus,Coccolithus miopelagicus,Calcidiscus leptoporus,Calcidiscus macintyrei,Umbilicosphaera sibogae,Umbilicosphaera jafari,Umbilicosphaera rotula,Oolithotus fragilis,Helicosphaera carteri,Helicosphaera wallichii,Helicosphaera pavimentum,Helicosphaera intermedia,Helicosphaera inversa,Helicosphaera sellii,Helicosphaera stalis,Helicosphaera walbersdorfensis,Pontosphaera multipora,Pontosphaera japonica,Pontosphaera discopora,Scyphosphaera apsteinii,Scyphosphaera pulcherrima,Scyphosphaera canescens,Scyphosphaera globulata,Rhabdosphaera clavigera,Discosphaera tubifera,Umbellosphaera irregularis,Umbellosphaera tenuis,Syracosphaera pulchra,Syracosphaera lamina,Calciosolenia murrayi,Ceratolithus cristatus,Ceratolithus acutus,Amaurolithus tricorniculatus,Amaurolithus delicatus,Amaurolithus primus,Amaurolithus amplificus,Sphenolithus abies,Sphenolithus moriformis,Sphenolithus heteromorphus,Sphenolithus belemnos,Discoaster brouweri,Discoaster triradiatus,Discoaster variabilis,Discoaster pentaradiatus,Discoaster surculus,Discoaster tamalis,Discoaster asymmetricus,Discoaster quinqueramus,Discoaster berggrenii,Discoaster bollii,Discoaster bellus,Discoaster loeblichii,Discoaster hamatus,Discoaster neohamatus,Discoaster deflandrei,Discoaster kugleri,Discoaster petaliformis,Discoaster signus,Discoaster druggii,Orthorhabdus rugosus,Calcidiscus premacintyrei,Catinaster calyculus,Catinaster coalitus,Ceratolithus larrymayeri,Gephyrocapsa omega,Coronocyclus nitescens,Helicosphaera ampliaperta,Helicosphaera euphratis,Minylitha convallis,Orthorhabdus serratus,Sphenolithus capricornutus,Sphenolithus disbelemnos,Triquetrorhabdulus carinatus,Algirosphaera robusta,Braarudosphaera bigelowii,Calcidiscus pacificanus,Calcidiscus pataecus,Calcidiscus quadriperforatus,Calcidiscus tropicus,Calciosolenia brasiliensis,Catinaster mexicanus,Cryptococcolithus mediaperforate,Dictyococcites bisectus,Discoaster altus,Discoaster bergenii,Discoaster braarudii,Discoaster calcaris,Discoaster challengeri,Discoaster exilis,Discoaster extensus,Discoaster musicus,Discoaster neorectus,Discoaster prepentaradiatus,Discoaster spp.,Gephyrocapsa lumina,Gephyrocapsa muellerae,Gladiolithus flabellatus,Hayaster perplexus,Hayella challengeri,Helicosphaera gertae,Helicosphaera granulata,Helicosphaera magnifica,Helicosphaera mediterranea,Helicosphaera obliqua,Helicosphaera orientalis,Helicosphaera perch-nielseniae,Helicosphaera recta,Helicosphaera scissura,Ceratolithus atlanticus,Helicosphaera truempyi,Helicosphaera vedderi,Helicosphaera waltrans,Holodiscolithus macroporus,Hughesius gizoensis,Hughesius tasmaniae,Ilselithina fusa,Orthorhabdus rioi,Orthorhabdus striatus,Pontosphaera spp.,Pontosphaera syracusana,Reticulofenestra daviesii,Reticulofenestra gelida,Reticulofenestra minutula,Rhabdosphaera poculii,Rhabdosphaera spp.,Scyphosphaera apsteinii forma dilatata,Scyphosphaera cylindrica,Scyphosphaera intermedia,Scyphosphaera lagena,Scyphosphaera tubifera,Scyphosphaera ventriosa,Solidopons petrae,Sphenolithus calyculus,Sphenolithus conicus,Sphenolithus dissimilis,Syracolithus schilleri,Tetralithoides quadrilaminata,Tetralithoides symeonidesii,Triquetrorhabdulus challengeri,Triquetrorhabdulus milowii,Umbilicosphaera hulburtiana,Reworked species,Diatoms,Radiolarian fragments,Datum type,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,eodp_id
363-U1482C-39X-CC-PAL-NANNO,0,5,349.68,349.73,NN11,TDJ - D. surculus rare,G [P33],A,,,,,,,,,X,A,C,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,,C,C,,,,,,F,R,,,C,F,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1482,C,39,X,CC,PAL,b34b133a294bfcabc8a37823bc14f385
363-U1482C-40X-CC-PAL-NANNO,0,5,356.97,357.02,NN11,TDJ - D. quinc present,G [P33],A,,,,,,,,,,A,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,C,C,,,,,,F,F,,,C,F,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1482,C,40,X,CC,PAL,d77a00cfb9e3436834ff30f71489a894
363-U1482C-41X-CC-PAL-NANNO,0,5,365.65,365.7,NN11,LB ; First D.surculus,G [P33],A,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,F,,,F,R,,,,F,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1482,C,41,X,CC,PAL,d076c6e9d113ab722993f46dbc975f1d
363-U1482C-42X-CC-PAL-NANNO,0,5,378.8,378.85,NN11,LB. Bc D.brouweri,G [P33],A,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,F,X,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1482,C,42,X,CC,PAL,17b1bdb62a1057f8a264a3f27a558441
363-U1482C-43X-CC-PAL-NANNO,0,5,388.54,388.59,NN11,,G [P33],A,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,F,X,,,F,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1482,C,43,X,CC,PAL,329e5514c7018601672d716c29b56f9a
363-U1482C-44X-CC-PAL-NANNO,0,5,397.86,397.91,NN11,LB- D> neohamatus present; D. quinqueramus present,G [P33],A,,,,,,,,,,A,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA,,,,,,C,F,X,,,F,P,,,,,P,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1482,C,44,X,CC,PAL,8aa09a44162f1356cde7cfda7edfe197
363-U1482C-45X-CC-PAL-NANNO,0,5,407.96,408.01,NN11,TDJ - D. berggrenii present - badly preserved but clearly see central knob.,M [P33],A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,F,,,,X,P,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1482,C,45,X,CC,PAL,c7331a8963fddbe954fbd0d230384fec
363-U1482C-46X-CC-PAL-NANNO,0,5,417.68,417.73,NN10,TDJ - D. pentaradiatus and D. challengeri,P [P33],A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1482,C,46,X,CC,PAL,8ece5ddbc4e577be5e251c17cea7f0aa
363-U1482C-47X-CC-PAL-NANNO,0,5,423.74,423.79,NN10,TDJ - D. pentaradiatus common,P [P33],A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1482,C,47,X,CC,PAL,3edea122e5d78ce1f6e74f74c37855c7
363-U1482C-48X-CC-PAL-NANNO,0,5,429.3,429.35,NN10,TDJ - D.pentaradiatus common; preservation is slightly better than two samples above.,P [P33],A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1482,C,48,X,CC,PAL,57f6e5d36497a62432819082d5fb67f8
363-U1482C-49X-CC-PAL-NANNO,0,5,438.38,438.43,NN10,TDJ - Catinaster absent; ? D. bollii,P [P33],A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1482,C,49,X,CC,PAL,d58f45d152613ad318f8e0c47f311fa5
363-U1482C-50X-CC-PAL-NANNO,0,5,448.11,448.16,NN9,TDJ - Catinaster coalitus,P [P33],A,,,,,,,,,,A,C,,,,C,,,,,,F,,F,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1482,C,50,X,CC,PAL,b3eaced3ac3b3363e7af264cba1d1833
363-U1482C-51X-CC-PAL-NANNO,0,5,457.84,457.89,NN9,TDJ - Catinaster coalitus,P [P33],A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1482,C,51,X,CC,PAL,ecbf2ef9b7a88f14f362acae7fe4d078
363-U1482C-52X-CC-PAL-NANNO,0,5,467.48,467.53,NN9,TDJ - Catinaster coalitus,P [P33],A,,,,,,,,,,A,,,,,,,F,,,,,,F,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1482,C,52,X,CC,PAL,d555bd312a4f2fbf970a16dc4004bd29
363-U1482C-53X-CC-PAL-NANNO,0,5,476.85,476.9,,TDJ - a good deal of authigenic carbonate,P [P33],C,,,,,,,,,,VA,,,,,,,,,,C,F,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1482,C,53,X,CC,PAL,d5c887b3c226c3fb4bf5482c0b30f404
363-U1482C-54X-CC-PAL-NANNO,0,5,486.89,486.94,,TDJ -,P [P33],C,,,,,,,,,,A,,,,,,,,,,C,F,,F,,,,,,C,,,,,,,,,,,,,F,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1482,C,54,X,CC,PAL,b788912c66a834ac3cf8e91864485a85
363-U1482C-55X-CC-PAL-NANNO,0,5,496.54,496.59,,,P [P33],C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1482,C,55,X,CC,PAL,b6bff0377016d4cb1387afeefee78ac0
363-U1482C-56X-CC-PAL-NANNO,0,5,506.23,506.28,,,P [P33],C,,,,,,,,,X,,,,,,,,,F,,,,,,,,,,,F,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1482,C,56,X,CC,PAL,f79566f1bfb268c10cf7aef658b67687
363-U1482C-57X-CC-PAL-NANNO,0,5,515.88,515.93,NN9,"LB-Large Reticulofenestra H.stalis, no C. miopelagicus but C.pelagicus Wild guess : youmger than 10.62 and prefered NN9",P [P33],F,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,F,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1482,C,57,X,CC,PAL,488d1618cadbdba0850b5a6bcd1098d8
363-U1482C-58X-CC-PAL-NANNO,0,5,520.33,520.38,,LB-DK H.walbersdorfensis,P [P33],F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,R,,,,,,,,,,,,,,,,,,,,,,,,,A,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1482,C,58,X,CC,PAL,733c6b6b7a8d7287520294e83e2dca4e
363-U1482C-59X-CC-PAL-NANNO,0,5,530.3,530.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,C,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1482,C,59,X,CC,PAL,4cf490810db845311688406d22d52177
363-U1482C-60X-CC-PAL-NANNO,0,5,535.0,535.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1482,C,60,X,CC,PAL,3b3a0ba2f7431796c61320412c17ed59
