Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Zone name (short),Sample comment,Preservation,Group abundance,Florisphaera profunda,Emiliania huxleyi,Gephyrocapsa ericsonii,Gephyrocapsa oceanica,Gephyrocapsa caribbeanica,Pseudoemiliania lacunosa,Pseudoemiliania ovata,Reticulofenestra asanoi,Reticulofenestra pseudoumbilicus,Reticulofenestra minuta,Reticulofenestra haqii,Reticulofenestra rotaria,Dictyococcites antarcticus,Cyclicargolithus floridanus,Coccolithus pelagicus,Coccolithus miopelagicus,Calcidiscus leptoporus,Calcidiscus macintyrei,Umbilicosphaera sibogae,Umbilicosphaera jafari,Umbilicosphaera rotula,Oolithotus fragilis,Helicosphaera carteri,Helicosphaera wallichii,Helicosphaera pavimentum,Helicosphaera intermedia,Helicosphaera inversa,Helicosphaera sellii,Helicosphaera stalis,Helicosphaera walbersdorfensis,Pontosphaera multipora,Pontosphaera japonica,Pontosphaera discopora,Scyphosphaera apsteinii,Scyphosphaera pulcherrima,Scyphosphaera canescens,Scyphosphaera globulata,Rhabdosphaera clavigera,Discosphaera tubifera,Umbellosphaera irregularis,Umbellosphaera tenuis,Syracosphaera pulchra,Syracosphaera lamina,Calciosolenia murrayi,Ceratolithus cristatus,Ceratolithus acutus,Amaurolithus tricorniculatus,Amaurolithus delicatus,Amaurolithus primus,Amaurolithus amplificus,Sphenolithus abies,Sphenolithus moriformis,Sphenolithus heteromorphus,Sphenolithus belemnos,Discoaster brouweri,Discoaster triradiatus,Discoaster variabilis,Discoaster pentaradiatus,Discoaster surculus,Discoaster tamalis,Discoaster asymmetricus,Discoaster quinqueramus,Discoaster berggrenii,Discoaster bollii,Discoaster bellus,Discoaster loeblichii,Discoaster hamatus,Discoaster neohamatus,Discoaster deflandrei,Discoaster kugleri,Discoaster petaliformis,Discoaster signus,Discoaster druggii,Orthorhabdus rugosus,Calcidiscus premacintyrei,Catinaster calyculus,Catinaster coalitus,Ceratolithus larrymayeri,Gephyrocapsa omega,Coronocyclus nitescens,Helicosphaera ampliaperta,Helicosphaera euphratis,Minylitha convallis,Orthorhabdus serratus,Sphenolithus capricornutus,Sphenolithus disbelemnos,Triquetrorhabdulus carinatus,Algirosphaera robusta,Braarudosphaera bigelowii,Calcidiscus pacificanus,Calcidiscus pataecus,Calcidiscus quadriperforatus,Calcidiscus tropicus,Calciosolenia brasiliensis,Catinaster mexicanus,Cryptococcolithus mediaperforate,Dictyococcites bisectus,Discoaster altus,Discoaster bergenii,Discoaster braarudii,Discoaster calcaris,Discoaster challengeri,Discoaster exilis,Discoaster extensus,Discoaster musicus,Discoaster neorectus,Discoaster prepentaradiatus,Discoaster spp.,Gephyrocapsa lumina,Gephyrocapsa muellerae,Gladiolithus flabellatus,Hayaster perplexus,Hayella challengeri,Helicosphaera gertae,Helicosphaera granulata,Helicosphaera magnifica,Helicosphaera mediterranea,Helicosphaera obliqua,Helicosphaera orientalis,Helicosphaera perch-nielseniae,Helicosphaera recta,Helicosphaera scissura,Ceratolithus atlanticus,Helicosphaera truempyi,Helicosphaera vedderi,Helicosphaera waltrans,Holodiscolithus macroporus,Hughesius gizoensis,Hughesius tasmaniae,Ilselithina fusa,Orthorhabdus rioi,Orthorhabdus striatus,Pontosphaera spp.,Pontosphaera syracusana,Reticulofenestra daviesii,Reticulofenestra gelida,Reticulofenestra minutula,Rhabdosphaera poculii,Rhabdosphaera spp.,Scyphosphaera apsteinii forma dilatata,Scyphosphaera cylindrica,Scyphosphaera intermedia,Scyphosphaera lagena,Scyphosphaera tubifera,Scyphosphaera ventriosa,Solidopons petrae,Sphenolithus calyculus,Sphenolithus conicus,Sphenolithus dissimilis,Syracolithus schilleri,Tetralithoides quadrilaminata,Tetralithoides symeonidesii,Triquetrorhabdulus challengeri,Triquetrorhabdulus milowii,Umbilicosphaera hulburtiana,Reworked species,Diatoms,Radiolarian fragments,Datum type,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,eodp_id
363-U1483A-9H-6-W 50/50-NANNO,0,0,82.64,82.64,NN19,LB no R.asonoi,VG [P33],D,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,9,H,6,W,e896e0639d769ac24cc642a57fbaf1a0
363-U1483A-9H-6-W 50/50-NANNO,0,0,82.64,82.64,,AGSF - LB observed R. asanoi in the sample; I observed forms similar to R. asanoi but <6 um,,,,,C,F,C,F,,P,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,9,H,6,W,7758e60416bbd36d21600ac2bdc4151b
363-U1483A-9H-CC-NANNO,0,5,84.76,84.81,NN19,LB Below acmee G.car G.oceanica abundant,VG [P33],D,VA,,A,X,C,A,,C,,,,,,,,,C,,C,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,9,H,CC,NANNO,ab2e0c148e4ffb3086563368d2ba2b64
363-U1483A-10H-2-W 50/50-NANNO,0,0,86.5,86.5,,,,,,,C,F,C,C,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,10,H,2,W,5499fb03db95ba74c72e67a74dc8f232
363-U1483A-10H-4-W 50/50-NANNO,0,0,89.3,89.3,,,,,,,C,F,C,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,10,H,4,W,6d54939767b327d5989a3ba6e4a8edda
363-U1483A-10H-6-W 50/50-NANNO,0,0,92.1,92.1,,,,,,,A,R,R,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,10,H,6,W,824795e4bc236176be5c376186e74372
363-U1483A-10H-CC-PAL-NANNO,0,5,94.6,94.65,NN19,LB,VG [P33],D,VA,,VA,X,C,A,,F,,,,,,,,,C,,C,,,,C,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,10,H,CC,PAL,ed04cfc2b4123f289299397294f40882
363-U1483A-11H-2-W 50/50-NANNO,0,0,96.06,96.06,,,,,,,A,R,R,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,11,H,2,W,444dfea40f38f0673eaa48428b6fe2d8
363-U1483A-11H-2-W 50/50-NANNO,0,0,96.06,96.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,11,H,2,W,35e00b2c19aa1dc0119f69ebac7bfbc3
363-U1483A-11H-4-W 50/50-NANNO,0,0,98.99,98.99,,,,,,,A,X,R,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,11,H,4,W,2045b6ffa2422c2df6eccc0937a9d9d1
363-U1483A-11H-4-W 50/50-NANNO,0,0,98.99,98.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,11,H,4,W,845b4ece094f6d36b2675b560478afc8
363-U1483A-11H-6-W 50/50-NANNO,0,0,101.9,101.9,,,,,,,VA,A,R,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,11,H,6,W,cfac18f0017c9b9bd467b985b33537c9
363-U1483A-11H-6-W 50/50-NANNO,0,0,101.9,101.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,11,H,6,W,4c744dfaedc4a67f7b50c006a49de5ca
363-U1483A-11H-CC-PAL-NANNO,0,5,104.04,104.09,NN19,LB R.asanoi; TDJ - rare reworked discoasters,VG [P33],D,VA,,VA,X,C,A,,C,,,,,,,,,C,,C,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,11,H,CC,PAL,55ecd206efef9c4dad6294b515a4920b
363-U1483A-12H-2-W 50/52-NANNO,0,2,105.56,105.58,,,,,,,VA,R,R,C,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,12,H,2,W,44b3498c41dcd52d74a7a00bb4817aef
363-U1483A-12H-4-W 50/52-NANNO,0,2,108.53,108.55,,,,,,,A,R,R,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,12,H,4,W,81797484025cfd74311b94c8aed3d234
363-U1483A-12H-6-W 50/52-NANNO,0,2,111.5,111.52,,,,,,,C,R,F,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,12,H,6,W,5f189415ea6645b045a01508ebc9850a
363-U1483A-12H-CC-PAL-NANNO,0,5,113.76,113.81,NN19,TDJ - large (>5.5um) Gephyrocapsa,VG [P33],D,VA,,,C,,C,,,,,,,,,,,F,,C,,,,C,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,12,H,CC,PAL,4d89a3f4ce8b87d319afbbc5659e090a
363-U1483A-13H-CC-PAL-NANNO,0,5,123.39,123.44,NN19,TDJ - large (>5.5um) Gephyrocapsa; H. sellii present but very rare 1 specimen,VG [P33],D,VA,,A,C,,C,,,,,,,,,,,F,,C,,,,C,,,,,P,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,13,H,CC,PAL,e8fe7a35da38c495079eeee192b99a79
363-U1483A-14H-CC-PAL-NANNO,0,5,132.26,132.31,NN19,TDJ - H. sellii present,VG [P33],D,VA,,A,,,C,,,,,,,,,R,,F,,F,,,,C,,,,,R,,,,,F,,,,,F,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,14,H,CC,PAL,390f5a9a888f0b9f66da108700329d59
363-U1483A-15H-CC-PAL-NANNO,0,5,142.27,142.32,NN19,TDJ -,VG [P33],D,A,,A,,,C,,,,,,,,,,,R,,F,,,,F,,,,,F,,,,R,,,,,,F,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,15,H,CC,PAL,27898092056739c251d94fa41585a4f1
363-U1483A-16H-4-W 50/50-NANNO,0,0,146.42,146.42,NN19,TDJ - no C. macintyrei,VG [P33],D,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,16,H,4,W,7aadefe6b81a3d7d03f76f4acd26bfae
363-U1483A-16H-6-W 50/50-NANNO,0,0,149.24,149.24,NN19,TDJ - C. macintyrei present,VG [P33],D,VA,,VA,,,C,,,,,,,,,R,,C,F,,,,,C,,,,,,,,,F,F,,,,,F,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,16,H,6,W,0d520648b80f89d21ace49faa9e20b29
363-U1483A-16H-CC-PAL-NANNO,0,5,151.28,151.33,NN19,TDJ - C. macintyrei present,VG [P33],D,A,,A,,,C,,,,,,,,,,,F,F,F,,,,F,,,,,F,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,16,H,CC,PAL,f3a808c394a3d9568dcd62ea60315736
363-U1483A-17H-CC-PAL-NANNO,0,5,161.45,161.5,NN19,TDJ - 1 reworked discoaster,VG [P33],D,A,,A,,,C,,,,,,,,,,,F,R,F,,,,F,,,,,F,,,,,R,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,17,H,CC,PAL,ef0408a0297b11b2085bf8c1dfb1da7f
363-U1483A-18H-CC-PAL-NANNO,0,5,170.2,170.25,NN19,TDJ - no discoasters,VG [P33],D,A,,A,,,C,,,,,,,,,,,F,R,F,,,,F,R,,,,R,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,18,H,CC,PAL,98d05d41fb730f3f4bd99c9029af9ba5
363-U1483A-19H-6-W 50/50-NANNO,0,0,177.82,177.82,NN19,LB no discoaster in place,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,19,H,6,W,5ace32df178cc69be8175d889f82088a
363-U1483A-19H-CC-PAL-NANNO,0,5,180.06,180.11,NN19,TDJ - no discoasters,VG [P33],D,A,,A,,,C,,,,,,,,,,,R,R,F,F,,,F,,,,,R,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,19,H,CC,PAL,c4a55248b6b11c8a28a14235eb59f0f5
363-U1483A-20H-2-W 50/50-NANNO,0,0,181.51,181.51,NN18,LB- D. brouweri D. triradiatus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,20,H,2,W,3a10dba89f3ff56bd0502521330296a2
363-U1483A-20H-6-W 50/50-NANNO,0,0,187.0,187.0,NN18,LB-D. brouweri < D. triradiatus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,20,H,6,W,ced8d4df12e42f108cdeeecd7cf512ec
363-U1483A-20H-CC-PAL-NANNO,0,5,189.57,189.62,NN18,TDJ - no discoasters,VG [P33],D,,,,,,C,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,20,H,CC,PAL,01d948b365ebef1a397a6207e651e144
363-U1483A-21H-2-W 51/51-NANNO,0,0,191.02,191.02,NN19,"TDJ - small <3um Gephyrocapsa super abundant; 3 reworked sphenoliths, 1 D. brouweri; no obvious C. macintyrei",VG [P33],D,A,,VA,,,F,,,,,,,,,,,F,,F,,,,F,,,,,F,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,21,H,2,W,11dd5f790c32bee48bcbb42fe37ad680
363-U1483A-21H-4-W 17/17-NANNO,0,0,193.51,193.51,NN19,TDJ - dominated by F. profunda and small Gephyrocapsa; a few reworked sphenoliths,VG [P33],D,VA,,VA,,,F,,,,,,,,,,,F,,F,,,,F,,,,,F,,,,,,,,,,F,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,21,H,4,W,5bdb5b2fcdbb8efb68b6f5f27411677e
363-U1483A-21H-4-W 48/48-NANNO,0,0,193.82,193.82,NN19,"TDJ - dominated by F. profunda, and small Gephyrocapsa; few reworked sphenoliths and D. bouweri",VG [P33],D,VA,,VA,,,C,,,,,,,,,F,,C,,,,,,C,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,21,H,4,W,dca9d498d0c3f1f8b735f96b4866f30c
363-U1483A-21H-4-W 73/73-NANNO,0,0,194.07,194.07,NN19,"TDJ -slightly less abundant nannos, but less reworking.",VG [P33],D,A,,A,,,C,,,,,,,,,F,,,,,,,,C,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,21,H,4,W,c41bee598c7ff55300e11cdb05a5a2ba
363-U1483A-21H-4-W 82/82-NANNO,0,0,194.16,194.16,NN19,TDJ - less common nannos; especially in the very small size fraction. First reworked D. pentaradiatus frequent; and R. pseudoumbilicus. Frequent to common D. brouweri and frequent sphenoliths,G [P33],A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,21,H,4,W,5894f2f8c3d9d6616fe2d0c4bb24ea52
363-U1483A-21H-5-W 107/107-NANNO,0,0,195.85,195.85,NN19,TDJ - much less reworking than above - back to a small Gephyrocapsa and F. profunda dominated assemblage,VG [P33],A,A,,A,,,C,,,,,,,,,,,F,,,,,,C,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,21,H,5,W,2f17948d23db8f102ec8b0cb8597a840
363-U1483A-21H-5-W 113/113-NANNO,0,0,195.91,195.91,NN19,"TDJ - much lower abundance and diveristy assemblage - mainly F. profunda, small Gephyrocapsa and P. lacunosa",G [P33],C,C,,C,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,21,H,5,W,c4f7c775e05fa3bb7512c7ef317444df
363-U1483A-21H-6-W 33/33-NANNO,0,0,196.55,196.55,NN19,"TDJ - back to high abundance - F. profunda and small Gephyrocapsa. Frequent D. brouweri, a little less abundant than in 21H-4, 82. One very very few D. pentaradiatus, no sphenoliths seen - is the D.brouweri primary?",VG [P33],D,VA,,VA,,,C,,,,,,,,,F,,F,F,,,,,F,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,21,H,6,W,123ebaea802873fabe3c9fb5087a67c6
363-U1483A-21H-6-W 40/40-NANNO,0,0,196.62,196.62,,"TDJ - similar to 21-6, 33 - dominated by small Gephyrocapsa and F. profunda, but slightly more diverse, and less D. brouweri, which also look more fragmented.",VG [P33],D,VA,,VA,,,C,,,,,,,,,,,C,F,,,,,C,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,21,H,6,W,568016ff7dc556d08da3c14ad0e23768
363-U1483A-21H-6-W 51/51-NANNO,0,0,196.73,196.73,,"TDJ - similar to 21-6, 40 - dominated by small Gephyrocapsa and F. profunda; D. brouweri consistently present;",G [P33],D,VA,,VA,,,C,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,21,H,6,W,9b8502148827950a88c47c6d168554c0
363-U1483A-21H-7-W 82/82-NANNO,0,0,198.11,198.11,,"TDJ - relative to other samples, very low nanno abundance. Small Gephyrocapsa mostly.",G [P33],F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,21,H,7,W,e301fe213ce06569770d662968eb54ce
363-U1483A-21H-CC-PAL-NANNO,0,5,198.79,198.84,NN18,TDJ - D. brouweri frequent; D. pentaradiatus less frequent; Sphenolithus abies rare - primary D. brouweri with reworked D. pentaradiatus and S. abies?; significant amount of amorphous diagenetic calcite within the groundmass 5-10 grains per FOV,VG [P33],D,,,,,,C,,,,,,,,,,,F,,,,,,F,,,,,F,,,,,,,,,,F,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,21,H,CC,PAL,c9f39cbc6e4579787522d892919d9963
