Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Extra Sample ID Data,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Datum name,Datum type,Datum age average [Ma],Zone name (short),Zone name,Preservation,Group abundance,Percentage of nannos in total assemblage [%],Emiliania huxleyi,Gephyrocapsa caribbeanica,Gephyrocapsa oceanica,Gephyrocapsa sp. (<4 microns),Gephyrocapsa sp. (closed >4 microns),Gephyrocapsa sp. (4-5.5 microns),Gephyrocapsa sp. (>5.5 microns),Pseudoemiliania lacunosa,Reticulofenestra sp. (>7 microns),Reticulofenestra sp. (5-7 microns),Reticulofenestra sp. (3-5 microns),Reticulofenestra sp. (<3 microns),Reticulofenestra asanoi,Reticulofenestra pseudoumbilicus,Cyclicargolithus floridanus,Coccolithus pelagicus,Coccolithus pliopelagicus,Calcidiscus leptoporus,Calcidiscus macintyrei,Umbilicosphaera foliosa,Umbilicosphaera sibogae,Coronocyclus nitescens,Hayaster perplexus,Oolithotus sp.,Helicosphaera carteri,Helicosphaera sellii,Helicosphaera hyalina,Helicosphaera inversa,Helicosphaera wallichii,Helicosphaera spp.,Pontosphaera japonica,Pontosphaera multipora,Pontosphaera sp.,Scyphosphaera globulata,Scyphosphaera spp.,Rhabdosphaera clavigera,Syracosphaera pulchra,Syracosphaera spp.,Braarudosphaera bigelowii,Discosphaera tubifera,Umbellosphaera irregularis,Umbellosphaera tenuis,Calciosolenia murrayi,Discoaster brouweri,Discoaster asymmetricus,Discoaster tamalis,Discoaster triradiatus,Discoaster surculus,Discoaster variabilis,Discoaster pentaradiatus,Discoaster quinqueramus,Discoaster berggrenii,Discoaster blackstockae,Discoaster challengeri,Discoaster decorus,Discoaster neohamatus,Discoaster neorectus,Discoaster pansus,Discoaster quadramus,Discoaster tristellifer,Discoaster loeblichii,Discoaster spp.,Sphenolithus abies,Sphenolithus grandis,Sphenolithus neoabies,Sphenolithus spp.,Sphenolithus verensis,Ceratolithus cristatus,Ceratolithus armatus,Ceratolithus acutus,Ceratolithus larrymayeri,Ceratolithus rugosus,Ceratolithus spp.,Amaurolithus bizarrus,Amaurolithus delicatus,Amaurolithus tricorniculatus,Amaurolithus primus,Amaurolithus spp.,Nicklithus amplificus,Triquetrorhabdulus extensus,Triquetrorhabdulus rugosus,Triquetrorhabdulus spp.,Minylitha convallis,Florisphaera profunda,Thoracosphaera sp.,Ascidian spicules,Reworked species,Nannofossil comment,File Data,Ship File Links,Shore File Links,Sample
361,U1474,A,16,16-5,H,5,W,75/75-NANNO,0,0,145.15,145.15,"T Reticulofenestra pseudoumbilicus (Gradstein et al., 2012)",T,3.7,NN15 [G12],"NN15 - Reticulofenestra pseudoumbilicus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,F,,C,A,A,,C,F,F,,C,C,,F,,,,C,,,,,,F,F,,,,C,F,F,,,,,F,C,F,F,R,F,C,C,,,,,,,,,,,,F,,,,C,,,,,,,R,,,,,P,,,,,,C,,,C,,,,,361-U1474A-16H-5-W
361,U1474,A,16,16-6,H,6,W,55/55-NANNO,0,0,146.45,146.45,,,,NN15 [G12],"NN15 - Reticulofenestra pseudoumbilicus (Gradstein et al., 2012)",M [P41],A [A112],,,,,F,,,,,F,C,A,A,,F,,F,,C,C,,F,,,,C,,,,,,F,F,,,F,C,,C,,,,,,C,F,F,F,F,F,C,,,,F,,,,,,,,,,,,C,,,,,,,R,,,R,R,,,,,,,A,,,F,,,,,361-U1474A-16H-6-W
361,U1474,A,16,16-CC,H,CC,PAL,NANNO,0,5,148.07,148.12,,,,NN15 [G12],"NN15 - Reticulofenestra pseudoumbilicus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,C,C,C,A,A,,C,,F,,C,C,,C,,,,C,C,,,,F,,,,,,,C,C,,,,,,F,C,F,,,,,,,,,,,,,,,,,F,,,,,,,,,F,F,,,,,,,,,,,F,,,C,,,,,361-U1474A-16H-CC-PAL
361,U1474,A,17,17-1,H,1,W,75/75-NANNO,0,0,148.65,148.65,,,,NN15 [G12],"NN15 - Reticulofenestra pseudoumbilicus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,,R,C,A,A,,C,,F,,C,F,,,,,,C,,,,,,F,R,,,,C,F,F,,,,,,F,F,F,,F,F,,R,,,,,,,,F,,,F,,,,C,,,,,,,,,,,,,,,,,,C,,,C,,,,,361-U1474A-17H-1-W
361,U1474,A,17,17-2,H,2,W,75/75-NANNO,0,0,150.15,150.15,,,,NN15 [G12],"NN15 - Reticulofenestra pseudoumbilicus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,,F,F,A,A,,F,R,F,,C,F,,,,,,C,,,,,,F,F,,,R,,,F,,,,,F,C,C,,F,,F,C,,,,,,,,,,,,F,,,,C,,,,,,,,,,P,,,,,,,,C,,,C,,,,,361-U1474A-17H-2-W
361,U1474,A,17,17-3,H,3,W,75/75-NANNO,0,0,151.65,151.65,"T Amaurolithus tricorniculatus (Gradstein et al, 2012)",T,3.92,NN14 - NN15 [G12],"NN14 - Discoaster asymmetricus to NN15 - T Reticulofenestra pseudoumbilicus(Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,R,C,F,C,A,,C,,F,,F,C,,,,,,,F,,,,,,,,,,,,,,,,,,F,C,,,C,,C,,,R,,,,,,,,,,F,,,,,,,,,,F,,,R,,,,,,,,C,,,F,,,,,361-U1474A-17H-3-W
361,U1474,A,17,17-4,H,4,W,75/75-NANNO,0,0,153.17,153.17,,,,NN14 [G12],"NN14 - Discoaster asymmetricus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,,C,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,F,,F,,,,,,,,,,,,F,F,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,361-U1474A-17H-4-W
361,U1474,A,17,17-5,H,5,W,75/75-NANNO,0,0,154.67,154.67,,,,NN14 [G12],"NN14 - Discoaster asymmetricus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,,,,C,A,F,C,,,,,,,F,,,,,,,,,,,,,,F,,,,,,,,,F,F,,,C,,C,,,,,,,,,,,,,F,,,,,,,,,,,,,R,,,,,,,,C,,,,,,,,361-U1474A-17H-5-W
361,U1474,A,17,17-6,H,6,W,75/75-NANNO,0,0,156.18,156.18,,,,NN14 [G12],"NN14 - Discoaster asymmetricus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,C,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,F,,,C,,C,,,,,,,,,,,,,C,,,C,,,,,,,F,,,P,,,,,,,,,,,,,,,,361-U1474A-17H-6-W
361,U1474,A,17,17-CC,H,CC,PAL,NANNO,0,5,157.95,158.0,,,,NN14 [G12],"NN14 - Discoaster asymmetricus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,R,C,,,,,C,,F,,C,C,,,,,,,F,,,,,,,,,,,,,,,,,,F,C,,,C,,,,,P,,,,,,P,,,C,C,,,,,,,,,,P,,,,,,,,,,,A,,,F,,,,,361-U1474A-17H-CC-PAL
361,U1474,A,18,18-1,H,1,W,75/75-NANNO,0,0,158.15,158.15,,,,NN14 [G12],"NN14 - Discoaster asymmetricus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,F,,C,C,A,,C,,,,,F,,,,,,F,,,,,,,,,,,,,,,,,,,F,A,,,F,,F,,,,,,,,,,,,F,C,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,361-U1474A-18H-1-W
361,U1474,A,18,18-2,H,2,W,75/75-NANNO,0,0,159.65,159.65,,,,NN14 [G12],"NN14 - Discoaster asymmetricus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,,,,,,,C,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,F,,F,,,,,,,,,,,,P,F,,,F,,,,,,,,,,F,,,,,,,,,,,,,,,,361-U1474A-18H-2-W
361,U1474,A,18,18-3,H,3,W,75/75-NANNO,0,0,161.15,161.15,,,,NN14 [G12],"NN14 - Discoaster asymmetricus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,F,,F,,,,,,,,R,,,,F,F,,,F,,,,,,,,,,,,R,,,,,,,,,,Not many Discoasters,,,,361-U1474A-18H-3-W
361,U1474,A,18,18-4,H,4,W,75/75-NANNO,0,0,162.65,162.65,,,,NN14 [G12],"NN14 - Discoaster asymmetricus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,,,,,,,C,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,C,C,,,F,,F,,,,,,,,,,,,C,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361-U1474A-18H-4-W
361,U1474,A,18,18-5,H,5,W,75/75-NANNO,0,0,164.15,164.15,,,,NN14 [G12],"NN14 - Discoaster asymmetricus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,,A,C,C,,,C,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,C,R,,,C,,F,,,,,,,,,,,,,C,,,,,,,,,,,,,P,,P,,,,,,,,,,More 6-rayed Discoasters,,,,361-U1474A-18H-5-W
361,U1474,A,18,18-6,H,6,W,75/75-NANNO,0,0,165.65,165.65,,,,NN14 [G12],"NN14 - Discoaster asymmetricus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,,F,C,C,C,,C,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,C,,C,,,,F,,F,,,,,,C,F,,,,,,,,,,,,,R,,P,,,,,,,,,,,,,,361-U1474A-18H-6-W
361,U1474,A,18,18-CC,H,CC,PAL,NANNO,0,5,167.31,167.36,"Bc Discoaster asymmetricus (Gradstein et al, 2012)",Bc,4.13,NN14 [G12],"NN14 - Discoaster asymmetricus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,C,,,C,A,,A,C,C,,F,C,,,,,,C,C,,,,,,,C,,,,,,,,,,,C,C,,,C,,C,,,,,,,,,,,,C,C,,,,,,,,,,F,,,R,,,,,,,,A,,,C,,,,,361-U1474A-18H-CC-PAL
361,U1474,A,19,19-1,H,1,W,75/75-NANNO,0,0,167.65,167.65,,,,NN13 [G12],"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,,,C,C,C,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,C,,C,,,F,,,,,,,,,C,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,361-U1474A-19H-1-W
361,U1474,A,19,19-2,H,2,W,75/75-NANNO,0,0,169.15,169.15,,,,NN13 [G12],"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,F,,,,,,,,,,,,,,P,,P,,,,,,,,,,,,,,361-U1474A-19H-2-W
361,U1474,A,19,19-3,H,3,W,75/75-NANNO,0,0,170.66,170.66,,,,NN13 [G12],"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,,,,,,,C,,,,,C,,,,,,C,,,,,,,,,,,,,,,,,,,C,,,,F,,F,,,,F,,,,,,,,C,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,361-U1474A-19H-3-W
361,U1474,A,19,19-4,H,4,W,75/75-NANNO,0,0,172.17,172.17,"T Amaurolithus primus (Gradstein et al, 2012)",T,4.5,NN13 [G12],"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,P,,R,,,,,,,F,,,F,,,,,361-U1474A-19H-4-W
361,U1474,A,19,19-5,H,5,W,75/75-NANNO,0,0,173.68,173.68,,,,NN13 [G12],"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,R,R,,,,,,,,,,,,,,,361-U1474A-19H-5-W
361,U1474,A,19,19-6,H,6,W,75/75-NANNO,0,0,175.19,175.19,,,,NN13 [G12],"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,,F,C,C,A,,A,,F,,C,,,,,,,,,,,,F,,F,,,,,,,,,,,R,C,F,,F,F,F,F,,,,,,,,,,,,F,,,,C,,,,,,,,,,F,P,,,,,,,C,,,,,,,,361-U1474A-19H-6-W
361,U1474,A,19,19-CC,H,CC,PAL,NANNO,0,5,176.77,176.82,,,,NN13 [G12],"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,,C,A,C,C,,A,F,C,,C,F,,,,,,,,,,,,,,,,,,,,,,,,,F,F,,,C,,C,,,,C,,,,,,,,C,C,,,,,,,,,,,,,F,P,,,,,,,,,,F,,,,,361-U1474A-19H-CC-PAL
361,U1474,A,20,20-1,H,1,W,75/75-NANNO,0,0,177.15,177.15,,,,NN13 [G12],"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,,A,A,C,A,,A,,F,,C,F,,F,,,,C,,,,,,,F,,,P,,,,,,P,,,C,R,,F,C,F,F,,,,,,,,,P,,,,C,,,,,,,P,,,,,F,F,,R,,,,,,,,,C,,,,,361-U1474A-20H-1-W
361,U1474,A,20,20-2,H,2,W,75/75-NANNO,0,0,178.65,178.65,,,,NN13 [G12],"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,P,P,,,,,,,,,,C,,,,,361-U1474A-20H-2-W
361,U1474,A,20,20-3,H,3,W,75/75-NANNO,0,0,180.15,180.15,,,,NN13 [G12],"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,P,P,,,,,,,,,,P,,,,,361-U1474A-20H-3-W
361,U1474,A,20,20-4,H,4,W,75/75-NANNO,0,0,181.65,181.65,,,,NN13 [G12],"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,R,,,,,,,,,,,,,,,361-U1474A-20H-4-W
361,U1474,A,20,20-5,H,5,W,75/75-NANNO,0,0,183.14,183.14,"T Ceratolithus acutus (Gradstein et al., 2012)",T,5.04,NN13 [G12],"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,R,R,,,,,,,,,,,,,,,361-U1474A-20H-5-W
361,U1474,A,20,20-6,H,6,W,75/75-NANNO,0,0,184.64,184.64,,,,NN13 [G12],"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,R,R,,,,,,,,,,,,,,,361-U1474A-20H-6-W
361,U1474,A,20,20-CC,H,CC,PAL,NANNO,0,5,186.46,186.51,,,,NN13 [G12],"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,,A,A,A,A,,A,F,F,,C,C,,,,,,C,C,,,,C,,,,,,,,,,,,,,,F,,,C,,,,,,C,,,,,,,,C,C,,,C,,,,R,,,,,,R,R,,,,,,,A,,,F,,,,,361-U1474A-20H-CC-PAL
361,U1474,A,21,21-1,H,1,W,0/0-NANNO,0,0,185.9,185.9,,,,NN13 [G12],"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",G [P41],A [A112],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,361-U1474A-21H-1-W
361,U1474,A,21,21-2,H,2,W,75/75-NANNO,0,0,188.15,188.15,"T Triquetrorhabdulus rugosus (Gradstein et al., 2012)",T,5.28,NN12 - NN15 [G12],"NN12 - T Discoaster quinqueramus (Gradstein et al., 2012) to NN15 - Reticulofenestra pseudoumbilicus (Gradstein et al., 2012)",G [P41],A [A112],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,P,P,,,,P,,,,,,F,,,,,361-U1474A-21H-2-W
361,U1474,A,21,21-3,H,3,W,75/75-NANNO,0,0,189.64,189.64,"B Ceratolithus acutus (Gradstein et al., 2012)",B,5.35,NN12 [G12],"NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",G [P41],A [A112],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,P,,,,,,F,,,,,361-U1474A-21H-3-W
361,U1474,A,21,21-4,H,4,W,75/75-NANNO,0,0,191.14,191.14,,,,NN12 [G12],"NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,P,,,,,,F,,,,,361-U1474A-21H-4-W
361,U1474,A,21,21-5,H,5,W,75/75-NANNO,0,0,192.63,192.63,,,,NN12 [G12],"NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",G [P41],A [A112],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,361-U1474A-21H-5-W
361,U1474,A,21,21-6,H,6,W,75/75-NANNO,0,0,194.13,194.13,,,,NN12 [G12],"NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,P,,,,P,,,,,,,,,,,361-U1474A-21H-6-W
361,U1474,A,21,21-CC,H,CC,PAL,NANNO,0,5,195.87,195.92,,,,NN12 [G12],"NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,,A,A,A,A,,A,,C,,C,,,,,,,,,,,,C,,,,,,,,,,,,,,F,,,,R,A,F,,,,,,,,,,,,,A,,,A,,,,,,,,,C,,,,,,,,,,,,,,,,,361-U1474A-21H-CC-PAL
361,U1474,A,22,22-1,H,1,W,75/75-NANNO,0,0,196.15,196.15,,,,NN12 [G12],"NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",G [P41],A [A112],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,361-U1474A-22H-1-W
361,U1474,A,22,22-2,H,2,W,75/75-NANNO,0,0,197.65,197.65,,,,NN12 [G12],"NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",G [P41],C [A112],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,361-U1474A-22H-2-W
361,U1474,A,22,22-3,H,3,W,75/75-NANNO,0,0,199.16,199.16,,,,NN12 [G12],"NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,361-U1474A-22H-3-W
361,U1474,A,22,22-4,H,4,W,75/75-NANNO,0,0,200.67,200.67,"T Discoaster quinqueramus (Gradstein et al., 2012)",T,5.59,NN11 - NN12 [G12],"NN11 - T Discoaster quinqueramus to NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361-U1474A-22H-4-W
361,U1474,A,22,22-5,H,5,W,75/75-NANNO,0,0,202.18,202.18,,,,NN11 - NN12 [G12],"NN11 - T Discoaster quinqueramus to NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361-U1474A-22H-5-W
361,U1474,A,22,22-6,H,6,W,75/75-NANNO,0,0,203.69,203.69,,,,NN11 - NN12 [G12],"NN11 - T Discoaster quinqueramus to NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361-U1474A-22H-6-W
361,U1474,A,22,22-CC,H,CC,PAL,NANNO,0,5,205.31,205.36,,,,NN11 - NN12 [G12],"NN11 - T Discoaster quinqueramus to NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,,,A,A,A,,A,,C,,C,,,,,,,,,,,,C,,,F,,P,,,,,,,,,C,,,,,A,A,F,,,,,,,,,,,,A,,,A,,,,,,,,,,,,,,,,,,,,,F,,,,,361-U1474A-22H-CC-PAL
361,U1474,A,23,23-1,H,1,W,90/90-NANNO,0,0,205.8,205.8,,,,NN11 - NN12 [G12],"NN11 - T Discoaster quinqueramus to NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",G [P41],A [A112],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361-U1474A-23H-1-W
361,U1474,A,23,23-2,H,2,W,75/75-NANNO,0,0,207.15,207.15,,,,NN11 - NN12 [G12],"NN11 - T Discoaster quinqueramus to NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",G [P41],A [A112],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,F,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,F,,,,,,,,,,,361-U1474A-23H-2-W
361,U1474,A,23,23-3,H,3,W,75/75-NANNO,0,0,208.65,208.65,,,,NN11 - NN12 [G12],"NN11 - T Discoaster quinqueramus to NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",G [P41],A [A112],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,F,,F,F,,,,,,,,,,,,,,,,,,,,,,,,F,,R,,,,,,,,,,,,,,,361-U1474A-23H-3-W
361,U1474,A,23,23-4,H,4,W,50/50-NANNO,0,0,209.9,209.9,,,,NN11 - NN12 [G12],"NN11 - T Discoaster quinqueramus to NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",G [P41],A [A112],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,F,F,,,,,,,,,,,,,,,,,,,,,,,,F,,R,,,,,,,,,,,,,,,361-U1474A-23H-4-W
361,U1474,A,23,23-5,H,5,W,75/75-NANNO,0,0,211.64,211.64,,,,NN11 - NN12 [G12],"NN11 - T Discoaster quinqueramus to NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",G [P41],A [A112],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,F,,F,F,,,,,,,,,,,,,,,,,,,,,,,,F,,R,,,,,,,,,,,,,,,361-U1474A-23H-5-W
361,U1474,A,23,23-6,H,6,W,75/75-NANNO,0,0,213.14,213.14,,,,NN11 - NN12 [G12],"NN11 - T Discoaster quinqueramus to NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",G [P41],A [A112],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,F,,F,F,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,361-U1474A-23H-6-W
361,U1474,A,23,23-CC,H,CC,PAL,NANNO,0,5,214.87,214.92,,,,NN11 - NN12 [G12],"NN11 - T Discoaster quinqueramus to NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,,,A,A,,,A,,C,,C,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,C,F,F,,,,,,,,,,,,A,,,A,,,,,,P,,,,,,,,,,,,,,,F,,,,,361-U1474A-23H-CC-PAL
361,U1474,A,24,24-1,H,1,W,75/75-NANNO,0,0,215.15,215.15,,,,NN11 - NN12 [G12],"NN11 - T Discoaster quinqueramus to NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,F,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,,361-U1474A-24H-1-W
361,U1474,A,24,24-2,H,2,W,85/85-NANNO,0,0,216.75,216.75,,,,NN11 - NN12 [G12],"NN11 - T Discoaster quinqueramus to NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",G [P41],A [A112],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,F,,,,,,,,P,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,361-U1474A-24H-2-W
361,U1474,A,24,24-3,H,3,W,70/70-NANNO,0,0,218.09,218.09,,,,NN11 - NN12 [G12],"NN11 - T Discoaster quinqueramus to NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",G [P41],A [A112],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,P,F,F,,F,,,,,,,,,,,,,,,,,,,,,,,,F,,P,,,,R,,,,,,,,,,,361-U1474A-24H-3-W
361,U1474,A,24,24-4,H,4,W,70/70-NANNO,0,0,219.57,219.57,,,,NN11 - NN12 [G12],"NN11 - T Discoaster quinqueramus to NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",G [P41],A [A112],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,361-U1474A-24H-4-W
361,U1474,A,24,24-5,H,5,W,50/50-NANNO,0,0,220.86,220.86,,,,NN11 - NN12 [G12],"NN11 - T Discoaster quinqueramus to NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,,,,,,,,,C,,C,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,F,,,F,,,,,,,,,,,,,,,,,,,,,,,,C,,F,F,,,F,,,,,,,,,,,361-U1474A-24H-5-W
