Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Zone name,Preservation,Group abundance,General comment,Alabamina dissonata,Alabamina sp.,Ammobaculites agglutinans,Ammobaculites sp.,Ammobaculites wallalensis,Ammodiscus cretaceus,Ammodiscus sp.,Ammoglobigerina sp.,Ammonia beccarii,Ammosphaeroidina pseudopauciloculata,Angulogerina sp. A,Annectina sp.,Anomalina indica,Anomalinoides sp.,Anomalinoides sp. 1,Aragonia materna kugleri,Aragonia ouezzanensis,Aragonia sp.,Aragonia sp. 1,Astacolus sp.,Bathysiphon sp.,Berthelina  intermedia,Berthelina sp. 2,Bolivina incrassata,Brizalina dilatata,Brizalina sp.,Bulimina aculeata,Bulimina miolaevis,Bulimina sp.,Bulimina triangularis,Bulimina trihedra,Bulimina tuxpamensis,Buliminella sp.,Calcarina sp.,Cassidulina sp. ,Caudammina ovula,Charltonina sp.,Chilostomella sp.,Cibicides lobatulus,Cibicides refulgens,Cibicides sp.,Cibicides vortex,Cibicidoides cf. eocaenus,Cibicidoides cf. sp. 2,Cibicidoides grimsdalei,Cibicidoides mundulus,Cibicidoides ornatus,Cibicidoides sp.,Cibicidoides dohmi,Cibicidoides sp. 1,Cibicidoides sp. 2,Cibicidoides sp. cf. laurisae,Cibicidoides subhaidingerii,Cibicidoides wuellerstorfi,Clinapertina subplanispira,Conglophragmium irregularis,Conglophragmium sp.,Cribrobulimina serpens,Cribrostomoides nonioininoides,Cyclammina incisa,Dentalina intorta,Dentalina sp.,Discorbis sp.,Dorothia oxycona,Dorothia sp.,Eggerella bradyi,Ehrenbergina carinata,Ellipsoglandulina sp.,Ellipsoidella  sp.,Ellipsoidina sp.,Elphidium aculeatum,Elphidium crispum,Elphidium sp.,Eouvigerina sp.,Epistomina sp.,Eponides beiselli,Eponides concinnus,Falsoguttulina sp.,Fissurina sp.,Frondicularia cf. bulla,Frondicularia sp.,Fursenkoina acuta,Fursenkoina tegulata,Gaudryina pyramidata,Gaudryina sp.,Gaudryina sp. cf. retusa,Gavelinella beccariiformis,Gavelinella cf. ammonoides,Gavelinella cf. stellula,Gavelinella dakotensis,Gavelinella sp.,Gavelinella sp. 1,Gavelinella sp. 3,Globobulimina sp.,Globocassidulina sp.,Globorotalites conicus,Globorotalites sp.,Globulina sp.,Glomospira aff. charoides,Glomospira charoides,Glomospira gordialis,Glomospira sp.,Guttulina spp.,Gyroidinoides girardanus,Gyroidinoides lenticulus,Gyroidinoides nitidus,Gyroidinoides sp.,Gyroidinoides subangulatus,Hanzawaia ammophila,Haplophragmoides chapmani,Haplophragmoides sp.,Haplophragmoides suborbicularis,Hoeglundina sp.,Hormosina trinitatensis,Hormosina velascoensis,Hyperammina sp.,Kalamopsis grzybowskii,Kalamopsis? sp.,Karreriella subglabra,Karrerulina sp. 1,Laevidentalina sp.,Lagena sp.,Lagena sulcata,Lamarckina spp.,Latibolivina reticulata,Laticarinina pauperata,Lenticulina sp.,Lenticulinella sp.,Lingulogavelinella turonica ,Marginopora vertebralis,Marginulina sp.,Marginulinopsis stephensoni,Marssonella trochoides,Massilina sp.,Melonis pacificus,Melonis sp.,Miliolina sp.,Miliolina spp.,Neoeponides hillebrandti,Neoflabellina sp.,Nodosaria sp.,Nodosaria velascoensis,Nonion depressulum,Nonion sp.,Nothia excelsa,Notoplanulina rakauraoana,Nuttallides florialis,Nuttallides sp.,Nuttallides truempyi,Nuttallides truempyi sensu Hancock et al. 2006,Nuttallides umbonifera,Nuttallinella sp.,Oolina sp.,Operculina sp.,Oridorsalis sp.,Oridorsalis umbonatus,Osangularia cf. schoenbachi,Osangularia sp.,Paralabamina elevata,Paralabamina hillebrandti,Paratrochammina sp.,Parrellina milletti,Patellina spp.,Peneroplis pertusus,Peneroplis sp.,Placentammina spp.,Planorbulina mediterreansis,Planularia sp.,Planulina sp.,Planulina sp. 2,Pleurostomella sp.,Pleurostomella subnodosa,Praebulimina carseyae,Praebulimina nannina,Praebulimina ovulum,Praebulimina sp.,Praedorothia praehauteriviana,Praesphaerammina sp. aff. P. gerochi,Psammosiphonella cylindrica,Psammosiphonella sp.,Pseudoclavulina sp.,Pseudonodosaria obesa,Pseudouvigerina sp.,Pullenia coryelli,Pullenia elegans,Pullenia marssoni,Pullenia quinqueloba,Pullenia sp.,Pyramidulina sp.,Pyrgo murrinha,Pyrgo(?) sp.,Pyrgo subsphaerica,Quadrimorphina allomorphinoides,Quinqueloculina lamarckiana,Quinqueloculina seminulum,Quinqueloculina sp.,Ramulina sp.,Rectobolivina bifrons,Rectuvigerina multicostata,Recurvoides sp.,Reophax sp.,Reophax subfusiformis,Reussella sp.,Reussella spinulosa,Reussella szajnochae,Rhabdammina sp.,Rhizammina algaeformis,Rzehakina epigona,Saccammina sp.,Sacculinella sp.,Siphonodosaria longispina,Siphonodosaria subspinosa,Sorites marginalis,Sphaeroidina bulloides,Spiroloculina sp.,Spiroplectammina sp.,Spiroplectammina spectabilis,Spiroplectinata annectens,Stainforthia tenuata,Stensioeina beccariiformis,Stilostomella sp.,Stilostomella subspinosa,Stomatorbina concentrica,Subreophax scalaris,Subreophax sp.,Subreophax sp. cf. Subreophax scalaris,Tappanina laciniosa,Tappanina selmensis,Tappanina sp.,Textularia sagittula,Textularia sp.,Tribrachia australiana,Trifarina bradyi,Triloculina sp.,Triloculina tricarinata,Tritaxia gaultina,Tritaxia paleocenica,Tritaxia sp.,Trochammina inflata,Trochammina sp.,Trochammina(?) sp.,Trochamminoides cf. variolarius,Uvigerina sp.,Uvigerina sp. 1,Uvigerina sp. 2,Uvigerina sp. A,Vaginulina cf. recta,Vaginulina sp.,Valvalabamina praeacuta,Verneuilina howchini,Verneuilinoides sp.,Vertebralina sp.,Vertebralina striata,Vulvulina spinosa,ADDITIONAL SPECIES,Ship File Links,Shore File Links,File Data
369-U1513A-29X-CC-PAL,0,5,174.06,174.11,,,A,Mid-bathyal,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,F,,F,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369-U1513A-30X-CC-PAL,0,5,177.49,177.54,,,P,Mid-bathyal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369-U1513A-31X-CC-PAL,0,5,180.95,181,,,R,Mid-bathyal,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369-U1513A-32X-CC-PAL,0,7,186.78,186.85,,,A,Mid-bathyal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,D,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,F,F,,,F,,,,,F,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369-U1513A-33X-CC-PAL,0,5,192.14,192.19,,,B,Barren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369-U1513A-34X-CC-PAL,0,5,196.42,196.47,,,P,Bathyal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369-U1513A-35X-CC-PAL,0,5,201.66,201.71,,,P,Bathyal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369-U1513A-36X-CC-PAL,0,5,206.53,206.58,,,P,Bathyal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369-U1513A-37X-CC-PAL,0,5,211.92,211.97,,,B,Barren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369-U1513A-38X-CC-PAL,0,5,216.43,216.48,,,B,Barren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369-U1513A-39X-CC-PAL,0,5,220.12,220.17,,,P,Bathyal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369-U1513A-40X-CC-PAL,0,5,226.72,226.77,,,B,Barren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369-U1513A-41X-CC-PAL,0,5,229.69,229.74,,,B,Barren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369-U1513A-42X-CC-PAL,0,5,236.39,236.44,,,P,Bathyal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369-U1513A-43X-CC-PAL,0,5,238,238.05,,,B,Barren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369-U1513A-44X-CC-PAL,0,5,240.78,240.83,,,B,Barren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369-U1513A-45X-CC-PAL,0,5,247.32,247.37,,,B,Barren,,,,,,,,,,,,,,,,,,,,,,A,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369-U1513A-46X-CC-PAL,0,5,253.51,253.56,,,P,Bathyal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,,,,,,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,
369-U1513A-47X-3-W 15/17-PAL,0,2,257.26,257.28,,,A,Bathyal,,,,,,,,,,,,,,,,,,,,,,A,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,D,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,F,,,,,,A,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369-U1513A-47X-3-W 78/80-PAL,0,2,257.89,257.91,,,A,Bathyal,,,,,,,,,,,,,,,,,,,,,,D,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369-U1513A-47X-CC-PAL,0,5,259.44,259.49,,,R,Bathyal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,D,,,,,,,,,,,,,,,,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369-U1513A-48X-CC-PAL,0,5,271.57,271.62,,,R,Bathyal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,,,,,,,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369-U1513A-49X-1-W 33/36-PAL,0,3,273.63,273.66,,,A,Bathyal,,,,,,,F,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369-U1513A-49X-CC-PAL,0,10,274.76,274.86,,,F,Bathyal,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,A,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369-U1513A-50X-1-W 124/127-PAL,0,3,284.14,284.17,,,R,Bathyal,,,,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369-U1513A-50X-CC-PAL,0,5,284.64,284.69,,,R,Bathyal,,,,,,A,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
