Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Preservation,Group abundance,Percentage of benthic forams in total foram assemblage [%],"Reworking comment (1= <1%, 2= light 1-10%, 3= >10%)","PALEO WATER DEPTH (IS=inner shelf, MS=middle shelf, OS=outer shelf)",Temperature Range,Aspect comment (etching),Comment (general),Large Benthic Forams [%],Acervulina mabahethi,Agglutinated spp. (indeterminate),Ammodiscus sp.,Ammonia spp.,Amphicoryna scalaris,Amphicoryna separans,Amphicoryna spp.,Amphistegina hauerina,Amphistegina lessonii,Amphistegina lobifera,Amphistegina papillosa,Amphistegina radiata,Amphistegina spp.,Anomalinella rostrata,Anomalinoides globulosus,Anomalinoides spp.,Articulina alticostata,Articulina pacifica,Assilina ammonoides,Astacolus spp.,Asterorotalia concinna,Astrononion spp.,Astrororalia milletti,Bolivina pusilla,Bolivina robusta,Bolivina sp.,Bolivina striatula,Bolivinella elegans,Bolivinita quadrilatera,Borelis spp.,Brizalina semilineata,Brizalina spp.,Bulimina aculeata,Bulimina barbata,Bulimina marginata,Bulimina sp.,Bulimina striata,Buliminella spp.,Buliminoides spp.,Cancris auriculus,Cancris spp.,Cassidulina carinata,Cassidulina sp.,Cassidulinoides spp.,Cerebrina lacunata,Challengeria spp.,Chilostomella oolina,Chilostomella sp.,Chrysalidinella dimorpha ,Cibicides mediocris,Cibicides praecinctus,Cibicides spp.,Cibicides tenuimargo,Cibicides wuellerstorfi,Cibicidoides bradyi,Cibicidoides globulosus,Cibicidoides mundula,Cibicidoides renzi,Cibicidoides sp.,Cibicidoides subhaidingerii,Clavulina subangularis,Cornuspira spp.,Cristellaria bradyi,Cycloclypeus? sp.,Cymbaloporetta sp. 1,Cymbaloporetta spp.,Discorbia spp.,Discorbinella sp. 1,Discorbinella spp.,Discorbis spp.,Eggerella bradyi,Ehrenbergina pacifica,Ehrenbergina spp.,Elhpidium craticulatum,Elongobula crispum,Elongobula parallela,Elphidium advenum limbatum,Elphidium excavatum,Elphidium hispidulum,Elphidium macellum,Elphidium spp.,Epistominella exigua,Epistominella spp.,Euloxostomum pseudobeyrichi,Eusphaeroidina inflata,Favocassidulina favus,Fissurina formosa,Fissurina marginata,Fissurina sp.,Frondricularia spp.,Gaudryina convexa,Gavelinopsis praegeri,Glabratella spp.,Glandulina spp.,Globobulimina affinis,Globocassidulina spp.,Globocassidulina subglobosa,Globogyroidina boninensis,Guttulina communis,Guttulina spp.,Guttulina yabei,Gyroidina neosoldanii,Gyroidinoides spp.,Hauerina spp.,Heterolepa bradyi,Heterostegina depressa,Hoeglundina elegans,Homotrema rubra,Hyalinea spp.,Inaequilina spp.,Karreriella bradyi,Laevidentalina communis,Laevidentalina inflexa,Laevidentalina spp.,Lagena sp.,Laticarinina pauperata,Lenticulina rotulata,Lenticulina sp. ,Lobatula Lobatula,Marginopora spp.,Marginulina obesa,Martinotiella spp.,Martinottiella communis,Martinottiella hosoyaensis,Melonis barleeanus,Melonis pompilioides,Melonis spp.,Migros flintii,Miliolina spp.,Miliolinella oceanica,Miliolinella sp. 1,Miliolinella subrotunda,Monalysidium spp.,Monalysidium spp. ,Mucronina compressa,Neoeponides margaritifer,Neoeponides procerus,Neoeponides spp.,Neorotalia spp.,Nephrolepidina ferrori,Nephrolepidina Spp.,Neugeborina longiscata,Nodosaria spp.,Nonionella sp.,Nonionoides grateloupi,Nonionoides spp.,Numullites spp.,Nuttallides umbonifera,Obesopleurostomella brevis,Olgia spp.,Oolina globosa,Oolina spp.,Operculina ammonoides,Operculina complanata,Operculina spp.,Operculinella venosa,Ophthalmidium circularis ,Oridorsalis spp.,Oridorsalis umbonatus,Osangulariella bradyi,Parafissurina sp.,Parasorites spp.,Patellina spp.,Patellinella spp.,Peneroplis spp.,Pileolina spp.,Planispirinella spp.,Planogypsina sp. 1,Planorbulina spp.,Planorbulinella larvata,Planospirina spp.,Planularia gemmata,Planularia spp.,Planulina spp.,Pleurostomella acuminata,Pleurostomella acuta,Pleurostomella sp. A,Pleurostomella spp.,Procerolagena spp.,Pseudoclavulina juncea,Pseudonodosaria sp.,Pseudonodosaria spp.,Pseudorotalia angusta,Pseudorotalia annectens,Pseudorotalia globosa,Pseudorotalia indopacifica,Pseudorotalia inermis,Pseudorotalia schroetiana,Pseudorotalia spp.,Pullenia bulloides,Pullenia quinqueloba,Pullenia simplex,Pullenia sp.,Pyramidulina glanduliniformis,Pyrgo denticulata,Pyrgo lucernula,Pyrgo murrhina,Pyrgo spp.,Quinqueloculina exmouthensis,Quinqueloculina lamarckiana,Quinqueloculina neocostata,Quinqueloculina patagonica,Quinqueloculina philippinensis,Quinqueloculina spp.,Quinqueloculina subpolygona,Rectobolivina bifrons,Recurvoides sp.,Reophax spp.,Reusella spp.,Rhabdammina? sp.,Rhizammina sp.,"Rhizammina sp. (Kaiho, 1992)",Rosalina spp.,Rotalinoides gaimardii,Rotalinoides spp.,Rotliammina sp.,Rudigaudryina minor,Sagrinella jugosa,Sagrinella spp.,Sahulia barkeri,Saraceneria spp.,Semicassis craticulata,Septotextularia rugosa,Sigmoidella elegantissima,Sigmoidella spp.,Sigmoilopsis schlumbergeri,Siphogeneria raphana,Siphogenerina dimorpha,Siphogenerina indica,Siphonaperta spp.,Siphoniferoides siphonifera,Siphonina tubulosa,Siphouvigerina hispida,Siphouvigerina interrupta,Siphouvigerina porrecta,Siphouvigerina proboscidae,Sorites spp.,Sphaerogypsina globulus,Sphaeroidina bulloides,Spiroloculina sp. N/A,Spiroloculina spp.,Spirotextularia fistulosa,Spirotextularia spp.,Spirotextularia tubulosa,Sprioloculina corrugata,Stilostomella abyssorum,Stilostomella gracillima,Stilostomella lepidula,Stilostomella sp.,Textularia agglutinans,Textularia catenata,Textularia lateralis,Textularia spp.,Textularia sp. 1,Textulariella barrettii,Tosaia hanzawai,Tretomphaloides spp.,Tribliolepidina spp.,Trifarina spp.,Triloculina spp.,Tritaxis fusca,Unidentified benthic forams,Uvigerina graciliformis,Uvigerina hispidocostata,Uvigerina peregrina,Uvigerina senticosa,Uvigerina spp.,Vaginulinopsis bradyi,Vertebralina spp.,Wiesnerella spp.,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Extra Sample ID Data,Zone name,Zone name (short)
356-U1462A-61X-CC-PAL-FORAM-150-2000,0,10,580.97,581.07,P [P39],,34,,,,,Glauconite present.,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,R,,,,,,,,,,,P,R,,,,D,,,,,,,,,,P,,,,,,,,,,,P,P,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,P,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,R,,,,,,F,,,,,,,,,,,,P,,P,,,,,,P,,,F,,,,,F,,,,http://web.ship.iodp.tamu.edu/resteasy-asman/re?service=getFile&recordId=30713031,http://web.iodp.tamu.edu/resteasy-asman/re?service=getFile&recordId=30713031,"http://web.ship.iodp.tamu.edu:80/resteasy-asman/re?service=getFile&recordId=30713031, ",356,U1462,A,61,X,CC,PAL,FORAM-150-2000,,
356-U1462A-63X-CC-PAL-FORAM-150-2000,0,10,594.44,594.54,P [P39],,29,,,,,Ostracods present,,,,,,,,P,,,,,,,,,,,,,,,,,,F,F,,,,,R,,,,,,,,,,P,,R,,,,,,,,,,,R,,,,,A,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,,P,,,R,,,,,,,P,,,,,,,,,,,,,,,,,,,P,P,P,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,P,,,,,,,,,,,,,R,P,,,,,,R,,,F,,,P,,,,,,http://web.ship.iodp.tamu.edu/resteasy-asman/re?service=getFile&recordId=30718761,http://web.iodp.tamu.edu/resteasy-asman/re?service=getFile&recordId=30718761,"http://web.ship.iodp.tamu.edu:80/resteasy-asman/re?service=getFile&recordId=30718761, ",356,U1462,A,63,X,CC,PAL,FORAM-150-2000,,
356-U1462A-65X-CC-PAL-FORAM-150-2000,0,10,615.31,615.41,P [P39],,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,F,,,,,P,,,,,,,,,,,,,,,,,,,,,,,F,,,P,,A,P,,,,,,,,,R,,,,,,,,R,,,,P,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,P,R,,,F,,,,,,,,,R,P,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,R,,,,,,,,,,,,,R,,,,,,,P,,,P,,,P,,,,,,http://web.ship.iodp.tamu.edu/resteasy-asman/re?service=getFile&recordId=30721801,http://web.iodp.tamu.edu/resteasy-asman/re?service=getFile&recordId=30721801,"http://web.ship.iodp.tamu.edu:80/resteasy-asman/re?service=getFile&recordId=30721801, ",356,U1462,A,65,X,CC,PAL,FORAM-150-2000,,
356-U1462A-67X-CC-PAL-FORAM-150-2000,0,10,629.34,629.44,P [P39],,35,,,,,Ostracods present.,,,,,,,,,,,,,,,,,,,,,,,,,,F,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,P,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,R,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,R,,,,,,P,,,,,,F,,,,,,http://web.ship.iodp.tamu.edu/resteasy-asman/re?service=getFile&recordId=30723281,http://web.iodp.tamu.edu/resteasy-asman/re?service=getFile&recordId=30723281,"http://web.ship.iodp.tamu.edu:80/resteasy-asman/re?service=getFile&recordId=30723281, ",356,U1462,A,67,X,CC,PAL,FORAM-150-2000,,
356-U1462A-71X-CC-PAL-FORAM-150-2000,0,10,650.66,650.76,P [P39],F [A10],38,,OS/UB,,,Ostracods present. Some iron infilling.,0,,,,,,,,,,,,,,,,,,,,,,,,,P,F,,,,,R,,,,,,,,,,P,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,A,,,,,,,,,F,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,R,,,R,,R,,,,http://web.ship.iodp.tamu.edu/resteasy-asman/re?service=getFile&recordId=30730721,http://web.iodp.tamu.edu/resteasy-asman/re?service=getFile&recordId=30730721,"http://web.ship.iodp.tamu.edu:80/resteasy-asman/re?service=getFile&recordId=30730721, ",356,U1462,A,71,X,CC,PAL,FORAM-150-2000,,
356-U1462A-75X-CC-PAL-FORAM-150-2000,0,10,671.6,671.7,P [P39],R [A10],30,,OS?,,,"Ostracods present. Very heavily encrusted with very few specimens. Subsample taken from Section 3 between 25/26 cm in this core through one of the many layers of high density larger foram layers. Found to be dominated by Rotalinoides or Pseudorotalia spp. abundant Textularia spp. and some Lenticulina spp., Trifarina spp., Bolivina spp. and Galwayella spp. These layers are found throughout cores 74 and 75 but never coincided with a CC sample.",0,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,D,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,R,,,,,,http://web.ship.iodp.tamu.edu/resteasy-asman/re?service=getFile&recordId=30733471,http://web.iodp.tamu.edu/resteasy-asman/re?service=getFile&recordId=30733471,"http://web.ship.iodp.tamu.edu:80/resteasy-asman/re?service=getFile&recordId=30733471, ",356,U1462,A,75,X,CC,PAL,FORAM-150-2000,,
356-U1462A-77X-CC-PAL-FORAM-150-2000,0,10,689.71,689.81,P [P39],,41,,,,,"Heavy encrustation, ostracods present.",0,,,,,,,,,,,,,,,,,,,,,,,,,A,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,P,,,,,,,,,,,,,,P,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,P,,,,,,P,,,P,,,R,,,,,,http://web.ship.iodp.tamu.edu/resteasy-asman/re?service=getFile&recordId=30749041,http://web.iodp.tamu.edu/resteasy-asman/re?service=getFile&recordId=30749041,"http://web.ship.iodp.tamu.edu:80/resteasy-asman/re?service=getFile&recordId=30749041, ",356,U1462,A,77,X,CC,PAL,FORAM-150-2000,,
356-U1462A-79X-CC-PAL-FORAM-150-2000,0,10,706.39,706.49,P,,47,,,,,"Heavy encrustation, very often tests are amalgamated in sediment lumps. Oxydized pyrite present (rusty after H2O2 treatment). Ostracods present.",0,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,P,,P,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,P,,,,,,,,,A,,,D,,F,,,,http://web.ship.iodp.tamu.edu/resteasy-asman/re?service=getFile&recordId=30733471,http://web.iodp.tamu.edu/resteasy-asman/re?service=getFile&recordId=30733471,"http://web.ship.iodp.tamu.edu:80/resteasy-asman/re?service=getFile&recordId=30733471, ",356,U1462,A,79,X,CC,PAL,FORAM-150-2000,,
356-U1462A-81X-CC-PAL-FORAM-150-2000,0,10,727.37,727.47,P [P39],,29,,,,,"Heavy encrustation, very often tests are amalgamated in sediment lumps. Oxydized pyrite present (rusty after H2O2 treatment). Ostracods present.",0,,,,,,,P,,,,,,,,,,,,,,,,,,R,F,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,P,,,P,R,,,,,,,,,,,,,,R,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,R,,,P,,,,,,http://web.ship.iodp.tamu.edu/resteasy-asman/re?service=getFile&recordId=30749391,http://web.iodp.tamu.edu/resteasy-asman/re?service=getFile&recordId=30749391,"http://web.ship.iodp.tamu.edu:80/resteasy-asman/re?service=getFile&recordId=30749391, ",356,U1462,A,81,X,CC,PAL,FORAM-150-2000,,
356-U1462A-83X-CC-PAL-FORAM-150-2000,0,10,748.34,748.44,P [P39],,37,,,,,Some transported shallow water species present,1,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,P,,,,,,,,,,,,,,,,,,,,,F,,,,,,,A,P,,,,,,,,,F,,,,,,,,,,,P,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,P,,,P,P,,,P,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,P,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,P,,,,,,P,,,P,,,P,,,,,,http://web.ship.iodp.tamu.edu/resteasy-asman/re?service=getFile&recordId=30755291,http://web.iodp.tamu.edu/resteasy-asman/re?service=getFile&recordId=30755291,"http://web.ship.iodp.tamu.edu:80/resteasy-asman/re?service=getFile&recordId=30755291, ",356,U1462,A,83,X,CC,PAL,FORAM-150-2000,,
356-U1462A-85X-CC-PAL-FORAM-150-2000,0,10,767.79,767.89,P [P39],,44,,,,,Some transported shallow water species present.,2,,,,,,,,,,,,,R,,,,,,,,,,,,R,R,,,,,R,,,,,,,,,,,,,,,,,,,,,F,,,,,,,D,P,,,,,,,,,,,,,,,,,R,,,,P,,R,,,,,,,,,,,,,P,P,,,,,,,,,,,,P,,,,,R,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,P,,,,,,,,,P,,,P,,,,,,http://web.ship.iodp.tamu.edu/resteasy-asman/re?service=getFile&recordId=30759421,http://web.iodp.tamu.edu/resteasy-asman/re?service=getFile&recordId=30759421,"http://web.ship.iodp.tamu.edu:80/resteasy-asman/re?service=getFile&recordId=30759421, ",356,U1462,A,85,X,CC,PAL,FORAM-150-2000,,
356-U1462A-87X-CC-PAL-FORAM-150-2000,0,5,777.3,777.35,P [P39],R [A10],24,,,,,increased fragmentation and abundant quartz,0,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,A,P,,,,,,,,,,,,,,,,,,,,F,,,,,,,D,,,,,,,,,,R,,,,,,,,,,,P,P,,,,,,,,,,,,,P,,,P,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://web.ship.iodp.tamu.edu/resteasy-asman/re?service=getFile&recordId=30772841,http://web.iodp.tamu.edu/resteasy-asman/re?service=getFile&recordId=30772841,"http://web.ship.iodp.tamu.edu:80/resteasy-asman/re?service=getFile&recordId=30772841, ",356,U1462,A,87,X,CC,PAL,FORAM-150-2000,,
356-U1462A-91X-CC-PAL-FORAM-150-2000,0,10,807.45,807.55,P [P39],R [A10],61,,OS/UB,,,Abundant quartz but composition is like the subsample from 75 sec 3 so must be a layer of large foraminifera through CC,0,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,P,,,,,,R,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,A,,,,,,,,,P,,,,,,,,,D,,P,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,P,,,P,,,,,R,,,,http://web.ship.iodp.tamu.edu/resteasy-asman/re?service=getFile&recordId=30773951,http://web.iodp.tamu.edu/resteasy-asman/re?service=getFile&recordId=30773951,"http://web.ship.iodp.tamu.edu:80/resteasy-asman/re?service=getFile&recordId=30773951, ",356,U1462,A,91,X,CC,PAL,FORAM-150-2000,,
356-U1462A-95X-CC-PAL-FORAM-150-2000,0,10,827.46,827.56,P [P39],R [A10],28,,,,,Sediment almost all quartz. Few foraminifera and frequently pyritized.,0,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,D,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,R,,,,,,F,,,,,,http://web.ship.iodp.tamu.edu/resteasy-asman/re?service=getFile&recordId=30776301,http://web.iodp.tamu.edu/resteasy-asman/re?service=getFile&recordId=30776301,"http://web.ship.iodp.tamu.edu:80/resteasy-asman/re?service=getFile&recordId=30776301, ",356,U1462,A,95,X,CC,PAL,FORAM-150-2000,,
356-U1462A-98X-CC-PAL-FORAM-150-2000,0,10,844.12,844.22,,0,,,,,,"Barren of foraminifera. Quartz grains present, glauconite present.",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://web.ship.iodp.tamu.edu/resteasy-asman/re?service=getFile&recordId=30783071,http://web.iodp.tamu.edu/resteasy-asman/re?service=getFile&recordId=30783071,"http://web.ship.iodp.tamu.edu:80/resteasy-asman/re?service=getFile&recordId=30783071, ",356,U1462,A,98,X,CC,PAL,FORAM-150-2000,,
356-U1462A-99X-CC-PAL-FORAM-150-2000,0,10,844.7,844.8,P [P39],,,,,,,Quartzite. Completely barren,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://web.ship.iodp.tamu.edu/resteasy-asman/re?service=getFile&recordId=30779611,http://web.iodp.tamu.edu/resteasy-asman/re?service=getFile&recordId=30779611,"http://web.ship.iodp.tamu.edu:80/resteasy-asman/re?service=getFile&recordId=30779611, ",356,U1462,A,99,X,CC,PAL,FORAM-150-2000,,
