Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithologic unit (preliminary),Sample domain number (if >1 domain),Sample domain name (if >1 domain),Domain relative abundance [%],Lithology prefix,Lithology principal name,Lithology suffix,Lithology prefix+name [read only],Lithology prefix+name+suffix [read only],Lithology name+suffix [read only],Lithology  abundance [%],Lithology color,Lithology lithification,Lithology ave. grain size class,Lithology ave. grain size rank [read only],Lithology max. grain size class,Lithology max. grain size rank [read only],General interval comment,Bottom contact or boundary geometry,Bottom contact or boundary definition,Bottom contact or boundary attitude,Layer or bedding thickness,Sorting,Grading,Sedimentary structure,Bioturbation intensity,Bioturbation intensity rank [read only],Diagenetic structure,Macrofossil,Macrofossil abundance name,Clasts (>2 mm) DOMINANT,Clasts (>2 mm) 2ND ORDER,Clasts (>2 mm) 3ND ORDER,Lithic clasts (>2 mm) DOMINANT,DOMINANT lithic roundness,Lithic clasts (>2 mm) 2ND ORDER,2ND lithic roundness,Lithic clasts (>2 mm) 3RD ORDER,3RD lithic roundness,Vitric clasts (>2 mm) DOMINANT,DOMINANT vitric roundness,Vitric clasts (>2 mm) 2ND ORDER,2ND vitric roundness,Vitric clasts (>2 mm) 3RD ORDER,3RD vitric roundness,Crystals (>2 mm) DOMINANT,DOMINANT crystal roundness,Crystals (>2 mm) 2ND ORDER,2ND crystal roundness,Crystals (>2 mm) 3RD ORDER,3RD crystal roundness,Clast comments,"Matrix, fines (<2 mm) DOMINANT","Matrix, fines (<2 mm) 2ND ORDER","Matrix, fines (<2 mm) 3ND ORDER",Matrix sorting,Matrix comments,File Data,Shore File Links
350-U1437D-35R-4-A,350,U1437,D,35,35-4,R,4,A,48,75,751.78,752.05,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,with small pumice,planar,gradational,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-35R-4-A,350,U1437,D,35,35-4,R,4,A,75,81,752.05,752.11,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,dark gray,,fine sand [W22_2],4,medium sand [W22_2],5,,planar,sharp,,,,normally graded,,,,,,,,,,,,,,,,,,,,,,,,,,,,feldspar,vitric matrix [2014],crystal matrix [2014],,,feldspar,,
350-U1437D-35R-4-A,350,U1437,D,35,35-4,R,4,A,81,97,752.11,752.27,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,with small pumice,planar,bioturbated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-35R-4-A,350,U1437,D,35,35-4,R,4,A,97,110,752.27,752.4,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,dark gray,,silt [W22_1],2,medium sand [W22_2],5,,planar,sharp,,,,normally graded,,,,,,,,,,,,,,,,,,,,,,,,,,,,feldspar,vitric matrix [2014],crystal matrix [2014],,,feldspar,,
350-U1437D-35R-4-A,350,U1437,D,35,35-4,R,4,A,110,115,752.4,752.45,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,with small pumice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-35R-5-A,350,U1437,D,35,35-5,R,5,A,0,5,752.45,752.5,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,dark gray,,silt [W22_1],2,fine sand [W22_2],4,,planar,sharp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitr,,,,,vitr,,
350-U1437D-35R-5-A,350,U1437,D,35,35-5,R,5,A,5,25,752.5,752.7,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,,planar,sharp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-35R-5-A,350,U1437,D,35,35-5,R,5,A,25,29,752.7,752.74,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,dark gray,,silt [W22_1],2,silt [W22_1],2,,planar,sharp,,,,normally graded,stratification,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,
350-U1437D-35R-5-A,350,U1437,D,35,35-5,R,5,A,29,40,752.74,752.85,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,,planar,sharp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-35R-5-A,350,U1437,D,35,35-5,R,5,A,40,48,752.85,752.93,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,gray,,fine sand [W22_2],4,fine sand [W22_2],4,,planar,sharp,,,,normally coarse-tail graded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,
350-U1437D-35R-5-A,350,U1437,D,35,35-5,R,5,A,48,55,752.93,753,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,dark gray,,fine sand [W22_2],4,medium sand [W22_2],5,,planar,sharp,,,,normally coarse-tail graded,stratification,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,
350-U1437D-35R-5-A,350,U1437,D,35,35-5,R,5,A,55,69,753,753.14,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,with small pumice,irregular,sharp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-35R-5-A,350,U1437,D,35,35-5,R,5,A,69,76,753.14,753.21,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,dark gray,,fine sand [W22_2],4,medium sand [W22_2],5,,planar,sharp,,,,normally coarse-tail graded,stratification,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,
350-U1437D-35R-5-A,350,U1437,D,35,35-5,R,5,A,76,98,753.21,753.43,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,with small pumice,planar,sharp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-35R-5-A,350,U1437,D,35,35-5,R,5,A,98,101,753.43,753.46,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,dark gray,,silt [W22_1],2,silt [W22_1],2,,planar,sharp to gradational,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,
350-U1437D-35R-5-A,350,U1437,D,35,35-5,R,5,A,101,126,753.46,753.71,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-35R-6-A,350,U1437,D,35,35-6,R,6,A,0,17,753.71,753.88,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,dark gray,,fine sand [W22_2],4,coarse sand [W22_2],6,,irregular,sharp,,,well [2014],normally graded,stratification,,,,,,,,,,,,,,,,,,,,,,,,,,,,crystal matrix [2014],vitric matrix [2014],,,,,
350-U1437D-35R-6-A,350,U1437,D,35,35-6,R,6,A,17,25,753.88,753.96,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,gray,,silt [W22_1],2,,,,,bioturbated,,,poor [2014],,stratification,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,
350-U1437D-35R-6-A,350,U1437,D,35,35-6,R,6,A,25,37,753.96,754.08,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,dark gray,,fine sand [W22_2],4,medium sand [W22_2],5,,irregular,sharp,,,moderate [2014],normally graded,stratification,,,,,,,,,,,,,,,,,,,,,,,,,,,,crystal matrix [2014],vitric matrix [2014],,,,,
350-U1437D-35R-6-A,350,U1437,D,35,35-6,R,6,A,37,41,754.08,754.12,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,gray,,silt [W22_1],2,,,,,bioturbated,,,poor [2014],,stratification,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,
350-U1437D-35R-6-A,350,U1437,D,35,35-6,R,6,A,41,56,754.12,754.27,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,light gray,,clay [W22_1],1,,,,,not recovered,,,well [2014],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,
350-U1437D-35R-6-A,350,U1437,D,35,35-6,R,6,A,56,65,754.27,754.36,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,gray,,silt [W22_1],2,,,,,bioturbated,,,poor [2014],,stratification,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,
350-U1437D-35R-6-A,350,U1437,D,35,35-6,R,6,A,65,72,754.36,754.43,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,dark gray,,fine sand [W22_2],4,,,,irregular,sharp,,,moderate [2014],normally graded,stratification,,,,,,,,,,,,,,,,,,,,,,,,,,,,crystal matrix [2014],vitric matrix [2014],,,,,
350-U1437D-35R-6-A,350,U1437,D,35,35-6,R,6,A,72,77,754.43,754.48,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,gray,,silt [W22_1],2,,,,,bioturbated,,,poor [2014],,stratification,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,
350-U1437D-35R-6-A,350,U1437,D,35,35-6,R,6,A,77,85,754.48,754.56,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,light gray,,silt [W22_1],2,,,,irregular,sharp,,,well [2014],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,
350-U1437D-35R-6-A,350,U1437,D,35,35-6,R,6,A,85,88,754.56,754.59,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,gray,,silt [W22_1],2,,,,,not recovered,,,poor [2014],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,
350-U1437D-35R-7-A,350,U1437,D,35,35-7,R,7,A,0,3,754.6,754.63,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,dark gray,,fine sand [W22_2],4,,,,irregular,sharp,,,moderate [2014],,stratification,,,,,,,,,,,,,,,,,,,,,,,,,,,,crystal matrix [2014],vitric matrix [2014],,,,,
350-U1437D-35R-7-A,350,U1437,D,35,35-7,R,7,A,3,9,754.63,754.69,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,gray,,silt [W22_1],2,,,,irregular,sharp,,,poor [2014],,stratification,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,
350-U1437D-35R-7-A,350,U1437,D,35,35-7,R,7,A,9,15,754.69,754.75,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,dark gray,,silt [W22_1],2,,,,irregular,sharp,,,well [2014],normally graded,stratification,,,,,,,,,,,,,,,,,,,,,,,,,,,,crystal matrix [2014],vitric matrix [2014],,,,,
350-U1437D-35R-7-A,350,U1437,D,35,35-7,R,7,A,15,58,754.75,755.18,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,gray,,silt [W22_1],2,,,,,bioturbated,,,poor [2014],,stratification,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,
350-U1437D-35R-7-A,350,U1437,D,35,35-7,R,7,A,58,71,755.18,755.31,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,dark gray,,fine sand [W22_2],4,,,,irregular,sharp,,,well [2014],normally graded,stratification,,,,,,,,,,,,,,,,,,,,,,,,,,,,crystal matrix [2014],vitric matrix [2014],,,,,
350-U1437D-35R-7-A,350,U1437,D,35,35-7,R,7,A,71,74,755.31,755.34,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,gray,,silt [W22_1],2,,,,,bioturbated,,,poor [2014],,stratification,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,
350-U1437D-35R-7-A,350,U1437,D,35,35-7,R,7,A,74,77,755.34,755.37,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,dark gray,,silt [W22_1],2,,,,,not recovered,,,moderate [2014],,stratification,,,,,,,,,,,,,,,,,,,,,,,,,,,,crystal matrix [2014],vitric matrix [2014],,,,,
350-U1437D-35R-CC-A,350,U1437,D,35,35-CC,R,CC,A,0,4,755.37,755.41,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,black,,fine sand [W22_2],4,,4,,irregular,sharp,,,moderate [2014],normally graded,stratification,,,,,,,,,,,,,,,,,,,,,,,,,,,,crystal matrix [2014],,,,,,
350-U1437D-35R-CC-A,350,U1437,D,35,35-CC,R,CC,A,4,14,755.41,755.51,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,gray,,silt [W22_1],2,,,,,bioturbated,,,poor [2014],,stratification,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,
350-U1437D-35R-CC-A,350,U1437,D,35,35-CC,R,CC,A,14,15,755.51,755.52,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,black,,silt [W22_1],2,,,,irregular,sharp,,,well [2014],normally graded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,
350-U1437D-35R-CC-A,350,U1437,D,35,35-CC,R,CC,A,15,23,755.52,755.6,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,gray,,silt [W22_1],2,,,,,not recovered,,,poor [2014],,stratification,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,
350-U1437D-36R-1-A,350,U1437,D,36,36-1,R,1,A,0,15,757.2,757.35,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,silt [W22_1],2,,,,,not recovered,,,,,stratification,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-36R-1-A,350,U1437,D,36,36-1,R,1,A,15,33,757.35,757.53,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,dark gray,,silt [W22_1],2,fine sand [W22_2],4,,planar,sharp,,,,normally graded,stratification,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,
350-U1437D-36R-1-A,350,U1437,D,36,36-1,R,1,A,33,36,757.53,757.56,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,silt [W22_1],2,,,,,not recovered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-36R-1-A,350,U1437,D,36,36-1,R,1,A,36,38,757.56,757.58,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,gray,,fine sand [W22_2],4,,,,irregular,sharp,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,
350-U1437D-36R-1-A,350,U1437,D,36,36-1,R,1,A,38,44,757.58,757.64,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,silt [W22_1],2,,,,irregular,diffuse,,,,,stratification,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-36R-1-A,350,U1437,D,36,36-1,R,1,A,44,45,757.64,757.65,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,gray,,fine sand [W22_2],4,,,,irregular,sharp,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,
350-U1437D-36R-1-A,350,U1437,D,36,36-1,R,1,A,45,50,757.65,757.7,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,silt [W22_1],2,,,,,not recovered,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-36R-1-A,350,U1437,D,36,36-1,R,1,A,50,51,757.7,757.71,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,gray,,fine sand [W22_2],4,,,,irregular,sharp,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,
350-U1437D-36R-1-A,350,U1437,D,36,36-1,R,1,A,51,60,757.71,757.8,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,silt [W22_1],2,,,,irregular,diffuse,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-36R-1-A,350,U1437,D,36,36-1,R,1,A,60,63,757.8,757.83,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,gray,,fine sand [W22_2],4,,,,irregular,diffuse,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,
350-U1437D-36R-1-A,350,U1437,D,36,36-1,R,1,A,63,77,757.83,757.97,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,silt [W22_1],2,,,,irregular,diffuse,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-36R-1-A,350,U1437,D,36,36-1,R,1,A,77,83,757.97,758.03,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,gray,,fine sand [W22_2],4,,,,irregular,diffuse,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,
350-U1437D-36R-1-A,350,U1437,D,36,36-1,R,1,A,83,92,758.03,758.12,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,silt [W22_1],2,,,,irregular,sharp,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-36R-1-A,350,U1437,D,36,36-1,R,1,A,92,103,758.12,758.23,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,dark gray,,silt [W22_1],2,fine sand [W22_2],4,,planar,sharp,,,,normally graded,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,
350-U1437D-36R-1-A,350,U1437,D,36,36-1,R,1,A,103,126,758.23,758.46,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,silt [W22_1],2,,,,planar,sharp,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-36R-1-A,350,U1437,D,36,36-1,R,1,A,126,150,758.46,758.7,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,gray,,very fine sand [W22_2],3,medium sand [W22_2],5,,planar,sharp,,,,normally graded,cross-bedded,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,
350-U1437D-36R-2-A,350,U1437,D,36,36-2,R,2,A,0,4,758.7,758.74,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,dark gray,,medium sand [W22_2],5,medium sand [W22_2],5,,planar,sharp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,
350-U1437D-36R-2-A,350,U1437,D,36,36-2,R,2,A,4,8,758.74,758.78,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,with small pumices,planar,sharp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-36R-2-A,350,U1437,D,36,36-2,R,2,A,8,14,758.78,758.84,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,gray,,fine sand [W22_2],4,medium sand [W22_2],5,,,,,,,normally graded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,
350-U1437D-36R-2-A,350,U1437,D,36,36-2,R,2,A,14,24,758.84,758.94,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,with small pumices,,not recovered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-36R-2-A,350,U1437,D,36,36-2,R,2,A,24,35,758.94,759.05,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,gray,,medium sand [W22_2],5,medium sand [W22_2],5,,,not recovered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-36R-2-A,350,U1437,D,36,36-2,R,2,A,35,53,759.05,759.23,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-36R-2-A,350,U1437,D,36,36-2,R,2,A,53,68,759.23,759.38,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,,planar,sharp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-36R-2-A,350,U1437,D,36,36-2,R,2,A,68,71,759.38,759.41,III,,,,"clast-supported, polymictic, evolved [2014]",lapillistone [2014],with tuff [2014],"clast-supported, polymictic, evolved lapillistone","clast-supported, polymictic, evolved lapillistone with tuff",lapillistone with tuff,,gray,,granule [W22_2],8,granule [W22_2],8,,planar,sharp,,,,normally coarse-tail graded,,,,,,,vitric [2014],,,,,,,,,pumice [2014],,scoria [2014],,,,,,,,,,,,,,,,,
350-U1437D-36R-2-A,350,U1437,D,36,36-2,R,2,A,71,110,759.41,759.8,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,,planar,sharp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-36R-2-A,350,U1437,D,36,36-2,R,2,A,110,132,759.8,760.02,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,dark gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-36R-3-A,350,U1437,D,36,36-3,R,3,A,0,46,760.02,760.48,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,with pumice,planar,sharp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-36R-3-A,350,U1437,D,36,36-3,R,3,A,46,61,760.48,760.63,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,dark gray,,fine sand [W22_2],4,medium sand [W22_2],5,,,,,,,normally coarse-tail graded,,,,,,,,,,,,,,,,,,,,,,,,,,,,feldspar,vitric matrix [2014],crystal matrix [2014],,,feldspar,,
350-U1437D-36R-3-A,350,U1437,D,36,36-3,R,3,A,61,68,760.63,760.7,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,,,not recovered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-36R-3-A,350,U1437,D,36,36-3,R,3,A,68,74,760.7,760.76,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,dark gray,,silt [W22_1],2,silt [W22_1],2,,planar,sharp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,
350-U1437D-36R-3-A,350,U1437,D,36,36-3,R,3,A,74,91,760.76,760.93,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,,,not recovered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-36R-3-A,350,U1437,D,36,36-3,R,3,A,91,93,760.93,760.95,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,gray,,fine sand [W22_2],4,fine sand [W22_2],4,,planar,sharp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,
350-U1437D-36R-3-A,350,U1437,D,36,36-3,R,3,A,93,98,760.95,761,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-36R-4-A,350,U1437,D,36,36-4,R,4,A,0,2,761,761.02,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,gray,,silt [W22_1],2,,,,,bioturbated,,,poor [2014],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-36R-4-A,350,U1437,D,36,36-4,R,4,A,2,8,761.02,761.08,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,dark gray,,fine sand [W22_2],4,fine sand [W22_2],4,,irregular,sharp,,,moderate [2014],normally graded,stratification,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,
350-U1437D-36R-4-A,350,U1437,D,36,36-4,R,4,A,8,16,761.08,761.16,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,gray,,silt [W22_1],2,,,,,bioturbated,,,poor [2014],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-36R-4-A,350,U1437,D,36,36-4,R,4,A,16,56,761.16,761.56,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,dark gray,,fine sand [W22_2],4,medium sand [W22_2],5,,planar,sharp,,,well [2014],normally graded,stratification,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,
350-U1437D-36R-4-A,350,U1437,D,36,36-4,R,4,A,56,67,761.56,761.67,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,gray,,fine sand [W22_2],4,,,,planar,sharp,,,moderate [2014],,stratification,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,
350-U1437D-36R-4-A,350,U1437,D,36,36-4,R,4,A,67,79,761.67,761.79,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,gray,,silt [W22_1],2,,,,,bioturbated,,,poor [2014],,stratification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-36R-4-A,350,U1437,D,36,36-4,R,4,A,79,87,761.79,761.87,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,dark gray,,fine sand [W22_2],4,,,,,not recovered,,,well [2014],normally graded,stratification,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,
