Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithification,MAJ Lith. Prefix,MAJ Lith. Principal name,Texture Rank,MAJ Lith. Suffix,MAJ Lith. prefix+name+suffix [read only],"FACIES (neritic, hemipelagic, pelagic)",MAJ lith color (simple),Fossil,Sedimentary structure,Diagenetic structure,Layer or bedding thickness,Bioturbation intensity,Bioturbation intensity rank [read only],Bottom contact or boundary definition,Bottom contact or boundary attitude,General interval comment,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W
356-U1464C-22R-1-A,0,133,502.0,503.33,,,,,,,,,,,anhydrite nodule,,,,,,,,,,356,U1464,C,22,R,1,A
356-U1464C-22R-2-A,0,140,503.33,504.73,lithified [B84],dolomitic,packstone [E&K72; D62],3.0,,dolomitic packstone,hemipelagic,brown,,,anhydrite nodule,,complete [B06],6.0,,,"Lithified, brown dolomitic packstone with sand size grains and sparse bioclasts. An interval of light brown dolomitic packstone in between 108 to 132 cm contains more abundant bioclasts. Bioclasts in this interval are infilled by gypsum and anhydrite. The bioclasts are composed of bivalves, sand dollars (up to 6 cm), coral, solitary corals, sea urchin spine, benthic forams and occasional bryozoan.",,,,356,U1464,C,22,R,2,A
356-U1464C-22R-2-A,0,140,503.33,504.73,,,,,,,,,,,gypsum nodule,,,,,,,,,,356,U1464,C,22,R,2,A
356-U1464C-22R-3-A,0,147,504.73,506.2,lithified [B84],dolomitic,packstone [E&K72; D62],3.0,,dolomitic packstone,hemipelagic,creamy gray,,,anhydrite nodule,,complete [B06],6.0,,,"Lithified, creamy gray to light brown dolomitic packstone with complete bioturbation and sand to coarse sand sizge grains. Glauconite grains abundant in the top but not as abundant towards the base of the Section. Bioclasts are bivalves (replaced by gypsum, brown), bryozoa, forams, sea urchin spine and a sand dollar.",,,,356,U1464,C,22,R,3,A
356-U1464C-22R-3-A,0,147,504.73,506.2,,,,,,,,,,,chert nodule,,,,,,,,,,356,U1464,C,22,R,3,A
356-U1464C-22R-4-A,0,114,506.2,507.34,lithified [B84],dolomitic,packstone [E&K72; D62],3.0,,dolomitic packstone,hemipelagic,light brown,,,anhydrite nodule,,complete [B06],6.0,,,"Litified, light brown dolomitic packstone with sand size grains and complete bioturbation. Anhydrite and gypsum as nodules and replacement of shells. Bioclasts inclasts include bivalves (an oyster shell), bryozoan, forams. Most shells are replaced by gypsum (brown)",,,,356,U1464,C,22,R,4,A
356-U1464C-22R-4-A,0,114,506.2,507.34,,,,,,,,,,,gypsum nodule,,,,,,,,,,356,U1464,C,22,R,4,A
356-U1464C-22R-5-A,0,72,507.34,508.06,lithified [B84],dolomitic,mudstone [E&K72; D62],1.0,,dolomitic mudstone,hemipelagic,light brown,,,gypsum nodule,,common [B06],4.0,,,"LIthified, light brown dolomitic mudstone with gypsum and anhydrite nodules a few mm's in diameter. Common bioturbation. Few recognizable bivalve, occasional bryozoan and foram",,,,356,U1464,C,22,R,5,A
356-U1464C-22R-5-A,0,76,507.34,508.1,,,,1.0,,,,,,,anhydrite nodule,,,,,,,,,,356,U1464,C,22,R,5,A
356-U1464C-22R-5-A,76,80,508.1,508.14,,,,,,,,,,,,,,,,,to pal,,,,356,U1464,C,22,R,5,A
356-U1464C-22R-5-A,80,91,508.14,508.25,lithified [B84],dolomitic,mudstone [E&K72; D62],1.0,,dolomitic mudstone,hemipelagic,light brown,,,anhydrite nodule,,,,,,"LIthified, light brown dolomitic mudstone with gypsum and anhydrite nodules a few mm's in diameter. Common bioturbation. Common shell fragments include bivalves, gastropods, forams.",,,,356,U1464,C,22,R,5,A
356-U1464C-22R-5-A,80,91,508.14,508.25,,,,,,,,,,,gypsum nodule,,,,,,,,,,356,U1464,C,22,R,5,A
356-U1464C-23R-1-A,0,74,511.7,512.44,lithified [B84],dolomitic,packstone [E&K72; D62],3.0,,dolomitic packstone,neritic,light brown,,,anhydrite nodule,,,,,,"LIthified, light brown dolomitic packstone with sand and coarse sand size grains. Common gypsum and anhydrite nodules a few mm's in diameter. Bioclasts replaced by gypsum and anhydrite include bivalves, solitary coral (more than one), common sand dollars, cm long urchin spine, colonial coral",,,,356,U1464,C,23,R,1,A
356-U1464C-23R-1-A,0,74,511.7,512.44,,,,,,,,,,,gypsum nodule,,,,,,,,,,356,U1464,C,23,R,1,A
356-U1464C-23R-2-A,0,81,512.44,513.25,lithified [B84],dolomitic,packstone [E&K72; D62],3.0,,dolomitic packstone,neritic,dark brown,,,anhydrite nodule,,,,,,"LIthified, dark brown dolomitic packstone with anhydrite nodules with chicken wire structure up to 20 cm long. Most of the dolomitic packstone has been replaced by anyhdrite with chicken wire stucture. Karstic cavities present in the packstone. Bioclasts not recongizable.",,,,356,U1464,C,23,R,2,A
356-U1464C-23R-CC-A,0,18,513.25,513.43,lithified [B84],,dolostone [USGS],,,dolostone,neritic,brown,,,anhydrite nodule,,,,,,"LIthified, dolostone with anhydrite chicken wire structure. Anhydrite nodules are up to 5 cm long.",,,,356,U1464,C,23,R,CC,A
356-U1464C-23R-CC-A,18,23,513.43,513.48,,,,,,,,,,,,,,,,,to pal,,,,356,U1464,C,23,R,CC,A
356-U1464C-23R-CC-A,23,32,513.48,513.57,lithified [B84],,dolostone [USGS],,,dolostone,neritic,brown,,planar lamination,,,,,,,"Lihtified, light brown dolostone very fine grained with brown finely laminated. The dolostone also contain mud clasts and branching coral (seriatopora?)",,,,356,U1464,C,23,R,CC,A
356-U1464C-24R-1-A,0,20,521.4,521.6,lithified [B84],,dolostone [USGS],,,dolostone,littoral,beige,,load cast [BJ84],,,,,sharp,sub-horizontal,"Lithified, beige dolostone with intraclasts, load casts, laminae, ball and pillow structures and solution cavities or moldic porosity. A 2 cm thick, black bed with sharp lower and upper contacts and intraclasts on the top.",,,,356,U1464,C,24,R,1,A
356-U1464C-24R-1-A,0,20,521.4,521.6,,,,,,,,,,ball-and-pillow,,,,,,,,,,,356,U1464,C,24,R,1,A
356-U1464C-24R-1-A,0,20,521.4,521.6,,,,,,,,,,intraclasts,,,,,,,,,,,356,U1464,C,24,R,1,A
356-U1464C-24R-1-A,0,20,521.4,521.6,,,,,,,,,,planar lamination,,,,,,,,,,,356,U1464,C,24,R,1,A
356-U1464C-24R-1-A,0,20,521.4,521.6,,,,,,,,,,solution cavity,,,,,,,,,,,356,U1464,C,24,R,1,A
356-U1464C-24R-1-A,20,27,521.6,521.67,lithified [B84],dolomitic,packstone [E&K72; D62],3.0,,dolomitic packstone,littoral,beige,,solution cavity,,,,,,,"LIthified, light brown packstone with bivalve fragments, benthic forams and glauconite grains. Also solution cavities.",,,,356,U1464,C,24,R,1,A
356-U1464C-24R-1-A,27,125,521.67,522.65,lithified [B84],dolomitic,mudstone [E&K72; D62],1.0,,dolomitic mudstone,littoral,light brown,,,,,complete [B06],6.0,,,"Lithified, dolomitic mudstone with complete bioturbation and unidentified bioclasts",,,,356,U1464,C,24,R,1,A
356-U1464C-24R-2-A,0,42,522.65,523.07,lithified [B84],dolomitic,packstone [E&K72; D62],3.0,,dolomitic packstone,littoral,brown,,,,,,,,,"Lithified, dolomitic packtone with common replacement of shells by anhydrite. An interval of parallel lamiane between 39-42 cm. Bioclasts unidentifiable",,,,356,U1464,C,24,R,2,A
356-U1464C-24R-2-A,0,42,522.65,523.07,,,,,,,,,,parallel lamination,,,,,,,,,,,356,U1464,C,24,R,2,A
356-U1464C-24R-2-A,42,70,523.07,523.35,lithified [B84],dolomitic,mudstone [E&K72; D62],1.0,,dolomitic mudstone,littoral,light gray,,solution cavity,anhydrite nodule,,,,,,Lithified light gray dolomitic mudstone with large-scale solution cavities and solution filled with dolomite and abundant anhydrite nodules with chicken wire structure.,,,,356,U1464,C,24,R,2,A
356-U1464C-24R-2-A,42,70,523.07,523.35,,,,,,,,,,solution surface,,,,,,,,,,,356,U1464,C,24,R,2,A
356-U1464C-24R-CC-A,0,13,523.35,523.48,lithified [B84],,dolostone [USGS],,,dolostone,littoral,light gray,,,anhydrite nodule,,,,,,Lithified light gray dolomitic mudstone with large-scale solution cavities filled with dolomite and abundant anhydrite nodules with chicken wire structure.,,,,356,U1464,C,24,R,CC,A
356-U1464C-24R-CC-A,18,32,523.53,523.67,lithified [B84],,dolostone [USGS],,,dolostone,littoral,beige,,parallel lamination,anhydrite nodule,thinly bedded [I54],,,sharp,sub-horizontal,From 18-23 eige laminate mudstone. Sharp contact with black bed below (23-26). From 26-32 light greenish blue gray clay.,,,,356,U1464,C,24,R,CC,A
356-U1464C-25R-1-A,0,82,531.1,531.92,lithified [B84],,dolostone [USGS],,,dolostone,littoral,beige,,,anhydrite nodule,,slight [B06],2.0,,,Lithified light gray dolomudstone with > 5 cm long lenticular anhydrite resembling singular anhydrite crystals.,,,,356,U1464,C,25,R,1,A
356-U1464C-25R-2-A,0,22,531.92,532.14,lithified [B84],,dolostone [USGS],,,dolostone,littoral,beige,,parallel lamination,,thickly laminated [I54],,,gradational,sub-horizontal,"Cream to beige colored, thickly laminated dolomudstone.",,,,356,U1464,C,25,R,2,A
356-U1464C-25R-2-A,22,28,532.14,532.2,lithified [B84],,dolostone [USGS],,,dolostone,littoral,beige,,parallel lamination,,thinly laminated [I54],,,sharp,sub-horizontal,"Cream to beige colored, thinly laminated dolomudstone, resembling algal mats.",,,,356,U1464,C,25,R,2,A
356-U1464C-25R-2-A,28,36,532.2,532.28,lithified [B84],,dolostone [USGS],,,dolostone,littoral,black,,,anhydrite nodule,,,,,,The interval is composed of approx. 5 cm large anhydrite nodules in a black very fine grained matrix. The black matrix seems to be rich in TOC.,,,,356,U1464,C,25,R,2,A
356-U1464C-25R-2-A,36,117,532.28,533.09,lithified [B84],,dolostone [USGS],,,dolostone,littoral,beige,,,,,,,,,Lithified dolomudstone which is dominantly beige with gray patches. The sediment is strongly overprinted by diagenesis but some intervals contain thin lamination with cracks e.g. at 69-70 cm.,,,,356,U1464,C,25,R,2,A
356-U1464C-25R-2-A,117,150,533.09,533.42,lithified [B84],,dolostone [USGS],,,dolostone,littoral,beige,,,anhydrite nodule,,,,,,"Lithified dolomudstone with > 10 cm long lenticular anhydrite, resembling aggregates of anhydrite crystalls grown displacively an replacively in the sediment.",,,,356,U1464,C,25,R,2,A
356-U1464C-25R-3-A,0,18,533.42,533.6,lithified [B84],,dolostone [USGS],,,dolostone,littoral,beige,,,anhydrite nodule,,,,,,"Lithified dolomudstone with > 10 cm long lenticular anhydrite, resembling aggregates of anhydrite crystalls grown displacively an replacively in the sediment.",,,,356,U1464,C,25,R,3,A
356-U1464C-25R-3-A,18,84,533.6,534.26,lithified [B84],,dolostone [USGS],,,dolostone,littoral,beige,,,,,,,,,Lithified beige dolomudstone with relatively little anhydrite compared to the intervals above and below.,,,,356,U1464,C,25,R,3,A
356-U1464C-25R-3-A,84,140,534.26,534.82,lithified [B84],,dolostone [USGS],,,dolostone,littoral,beige,,,anhydrite nodule,,,,,,"Lithified dolomudstone with > 10 cm long lenticular anhydrite, resembling aggregates of anhydrite crystalls grown displacively an replacively in the sediment. Some of the primary lamination to thin bedding seems to be preserved. Between 114 and 129 cm a concentric color banding is visible.",,,,356,U1464,C,25,R,3,A
356-U1464C-25R-4-A,0,34,534.82,535.16,lithified [B84],,dolostone [USGS],,,dolostone,littoral,beige,,,anhydrite nodule,,,,,,"Lithified dolomudstone with > 10 cm long lenticular anhydrite, resembling aggregates of anhydrite crystalls grown displacively an replacively in the sediment. Some of the primary lamination to thin bedding seems to be preserved.",,,,356,U1464,C,25,R,4,A
356-U1464C-25R-4-A,34,80,535.16,535.62,lithified [B84],,dolostone [USGS],,,dolostone,littoral,beige,,,,,slight [B06],2.0,bioturbated,sub-horizontal,Lithified beige dolomudstone containing few gastropod molds e.g. at 72-73 cm. Anhydrite is present but less common compared to the interval above. Two molds of small gastropods appear in this interval.,,,,356,U1464,C,25,R,4,A
356-U1464C-25R-4-A,80,120,535.62,536.02,lithified [B84],,dolostone [USGS],,,dolostone,littoral,gray,,parallel lamination,anhydrite nodule,thinly laminated [I54],slight [B06],2.0,,,Gray dolomudstone with thin to thick laminae that show slight bioturbation. Between 102 to 110 we have anhydrite nodules and laminae parallel cracks filled by anhydrite.,,,,356,U1464,C,25,R,4,A
356-U1464C-25R-5-A,0,22,536.02,536.24,lithified [B84],,dolostone [USGS],,,dolostone,littoral,gray,,parallel lamination,anhydrite nodule,thickly laminated [I54],slight [B06],2.0,,,Gray dolomudstone with thin to thick laminae that show slight bioturbation. Between 102 to 110 we have anhydrite nodules and anhydrite filled veins.,,,,356,U1464,C,25,R,5,A
356-U1464C-25R-5-A,22,60,536.24,536.62,lithified [B84],,dolostone [USGS],,,dolostone,littoral,gray,,,,,slight [B06],2.0,bioturbated,sub-horizontal,"Gray dolomudstone with thin bedding and slight bioturbation. At 30 and 56 to 58 possibly erosional contacts occur that are overlain by a 1 cm thick layer with oblique laminae, resembling low relief tidal channel infills.",,,,356,U1464,C,25,R,5,A
356-U1464C-25R-5-A,60,150,536.62,537.52,lithified [B84],dolomitic,wackestone [E&K72; D62],2.0,with skeletal carbonate,dolomitic wackestone with skeletal carbonate,littoral,light gray,bivalve,,,,moderate [B06],3.0,,,"Light gray dolomitic wackestone with abundant and diverse fully marine assemblage of fossils, including bryozoa, bivalves and solitary corals.",,,,356,U1464,C,25,R,5,A
356-U1464C-25R-5-A,60,150,536.62,537.52,,,,,,,,,bryozoa,,,,,,,,,,,,356,U1464,C,25,R,5,A
356-U1464C-25R-5-A,60,150,536.62,537.52,,,,,,,,,coral (solitary),,,,,,,,,,,,356,U1464,C,25,R,5,A
356-U1464C-25R-CC-A,0,18,537.52,537.7,lithified [B84],dolomitic,wackestone [E&K72; D62],2.0,with skeletal carbonate,dolomitic wackestone with skeletal carbonate,neritic,light gray,echinoderm,,,,,,,,"Light gray dolomitic wackestone with abundant and diverse fully marine assemblage of fossils, including echinoderms and bivalves.",,,,356,U1464,C,25,R,CC,A
356-U1464C-25R-CC-A,0,18,537.52,537.7,,,,,,,,,bivalve,,,,,,,,,,,,356,U1464,C,25,R,CC,A
356-U1464C-26R-1-A,0,81,540.8,541.61,lithified [B84],dolomitic,packstone [E&K72; D62],3.0,,dolomitic packstone,neritic,light gray,bryozoa,,,,,,,,,,,,356,U1464,C,26,R,1,A
356-U1464C-26R-1-A,0,81,540.8,541.61,,,,,,,,,echinoderm,,,,,,,,,,,,356,U1464,C,26,R,1,A
356-U1464C-26R-1-A,0,81,540.8,541.61,,,,,,,,,foraminifera (large benthic),,,,,,,,,,,,356,U1464,C,26,R,1,A
356-U1464C-26R-1-A,0,81,540.8,541.61,,,,,,,,,foraminifera (small benthic),,,,,,,,,,,,356,U1464,C,26,R,1,A
356-U1464C-27R-1-A,0,47,550.5,550.97,lithified [B84],dolomitic,packstone [E&K72; D62],3.0,with skeletal carbonate,dolomitic packstone with skeletal carbonate,neritic,gray,bryozoa,,,,moderate [B06],3.0,,,"Light gray packstone with skeletal grains dominates this interval, which alos contains darker gray wackestone.",,,,356,U1464,C,27,R,1,A
356-U1464C-27R-1-A,0,47,550.5,550.97,,,,,,,,,foraminifera (small benthic),,,,,,,,,,,,356,U1464,C,27,R,1,A
356-U1464C-27R-1-A,47,73,550.97,551.23,lithified [B84],dolomitic,grainstone [E&K72; D62],4.0,,dolomitic grainstone,neritic,beige,bryozoa,,,,,,erosive,,Beige grainstone with moderate to coarse sand sized grains.,,,,356,U1464,C,27,R,1,A
356-U1464C-27R-1-A,73,149,551.23,551.99,lithified [B84],dolomitic,packstone [E&K72; D62],3.0,with skeletal carbonate,dolomitic packstone with skeletal carbonate,neritic,gray,echinoderm,,,,moderate [B06],3.0,,,"Light gray packstone with medium sand sized skeletal grains dominates this interval, which also contains darker gray wackestone.",,,,356,U1464,C,27,R,1,A
356-U1464C-27R-2-A,0,24,551.99,552.23,lithified [B84],dolomitic,packstone [E&K72; D62],3.0,,dolomitic packstone,neritic,gray,,,,,moderate [B06],3.0,,,"Light gray packstone with medium sand sized grains dominates this interval, which also contains darker gray wackestone.",,,,356,U1464,C,27,R,2,A
356-U1464C-27R-2-A,24,80,552.23,552.79,lithified [B84],dolomitic,packstone [E&K72; D62],3.0,,dolomitic packstone,neritic,dark gray,,,,,moderate [B06],3.0,,,The interval contains darker packstones that contain silt sized grains and lighter packstone containing medium sand sized grains. The finer dark packstones show very thin to thin bedding. The lighter colored pckstone shows much more intense bioturbation.,,,,356,U1464,C,27,R,2,A
356-U1464C-27R-2-A,80,142,552.79,553.41,lithified [B84],dolomitic,packstone [E&K72; D62],3.0,,dolomitic packstone,neritic,gray,bryozoa,,,,moderate [B06],3.0,,,Light gray packstone with medium sand sized grains and larger bryoza fragments.,,,,356,U1464,C,27,R,2,A
356-U1464C-27R-CC-A,0,20,553.41,553.61,lithified [B84],dolomitic,packstone [E&K72; D62],3.0,,dolomitic packstone,neritic,gray,,,,,,,,,Light gray packstones commonly bioturbated,,,,356,U1464,C,27,R,CC,A
356-U1464C-28R-1-A,0,149,560.2,561.69,lithified [B84],dolomitic,packstone [E&K72; D62],3.0,,dolomitic packstone,neritic,light brown,foraminifera (large benthic),,,,common [B06],4.0,,,"Lithified, mottled dolomitic packstone with fine sand size grains. It contains abundant ;arge bbenthic foraminifers throughout the section. Common bioturbation.",,,,356,U1464,C,28,R,1,A
356-U1464C-28R-1-A,0,149,560.2,561.69,,,,,,,,,echinoderm,,,,,,,,,,,,356,U1464,C,28,R,1,A
356-U1464C-28R-2-A,0,39,561.69,562.08,lithified [B84],dolomitic,packstone [E&K72; D62],3.0,,dolomitic packstone,neritic,gray,foraminifera (large benthic),,,,common [B06],4.0,,,"Lithified, mottled dolomitic packstone with fine sand size grains. It contains abundant large benthic foraminifers throughout the section. Common bioturbation.",,,,356,U1464,C,28,R,2,A
356-U1464C-28R-2-A,0,39,561.69,562.08,,,,,,,,,echinoderm,,,,,,,,,,,,356,U1464,C,28,R,2,A
356-U1464C-28R-2-A,39,114,562.08,562.83,lithified [B84],dolomitic,packstone [E&K72; D62],3.0,with skeletal carbonate,dolomitic packstone with skeletal carbonate,neritic,gray,foraminifera (large benthic),,,,common [B06],4.0,,,"Lithified, gray and light brown packstone with medium sand sized skeletal grains dominates. It contains darker gray wackestone.",,,,356,U1464,C,28,R,2,A
356-U1464C-28R-2-A,39,114,562.08,562.83,,,,,,,,,foraminifera (large benthic),,,,,,,,,,,,356,U1464,C,28,R,2,A
356-U1464C-28R-CC-A,0,17,562.83,563.0,lithified [B84],dolomitic,packstone [E&K72; D62],3.0,with skeletal carbonate,dolomitic packstone with skeletal carbonate,neritic,light brown,foraminifera (large benthic),,,,,,,,"Lithified, light brown packstone with medium sand sized skeletal grains dominates. It contains darker gray wackestone.",,,,356,U1464,C,28,R,CC,A
356-U1464C-28R-CC-A,0,17,562.83,563.0,,,,,,,,,echinoderm,,,,,,,,,,,,356,U1464,C,28,R,CC,A
356-U1464C-28R-CC-A,17,23,563.0,563.06,,,,,,,,,,,,,,,,,PAL,,,,356,U1464,C,28,R,CC,A
356-U1464C-29R-1-A,0,92,569.9,570.82,lithified [B84],dolomitic,packstone [E&K72; D62],3.0,with skeletal carbonate,dolomitic packstone with skeletal carbonate,neritic,light brown,foraminifera (small benthic),,,thinly laminated [I54],common [B06],4.0,,,"Lithified, light brown packstone with medium sand sized skeletal grains. Thinly laminated wackestone beds are frequently intercalated with packstone. The bottom contact of each beds are characterized by sharp bioturbated boundary.",,,,356,U1464,C,29,R,1,A
356-U1464C-29R-2-A,0,63,570.82,571.45,lithified [B84],dolomitic,packstone [E&K72; D62],3.0,with skeletal carbonate,dolomitic packstone with skeletal carbonate,neritic,light brown,foraminifera (small benthic),,,thinly laminated [I54],common [B06],4.0,,,Thinly laminated wackestone beds are frequently intercalated with packstone. The bottom contact of each beds are characterized by sharp bioturbated boundary.,,,,356,U1464,C,29,R,2,A
356-U1464C-29R-CC-A,0,17,571.45,571.62,lithified [B84],dolomitic,packstone [E&K72; D62],3.0,with skeletal carbonate,dolomitic packstone with skeletal carbonate,neritic,light brown,foraminifera (small benthic),,,thinly laminated [I54],common [B06],4.0,,,Thinly laminated wackestone beds are frequently intercalated with packstone. It contains large benthic foraminifers and bivalves. The bottom contact of each beds are characterized by sharp bioturbated boundary.,,,,356,U1464,C,29,R,CC,A
356-U1464C-29R-CC-A,0,17,571.45,571.62,,,,,,,,,bivalve,,,,,,,,,,,,356,U1464,C,29,R,CC,A
356-U1464C-29R-CC-A,17,22,571.62,571.67,,,,,,,,,,,,,,,,,PAL,,,,356,U1464,C,29,R,CC,A
356-U1464C-30R-1-A,0,26,579.6,579.86,lithified [B84],dolomitic,packstone [E&K72; D62],3.0,with skeletal carbonate,dolomitic packstone with skeletal carbonate,neritic,light brown,foraminifera (small benthic),,,,,,,,"Lithified, light brown dolomitic packstone with medium sand size skeletal grains.",,,,356,U1464,C,30,R,1,A
356-U1464C-30R-1-A,0,26,579.6,579.86,,,,,,,,,bivalve,,,,,,,,,,,,356,U1464,C,30,R,1,A
356-U1464C-30R-1-A,26,31,579.86,579.91,,,,,,,,,,,,,,,,,PAL,,,,356,U1464,C,30,R,1,A
356-U1464C-31R-1-A,0,62,589.3,589.92,lithified [B84],dolomitic,packstone [E&K72; D62],3.0,with skeletal carbonate,dolomitic packstone with skeletal carbonate,neritic,brown,foraminifera (large benthic),,,,,,gradational,sub-horizontal,"Lithified, dolomitic packstone with medium to coarse sand size grains. Large benthic foraminifers, bivalves, gastropods, echinoderms, and their mold abundantly occur.",,,,356,U1464,C,31,R,1,A
356-U1464C-31R-1-A,0,62,589.3,589.92,,,,,,,,,bivalve,,,,,,,,,,,,356,U1464,C,31,R,1,A
356-U1464C-31R-1-A,0,62,589.3,589.92,,,,,,,,,echinoderm,,,,,,,,,,,,356,U1464,C,31,R,1,A
356-U1464C-31R-1-A,0,62,589.3,589.92,,,,,,,,,gastropod,,,,,,,,,,,,356,U1464,C,31,R,1,A
356-U1464C-31R-1-A,0,62,589.3,589.92,,,,,,,,,mold of fossil,,,,,,,,,,,,356,U1464,C,31,R,1,A
356-U1464C-31R-1-A,62,83,589.92,590.13,lithified [B84],dolomitic,wackestone [E&K72; D62],2.0,with skeletal carbonate,dolomitic wackestone with skeletal carbonate,neritic,brown,mold of fossil,,,,moderate [B06],3.0,gradational,sub-horizontal,"Lithified, dolomitic wackestone with skeletal carbonate.",,,,356,U1464,C,31,R,1,A
356-U1464C-31R-1-A,83,133,590.13,590.63,lithified [B84],dolomitic,wackestone [E&K72; D62],2.0,,dolomitic wackestone,neritic,beige,foraminifera (large benthic),,,,,,,,"Lithified, dolomitic well-sorted wacketone. It contains skeletal fragments.",,,,356,U1464,C,31,R,1,A
356-U1464C-31R-CC-A,0,19,590.63,590.82,lithified [B84],dolomitic,wackestone [E&K72; D62],2.0,,dolomitic wackestone,neritic,beige,foraminifera (large benthic),,,,,,,,"Lithified, dolomitic well-sorted wacketone. It contains skeletal fragments.",,,,356,U1464,C,31,R,CC,A
356-U1464C-31R-CC-A,19,24,590.82,590.87,,,,,,,,,,,,,,,,,PAL,,,,356,U1464,C,31,R,CC,A
356-U1464C-32R-1-A,0,50,599.0,599.5,lithified [B84],dolomitic,packstone [E&K72; D62],3.0,with skeletal carbonate,dolomitic packstone with skeletal carbonate,neritic,light brown,foraminifera (large benthic),,anhydrite nodule,,,,,,"Lithified, dolomitic packstone with medium sand size skeletal fragments. At the lower part of the bed, anhydrite nodules occur.",,,,356,U1464,C,32,R,1,A
356-U1464C-32R-1-A,50,82,599.5,599.82,lithified [B84],dolomitic,packstone [E&K72; D62],3.0,with skeletal carbonate,dolomitic packstone with skeletal carbonate,neritic,dark brown,,,anhydrite nodule,,,,bioturbated,sub-horizontal,"Lithified, dark brown dolomitic packstone. Large scale anhydrite nodules occur.",,,,356,U1464,C,32,R,1,A
356-U1464C-32R-1-A,82,104,599.82,600.04,lithified [B84],dolomitic,packstone [E&K72; D62],3.0,,dolomitic packstone,neritic,dark brown,mold of fossil,,,,,,,,"Lithified, dolomitic packstone. It contains unidentified bioclasts and their molds.",,,,356,U1464,C,32,R,1,A
356-U1464C-32R-1-A,104,110,600.04,600.1,,,,,,,,,,,,,,,,,PAL,,,,356,U1464,C,32,R,1,A
356-U1464C-33R-1-A,0,51,608.7,609.21,lithified [B84],dolomitic,packstone [E&K72; D62],3.0,,dolomitic packstone,neritic,dark brown,mold of fossil,,anhydrite nodule,,,,,,"Lithified, dolomitic packstone. It contains unidentified bioclasts and their molds. At the lower part of the bed, large scale anhydrite nodules occur.",,,,356,U1464,C,33,R,1,A
356-U1464C-33R-1-A,51,81,609.21,609.51,lithified [B84],,dolostone [USGS],,,dolostone,neritic,light green,,,anhydrite nodule,thinly laminated [I54],,,,,"Lithified, light green dolostone with abundant large scale anhydrite crystals.",,,,356,U1464,C,33,R,1,A
356-U1464C-33R-1-A,81,124,609.51,609.94,lithified [B84],,dolostone [USGS],,,dolostone,neritic,light brown,,,anhydrite nodule,thinly laminated [I54],,,sharp,sub-horizontal,"Lithified, light brown dolostone with abundant large scale anhydrite crystals. At the lowermost part of the bed, contains intraclasts of the lower bed.",,,,356,U1464,C,33,R,1,A
356-U1464C-33R-1-A,124,140,609.94,610.1,lithified [B84],,dolostone [USGS],,,dolostone,neritic,cream,,,,,,,,,"Lithified, cream dolostone with anhydrite crystals.",,,,356,U1464,C,33,R,1,A
356-U1464C-33R-2-A,0,20,610.1,610.3,lithified [B84],,dolostone [USGS],,,dolostone,neritic,cream,,,anhydrite nodule,,,,,,"Lithified, cream dolostone with anhydrite crystals.",,,,356,U1464,C,33,R,2,A
356-U1464C-33R-2-A,20,39,610.3,610.49,lithified [B84],dolomitic,packstone [E&K72; D62],3.0,,dolomitic packstone,neritic,dark brown,,,anhydrite nodule,,,,,,"Lithified, dark brown dolomitic packstone with fenestral fabric. At the lowermost part of the bed, anhydrite nodules occur.",,,,356,U1464,C,33,R,2,A
356-U1464C-33R-2-A,39,107,610.49,611.17,lithified [B84],dolomitic,wackestone [E&K72; D62],2.0,,dolomitic wackestone,hemipelagic,dark brown,,,anhydrite nodule,,moderate [B06],3.0,,,"Lithified, dark brown dolomitic wackestone with anhydrite crystals. Moderate bioturbation.",,,,356,U1464,C,33,R,2,A
356-U1464C-33R-CC-A,0,7,611.17,611.24,lithified [B84],dolomitic,wackestone [E&K72; D62],2.0,,dolomitic wackestone,hemipelagic,dark grayish green,,,,,,,wavy,sub-horizontal,Lithified homogeneous dolomitic wackestone.,,,,356,U1464,C,33,R,CC,A
356-U1464C-33R-CC-A,7,11,611.24,611.28,lithified [B84],dolomitic,mudstone [E&K72; D62],1.0,,dolomitic mudstone,hemipelagic,black,,,,,,,,,"Lithified, mottled dolomitic mudstone.",,,,356,U1464,C,33,R,CC,A
356-U1464C-33R-CC-A,11,19,611.28,611.36,lithified [B84],dolomitic,mudstone [E&K72; D62],1.0,,dolomitic mudstone,hemipelagic,light green,,,,thinly laminated [I54],,,,,"Lithified, light green thinly laminated dolomitic mudstone.",,,,356,U1464,C,33,R,CC,A
356-U1464C-33R-CC-A,19,30,611.36,611.47,lithified [B84],dolomitic,wackestone [E&K72; D62],2.0,,dolomitic wackestone,hemipelagic,beige,,,,,,,,,"Lithified, homogeneous dolomitic wackestone.",,,,356,U1464,C,33,R,CC,A
356-U1464C-33R-CC-A,30,35,611.47,611.52,,,,,,,,,,,,,,,,,PAL,,,,356,U1464,C,33,R,CC,A
356-U1464C-34R-1-A,0,34,618.4,618.74,lithified [B84],dolomitic,mudstone [E&K72; D62],1.0,,dolomitic mudstone,hemipelagic,light green,,,anhydrite nodule,,,,gradational,sub-horizontal,"Lithified, light green dolomitic mudstone with anhydrite crystals.",,,,356,U1464,C,34,R,1,A
