Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithologic unit (preliminary),Lithology Prefix,Lithology Principal Name,Lithology Suffix,Lithology prefix+name [read only],Lithology prefix+name+suffix [read only],Lithology name+suffix [read only],Lithology color (simple),Lithology color (Munsell),Lithology lithification,Lithology ave. grain size class,Lithology ave. grain size rank [read only],Lithology max. grain size class,Lithology max. grain size rank [read only],General interval comment,Bottom contact or boundary geometry,Bottom contact or boundary definition,Bottom contact or boundary attitude,Layer or bedding thickness,Sorting,Grading,Sedimentary structure,Bioturbation intensity,Bioturbation intensity rank [read only],Diagenetic structure,Diagenetic constituent,Diagenetic constituent composition,Macrofossil,Macrofossil abundance name,Clasts (>2 mm) DOMINANT,File Data,Ship File Links,Shore File Links,Sample,Extra Sample ID Data
361,U1479,B,18,18-4,H,4,A,0,150,162.68,164.18,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479B-18H-4-A,
361,U1479,B,18,18-5,H,5,A,0,150,164.18,165.68,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479B-18H-5-A,
361,U1479,B,18,18-6,H,6,A,0,145,165.68,167.13,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479B-18H-6-A,
361,U1479,B,18,18-7,H,7,A,0,66,167.18,167.84,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479B-18H-7-A,
361,U1479,B,18,18-CC,H,CC,A,0,34,167.84,168.18,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479B-18H-CC-A,
361,U1479,B,19,19-1,H,1,A,0,150,167.7,169.2,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479B-19H-1-A,
361,U1479,B,19,19-2,H,2,A,0,150,169.2,170.7,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479B-19H-2-A,
361,U1479,B,19,19-3,H,3,A,0,150,170.7,172.2,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479B-19H-3-A,
361,U1479,B,19,19-4,H,4,A,0,150,172.2,173.7,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479B-19H-4-A,
361,U1479,B,19,19-5,H,5,A,0,150,173.7,175.2,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479B-19H-5-A,
361,U1479,B,19,19-6,H,6,A,0,115,175.2,176.35,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479B-19H-6-A,
361,U1479,B,19,19-7,H,7,A,0,52,176.4,176.92,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479B-19H-7-A,
361,U1479,B,20,20-1,H,1,A,0,150,177.2,178.7,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479B-20H-1-A,
361,U1479,B,20,20-2,H,2,A,0,150,178.7,180.2,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479B-20H-2-A,
361,U1479,B,20,20-3,H,3,A,0,150,180.2,181.7,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479B-20H-3-A,
361,U1479,B,20,20-4,H,4,A,0,150,181.7,183.2,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479B-20H-4-A,
361,U1479,B,20,20-5,H,5,A,0,150,183.2,184.7,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479B-20H-5-A,
361,U1479,B,20,20-6,H,6,A,0,145,184.7,186.15,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479B-20H-6-A,
361,U1479,B,20,20-7,H,7,A,0,67,186.2,186.87,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479B-20H-7-A,
361,U1479,B,20,20-CC,H,CC,A,0,23,186.87,187.1,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479B-20H-CC-A,
361,U1479,B,21,21-1,H,1,A,0,150,186.7,188.2,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479B-21H-1-A,
361,U1479,B,21,21-2,H,2,A,0,150,188.2,189.7,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479B-21H-2-A,
361,U1479,B,21,21-3,H,3,A,0,150,189.7,191.2,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479B-21H-3-A,
361,U1479,B,21,21-4,H,4,A,0,150,191.2,192.7,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479B-21H-4-A,
361,U1479,B,21,21-5,H,5,A,0,150,192.7,194.2,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479B-21H-5-A,
361,U1479,B,21,21-6,H,6,A,0,145,194.2,195.65,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479B-21H-6-A,
361,U1479,B,21,21-7,H,7,A,0,72,195.7,196.42,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479B-21H-7-A,
361,U1479,B,21,21-CC,H,CC,A,0,26,196.42,196.68,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479B-21H-CC-A,
361,U1479,B,22,22-1,H,1,A,0,150,196.2,197.7,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479B-22H-1-A,
361,U1479,B,22,22-2,H,2,A,0,150,197.7,199.2,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479B-22H-2-A,
361,U1479,B,22,22-3,H,3,A,0,150,199.2,200.7,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479B-22H-3-A,
361,U1479,B,22,22-4,H,4,A,0,150,200.7,202.2,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479B-22H-4-A,
361,U1479,B,22,22-5,H,5,A,0,150,202.2,203.7,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479B-22H-5-A,
361,U1479,B,22,22-6,H,6,A,0,145,203.7,205.15,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479B-22H-6-A,
361,U1479,B,22,22-7,H,7,A,0,62,205.2,205.82,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479B-22H-7-A,
361,U1479,B,22,22-CC,H,CC,A,0,29,205.82,206.11,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479B-22H-CC-A,
361,U1479,B,23,23-1,H,1,A,0,150,205.7,207.2,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479B-23H-1-A,
361,U1479,B,23,23-2,H,2,A,0,150,207.2,208.7,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479B-23H-2-A,
361,U1479,B,23,23-3,H,3,A,0,150,208.7,210.2,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479B-23H-3-A,
361,U1479,B,23,23-4,H,4,A,0,150,210.2,211.7,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479B-23H-4-A,
361,U1479,B,23,23-5,H,5,A,0,150,211.7,213.2,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479B-23H-5-A,
361,U1479,B,23,23-6,H,6,A,0,150,213.2,214.7,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479B-23H-6-A,
361,U1479,B,23,23-7,H,7,A,0,65,214.7,215.35,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479B-23H-7-A,
361,U1479,B,23,23-CC,H,CC,A,0,25,215.35,215.6,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479B-23H-CC-A,
361,U1479,B,24,24-1,H,1,A,0,150,215.2,216.7,1,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1479B-24H-1-A,
361,U1479,B,24,24-2,H,2,A,0,150,216.7,218.2,1,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479B-24H-2-A,
361,U1479,B,24,24-3,H,3,A,0,150,218.2,219.7,1,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479B-24H-3-A,
361,U1479,B,24,24-4,H,4,A,0,150,219.7,221.2,1,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479B-24H-4-A,
361,U1479,B,24,24-5,H,5,A,0,150,221.2,222.7,1,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479B-24H-5-A,
361,U1479,B,24,24-6,H,6,A,0,150,222.7,224.2,1,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479B-24H-6-A,
361,U1479,B,24,24-7,H,7,A,0,65,224.2,224.85,1,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1479B-24H-7-A,
361,U1479,B,24,24-CC,H,CC,A,0,14,224.85,224.99,1,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479B-24H-CC-A,
361,U1479,B,25,25-1,H,1,A,0,150,224.7,226.2,1,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light greenish gray,GLEY 1 8/5GY (light greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479B-25H-1-A,
361,U1479,B,25,25-2,H,2,A,0,150,226.2,227.7,1,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light greenish gray,GLEY 1 8/5GY (light greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1479B-25H-2-A,
361,U1479,B,25,25-3,H,3,A,0,150,227.7,229.2,1,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light greenish gray,GLEY 1 8/5GY (light greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479B-25H-3-A,
361,U1479,B,25,25-4,H,4,A,0,150,229.2,230.7,1,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light greenish gray,GLEY 1 8/5GY (light greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1479B-25H-4-A,
361,U1479,B,25,25-5,H,5,A,0,150,230.7,232.2,1,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light greenish gray,GLEY 1 8/5GY (light greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479B-25H-5-A,
361,U1479,B,25,25-6,H,6,A,0,145,232.2,233.65,1,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light greenish gray,GLEY 1 8/5GY (light greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479B-25H-6-A,
361,U1479,B,25,25-7,H,7,A,0,68,233.7,234.38,1,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light greenish gray,GLEY 1 8/5GY (light greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1479B-25H-7-A,
361,U1479,B,25,25-CC,H,CC,A,0,15,234.38,234.53,1,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light greenish gray,GLEY 1 8/5GY (light greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1479B-25H-CC-A,
361,U1479,B,26,26-1,H,1,A,0,150,234.2,235.7,1,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light greenish gray,GLEY 1 8/5GY (light greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479B-26H-1-A,
361,U1479,B,26,26-2,H,2,A,0,150,235.7,237.2,1,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light greenish gray,GLEY 1 8/5GY (light greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479B-26H-2-A,
361,U1479,B,26,26-3,H,3,A,0,150,237.2,238.7,1,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light greenish gray,GLEY 1 8/5GY (light greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479B-26H-3-A,
361,U1479,B,26,26-4,H,4,A,0,150,238.7,240.2,1,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light greenish gray,GLEY 1 8/5GY (light greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479B-26H-4-A,
361,U1479,B,26,26-5,H,5,A,0,150,240.2,241.7,1,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light greenish gray,GLEY 1 8/5GY (light greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1479B-26H-5-A,
361,U1479,B,26,26-6,H,6,A,0,150,241.7,243.2,1,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light greenish gray,GLEY 1 8/5GY (light greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1479B-26H-6-A,
361,U1479,B,26,26-7,H,7,A,0,66,243.2,243.86,1,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light greenish gray,GLEY 1 8/5GY (light greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1479B-26H-7-A,
361,U1479,B,26,26-CC,H,CC,A,0,29,243.86,244.15,1,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light greenish gray,GLEY 1 8/5GY (light greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1479B-26H-CC-A,
361,U1479,B,27,27-1,H,1,A,0,150,243.7,245.2,1,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light greenish gray,GLEY 1 8/5GY (light greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1479B-27H-1-A,
361,U1479,B,27,27-2,H,2,A,0,150,245.2,246.7,1,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light greenish gray,GLEY 1 8/5GY (light greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1479B-27H-2-A,
