Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithification,Lithology Prefix,Lithology Principal Name,Texture Rank,Lithology Suffix,MAJ Lith. prefix+name+suffix [read only],"FACIES (neritic, hemipelagic, pelagic)",MAJ lith color (simple),Fossil,Sedimentary structure,Diagenetic structure,Layer or bedding thickness,Bioturbation intensity,Bioturbation intensity rank [read only],Bottom contact or boundary definition,Bottom contact or boundary attitude,General interval comment,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix
356-U1462C-66R-3-A,95,150,351.48,352.03,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,light greenish gray,foraminifera (small benthic),,,,moderate [B06],3.0,,,"Mottled packstone with packstone, packstone rich. It contains abundant forams and bioclasts.",,,,356,U1462,C,66,R,3,A,,,
356-U1462C-66R-4-A,0,13,352.03,352.16,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,light grayish green,foraminifera (small benthic),,,,moderate [B06],3.0,bioturbated,sub-horizontal,"Mottled packstone with packstone, packstone rich. It contains abundant forams and bioclasts.",,,,356,U1462,C,66,R,4,A,,,
356-U1462C-66R-4-A,0,13,352.03,352.16,,,,,,,,,bivalve,,,,,,,,,,,,356,U1462,C,66,R,4,A,,,
356-U1462C-66R-4-A,0,114,352.03,353.17,,,,,,,,,bivalve,,,,,,,,,,,,356,U1462,C,66,R,4,A,,,
356-U1462C-66R-4-A,0,114,352.03,353.17,,,,,,,,,scaphopod,,,,,,,,,,,,356,U1462,C,66,R,4,A,,,
356-U1462C-66R-4-A,13,114,352.16,353.17,lithified [B84],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,dark grayish green,foraminifera (small benthic),,,,moderate [B06],3.0,,,"Mottled wackestone with packstone, wackestone rich. It contains abundant forams and bioclasts.",,,,356,U1462,C,66,R,4,A,,,
356-U1462C-66R-CC-A,0,20,353.17,353.37,lithified [B84],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,dark grayish green,foraminifera (small benthic),,,,,,,,,,,,356,U1462,C,66,R,CC,A,,,
356-U1462C-66R-CC-A,20,25,353.37,353.42,,,,,,,,,,,,,,,,,PAL,,,,356,U1462,C,66,R,CC,A,,,
356-U1462C-67R-1-A,0,127,357.9,359.17,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,foraminifera (small benthic),,,,moderate [B06],3.0,,,"Lithified, mottled color packstone with fine sand size grains. Moderate bioturbation.",,,,356,U1462,C,67,R,1,A,,,
356-U1462C-67R-1-A,0,127,357.9,359.17,,,,,,,,,scaphopod,,,,,,,,,,,,356,U1462,C,67,R,1,A,,,
356-U1462C-67R-2-A,0,146,359.17,360.63,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,foraminifera (small benthic),,,,moderate [B06],3.0,,,"Lithified, mottled color packstone with fine sand size grains. At the lower part of the section (123 cm depth), a celecate concretion occurs. Moderate bioturbation.",,,,356,U1462,C,67,R,2,A,,,
356-U1462C-67R-3-A,0,115,360.63,361.78,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,foraminifera (small benthic),,,,,,,,,,,,356,U1462,C,67,R,3,A,,,
356-U1462C-67R-3-A,0,145,360.63,362.08,,,,,,,,,scaphopod,,,,,,,,,,,,356,U1462,C,67,R,3,A,,,
356-U1462C-67R-3-A,115,145,361.78,362.08,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,dark grayish green,foraminifera (small benthic),,,,complete [B06],6.0,,,"Lithified, packstone with intense bioturbation (burrows).",,,,356,U1462,C,67,R,3,A,,,
356-U1462C-67R-CC-A,0,21,362.08,362.29,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,foraminifera (small benthic),,,,,,,,,,,,356,U1462,C,67,R,CC,A,,,
356-U1462C-67R-CC-A,21,26,362.29,362.34,,,,,,,,,,,,,,,,,PAL,,,,356,U1462,C,67,R,CC,A,,,
356-U1462C-68R-1-A,0,21,362.8,363.01,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,foraminifera (small benthic),,,,,,gradational,sub-horizontal,"Lithified, homogeneouws olive gray packstone",,,,356,U1462,C,68,R,1,A,,,
356-U1462C-68R-1-A,0,150,362.8,364.3,,,,,,,,,scaphopod,,,,,,,,,,,,356,U1462,C,68,R,1,A,,,
356-U1462C-68R-1-A,21,150,363.01,364.3,lithified [B84],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,olive gray,foraminifera (small benthic),,,,slight [B06],2.0,,,"Lithified, homogeneous olive gray wackestone with benthic forams and intraclasts.",,,,356,U1462,C,68,R,1,A,,,
356-U1462C-68R-2-A,0,127,364.3,365.57,lithified [B84],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,olive gray,foraminifera (small benthic),,,,slight [B06],2.0,gradational,sub-horizontal,"Lithified, homogeneous olive gray wackestone with forams and intraclasts.",,,,356,U1462,C,68,R,2,A,,,
356-U1462C-68R-2-A,0,127,364.3,365.57,,,,,,,,,scaphopod,,,,,,,,,,,,356,U1462,C,68,R,2,A,,,
356-U1462C-68R-2-A,127,145,365.57,365.75,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,foraminifera (small benthic),,,,slight [B06],2.0,,,"Lithified, homogeneouws olive gray packstone with foraminifers",,,,356,U1462,C,68,R,2,A,,,
356-U1462C-68R-3-A,0,82,365.75,366.57,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,foraminifera (small benthic),,,,slight [B06],2.0,sharp,sub-horizontal,"Lithified, homogeneouws olive gray packstone with vfs size grains",,,,356,U1462,C,68,R,3,A,,,
356-U1462C-68R-3-A,0,82,365.75,366.57,,,,,,,,,scaphopod,,,,,,,,,,,,356,U1462,C,68,R,3,A,,,
356-U1462C-68R-3-A,82,88,366.57,366.63,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,,,concretion [BJ80],,,,,,,,,,356,U1462,C,68,R,3,A,,,
356-U1462C-68R-3-A,88,145,366.63,367.2,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,foraminifera (small benthic),,,,slight [B06],2.0,,,"Lithified, homogeneouws olive gray packstone with vfs size grains",,,,356,U1462,C,68,R,3,A,,,
356-U1462C-68R-4-A,0,91,367.2,368.11,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,foraminifera (small benthic),,,,,,,,"Lithified, homogeneouws olive gray packstone with vfs size grains, and intracls",,,,356,U1462,C,68,R,4,A,,,
356-U1462C-68R-CC-A,0,13,368.11,368.24,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,foraminifera (small benthic),,,,slight [B06],2.0,,,"Lithified, homogeneouws olive gray packstone with vfs size grains, and intracls",,,,356,U1462,C,68,R,CC,A,,,
356-U1462C-68R-CC-A,13,18,368.24,368.29,,,,,,,,,,,,,,,,,PAL,,,,356,U1462,C,68,R,CC,A,,,
356-U1462C-69R-1-A,0,120,367.7,368.9,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,foraminifera (small benthic),,,,,,,,"Lithified, homogeneous olive gray packstone with v.f.s. size grains. It contains bivalve fragments, bryzoa, benthic forams.",,,,356,U1462,C,69,R,1,A,,,
356-U1462C-69R-1-A,0,120,367.7,368.9,,,,,,,,,bivalve,,,,,,,,,,,,356,U1462,C,69,R,1,A,,,
356-U1462C-69R-1-A,0,120,367.7,368.9,,,,,,,,,bryozoa,,,,,,,,,,,,356,U1462,C,69,R,1,A,,,
356-U1462C-69R-2-A,0,68,368.9,369.58,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,foraminifera (small benthic),,,,,,,,"Lithified, homogeneous olive gray packstone with v.f.s. size grains.",,,,356,U1462,C,69,R,2,A,,,
356-U1462C-69R-2-A,0,68,368.9,369.58,,,,,,,,,scaphopod,,,,,,,,,,,,356,U1462,C,69,R,2,A,,,
356-U1462C-69R-CC-A,0,18,369.58,369.76,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,foraminifera (small benthic),,,,,,,,,,,,356,U1462,C,69,R,CC,A,,,
356-U1462C-69R-CC-A,18,23,369.76,369.81,,,,,,,,,,,,,,,,,PAL,,,,356,U1462,C,69,R,CC,A,,,
356-U1462C-70R-1-A,0,137,372.6,373.97,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,foraminifera (small benthic),,concretion [BJ80],,common [B06],4.0,,,"Lithified, olive gray packstone with strongly lithified concretions. Common bioturbation",,,,356,U1462,C,70,R,1,A,,,
356-U1462C-70R-2-A,0,136,373.97,375.33,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,foraminifera (small benthic),,concretion [BJ80],,common [B06],4.0,,,"Lithified, olive gray packstone with strongly lithified concretions. Common bioturbation",,,,356,U1462,C,70,R,2,A,,,
356-U1462C-70R-3-A,0,103,375.33,376.36,lithified [B84],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,dark grayish green,foraminifera (small benthic),,concretion [BJ80],,moderate [B06],3.0,,,"Lithified, dark grayish graywackestone with strongly lithified concretions. Moderate bioturbation",,,,356,U1462,C,70,R,3,A,,,
356-U1462C-70R-3-A,0,103,375.33,376.36,,,,,,,,,bivalve,,,,,,,,,,,,356,U1462,C,70,R,3,A,,,
356-U1462C-70R-CC-A,0,21,376.36,376.57,lithified [B84],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,dark grayish green,foraminifera (small benthic),,concretion [BJ80],,slight [B06],2.0,,,,,,,356,U1462,C,70,R,CC,A,,,
356-U1462C-70R-CC-A,21,26,376.57,376.62,,,,,,,,,,,,,,,,,PAL,,,,356,U1462,C,70,R,CC,A,,,
356-U1462C-71R-1-A,0,141,377.5,378.91,lithified [B84],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,dark greenish gray,foraminifera (small benthic),,concretion [BJ80],,moderate [B06],3.0,,,"Lithified dark grayish green wackestone with forams, macrofossils (bivalve fragments, echinoderms), and an outer-mold of bivalves.",,,,356,U1462,C,71,R,1,A,,,
356-U1462C-71R-1-A,0,141,377.5,378.91,,,,,,,,,bivalve,,,,,,,,,,,,356,U1462,C,71,R,1,A,,,
356-U1462C-71R-1-A,0,141,377.5,378.91,,,,,,,,,echinoderm,,,,,,,,,,,,356,U1462,C,71,R,1,A,,,
356-U1462C-71R-1-A,0,141,377.5,378.91,,,,,,,,,mold of fossil,,,,,,,,,,,,356,U1462,C,71,R,1,A,,,
356-U1462C-71R-2-A,0,124,378.91,380.15,lithified [B84],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,dark grayish green,foraminifera (small benthic),,concretion [BJ80],,slight [B06],2.0,,,"Lithified, dark grayish graywackestone with strongly lithified concretions. Moderate bioturbation",,,,356,U1462,C,71,R,2,A,,,
356-U1462C-71R-CC-A,0,21,380.15,380.36,lithified [B84],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,dark grayish green,foraminifera (small benthic),,,,,2.0,,,,,,,356,U1462,C,71,R,CC,A,,,
356-U1462C-71R-CC-A,21,26,380.36,380.41,,,,,,,,,,,,,,,,,PAL,,,,356,U1462,C,71,R,CC,A,,,
356-U1462C-72R-1-A,0,137,382.4,383.77,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,foraminifera (small benthic),,concretion [BJ80],,slight [B06],2.0,,,"Lithified olive gray packstone with vfs size grains. Macrofossils fragments (scaphopods, bivalves, bryzoa), and benthic forams commonly occur.",,,,356,U1462,C,72,R,1,A,,,
356-U1462C-72R-1-A,0,137,382.4,383.77,,,,,,,,,bivalve,,,,,,,,,,,,356,U1462,C,72,R,1,A,,,
356-U1462C-72R-1-A,0,137,382.4,383.77,,,,,,,,,bryozoa,,,,,,,,,,,,356,U1462,C,72,R,1,A,,,
356-U1462C-72R-1-A,0,137,382.4,383.77,,,,,,,,,scaphopod,,,,,,,,,,,,356,U1462,C,72,R,1,A,,,
356-U1462C-72R-CC-A,0,22,383.77,383.99,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,foraminifera (small benthic),,,,,,,,"Lithified olive gray packstone with vfs size grains. Macrofossils fragments (scaphopods, bivalves), and benthic forams commonly occur.",,,,356,U1462,C,72,R,CC,A,,,
356-U1462C-72R-CC-A,22,27,383.99,384.04,,,,,,,,,bivalve,,,,,,,,PAL,,,,356,U1462,C,72,R,CC,A,,,
356-U1462C-73R-CC-A,0,27,387.3,387.57,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,foraminifera (small benthic),,,,,,,,"Lithified olive gray packstone with vfs size grains. There are intervals/pockets of coarser-grained, gray packstone with fine sand size-grains. Macrofossils fragments (scaphopods, bivalves), and benthic forams commonly occur.",,,,356,U1462,C,73,R,CC,A,,,
356-U1462C-73R-CC-A,0,27,387.3,387.57,,,,,,,,,bivalve,,,,,,,,,,,,356,U1462,C,73,R,CC,A,,,
356-U1462C-73R-CC-A,27,31,387.57,387.61,,,,,,,,,,,,,,,,,PAL,,,,356,U1462,C,73,R,CC,A,,,
356-U1462C-74R-CC-A,0,40,392.2,392.6,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,foraminifera (small benthic),,,,,,,,,,,,356,U1462,C,74,R,CC,A,,,
356-U1462C-74R-CC-A,0,40,392.2,392.6,,,,,,,,,echinoderm,,,,,,,,"Lihified, olive gray packstone. At 5-7 cm depth, a good preservation echinoderm fossil occurs (L=4 cm).",,,,356,U1462,C,74,R,CC,A,,,
356-U1462C-74R-CC-A,40,45,392.6,392.65,,,,,,,,,,,,,,,,,PAL,,,,356,U1462,C,74,R,CC,A,,,
356-U1462C-75R-1-A,0,149,397.1,398.59,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,dark grayish green,foraminifera (small benthic),,,,moderate [B06],3.0,,,Lithified dark grayish green packstone with forams and intraclasts. Moderate bioturbation.,,,,356,U1462,C,75,R,1,A,,,
356-U1462C-75R-2-A,0,114,398.59,399.73,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,foraminifera (small benthic),,,,,,,,,,,,356,U1462,C,75,R,2,A,,,
356-U1462C-75R-2-A,0,114,398.59,399.73,,,,,,,,,bivalve,,,,,,,,,,,,356,U1462,C,75,R,2,A,,,
356-U1462C-75R-2-A,0,114,398.59,399.73,,,,,,,,,bryozoa,,,,,,,,,,,,356,U1462,C,75,R,2,A,,,
356-U1462C-75R-2-A,0,114,398.59,399.73,,,,,,,,,scaphopod,,,,,,,,,,,,356,U1462,C,75,R,2,A,,,
356-U1462C-75R-3-A,0,81,399.73,400.54,lithified [B84],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,olive gray,foraminifera (small benthic),,,,slight [B06],2.0,,,"Lithified, olive gray homogeneous wackestone with rare forams.",,,,356,U1462,C,75,R,3,A,,,
356-U1462C-75R-CC-A,0,12,400.54,400.66,,,,,,,,,,,,,,,,,ATP,,,,356,U1462,C,75,R,CC,A,,,
356-U1462C-76R-1-A,0,147,402.0,403.47,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,foraminifera (small benthic),,concretion [BJ80],,moderate [B06],3.0,,,"Lithified, olive gray packstone with v.f.s. size grains. The packstone bed contains strongly lithified concretion patches and bands.",,,,356,U1462,C,76,R,1,A,,,
356-U1462C-76R-1-A,0,147,402.0,403.47,,,,,,,,,bivalve,,,,,,,,,,,,356,U1462,C,76,R,1,A,,,
356-U1462C-76R-1-A,0,147,402.0,403.47,,,,,,,,,echinoderm,,,,,,,,,,,,356,U1462,C,76,R,1,A,,,
356-U1462C-76R-1-A,0,147,402.0,403.47,,,,,,,,,scaphopod,,,,,,,,,,,,356,U1462,C,76,R,1,A,,,
356-U1462C-76R-2-A,0,16,403.47,403.63,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,bivalve,,concretion [BJ80],,,,sharp,sub-horizontal,"Lithified, olive gray packstone with v.f.s. size grains.",,,,356,U1462,C,76,R,2,A,,,
356-U1462C-76R-2-A,0,16,403.47,403.63,,,,,,,,,echinoderm,,,,,,,,,,,,356,U1462,C,76,R,2,A,,,
356-U1462C-76R-2-A,0,16,403.47,403.63,,,,,,,,,foraminifera (small benthic),,,,,,,,,,,,356,U1462,C,76,R,2,A,,,
356-U1462C-76R-2-A,0,16,403.47,403.63,,,,,,,,,scaphopod,,,,,,,,,,,,356,U1462,C,76,R,2,A,,,
356-U1462C-76R-2-A,16,138,403.63,404.85,lithified [B84],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,dark grayish green,foraminifera (small benthic),,,,common [B06],4.0,,,"Lithified, homogeneous dark grayish green wackestone. Common bioturbation.",,,,356,U1462,C,76,R,2,A,,,
356-U1462C-76R-3-A,0,125,404.85,406.1,lithified [B84],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,dark grayish green,foraminifera (small benthic),,concretion [BJ80],,common [B06],4.0,,,"Lithified, homogeneous dark grayish green wackestone with strongly lithified concretions. Common bioturbation.",,,,356,U1462,C,76,R,3,A,,,
356-U1462C-76R-CC-A,0,6,406.1,406.16,,,,,,,,,,,,,,,,,All to paleo,,,,356,U1462,C,76,R,CC,A,,,
356-U1462C-77R-1-A,0,41,406.9,407.31,lithified [B84],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,dark grayish green,foraminifera (small benthic),,,,slight [B06],2.0,,,"Lithified, homogeneous, dark grayish green with very fine to fine sand sized grains and small benthic foraminifera as bioclasts.",,,,356,U1462,C,77,R,1,A,,,
356-U1462C-77R-CC-A,0,13,407.31,407.44,lithified [B84],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,dark grayish green,foraminifera (small benthic),,,,slight [B06],2.0,,,"Lithified, homogeneous, dark grayish green with very fine to fine sand sized grains and small benthic foraminifera as bioclasts.",,,,356,U1462,C,77,R,CC,A,,,
356-U1462C-77R-CC-A,13,20,407.44,407.51,,,,,,,,,,,,,,,,,PAL,,,,356,U1462,C,77,R,CC,A,,,
356-U1462C-78R-1-A,0,146,411.8,413.26,lithified [B84],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,dark grayish green,foraminifera (small benthic),,,,common [B06],4.0,,,"Lithified, homogeneous, dark grayish green with very fine to fine sand sized grains and small benthic foraminifera as bioclasts.",,,,356,U1462,C,78,R,1,A,,,
356-U1462C-78R-2-A,0,93,413.3,414.23,lithified [B84],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,dark grayish green,foraminifera (small benthic),,,,common [B06],4.0,,,"Lithified, homogeneous, dark grayish green with very fine to fine sand sized grains and small benthic foraminifera as bioclasts.",,,,356,U1462,C,78,R,2,A,,,
356-U1462C-78R-3-A,0,149,414.23,415.72,lithified [B84],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,dark grayish green,foraminifera (small benthic),,concretion [BJ80],,common [B06],4.0,,,"Lithified, homogeneous, dark grayish green with very fine to fine sand sized grains and small benthic foraminifera as bioclasts. Concretions occur throughout the section but concentrated between 93 to 111 cm. these concretion are mainly visible through a higher reflectivity and are interbretet to be replacive Celestine.",,,,356,U1462,C,78,R,3,A,,,
356-U1462C-78R-CC-A,0,16,415.72,415.88,lithified [B84],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,dark grayish green,foraminifera (small benthic),,,,common [B06],4.0,,,"Lithified, homogeneous, dark grayish green with very fine to fine sand sized grains and small benthic foraminifera as bioclasts. Concretions occur throughout the section but concentrated between 93 to 111 cm. these concretion are mainly visible through a higher reflectivity and are interbretet to be replacive Celestine.",,,,356,U1462,C,78,R,CC,A,,,
356-U1462C-78R-CC-A,16,21,415.88,415.93,,,,,,,,,,,,,,,,,PAL,,,,356,U1462,C,78,R,CC,A,,,
356-U1462C-79R-1-A,0,143,416.7,418.13,lithified [B84],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,dark grayish green,foraminifera (small benthic),,concretion [BJ80],,common [B06],4.0,,,"Lithified, homogeneous, dark grayish green with very fine to fine sand sized grains and small benthic foraminifera as bioclasts. Concretions occur throughout the section.",,,,356,U1462,C,79,R,1,A,,,
356-U1462C-79R-2-A,0,144,418.13,419.57,lithified [B84],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,dark grayish green,foraminifera (small benthic),,concretion [BJ80],,slight [B06],2.0,,,"Lithified, homogeneous, dark grayish green with very fine to fine sand sized grains and small benthic foraminifera as bioclasts. Concretions occur throughout the section.",,,,356,U1462,C,79,R,2,A,,,
356-U1462C-79R-CC-A,0,8,419.57,419.65,,,,,,,,,,,,,,,,,All to PAL,,,,356,U1462,C,79,R,CC,A,,,
356-U1462C-80R-1-A,0,125,421.6,422.85,lithified [B84],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,dark grayish green,foraminifera (small benthic),,concretion [BJ80],,slight [B06],2.0,,,"Lithified, homogeneous, dark grayish green with very fine to fine sand sized grains and small benthic foraminifera as bioclasts. Few concretions, possiblt celestite.",,,,356,U1462,C,80,R,1,A,,,
356-U1462C-80R-2-A,0,90,422.85,423.75,lithified [B84],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,dark grayish green,foraminifera (small benthic),,concretion [BJ80],,slight [B06],2.0,,,"Lithified, homogeneous, dark grayish green with very fine to fine sand sized grains and small benthic foraminifera as bioclasts. Concretions occur throughout the section, possiblt celestite.",,,,356,U1462,C,80,R,2,A,,,
356-U1462C-80R-CC-A,0,12,423.75,423.87,,,,,,,,,,,,,,,,,PAL,,,,356,U1462,C,80,R,CC,A,,,
356-U1462C-81R-1-A,0,74,426.5,427.24,lithified [B84],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,dark grayish green,foraminifera (small benthic),,,,slight [B06],2.0,,,"Lithified, homogeneous, dark grayish green with very fine to fine sand sized grains and small benthic foraminifera as bioclasts.",,,,356,U1462,C,81,R,1,A,,,
356-U1462C-81R-CC-A,0,6,427.24,427.3,,,,,,,,,,,,,,,,,PAL,,,,356,U1462,C,81,R,CC,A,,,
356-U1462C-82R-1-A,0,97,431.4,432.37,lithified [B84],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,olive gray,,,,,moderate [B06],3.0,,,"Lithified, olive gray wackestone with vf sand size grains and moderate biourbation. Burrows filled with sand size grains. Very sparse small benthic forams and very occasional bivalve fragements",,,,356,U1462,C,82,R,1,A,,,
356-U1462C-82R-2-A,0,121,432.37,433.58,lithified [B84],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,olive gray,,,,,moderate [B06],3.0,,,"Lithified, olive gray wackestone with vf sand size grains and moderate biourbation. Burrows filled with sand size grains. Very sparse small benthic forams and very occasional bivalve fragements",,,,356,U1462,C,82,R,2,A,,,
356-U1462C-82R-CC-A,0,5,433.58,433.63,,,,,,,,,,,,,,,,,all to pal,,,,356,U1462,C,82,R,CC,A,,,
356-U1462C-83R-1-A,0,128,436.3,437.58,lithified [B84],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,olive gray,,,,,common [B06],4.0,,,"Lithified, olive gray wackestone with vf sand size grains and commong biourbation. Burrows filled with sand size grains. Very sparse small benthic forams",,,,356,U1462,C,83,R,1,A,,,
356-U1462C-83R-2-A,0,74,437.58,438.32,lithified [B84],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,olive gray,,,,,moderate [B06],3.0,,,"Lithified, olive gray wackestone with vf sand size grains and moderate biourbation. Burrows filled with sand size grains most benthic forams. Very sparse small benthic forams and very occasional bivalve fragements",,,,356,U1462,C,83,R,2,A,,,
356-U1462C-83R-CC-A,0,10,438.32,438.42,,,,,,,,,,,,,,,,,all to pal,,,,356,U1462,C,83,R,CC,A,,,
356-U1462C-84R-1-A,0,78,441.2,441.98,lithified [B84],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,light olive gray,,,,,moderate [B06],3.0,,,"Lithified, olive gray wackestone with vf sand size grains and moderate biourbation. Burrows filled with sand size grains. Very sparse small benthic forams and very occasional bivalve fragements",,,,356,U1462,C,84,R,1,A,,,
356-U1462C-84R-CC-A,0,8,441.98,442.06,,,,,,,,,,,,,,,,,all to pal,,,,356,U1462,C,84,R,CC,A,,,
356-U1462C-85R-1-A,0,90,446.1,447.0,lithified [B84],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,light olive gray,,,,,moderate [B06],3.0,,,"Lithified, olive gray wackestone with fine sand size grains and moderate biourbation. Burrows filled with sand size grains. Very sparse small benthic forams, one large benthic foram and a couple of tubes",,,,356,U1462,C,85,R,1,A,,,
356-U1462C-85R-2-A,0,49,447.0,447.49,lithified [B84],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,olive gray,,,pyrite (disseminated),,moderate [B06],3.0,sharp,sub-horizontal,"Lithified, olive gray wackestone with fine sand size grains and moderate biourbation. Burrows filled with sand size grains. Very sparse small benthic forams and very occasional bivalve fragments. Very sparse dissemianated pyrite grains",,,,356,U1462,C,85,R,2,A,,,
356-U1462C-85R-2-A,49,72,447.49,447.72,lithified [B84],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,light olive gray,,,,,moderate [B06],3.0,,,"Lithified, light olive gray wackestone with vf sand size grains and moderate biourbation. Burrows filled with sand size grains. Very sparse small benthic forams and very occasional bivalve fragments, one tube",,,,356,U1462,C,85,R,2,A,,,
356-U1462C-85R-CC-A,0,8,447.72,447.8,,,,,,,,,,,,,,,,,all to pal,,,,356,U1462,C,85,R,CC,A,,,
356-U1462C-86R-1-A,0,66,451.0,451.66,lithified [B84],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,light olive gray,,intraclasts,,,moderate [B06],3.0,,,"Lithified, light olive gray wackestone with fine sand size grains and moderate biourbation. Burrows filled with sand size grains. Very sparse small benthic forams. Intervals with intraclasts occur throughout the Section. Itraclasts are finer grained and have fewer benthic forams",,,,356,U1462,C,86,R,1,A,,,
356-U1462C-86R-CC-A,0,6,451.66,451.72,,,,,,,,,,,,,,,,,all to pal,,,,356,U1462,C,86,R,CC,A,,,
356-U1462C-87R-1-A,0,123,455.9,457.13,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,,,,,common [B06],4.0,,,"Lithified, olive gra ypackstone with fine sand size grains and moderate biourbation. Burrows filled with sand size grains. Very sparse small benthic forams and very occasional bivalve fragments.",,,,356,U1462,C,87,R,1,A,,,
356-U1462C-87R-2-A,0,71,457.13,457.84,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,,parallel lamination,,,moderate [B06],3.0,,,"Lithified, olive gray packstone with fine sand size grains and moderate biourbation. Burrows filled with sand size grains. Very sparse small benthic forams and very occasional bivalve fragments. Interval of parallle lamiane between 43-53 cm. Burrows replaced by mineralization average 5x2 cm in size",,,,356,U1462,C,87,R,2,A,,,
356-U1462C-87R-CC-A,0,8,457.84,457.92,,,,,,,,,,,,,,,,,all to pal,,,,356,U1462,C,87,R,CC,A,,,
356-U1462C-88R-1-A,0,141,460.7,462.11,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,,,,,moderate [B06],3.0,wavy,sub-horizontal,"Lithified, olive gray packstone with sand size grains and moderate bioturbation. Sparse small benthic foraminifers. Green burrows. Wavy contact with subtle intraclasts between 18-20 cm",,,,356,U1462,C,88,R,1,A,,,
