Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,Lithology Suffix,MAJ Lith. prefix+name+suffix [read only],TEPHRA type,Amount of ash in lithology,Amount of ash in lithology rank [read only],Sediment structures,MAJ Lith. color,Bioturbation intensity,Bioturbation intensity rank [read only],Clast abundance,Number of clasts (>2mm),Clast 1 igneous -  grain size,Clast 1 igneous -  roundness,Clast 2 sediment - grain size,Clast 2 sediment - roundness,Clast 3 metamorphic - grain size,Clast 3 metamorphic - roundness,Lith. accessory shell fragment,Lith. accessory cement,Lith. accessory nodule/concretion,Lith. accessory sulfide,Lithological accessories comment,Macrofossil,MAJ Lith. prefix + name,MAJ Lith. name+suffix,MAJ Lith. abundance [%],MAJ Lith. ave. grain size ,MAJ Lith. ave. grain size rank [read only],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank [read only],Diagenetic constituent,Diagenetic constituent composition,Deformational structures,structure,General interval comment,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Extra Sample ID Data
346-U1429B-20H-7-A,9,21,169.09,169.21,,tephra [FS84],,tephra ,,,,normal grading,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,B,20,H,7,A,
346-U1429B-20H-7-A,25,31,169.25,169.31,,sand [Leg210],,sand ,,,,normal grading,N 5 (gray),,,,,,,,,,,,,,,,,sand ,sand ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,B,20,H,7,A,
346-U1429B-21H,0,1000,169.5,179.5,,nannofossil ooze [Leg339],,nannofossil ooze ,,,,,10Y 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,B,21,H,,,
346-U1429B-21H-4-A,115,132,175.19,175.36,nannofossil rich,sand [Leg210],,nannofossil rich sand ,,,,,N 4 (dark gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil rich  sand ,sand ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,B,21,H,4,A,
346-U1429B-21H-4-A,132,146,175.36,175.5,,sand [Leg210],,sand ,,,,,N 4 (dark gray),,,,,,,,,,,,,,,,,sand ,sand ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,B,21,H,4,A,
346-U1429B-21H-7-A,8,16,178.62,178.7,sandy [Leg339],nannofossil ooze [Leg339],,sandy  nannofossil ooze ,,,,layering,10Y 5/1 (greenish gray),,,,,,,,,,,,,,,,,sandy   nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,B,21,H,7,A,
346-U1429B-22H-1-A,0,41,179.0,179.41,,nannofossil ooze [Leg339],,nannofossil ooze ,,,,,10Y 5/1 (greenish gray),,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,B,22,H,1,A,
346-U1429B-22H-1-A,41,89,179.41,179.89,,sand [Leg210],,sand ,,,,,N 2.5 (black),,,,,,,,,,,,,,,,,sand ,sand ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,B,22,H,1,A,
346-U1429B-22H-2-A,0,109,179.89,180.98,,sand [Leg210],,sand ,,,,,N 2.5 (black),,,,,,,,,,,,,,,,,sand ,sand ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,B,22,H,2,A,
346-U1429B-22H-3-A,0,133,180.98,182.31,,sand [Leg210],,sand ,,,,,N 2.5 (black),,,,,,,,,,,,,,,,,sand ,sand ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,B,22,H,3,A,
346-U1429B-22H-4-A,0,129,182.31,183.6,,sand [Leg210],,sand ,,,,,N 2.5 (black),,,,,,,,,,,,,,,,,sand ,sand ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,B,22,H,4,A,
346-U1429B-22H-5-A,0,126,183.6,184.86,,sand [Leg210],,sand ,,,,,N 2.5 (black),,,,,,,,,,,,,,,,,sand ,sand ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,B,22,H,5,A,
346-U1429B-22H-6-A,0,136,184.86,186.22,,sand [Leg210],,sand ,,,,,N 2.5 (black),,,,,,,,,,,,,,,,,sand ,sand ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,B,22,H,6,A,
