Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithification,Lithology Prefix,Lithology Principal Name,Texture Rank,Lithology Suffix,MAJ Lith. prefix+name+suffix [read only],"FACIES (neritic, hemipelagic, pelagic)",MAJ lith color (simple),Fossil,Sedimentary structure,Diagenetic structure,Layer or bedding thickness,Bioturbation intensity,Bioturbation intensity rank [read only],Bottom contact or boundary definition,Bottom contact or boundary attitude,General interval comment,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W
356-U1462A-35X-1-A,0,150,320.3,321.8,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,,bivalve,,,,,,,,"Lithified light grayish green with fine sand size grains, fragments of bivalves and scaphopods. Few foraminifera present. Grains are back small and sparse.",,,,356,U1462,A,35,X,1,A
356-U1462A-35X-1-A,0,150,320.3,321.8,,,,,,,,,foraminifera (small benthic),,,,,,,,,,,,356,U1462,A,35,X,1,A
356-U1462A-35X-2-A,0,150,321.8,323.3,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,light grayish green,foraminifera (small benthic),,,,,,,,"Lithified, light grayish green packstone with fine sand size grains, benthic foraminifers, fragments of bivalves and scaphopods. Grains are black and dark greenish gray",,,,356,U1462,A,35,X,2,A
356-U1462A-35X-2-A,0,150,321.8,323.3,,,,,,,,,bivalve,,,,,,,,,,,,356,U1462,A,35,X,2,A
356-U1462A-35X-2-A,0,150,321.8,323.3,,,,,,,,,scaphopod,,,,,,,,,,,,356,U1462,A,35,X,2,A
356-U1462A-35X-3-A,0,64,323.3,323.94,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,light grayish green,bivalve,,,,slight [B06],2.0,,,"Lithified, light grayish green packstone with fine sand size grains and fragments of bivalves and scaphophods. Sparse foraminifera. Grains are black and greenish gray",,,,356,U1462,A,35,X,3,A
356-U1462A-35X-3-A,0,64,323.3,323.94,,,,,,,,,foraminifera (small benthic),,,,,,,,,,,,356,U1462,A,35,X,3,A
356-U1462A-35X-3-A,0,64,323.3,323.94,,,,,,,,,scaphopod,,,,,,,,,,,,356,U1462,A,35,X,3,A
356-U1462A-35X-CC-A,0,36,323.94,324.3,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,light grayish green,foraminifera (small benthic),,,,,,,,"Lithified, light grayish green packstone with fine sand size grains and fragments of bivalves. Sparse foraminifera. Grains are sparse, small and black and greenish gray",,,,356,U1462,A,35,X,CC,A
356-U1462A-36X-1-A,0,150,330.0,331.5,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,light olive gray,bivalve,,,,slight [B06],2.0,,,"Lithified, light olive gray packstone with fine sand size grains and fragments of bivalves. Common foraminifera. Grains are sparse and black and greenish gray. Slight bioturbation",,,,356,U1462,A,36,X,1,A
356-U1462A-36X-1-A,0,150,330.0,331.5,,,,,,,,,foraminifera (small benthic),,,,,,,,,,,,356,U1462,A,36,X,1,A
356-U1462A-36X-2-A,0,150,331.5,333.0,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,foraminifera (small benthic),,concretion [BJ80],,slight [B06],2.0,,,"Lithified, olive gray packstone with fine sand size grains and fragments of bivalves. Common foraminifera. Grains are black and greenish gray. Black concretion at 50 cm, 54 cm, 98 cm, 127 cm. Green outline of possibly a burrow at at 61 cm",,,,356,U1462,A,36,X,2,A
356-U1462A-36X-3-A,0,145,333.0,334.45,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,foraminifera (small benthic),,,,slight [B06],2.0,,,"Lithified, olive gray packstone with fine sand size grains, common benthic foraminifers and slight bioturbation. Grains are black and dark greenish gray",,,,356,U1462,A,36,X,3,A
356-U1462A-36X-4-A,0,141,334.5,335.91,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,foraminifera (small benthic),,,,slight [B06],2.0,,,"Lithified, olive gray packstone with fine sand size grains common benthic foraminifers and fragments of scaphopods and bivalves. Grains are dark greenish gray and black. Slight bioturbation",,,,356,U1462,A,36,X,4,A
356-U1462A-36X-4-A,0,141,334.5,335.91,,,,,,,,,bivalve,,,,,,,,,,,,356,U1462,A,36,X,4,A
356-U1462A-36X-4-A,0,141,334.5,335.91,,,,,,,,,scaphopod,,,,,,,,,,,,356,U1462,A,36,X,4,A
356-U1462A-36X-5-A,0,73,335.91,336.64,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,foraminifera (small benthic),,concretion [BJ80],,,,,,"Lithified, olive gray packstone with fine sand size grains and fragments of bivalves. Common foraminifera. Grains are black and greenish gray. Black nodule or concretion a few mm in diameter. Black grains are smaller and sparser. Gastropod fragment",,,,356,U1462,A,36,X,5,A
356-U1462A-36X-CC-A,0,37,336.64,337.01,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,foraminifera (small benthic),,,,,,,,"Lithified, olive gray packstone with fine sand size grains and fragments of bivalves. Sparse foraminifera. Grains are black and greenish gray",,,,356,U1462,A,36,X,CC,A
356-U1462A-36X-CC-A,37,47,337.01,337.11,,,,,,,,,,,,,,,,,to pal,,,,356,U1462,A,36,X,CC,A
356-U1462A-37X-1-A,0,150,339.7,341.2,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,coral (solitary),,,,moderate [B06],3.0,,,"Lithified, olive gray packstone with fine sand size grains. Common benthic foraminifers, bivalve and scaphopod fragment. Moderate bioturbation. Grains are black and greenish gray",,,,356,U1462,A,37,X,1,A
356-U1462A-37X-1-A,0,150,339.7,341.2,,,,,,,,,foraminifera (small benthic),,,,,,,,,,,,356,U1462,A,37,X,1,A
356-U1462A-37X-2-A,0,150,341.2,342.7,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,coral (solitary),,,,moderate [B06],3.0,,,"Lithified, olive gray packstone with fine sand size grains. Sparse foraminifera. Grains are black and greenish gray. Solitary coral 46-50 cm. Moderate bioturbation",,,,356,U1462,A,37,X,2,A
356-U1462A-37X-2-A,0,150,341.2,342.7,,,,,,,,,foraminifera (small benthic),,,,,,,,,,,,356,U1462,A,37,X,2,A
356-U1462A-37X-3-A,0,150,342.7,344.2,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,foraminifera (small benthic),,,,moderate [B06],3.0,,,"Lithified,olive gray packstone with fine sand size grains. Common bioturbation. Sparse foraminifera. Grains are black and greenish gray",,,,356,U1462,A,37,X,3,A
356-U1462A-37X-4-A,0,150,344.2,345.7,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,foraminifera (small benthic),,,,moderate [B06],3.0,,,"Lithified, olive gray packstone with fine sand size grains. Sparse foraminifera. Moderate bioturbation and dark gray and or green stained burrows. Grains are black and greenish gray",,,,356,U1462,A,37,X,4,A
356-U1462A-37X-5-A,0,147,345.7,347.17,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,foraminifera (small benthic),,,,moderate [B06],3.0,,,"Lithified, olive gray packstone with very fine sand size grains. parse foraminifera. Grains are sparse and black and greenish gray.",,,,356,U1462,A,37,X,5,A
356-U1462A-37X-6-A,0,119,347.17,348.36,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,foraminifera (small benthic),,,,slight [B06],2.0,,,"Lithified, olive gray packstone with vf sand size grains (could also be a wackestone). Sparse benthic foraminifers and slight bioturbation",,,,356,U1462,A,37,X,6,A
356-U1462A-37X-CC-A,0,30,348.36,348.66,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,foraminifera (small benthic),,,,slight [B06],2.0,,,"Lithified, olive gray packstone with v. fine sand size grains and fragments of bivalves. Sparse foraminifera. Grains are black and greenish gray. Slight bioturbation",,,,356,U1462,A,37,X,CC,A
356-U1462A-37X-CC-A,30,40,348.66,348.76,,,,,,,,,,,,,,,,,to pal,,,,356,U1462,A,37,X,CC,A
356-U1462A-38X-1-A,0,150,349.4,350.9,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,bivalve,,,,slight [B06],2.0,,,"Lithified, olive gray packstone with v f sand size grains, a 3.5 cm long bivalve fragment at 21 cm and another bivalve fragment at 88 cm . Common small benthic foraminifers. Scaphopod fragment. Slight bioturbation",,,,356,U1462,A,38,X,1,A
356-U1462A-38X-1-A,0,150,349.4,350.9,,,,,,,,,foraminifera (small benthic),,,,,,,,,,,,356,U1462,A,38,X,1,A
356-U1462A-38X-1-A,0,150,349.4,350.9,,,,,,,,,scaphopod,,,,,,,,,,,,356,U1462,A,38,X,1,A
356-U1462A-38X-2-A,0,150,350.9,352.4,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,foraminifera (small benthic),,,,slight [B06],2.0,,,"Lithified,olive gray packstone with fine sand size grains and fragments of bivalves, bryozoa and a barnacle. Common foraminifera. Increased abundance of grains, black and greenish and shell fragments towards the base of the Section",,,,356,U1462,A,38,X,2,A
356-U1462A-38X-3-A,0,150,352.4,353.9,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,foraminifera (small benthic),,,,slight [B06],2.0,,,"Lithified, olive gray packstone with fine sand size grains and fragments of bivalves, scaphophods. Common foraminifera. Grains are black and greenish gray",,,,356,U1462,A,38,X,3,A
356-U1462A-38X-4-A,0,150,353.9,355.4,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,foraminifera (small benthic),,,,slight [B06],2.0,,,"Lithified, olive gray packstone with very fine sand size grains and fragments of bivalves. Common foraminifera. Grains are black and greenish gray",,,,356,U1462,A,38,X,4,A
356-U1462A-38X-5-A,0,115,355.4,356.55,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,foraminifera (small benthic),,,,slight [B06],2.0,,,"Lithified, olive gray packstone with very fine sand size grains and fragments of bivalves. Common foraminifera. Sparse grains are black and greenish gray",,,,356,U1462,A,38,X,5,A
356-U1462A-38X-CC-A,0,31,356.55,356.86,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,foraminifera (small benthic),,,,slight [B06],2.0,,,"Lithified,olive gray packstone with very fine sand size grains and fragments of bivalves. Common foraminifera. Sparse grains are black and greenish gray",,,,356,U1462,A,38,X,CC,A
356-U1462A-39X-1-A,0,123,359.1,360.33,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,foraminifera (small benthic),,,,slight [B06],2.0,,,"Lithified, olive gray packstone with very fine sand size grains. Sparse foraminifera and bivalve fragments. Sparse grains black and greenish gray",,,,356,U1462,A,39,X,1,A
356-U1462A-39X-2-A,0,106,360.33,361.39,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,foraminifera (small benthic),,concretion [BJ80],,slight [B06],2.0,,,"Lithified,olive gray, homogeneous packstone with very fine sand size grains. Sparse foraminifera and molusk fragments. Sparse grains black and greenish gray. Black concretion",,,,356,U1462,A,39,X,2,A
356-U1462A-39X-3-A,0,150,361.39,362.89,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,foraminifera (small benthic),,,,slight [B06],2.0,,,"Lithified, olive gray, homogeneous packstone with very fine sand size grains. Sparse foraminifera",,,,356,U1462,A,39,X,3,A
356-U1462A-39X-4-A,0,144,362.89,364.33,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,,,,,slight [B06],2.0,,,"Lithified, olive gray, homogeneous packstone with very fine sand size grains. Sparse foraminifera",,,,356,U1462,A,39,X,4,A
356-U1462A-39X-5-A,0,147,364.39,365.86,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,foraminifera (small benthic),,,,slight [B06],2.0,,,"Lithified, olive gray, homogeneous packstone with very fine sand size grains. Sparse foraminifera and tubes?",,,,356,U1462,A,39,X,5,A
356-U1462A-39X-6-A,0,150,365.86,367.36,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,foraminifera (small benthic),,,,slight [B06],2.0,,,"Lithified, olive gray, homogeneous packstone with very fine sand size grains. Sparse to common foraminifera and tubes? bivalve fragment",,,,356,U1462,A,39,X,6,A
356-U1462A-39X-7-A,0,105,367.36,368.41,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,foraminifera (small benthic),,,,slight [B06],2.0,,,"Lithified, olive gray, homogeneous packstone with very fine sand size grains. Sparse to common foraminifera, bivalve fragment",,,,356,U1462,A,39,X,7,A
356-U1462A-39X-CC-A,0,30,368.41,368.71,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,foraminifera (small benthic),,,,slight [B06],2.0,,,"Lithified, olive gray, homogeneous packstone with very fine sand size grains. Sparse foraminifera",,,,356,U1462,A,39,X,CC,A
356-U1462A-40X-1-A,0,138,368.8,370.18,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,,,,,slight [B06],2.0,,,"Lithified, olive gray, homogeneous packstone with fine sand size grains. Sparse foraminifera and bivalve fragments",,,,356,U1462,A,40,X,1,A
356-U1462A-40X-2-A,0,106,370.18,371.24,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,bivalve,,,,slight [B06],2.0,,,Lithified olive gray homogeneous packstone with fine sand size grains. Forams and bivalve fragments sporadically contain.,,,,356,U1462,A,40,X,2,A
356-U1462A-40X-2-A,0,106,370.18,371.24,,,,,,,,,foraminifera (large benthic),,,,,,,,,,,,356,U1462,A,40,X,2,A
356-U1462A-40X-3-A,0,94,371.24,372.18,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,foraminifera (small benthic),,,,slight [B06],2.0,,,Lithified olive gray packstone with fine sand size grains. Forams and shell fragments rich patches intercalated.,,,,356,U1462,A,40,X,3,A
356-U1462A-40X-3-A,0,94,371.24,372.18,,,,,,,,,bivalve,,,,,,,,,,,,356,U1462,A,40,X,3,A
356-U1462A-40X-3-A,0,94,371.24,372.18,,,,,,,,,gastropod,,,,,,,,,,,,356,U1462,A,40,X,3,A
356-U1462A-40X-4-A,0,103,372.18,373.21,partially lithified,,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,foraminifera (small benthic),,,,slight [B06],2.0,,,Partially lithified olive gray homogeneous packstone with fine sand size grains. Forams and bivalve fragments sporadically contain.,,,,356,U1462,A,40,X,4,A
356-U1462A-40X-CC-A,0,40,373.21,373.61,partially lithified,,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,foraminifera (small benthic),,,,slight [B06],2.0,,,Partially lithified olive gray homogeneous packstone with fine sand size grains. Forams and bivalve fragments sporadically contain.,,,,356,U1462,A,40,X,CC,A
356-U1462A-40X-CC-A,40,50,373.61,373.71,,,,,,,,,,,,,,,,,PAL,,,,356,U1462,A,40,X,CC,A
356-U1462A-41X-1-A,0,108,378.5,379.58,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,foraminifera (small benthic),,,,slight [B06],2.0,,,Lithified homogeneous olive gray packstone with foraminifera.,,,,356,U1462,A,41,X,1,A
356-U1462A-41X-2-A,0,150,379.58,381.08,partially lithified,,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,foraminifera (small benthic),,,,slight [B06],2.0,,,Partially lithified homogeneous olive gray packstone with foraminifera.,,,,356,U1462,A,41,X,2,A
356-U1462A-41X-3-A,0,50,381.08,381.58,partially lithified,,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,foraminifera (small benthic),,,,slight [B06],2.0,,,"Partially lithified homogeneous olive gray packstone with small benthic forams, echinoderms, bivalves.",,,,356,U1462,A,41,X,3,A
356-U1462A-41X-3-A,0,50,381.08,381.58,,,,,,,,,bivalve,,,,,,,,,,,,356,U1462,A,41,X,3,A
356-U1462A-41X-3-A,0,50,381.08,381.58,,,,,,,,,echinoderm,,,,,,,,,,,,356,U1462,A,41,X,3,A
356-U1462A-41X-CC-A,0,37,381.58,381.95,partially lithified,,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,foraminifera (small benthic),,,,slight [B06],2.0,,,Partially lithified homogeneous olive gray packstone with foraminifera.,,,,356,U1462,A,41,X,CC,A
356-U1462A-42X-1-A,0,116,388.2,389.36,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,foraminifera (small benthic),,,,slight [B06],2.0,,,Lithified homogeneous fine to medium grain sand size packstone.,,,,356,U1462,A,42,X,1,A
356-U1462A-42X-1-A,0,116,388.2,389.36,,,,,,,,,bivalve,,,,,,,,,,,,356,U1462,A,42,X,1,A
356-U1462A-42X-2-A,0,145,389.36,390.81,partially lithified,,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,foraminifera (small benthic),,,,,,,,Partially lithified homogeneous fine to medium grain sand size packstone.,,,,356,U1462,A,42,X,2,A
356-U1462A-42X-2-A,145,150,390.81,390.86,,,,,,,,,,,,,,,,,IW,,,,356,U1462,A,42,X,2,A
356-U1462A-42X-3-A,0,120,390.86,392.06,partially lithified,,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,foraminifera (small benthic),,,,slight [B06],2.0,,,Partially lithified homogeneous fine to medium grain sand size packstone. Foram rich patches sporadically contain.,,,,356,U1462,A,42,X,3,A
356-U1462A-42X-4-A,0,30,392.06,392.36,partially lithified,,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,foraminifera (small benthic),,,,slight [B06],2.0,,,Partially lithified homogeneous fine to medium grain sand size packstone.,,,,356,U1462,A,42,X,4,A
356-U1462A-42X-4-A,30,72,392.36,392.78,partially lithified,,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,dark grayish green,foraminifera (small benthic),,,,slight [B06],2.0,,,Partially lithified dark grayish green wackestone with forams,,,,356,U1462,A,42,X,4,A
356-U1462A-42X-CC-A,0,47,392.78,393.25,partially lithified,,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,dark grayish green,foraminifera (small benthic),,,,slight [B06],2.0,,,Partially lithified dark grayish green wackestone with forams,,,,356,U1462,A,42,X,CC,A
356-U1462A-42X-CC-A,47,57,393.25,393.35,,,,,,,,,,,,,,,,,PAL,,,,356,U1462,A,42,X,CC,A
356-U1462A-43X-1-A,0,150,397.9,399.4,lithified [B84],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,dark grayish green,foraminifera (small benthic),,,,slight [B06],2.0,,,Partially lithified dark grayish green wackestone with forams,,,,356,U1462,A,43,X,1,A
356-U1462A-43X-2-A,0,57,399.4,399.97,partially lithified,,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,dark grayish green,foraminifera (small benthic),,,,,,,,Partially lithified dark grayish green wackestone with forams,,,,356,U1462,A,43,X,2,A
356-U1462A-43X-2-A,57,61,399.97,400.01,lithified [B84],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,dark grayish green,,,concretion [BJ80],,,,,,Strongly lithified wackestone,,,,356,U1462,A,43,X,2,A
356-U1462A-43X-2-A,61,69,400.01,400.09,partially lithified,,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,dark grayish green,foraminifera (small benthic),,,,,,,,Partially lithified dark grayish green wackestone with forams,,,,356,U1462,A,43,X,2,A
356-U1462A-43X-2-A,69,73,400.09,400.13,lithified [B84],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,dark grayish green,,,concretion [BJ80],,,,,,Strongly lithified wackestone,,,,356,U1462,A,43,X,2,A
356-U1462A-43X-2-A,73,125,400.13,400.65,partially lithified,,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,dark grayish green,foraminifera (small benthic),,,,,,,,,,,,356,U1462,A,43,X,2,A
356-U1462A-43X-3-A,0,100,400.65,401.65,partially lithified,,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,dark grayish green,foraminifera (small benthic),,,,slight [B06],2.0,,,Partially lithified dark grayish green wackestone with forams,,,,356,U1462,A,43,X,3,A
356-U1462A-43X-4-A,0,67,401.65,402.32,partially lithified,,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,dark grayish green,foraminifera (small benthic),,,,slight [B06],2.0,,,Partially lithified dark grayish green wackestone with forams,,,,356,U1462,A,43,X,4,A
356-U1462A-43X-4-A,0,67,401.65,402.32,,,,,,,,,bivalve,,,,,,,,,,,,356,U1462,A,43,X,4,A
356-U1462A-43X-CC-A,0,34,402.32,402.66,partially lithified,,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,dark grayish green,,,,,,,,,Partially lithified homogeneous dark grayish green wackestone,,,,356,U1462,A,43,X,CC,A
356-U1462A-43X-CC-A,34,44,402.66,402.76,,,,,,,,,,,,,,,,,PAL,,,,356,U1462,A,43,X,CC,A
356-U1462A-44X-1-A,0,141,407.6,409.01,lithified [B84],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,dark grayish green,foraminifera (small benthic),,,,,,,,Lithified homogeneous wackestone to vfs size packstone,,,,356,U1462,A,44,X,1,A
356-U1462A-44X-2-A,0,102,409.01,410.03,partially lithified,,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,dark grayish green,foraminifera (small benthic),,,,slight [B06],2.0,,,vfs to fs size packstone bands and patches frequently contain,,,,356,U1462,A,44,X,2,A
356-U1462A-44X-CC-A,0,67,410.03,410.7,partially lithified,,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,dark grayish green,foraminifera (small benthic),,,,,,,,Partially lithified homogeneous wackestone to vfs size packstone,,,,356,U1462,A,44,X,CC,A
356-U1462A-44X-CC-A,77,77,410.8,410.8,,,,,,,,,,,,,,,,,PAL,,,,356,U1462,A,44,X,CC,A
356-U1462A-45X-1-A,0,147,417.3,418.77,lithified [B84],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,olive gray,foraminifera (small benthic),,,,moderate [B06],3.0,,,Lithified homogeneous olive gray wackestone,,,,356,U1462,A,45,X,1,A
356-U1462A-45X-CC-A,0,15,418.77,418.92,lithified [B84],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,olive gray,foraminifera (small benthic),,,,moderate [B06],3.0,,,,,,,356,U1462,A,45,X,CC,A
356-U1462A-45X-CC-A,15,25,418.92,419.02,,,,,,,,,,,,,,,,,PAL,,,,356,U1462,A,45,X,CC,A
356-U1462A-46X-1-A,0,151,427.0,428.51,lithified [B84],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,olive gray,foraminifera (small benthic),,,,moderate [B06],3.0,,,Lithified homogeneous wackestone. Foram rich patches and mud patches sporadically contain,,,,356,U1462,A,46,X,1,A
356-U1462A-46X-2-A,0,56,428.51,429.07,lithified [B84],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,olive gray,foraminifera (small benthic),,,,moderate [B06],3.0,,,Lithified homogeneous wackestone.shell fragments sporadically contain,,,,356,U1462,A,46,X,2,A
356-U1462A-46X-2-A,56,78,429.07,429.29,unlithified [Leg194],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,olive gray,,,,,,,,,fractured due to drilling disturbance,,,,356,U1462,A,46,X,2,A
356-U1462A-46X-CC-A,0,35,429.29,429.64,unlithified [Leg194],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,olive gray,,,,,,,,,,,,,356,U1462,A,46,X,CC,A
356-U1462A-46X-CC-A,35,44,429.64,429.73,,,,,,,,,,,,,,,,,PAL,,,,356,U1462,A,46,X,CC,A
356-U1462A-47X-1-A,0,70,436.7,437.4,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,light greenish gray,foraminifera (small benthic),,,,slight [B06],2.0,,,Lithified homogeneous f.s size packstone. fossil bivalve fragments sporadically contain,,,,356,U1462,A,47,X,1,A
356-U1462A-47X-1-A,0,70,436.7,437.4,,,,,,,,,bivalve,,,,,,,,,,,,356,U1462,A,47,X,1,A
356-U1462A-47X-1-A,0,70,436.7,437.4,,,,,,,,,scaphopod,,,,,,,,,,,,356,U1462,A,47,X,1,A
356-U1462A-47X-1-A,70,113,437.4,437.83,unlithified [Leg194],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,,,,,,slight [B06],2.0,,,fractured due to drilling disturbance,,,,356,U1462,A,47,X,1,A
356-U1462A-47X-CC-A,0,29,437.83,438.12,unlithified [Leg194],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,,bivalve,,,,,,,,fractured due to drilling disturbance,,,,356,U1462,A,47,X,CC,A
356-U1462A-47X-CC-A,29,40,438.12,438.23,,,,,,,,,,,,,,,,,PAL,,,,356,U1462,A,47,X,CC,A
356-U1462A-48X-1-A,0,101,446.4,447.41,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,light greenish gray,foraminifera (small benthic),,,,moderate [B06],3.0,,,Lithified vfs to fs size homogeneous packstone. Moderate bioturbation,,,,356,U1462,A,48,X,1,A
356-U1462A-48X-1-A,0,101,446.4,447.41,,,,,,,,,bivalve,,,,,,,,,,,,356,U1462,A,48,X,1,A
356-U1462A-48X-1-A,0,101,446.4,447.41,,,,,,,,,scaphopod,,,,,,,,,,,,356,U1462,A,48,X,1,A
356-U1462A-48X-1-A,101,111,447.41,447.51,,,,,,,,,,,,,,,,,IW,,,,356,U1462,A,48,X,1,A
356-U1462A-48X-2-A,0,63,447.51,448.14,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,dark grayish green,bivalve,,,,moderate [B06],3.0,,,fs to ms size packstone. ms size dark color grains increase,,,,356,U1462,A,48,X,2,A
356-U1462A-48X-2-A,0,63,447.51,448.14,,,,,,,,,foraminifera (small benthic),,,,,,,,,,,,356,U1462,A,48,X,2,A
356-U1462A-48X-2-A,0,63,447.51,448.14,,,,,,,,,scaphopod,,,,,,,,,,,,356,U1462,A,48,X,2,A
356-U1462A-48X-CC-A,0,29,448.14,448.43,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,dark grayish green,foraminifera (small benthic),,,,,,,,fs to ms size packstone. ms size dark color grains increase,,,,356,U1462,A,48,X,CC,A
356-U1462A-48X-CC-A,29,39,448.43,448.53,,,,,,,,,scaphopod,,,,,,,,,,,,356,U1462,A,48,X,CC,A
356-U1462A-49X-1-A,0,144,456.1,457.54,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,grayish green,foraminifera (small benthic),,concretion [BJ80],,common [B06],4.0,,,Lithified homogeneous fine sand size packstone. Strongly lithified layers and patches frequently contain.,,,,356,U1462,A,49,X,1,A
356-U1462A-49X-1-A,0,144,456.1,457.54,,,,,,,,,bivalve,,,,,,,,,,,,356,U1462,A,49,X,1,A
356-U1462A-49X-2-A,0,129,457.54,458.83,lithified [B84],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,grayish green,foraminifera (small benthic),,concretion [BJ80],,common [B06],4.0,,,Lithified homogeneous wackstone. Strongly lithified layers and patches intercalated.,,,,356,U1462,A,49,X,2,A
356-U1462A-49X-CC-A,0,20,458.83,459.03,lithified [B84],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,grayish green,foraminifera (small benthic),,,,,,,,,,,,356,U1462,A,49,X,CC,A
356-U1462A-49X-CC-A,20,30,459.03,459.13,,,,,,,,,,,,,,,,,PAL,,,,356,U1462,A,49,X,CC,A
356-U1462A-50X-1-A,0,151,465.8,467.31,lithified [B84],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,grayish green,foraminifera (small benthic),,concretion [BJ80],,common [B06],4.0,,,Lithified grayish green wackestone. Strongly lithified layers and patches contain. Long length straight burrows (L=20 cm) occur.,,,,356,U1462,A,50,X,1,A
