Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology 1 prefix,Lithology 1 principal name,Lithology 1 suffix,LITH 1 prefix+name [read only],LITH 1 prefix+name+suffix [read only],LITH 1 abundance [%],LITH 1 color,LITH 1 lithification,LITH 1 ave. grain size class,LITH 1 ave. grain size rank [read only],LITH 1 max. grain size class,LITH 1 max. grain size rank [read only],LITH 1 grain sorting,LITH 1 Ash abundance name,LITH 1 Ash abundance rank (read only),LITH 1 comment,Bottom contact geometry,Bottom contact attitude,LITH 1 Layer or bedding thickness,LITH 1 Sedimentary structure,LITH 1 Bioturbation intensity,LITH 1 Bioturbation intensity rank [read only],LITH 1 Deformational structure,LITH 1 Deformational structure attitude,LITH 1 Diagenetic structure,LITH 1 Diagenetic constituent,LITH 1 Diagenetic constituent composition,Lithology 2 prefix,Lithology 2 principal name,Lithology 2 suffix,LITH 2 prefix+name [read only],LITH 2 prefix+name+suffix [read only],LITH 2 abundance [%],LITH 2 color,LITH 2 lithification,LITH 2 ave. grain size class,LITH 2 ave. grain size rank [read only],LITH 2 max. grain size class,LITH 2 max. grain size rank [read only],LITH 2 grain sorting,LITH 2 Ash abundance name,LITH 2 Ash abundance rank (read only),General interval comment,LITH 1 Macrofossil,LITH 1 Macrofossil abundance name,LITH 2 Macrofossil,LITH 1 Clast abundance,LITH 1 Number of clasts (>2mm),LITH 1 Clast 1 igneous [%],LITH 1 Clast 1 igneous -  grain size,LITH 1 Clast 1 igneous -  roundness,LITH 1 Clast 1 igneous -  lithology,LITH 1 Clast 2 sediment [%],LITH 1 Clast 2 sediment - grain size,LITH 1 Clast 2 sediment - roundness,LITH 1 Clast 3 -other LITH [%],LITH 1 Clast 3 metamorphic - grain size,LITH 1 Clast 3 metamorphic - roundness,Total clasts calculated LITH 1 [%],LITH 1 Matrix 1 igneous - pumiceous [%],LITH 1 Matrix 2 igneous - scoriaceous [%],LITH 1 Matrix 5 volcaniclastic [%],LITH 1 Matrix 6 sediment [%],LITH 1 Matrix 7 -other LITH [%],LITH 1 Matrix biogenic carbonate [%],LITH 1 Matrix detritical carbonate [%],LITH 1 Matrix carbonate [%],Total matrix calculated LITH 1 [%],LITH 1 Matrix sorting,LITH 1 Matrix alteration intensity,LITH 1 Matrix alteration rank,LITH 1 Matrix comments,Clast comment,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W
367-U1499B-19R-1-A,23.0,97.0,820.13,820.87,,claystone [Leg339],,claystone,claystone,,7.5YR 3/2 (dark brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,,,massive [BJ84],moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,19,R,1,A
367-U1499B-19R-1-A,97.0,100.0,820.87,820.9,,silty claystone [S54],with biogenic carbonate [2014],silty claystone,silty claystone with biogenic carbonate,,GLEY 1 4/10Y (dark greenish gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,19,R,1,A
367-U1499B-19R-1-A,100.0,135.0,820.9,821.25,,claystone [Leg339],with silt [2014],claystone,claystone with silt,,7.5YR 3/2 (dark brown),lithified [B84],clay [W22_1],1,very fine sand [W22_2],3,well [2014],,,,,,,interlamination,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,19,R,1,A
367-U1499B-19R-2-A,0.0,3.0,821.25,821.28,,claystone [Leg339],,claystone,claystone,,7.5YR 5/1 (gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,,,parallel lamination,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,19,R,2,A
367-U1499B-19R-2-A,3.0,25.0,821.28,821.5,,claystone [Leg339],,claystone,claystone,,7.5YR 3/2 (dark brown),lithified [B84],clay [W22_1],1,very fine sand [W22_2],3,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,19,R,2,A
367-U1499B-19R-2-A,25.0,28.0,821.5,821.53,,foraminiferal sandstone [X367],,foraminiferal sandstone,foraminiferal sandstone,,GLEY 1 4/10Y (dark greenish gray),lithified [B84],fine sand [W22_2],4,medium sand [W22_2],5,moderate [2014],,,,planar,,,parallel lamination,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,19,R,2,A
367-U1499B-19R-2-A,28.0,63.0,821.53,821.88,,claystone [Leg339],,claystone,claystone,,7.5YR 3/2 (dark brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,19,R,2,A
367-U1499B-19R-2-A,63.0,65.0,821.88,821.9,,silty claystone [S54],with biogenic carbonate [2014],silty claystone,silty claystone with biogenic carbonate,,GLEY 1 4/10Y (dark greenish gray),lithified [B84],clay [W22_1],1,very fine sand [W22_2],3,well [2014],,,,,,,,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,19,R,2,A
367-U1499B-19R-2-A,65.0,112.0,821.9,822.37,,claystone [Leg339],with sand [2014],claystone,claystone with sand,,7.5YR 3/3 (dark brown),lithified [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,gradational,,,patch or bleb,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,19,R,2,A
367-U1499B-19R-2-A,112.0,118.0,822.37,822.43,,claystone [Leg339],,claystone,claystone,,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,19,R,2,A
367-U1499B-19R-CC-A,0.0,8.0,822.44,822.52,,sandy claystone [S54],,sandy claystone,sandy claystone,,GLEY 1 2.5/10Y (greenish black),lithified [B84],clay [W22_1],1,medium sand [W22_2],5,moderate [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,19,R,CC,A
367-U1499B-20R-1-A,0.0,135.0,829.6,830.95,,claystone [Leg339],with silt [2014],claystone,claystone with silt,,7.5YR 2.5/2 (very dark brown),lithified [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,,,,,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,20,R,1,A
367-U1499B-20R-2-A,0.0,109.0,830.95,832.04,,claystone [Leg339],with silt [2014],claystone,claystone with silt,,7.5YR 2.5/2 (very dark brown),lithified [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,,,,,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,20,R,2,A
367-U1499B-20R-3-A,0.0,60.0,832.04,832.64,,claystone [Leg339],with silt [2014],claystone,claystone with silt,,7.5YR 2.5/2 (very dark brown),lithified [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,,,,,slight [DB86],1,,,,concretion,glauconite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,20,R,3,A
367-U1499B-21R-1-A,0.0,3.0,839.3,839.33,,claystone [Leg339],,claystone,claystone,,GLEY 1 4/5G (greenish gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,horizontal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,21,R,1,A
367-U1499B-21R-1-A,3.0,150.0,839.33,840.8,,claystone [Leg339],,claystone,claystone,,7.5YR 3/3 (dark brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,very thick bed [B01],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,21,R,1,A
367-U1499B-21R-2-A,0.0,140.0,840.8,842.2,,claystone [Leg339],,claystone,claystone,,7.5YR 3/3 (dark brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,very thick bed [B01],,,,,,,concretion,glauconite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,21,R,2,A
367-U1499B-21R-3-A,0.0,42.0,842.2,842.62,,claystone [Leg339],,claystone,claystone,,7.5YR 3/3 (dark brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,very thick bed [B01],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,21,R,3,A
367-U1499B-21R-3-A,42.0,48.0,842.62,842.68,,claystone [Leg339],,claystone,claystone,,GLEY 1 4/5G (greenish gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,irregular,sub-horizontal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,21,R,3,A
367-U1499B-21R-3-A,48.0,82.0,842.68,843.02,,claystone [Leg339],,claystone,claystone,,7.5YR 3/3 (dark brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,21,R,3,A
367-U1499B-21R-CC-A,0.0,16.0,843.02,843.18,,claystone [Leg339],,claystone,claystone,,7.5YR 3/3 (dark brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,21,R,CC,A
367-U1499B-22R-1-A,0.0,7.0,849.0,849.07,,claystone [Leg339],,claystone,claystone,,7.5YR 3/3 (dark brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,22,R,1,A
367-U1499B-22R-1-A,7.0,9.0,849.07,849.09,,sandstone [Leg339],,sandstone,sandstone,,GLEY 1 5/5G (greenish gray),lithified [B84],silt [W22_1],2,medium sand [W22_2],5,well [2014],,,,planar,sub-horizontal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,22,R,1,A
367-U1499B-22R-1-A,9.0,19.0,849.09,849.19,,claystone [Leg339],,claystone,claystone,,7.5YR 3/3 (dark brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,22,R,1,A
367-U1499B-22R-1-A,19.0,27.0,849.19,849.27,,sandstone [Leg339],,sandstone,sandstone,,GLEY 1 5/5G (greenish gray),lithified [B84],silt [W22_1],2,medium sand [W22_2],5,well [2014],,,,bioturbated,sub-horizontal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,22,R,1,A
367-U1499B-22R-1-A,27.0,147.0,849.27,850.47,,claystone [Leg339],,claystone,claystone,,7.5YR 3/3 (dark brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,very thick bed [B01],,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,22,R,1,A
367-U1499B-22R-2-A,0.0,83.0,850.47,851.3,,claystone [Leg339],,claystone,claystone,,7.5YR 3/3 (dark brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,very thick bed [B01],,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,22,R,2,A
367-U1499B-22R-2-A,83.0,88.0,851.3,851.35,,sandstone [Leg339],,sandstone,sandstone,,GLEY 1 6/5GY (greenish gray),lithified [B84],silt [W22_1],2,coarse sand [W22_2],6,well [2014],,,,planar,horizontal,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,22,R,2,A
367-U1499B-22R-2-A,88.0,91.0,851.35,851.38,nannofossil rich,claystone [Leg339],,nannofossil rich claystone,nannofossil rich claystone,,GLEY 1 5/5G (greenish gray),lithified [B84],clay [W22_1],1,very fine sand [W22_2],3,well [2014],,,,planar,horizontal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,22,R,2,A
367-U1499B-22R-2-A,91.0,99.0,851.38,851.46,,claystone [Leg339],with silt [2014],claystone,claystone with silt,,7.5YR 4/3 (brown),lithified [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,22,R,2,A
367-U1499B-22R-3-A,0.0,142.0,851.46,852.88,,claystone [Leg339],,claystone,claystone,,7.5YR 4/3 (brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,very thick bed [B01],,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,22,R,3,A
367-U1499B-22R-4-A,0.0,32.0,852.88,853.2,,claystone [Leg339],,claystone,claystone,,7.5YR 4/3 (brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,22,R,4,A
367-U1499B-22R-4-A,32.0,40.0,853.2,853.28,,foraminiferal silty sandstone [X367],,foraminiferal silty sandstone,foraminiferal silty sandstone,,GLEY 1 5/10Y (greenish gray),lithified [B84],silt [W22_1],2,medium sand [W22_2],5,well [2014],,,,bioturbated,,,,,,,,,,glauconite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,22,R,4,A
367-U1499B-22R-4-A,40.0,75.0,853.28,853.63,,claystone [Leg339],,claystone,claystone,,7.5YR 4/2 (brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,sub-horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,22,R,4,A
367-U1499B-22R-4-A,75.0,81.0,853.63,853.69,,foraminiferal silty sandstone [X367],,foraminiferal silty sandstone,foraminiferal silty sandstone,,GLEY 1 5/10Y (greenish gray),lithified [B84],silt [W22_1],2,fine sand [W22_2],4,well [2014],,,,bioturbated,,,,,,,,,,glauconite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,22,R,4,A
367-U1499B-22R-4-A,81.0,112.0,853.69,854.0,,claystone [Leg339],with silt [2014],claystone,claystone with silt,,7.5YR 4/1 (dark gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,sub-horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,22,R,4,A
367-U1499B-22R-4-A,112.0,114.0,854.0,854.02,,foraminiferal sandstone [X367],,foraminiferal sandstone,foraminiferal sandstone,,GLEY 1 5/10Y (greenish gray),lithified [B84],silt [W22_1],2,medium sand [W22_2],5,well [2014],,,,bioturbated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,22,R,4,A
367-U1499B-22R-4-A,114.0,138.0,854.02,854.26,nannofossil rich,claystone [Leg339],,nannofossil rich claystone,nannofossil rich claystone,,GLEY 1 4/5GY (dark greenish gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,sub-horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,22,R,4,A
367-U1499B-22R-5-A,0.0,15.0,854.26,854.41,,claystone [Leg339],with silt [2014],claystone,claystone with silt,,7.5YR 4/1 (dark gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,bioturbated,sub-horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,22,R,5,A
367-U1499B-22R-5-A,15.0,20.0,854.41,854.46,,foraminiferal sandstone [X367],,foraminiferal sandstone,foraminiferal sandstone,,GLEY 1 6/5GY (greenish gray),lithified [B84],silt [W22_1],2,coarse sand [W22_2],6,well [2014],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,22,R,5,A
367-U1499B-22R-5-A,20.0,28.0,854.46,854.54,,claystone [Leg339],with silt [2014],claystone,claystone with silt,,7.5YR 4/1 (dark gray),lithified [B84],clay [W22_1],1,very fine sand [W22_2],3,well [2014],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,22,R,5,A
367-U1499B-22R-5-A,28.0,34.0,854.54,854.6,nannofossil rich,claystone [Leg339],,nannofossil rich claystone,nannofossil rich claystone,,GLEY 1 4/5GY (dark greenish gray),lithified [B84],clay [W22_1],1,very fine sand [W22_2],3,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,22,R,5,A
367-U1499B-22R-5-A,34.0,36.0,854.6,854.62,,sandstone [Leg339],,sandstone,sandstone,,GLEY 1 5/10Y (greenish gray),lithified [B84],silt [W22_1],2,coarse sand [W22_2],6,well [2014],,,,,,,lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,22,R,5,A
367-U1499B-22R-5-A,36.0,41.0,854.62,854.67,nannofossil rich,claystone [Leg339],,nannofossil rich claystone,nannofossil rich claystone,,GLEY 1 4/5GY (dark greenish gray),lithified [B84],clay [W22_1],1,very fine sand [W22_2],3,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,22,R,5,A
367-U1499B-22R-5-A,41.0,88.0,854.67,855.14,,claystone [Leg339],,claystone,claystone,,7.5YR 4/2 (brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,22,R,5,A
367-U1499B-22R-5-A,88.0,96.0,855.14,855.22,nannofossil rich,claystone [Leg339],,nannofossil rich claystone,nannofossil rich claystone,,GLEY 1 5/10Y (greenish gray),lithified [B84],clay [W22_1],1,very fine sand [W22_2],3,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,22,R,5,A
367-U1499B-22R-5-A,96.0,101.0,855.22,855.27,,foraminiferal sandstone [X367],,foraminiferal sandstone,foraminiferal sandstone,,GLEY 1 6/5GY (greenish gray),lithified [B84],silt [W22_1],2,coarse sand [W22_2],6,well [2014],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,22,R,5,A
367-U1499B-22R-5-A,101.0,128.0,855.27,855.54,,claystone [Leg339],,claystone,claystone,,7.5YR 4/2 (brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,22,R,5,A
367-U1499B-22R-CC-A,0.0,9.0,855.54,855.63,,claystone [Leg339],,claystone,claystone,,7.5YR 4/2 (brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,22,R,CC,A
367-U1499B-22R-CC-A,9.0,16.0,855.63,855.7,,claystone [Leg339],,claystone,claystone,,GLEY 1 5/5G (grayish green),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,22,R,CC,A
367-U1499B-23R-1-A,0.0,118.0,858.7,859.88,,claystone [Leg339],,claystone,claystone,,7.5YR 4/2 (brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,very thick bed [B01],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,23,R,1,A
367-U1499B-23R-2-A,0.0,129.0,859.88,861.17,,claystone [Leg339],,claystone,claystone,,7.5YR 4/2 (brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,very thick bed [B01],,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,23,R,2,A
367-U1499B-23R-3-A,0.0,41.0,861.17,861.58,,claystone [Leg339],,claystone,claystone,,7.5YR 4/2 (brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,very thick bed [B01],,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,23,R,3,A
367-U1499B-23R-3-A,41.0,44.0,861.58,861.61,,claystone [Leg339],,claystone,claystone,,GLEY 1 5/10Y (greenish gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,irregular,sub-horizontal,,,,,,,,,glauconite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,23,R,3,A
367-U1499B-23R-3-A,44.0,80.0,861.61,861.97,,claystone [Leg339],,claystone,claystone,,7.5YR 4/2 (brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,23,R,3,A
367-U1499B-23R-3-A,80.0,83.0,861.97,862.0,,claystone [Leg339],,claystone,claystone,,GLEY 1 5/10Y (greenish gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,planar,sub-horizontal,,,,,,,,,glauconite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,23,R,3,A
367-U1499B-23R-3-A,83.0,144.0,862.0,862.61,,claystone [Leg339],,claystone,claystone,,7.5YR 4/2 (brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,very thick bed [B01],,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,23,R,3,A
367-U1499B-23R-4-A,0.0,130.0,862.61,863.91,,claystone [Leg339],,claystone,claystone,,7.5YR 4/2 (brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,very thick bed [B01]\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,23,R,4,A
367-U1499B-23R-5-A,0.0,37.0,863.91,864.28,,claystone [Leg339],,claystone,claystone,,7.5YR 4/2 (brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,sub-horizontal,,,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,23,R,5,A
367-U1499B-23R-5-A,37.0,61.0,864.28,864.52,,claystone [Leg339],with biogenic carbonate [2014],claystone,claystone with biogenic carbonate,,GLEY 1 5/10Y (greenish gray),lithified [B84],clay [W22_1],1,very fine sand [W22_2],3,well [2014],,,,,,,,moderate [DB86],2,,,,,glauconite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,23,R,5,A
367-U1499B-23R-5-A,61.0,63.0,864.52,864.54,,sandstone [Leg339],,sandstone,sandstone,,GLEY 1 6/10Y (greenish gray),lithified [B84],silt [W22_1],2,coarse sand [W22_2],6,well [2014],,,,planar,inclined,very thin bed [B01],,,,,,,,glauconite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,23,R,5,A
367-U1499B-23R-5-A,63.0,78.0,864.54,864.69,,claystone [Leg339],with silt [2014],claystone,claystone with silt,,GLEY 1 5/10Y (greenish gray),lithified [B84],clay [W22_1],1,very fine sand [W22_2],3,well [2014],,,,,,,,moderate [DB86],2,,,,,glauconite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,23,R,5,A
367-U1499B-23R-5-A,78.0,106.0,864.69,864.97,nannofossil rich,claystone [Leg339],,nannofossil rich claystone,nannofossil rich claystone,,7.5YR 5/2 (brown),lithified [B84],clay [W22_1],1,very fine sand [W22_2],3,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,23,R,5,A
367-U1499B-23R-5-A,106.0,132.0,864.97,865.23,,claystone [Leg339],,claystone,claystone,,7.5YR 4/2 (brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,23,R,5,A
367-U1499B-23R-6-A,0.0,69.0,865.23,865.92,,claystone [Leg339],with biogenic carbonate [2014],claystone,claystone with biogenic carbonate,,7.5YR 4/2 (brown),lithified [B84],clay [W22_1],1,very fine sand [W22_2],3,well [2014],,,,gradational,sub-horizontal,very thick bed [B01],,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,23,R,6,A
