Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology 1 prefix,Lithology 1 principal name,Lithology 1 suffix,LITH 1 prefix+name [read only],LITH 1 prefix+name+suffix [read only],LITH 1 abundance [%],LITH 1 color,LITH 1 lithification,LITH 1 ave. grain size class,LITH 1 ave. grain size rank [read only],LITH 1 max. grain size class,LITH 1 max. grain size rank [read only],LITH 1 grain sorting,LITH 1 Ash abundance name,LITH 1 Ash abundance rank (read only),LITH 1 comment,Bottom contact geometry,Bottom contact attitude,LITH 1 Layer or bedding thickness,LITH 1 Sedimentary structure,LITH 1 Bioturbation intensity,LITH 1 Bioturbation intensity rank [read only],LITH 1 Deformational structure,LITH 1 Deformational structure attitude,LITH 1 Diagenetic structure,LITH 1 Diagenetic constituent,LITH 1 Diagenetic constituent composition,Lithology 2 prefix,Lithology 2 principal name,Lithology 2 suffix,LITH 2 prefix+name [read only],LITH 2 prefix+name+suffix [read only],LITH 2 abundance [%],LITH 2 color,LITH 2 lithification,LITH 2 ave. grain size class,LITH 2 ave. grain size rank [read only],LITH 2 max. grain size class,LITH 2 max. grain size rank [read only],LITH 2 grain sorting,LITH 2 Ash abundance name,LITH 2 Ash abundance rank (read only),General interval comment,LITH 1 Macrofossil,LITH 1 Macrofossil abundance name,LITH 2 Macrofossil,LITH 1 Clast abundance,LITH 1 Number of clasts (>2mm),LITH 1 Clast 1 igneous [%],LITH 1 Clast 1 igneous -  grain size,LITH 1 Clast 1 igneous -  roundness,LITH 1 Clast 1 igneous -  lithology,LITH 1 Clast 2 sediment [%],LITH 1 Clast 2 sediment - grain size,LITH 1 Clast 2 sediment - roundness,LITH 1 Clast 3 -other LITH [%],LITH 1 Clast 3 metamorphic - grain size,LITH 1 Clast 3 metamorphic - roundness,Total clasts calculated LITH 1 [%],LITH 1 Matrix 1 igneous - pumiceous [%],LITH 1 Matrix 2 igneous - scoriaceous [%],LITH 1 Matrix 5 volcaniclastic [%],LITH 1 Matrix 6 sediment [%],LITH 1 Matrix 7 -other LITH [%],LITH 1 Matrix biogenic carbonate [%],LITH 1 Matrix detritical carbonate [%],LITH 1 Matrix carbonate [%],Total matrix calculated LITH 1 [%],LITH 1 Matrix sorting,LITH 1 Matrix alteration intensity,LITH 1 Matrix alteration rank,LITH 1 Matrix comments,Clast comment,File Data,Exp,Site,Hole,Core,Type,Section,A/W
368-U1502A-29R-4-A,9.0,11.0,638.39,638.41,,clay [Leg339],with silt [2014],clay,clay with silt,,GLEY 1 5/10GY (greenish gray),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,very well [BP01],,,,gradational,horizontal,,,moderate [DB86],2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,29,R,4,A
368-U1502A-29R-4-A,11.0,14.0,638.41,638.44,,silty clay [MMK88],,silty clay,silty clay,,GLEY 1 4/10Y (dark greenish gray),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,well [2014],,,,gradational,horizontal,,,moderate [DB86],2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,29,R,4,A
368-U1502A-29R-4-A,14.0,17.0,638.44,638.47,,clay [Leg339],with silt [2014],clay,clay with silt,,GLEY 1 5/10GY (greenish gray),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,very well [BP01],,,,gradational,horizontal,,,moderate [DB86],2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,29,R,4,A
368-U1502A-29R-4-A,17.0,19.0,638.47,638.49,,clay [Leg339],with calcite,clay,clay with calcite,,10YR 6/2 (light brownish gray),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,very well [BP01],,,,gradational,horizontal,,,moderate [DB86],2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,29,R,4,A
368-U1502A-29R-4-A,19.0,61.0,638.49,638.91,,clay [Leg339],with silt [2014],clay,clay with silt,,10YR 5/3 (brown),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,very well [BP01],,,,gradational,horizontal,,,moderate [DB86],2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,29,R,4,A
368-U1502A-29R-4-A,61.0,63.0,638.91,638.93,,silty clay [MMK88],,silty clay,silty clay,,GLEY 1 4/10Y (dark greenish gray),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,well [2014],,,,planar,horizontal,,fining upward,heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,29,R,4,A
368-U1502A-29R-4-A,63.0,75.0,638.93,639.05,,clay [Leg339],with silt [2014],clay,clay with silt,,10YR 5/2 (grayish brown),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,very well [BP01],,,,gradational,horizontal,,,slight [DB86],1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,29,R,4,A
368-U1502A-29R-4-A,75.0,86.0,639.05,639.16,,silty clay [MMK88],,silty clay,silty clay,,GLEY 1 4/10Y (dark greenish gray),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,well [2014],,,,gradational,horizontal,,climbing ripple cross lamination,slight [DB86],1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,29,R,4,A
368-U1502A-29R-4-A,86.0,135.0,639.16,639.65,,clay [Leg339],with silt [2014],clay,clay with silt,,10YR 5/2 (grayish brown),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,very well [BP01],,,,,,,,moderate [DB86],2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,29,R,4,A
368-U1502A-29R-5-A,0.0,16.0,639.8,639.96,,clay [Leg339],with silt [2014],clay,clay with silt,,GLEY 1 5/10GY (greenish gray),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,very well [BP01],,,,gradational,horizontal,,,moderate [DB86],2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,29,R,5,A
368-U1502A-29R-5-A,16.0,19.0,639.96,639.99,,silty clay [MMK88],,silty clay,silty clay,,GLEY 1 4/10Y (dark greenish gray),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,well [2014],,,,planar,horizontal,,parallel lamination,moderate [DB86],2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,29,R,5,A
368-U1502A-29R-5-A,19.0,29.0,639.99,640.09,,clay [Leg339],with silt [2014],clay,clay with silt,,GLEY 1 5/10GY (greenish gray),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,very well [BP01],,,,gradational,horizontal,,,moderate [DB86],2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,29,R,5,A
368-U1502A-29R-5-A,29.0,55.0,640.09,640.35,,silty clay [MMK88],,silty clay,silty clay,,10YR 5/3 (brown),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,well [2014],,,,gradational,horizontal,,parallel lamination,slight [DB86],1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,29,R,5,A
368-U1502A-29R-5-A,55.0,99.0,640.35,640.79,,clay [Leg339],with silt [2014],clay,clay with silt,,10YR 5/2 (grayish brown),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,very well [BP01],,,,gradational,horizontal,,,moderate [DB86],2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,29,R,5,A
368-U1502A-29R-5-A,99.0,106.0,640.79,640.86,,clay [Leg339],with silt [2014],clay,clay with silt,,10YR 5/2 (grayish brown),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,very well [BP01],,,,gradational,horizontal,,,heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,29,R,5,A
368-U1502A-29R-5-A,106.0,114.0,640.86,640.94,,clay [Leg339],with calcite,clay,clay with calcite,,10YR 6/2 (light brownish gray),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,very well [BP01],,,,gradational,horizontal,,,moderate [DB86],2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,29,R,5,A
368-U1502A-29R-5-A,114.0,123.0,640.94,641.03,,clay [Leg339],with silt [2014],clay,clay with silt,,10YR 5/3 (brown),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,very well [BP01],,,,gradational,horizontal,,,slight [DB86],1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,29,R,5,A
368-U1502A-29R-5-A,123.0,134.0,641.03,641.14,,clay [Leg339],with silt [2014],clay,clay with silt,,10YR 5/2 (grayish brown),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,very well [BP01],,,,gradational,horizontal,,,moderate [DB86],2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,29,R,5,A
368-U1502A-29R-5-A,134.0,136.0,641.14,641.16,,silty clay [MMK88],,silty clay,silty clay,,GLEY 1 4/10Y (dark greenish gray),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,well [2014],,,,gradational,horizontal,,,heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,29,R,5,A
368-U1502A-29R-5-A,136.0,151.0,641.16,641.31,,clay [Leg339],with silt [2014],clay,clay with silt,,10YR 5/3 (brown),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,very well [BP01],,,,,,,,moderate [DB86],2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,29,R,5,A
368-U1502A-29R-6-A,0.0,9.0,641.31,641.4,,clay [Leg339],with silt [2014],clay,clay with silt,,10YR 5/3 (brown),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,very well [BP01],,,,gradational,horizontal,,,moderate [DB86],2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,29,R,6,A
368-U1502A-29R-6-A,9.0,11.0,641.4,641.42,,clay [Leg339],with silt [2014],clay,clay with silt,,GLEY 1 5/10GY (greenish gray),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,very well [BP01],,,,gradational,horizontal,,,moderate [DB86],2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,29,R,6,A
368-U1502A-29R-6-A,11.0,13.0,641.42,641.44,,silty clay [MMK88],,silty clay,silty clay,,GLEY 1 4/10Y (dark greenish gray),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,well [2014],,,,gradational,horizontal,,,heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,29,R,6,A
368-U1502A-29R-6-A,13.0,66.0,641.44,641.97,,clay [Leg339],with silt [2014],clay,clay with silt,,10YR 5/3 (brown),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,very well [BP01],,,,gradational,horizontal,,,moderate [DB86],2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,29,R,6,A
368-U1502A-29R-6-A,66.0,69.0,641.97,642.0,,clay [Leg339],with calcite,clay,clay with calcite,,10YR 6/2 (light brownish gray),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,very well [BP01],,,,gradational,horizontal,,,moderate [DB86],2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,29,R,6,A
368-U1502A-29R-6-A,69.0,97.0,642.0,642.28,,clay [Leg339],with silt [2014],clay,clay with silt,,10YR 5/3 (brown),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,very well [BP01],,,,gradational,horizontal,,,moderate [DB86],2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,29,R,6,A
368-U1502A-29R-6-A,97.0,101.0,642.28,642.32,,clay [Leg339],with calcite,clay,clay with calcite,,10YR 6/2 (light brownish gray),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,very well [BP01],,,,gradational,horizontal,,,moderate [DB86],2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,29,R,6,A
368-U1502A-29R-6-A,101.0,126.0,642.32,642.57,,clay [Leg339],with silt [2014],clay,clay with silt,,10YR 5/3 (brown),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,very well [BP01],,,,gradational,horizontal,,,moderate [DB86],2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,29,R,6,A
368-U1502A-29R-6-A,126.0,131.0,642.57,642.62,,clay [Leg339],with calcite,clay,clay with calcite,,10YR 6/2 (light brownish gray),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,very well [BP01],,,,gradational,horizontal,,,moderate [DB86],2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,29,R,6,A
368-U1502A-29R-7-A,0.0,34.0,642.62,642.96,,silty clay [MMK88],,silty clay,silty clay,,10YR 5/3 (brown),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,well [2014],,,,gradational,horizontal,,,moderate [DB86],2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,29,R,7,A
368-U1502A-29R-7-A,34.0,53.0,642.96,643.15,,silty clay [MMK88],,silty clay,silty clay,,GLEY 1 5/10GY (greenish gray),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,well [2014],,,,,,,,heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,29,R,7,A
368-U1502A-29R-CC-A,0.0,26.0,643.15,643.41,,silty clay [MMK88],,silty clay,silty clay,,10YR 5/3 (brown),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,well [2014],,,,,,,,moderate [DB86],2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,29,R,CC,A
368-U1502A-30R-1-A,0.0,4.0,643.4,643.44,,silty clay [MMK88],,silty clay,silty clay,,10YR 3/2 (very dark grayish brown),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,well [2014],,,,gradational,horizontal,,,moderate [DB86],2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,30,R,1,A
368-U1502A-30R-1-A,4.0,26.0,643.44,643.66,,clay [Leg339],with silt [2014],clay,clay with silt,,10YR 5/3 (brown),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,very well [BP01],,,,gradational,horizontal,,,moderate [DB86],2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,30,R,1,A
368-U1502A-30R-1-A,26.0,35.0,643.66,643.75,,silty clay [MMK88],,silty clay,silty clay,,GLEY 1 5/10GY (greenish gray),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,well [2014],,,,gradational,horizontal,,,heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,30,R,1,A
368-U1502A-30R-1-A,35.0,39.0,643.75,643.79,,clay [Leg339],with calcite,clay,clay with calcite,,10YR 6/2 (light brownish gray),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,very well [BP01],,,,gradational,horizontal,,,heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,30,R,1,A
368-U1502A-30R-1-A,39.0,89.0,643.79,644.29,,silty clay [MMK88],,silty clay,silty clay,,GLEY 1 5/10GY (greenish gray),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,well [2014],,,,gradational,horizontal,,,heavy [DB86],3.0,,,pyrite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,30,R,1,A
368-U1502A-30R-1-A,89.0,94.0,644.29,644.34,,clay [Leg339],with calcite,clay,clay with calcite,,10YR 6/2 (light brownish gray),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,very well [BP01],,,,gradational,horizontal,,,heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,30,R,1,A
368-U1502A-30R-1-A,94.0,108.0,644.34,644.48,,silty clay [MMK88],,silty clay,silty clay,,10YR 5/3 (brown),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,well [2014],,,,gradational,horizontal,,,moderate [DB86],2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,30,R,1,A
368-U1502A-30R-1-A,108.0,115.0,644.48,644.55,,silty clay [MMK88],,silty clay,silty clay,,GLEY 1 5/10GY (greenish gray),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,well [2014],,,,gradational,horizontal,,,moderate [DB86],2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,30,R,1,A
368-U1502A-30R-1-A,115.0,121.0,644.55,644.61,,clay [Leg339],with silt [2014],clay,clay with silt,,10YR 5/3 (brown),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,very well [BP01],,,,gradational,horizontal,,,moderate [DB86],2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,30,R,1,A
368-U1502A-30R-1-A,121.0,124.0,644.61,644.64,,silty clay [MMK88],,silty clay,silty clay,,GLEY 1 4/10Y (dark greenish gray),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,well [2014],,,,gradational,horizontal,,,heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,30,R,1,A
368-U1502A-30R-1-A,124.0,146.0,644.64,644.86,,silty clay [MMK88],,silty clay,silty clay,,10YR 5/3 (brown),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,well [2014],,,,gradational,horizontal,,,moderate [DB86],2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,30,R,1,A
368-U1502A-30R-1-A,146.0,150.0,644.86,644.9,,silty clay [MMK88],,silty clay,silty clay,,GLEY 1 4/10Y (dark greenish gray),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,well [2014],,,,,,,,heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,30,R,1,A
368-U1502A-30R-2-A,0.0,3.0,644.9,644.93,,silty clay [MMK88],,silty clay,silty clay,,GLEY 1 4/10Y (dark greenish gray),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,well [2014],,,,gradational,horizontal,,,heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,30,R,2,A
368-U1502A-30R-2-A,3.0,99.0,644.93,645.89,,silty clay [MMK88],,silty clay,silty clay,,10YR 5/3 (brown),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,well [2014],,,,planar,horizontal,,,heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,30,R,2,A
368-U1502A-30R-2-A,99.0,103.0,645.89,645.93,,clay [Leg339],with silt [2014],clay,clay with silt,,GLEY 1 5/10GY (greenish gray),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,very well [BP01],,,,gradational,horizontal,,,heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,30,R,2,A
368-U1502A-30R-2-A,103.0,110.0,645.93,646.0,,clay [Leg339],with calcite,clay,clay with calcite,,10YR 6/2 (light brownish gray),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,very well [BP01],,,,planar,horizontal,,fining upward,heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,30,R,2,A
368-U1502A-30R-2-A,110.0,114.0,646.0,646.04,,silty clay [MMK88],,silty clay,silty clay,,10YR 5/3 (brown),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,well [2014],,,,gradational,horizontal,,,heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,30,R,2,A
368-U1502A-30R-2-A,114.0,121.0,646.04,646.11,,clay [Leg339],with calcite,clay,clay with calcite,,10YR 6/2 (light brownish gray),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,very well [BP01],,,,planar,horizontal,,,heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,30,R,2,A
368-U1502A-30R-2-A,121.0,150.0,646.11,646.4,,silty clay [MMK88],,silty clay,silty clay,,10YR 5/3 (brown),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,well [2014],,,,,,,,heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,30,R,2,A
368-U1502A-30R-3-A,0.0,21.0,646.4,646.61,,clay [Leg339],with silt [2014],clay,clay with silt,,10YR 5/2 (grayish brown),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,very well [BP01],,,,gradational,horizontal,,,heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,30,R,3,A
368-U1502A-30R-3-A,21.0,98.0,646.61,647.38,,silty clay [MMK88],,silty clay,silty clay,,10YR 5/3 (brown),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,well [2014],,,,gradational,horizontal,,,heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,30,R,3,A
368-U1502A-30R-3-A,98.0,100.0,647.38,647.4,,clayey silt [MMK88],,clayey silt,clayey silt,,GLEY 1 5/10GY (greenish gray),moderately consolidated [B84],silt [W22_1],2.0,fine sand [W22_2],4.0,well [2014],,,,erosive,curved,,,heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,30,R,3,A
368-U1502A-30R-3-A,100.0,150.0,647.4,647.9,,silty clay [MMK88],,silty clay,silty clay,,10YR 5/3 (brown),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,well [2014],,,,,,,,heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,30,R,3,A
368-U1502A-30R-4-A,0.0,17.0,647.9,648.07,,clay [Leg339],with silt [2014],clay,clay with silt,,10YR 4/1 (dark gray),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,very well [BP01],,,,gradational,,,,moderate [DB86],2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,30,R,4,A
368-U1502A-30R-4-A,17.0,21.0,648.07,648.11,,clay [Leg339],with calcite,clay,clay with calcite,,10YR 5/2 (grayish brown),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,very well [BP01],,,,gradational,,,,moderate [DB86],2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,30,R,4,A
368-U1502A-30R-4-A,21.0,23.0,648.11,648.13,,clay [Leg339],with silt [2014],clay,clay with silt,,10YR 4/1 (dark gray),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,very well [BP01],,,,gradational,,,,moderate [DB86],2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,30,R,4,A
368-U1502A-30R-4-A,23.0,25.0,648.13,648.15,,clay [Leg339],with silt [2014],clay,clay with silt,,GLEY 1 4/10GY (dark greenish gray),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,very well [BP01],,,,gradational,,,parallel lamination,moderate [DB86],2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,30,R,4,A
368-U1502A-30R-4-A,25.0,44.0,648.15,648.34,,clay [Leg339],with silt [2014],clay,clay with silt,,10YR 4/1 (dark gray),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,very well [BP01],,,,gradational,,,,moderate [DB86],2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,30,R,4,A
368-U1502A-30R-4-A,44.0,49.0,648.34,648.39,,clay [Leg339],with calcite,clay,clay with calcite,,10YR 5/2 (grayish brown),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,very well [BP01],,,,gradational,,,,moderate [DB86],2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,30,R,4,A
368-U1502A-30R-4-A,49.0,57.0,648.39,648.47,,clay [Leg339],with silt [2014],clay,clay with silt,,10YR 4/1 (dark gray),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,very well [BP01],,,,gradational,,,,moderate [DB86],2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,30,R,4,A
