Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Zone name (short),Preservation,Group Abundance,Comments,Amaurolithus delicatus,Amaurolithus primus,Amaurolithus tricorniculatus,Blackites gladius,Blackites inflatus,Calcidiscus leptoporus,Calcidiscus macintyrei,Calcidiscus premacintyrei,Calcidiscus tropicus,Calcispheres,Campylosphaera dela,Catinaster calyculus,Catinaster coalitus,Ceratolithus acutus,Ceratolithus rugosus,Ceratolithus atlanticus,Chiasmolithus altus,Chiasmolithus danicus,Chiasmolithus gigas,Chiasmolithus grandis,Chiasmolithus oamaruensis,Chiasmolithus solitus,Chiphragmolithus acanthodes,Chiphragmolithus barbatus,Chiphragmolithus calathus,Clausicoccus fenestratus,Clausicoccus subdistichus,Coccolithus crassus,Coccolithus formosus,Coccolithus miopelagicus,Coccolithus pelagicus,Coronocyclus nitescens,Cruciplacolithus frequens,Cruciplacolithus intermedius,Cruciplacolithus primus,Cruciplacolithus tenuis,Cyclicargolithus abisectus (>11 microns),Cyclicargolithus floridanus,Dictyococcites bisectus,Dictyococcites bisectus (>10 microns),Discoaster asymmetricus,Discoaster backmanii,Discoaster barbadiensis,Discoaster bellus,Discoaster berggrenii,Discoaster bollii,Discoaster brouweri,Discoaster deflandrei,Discoaster delicatus,Discoaster diastypus,Discoaster druggii,Discoaster exilis,Discoaster falcatus/nobilis,Discoaster hamatus,Discoaster kuepperi,Discoaster kugleri,Discoaster lodoensis,Discoaster loeblichii,Discoaster mohleri,Discoaster multiradiatus,Discoaster neohamatus,Discoaster pentaradiatus,Discoaster quinqueramus,Discoaster saipanensis,Discoaster signus,Discoaster sublodoensis,Discoaster surculus,Discoaster tamalis,Discoaster triradiatus,Discoaster variabilis group,Ellipsolithus macellus,Emiliania huxleyi,Ericsonia cf. E. robusta,Ericsonia robusta,Fasciculithus alanii,Fasciculithus clinatus,Fasciculithus involutus,Fasciculithus lilianae,Fasciculithus pileatus,Fasciculithus richardii,Fasciculithus schaubi,Fasciculithus spp.,Fasciculithus tympaniformis,Fasciculithus ullii,Gephyrocapsa (<4 microns),Gephyrocapsa (>4 microns),Gephyrocapsa (>5.5 microns),Gephyrocapsa caribbeanica,Girgisia gammation,Helicosphaera ampliaperta,Helicosphaera carteri,Helicosphaera euphratis,Helicosphaera intermedia,Helicosphaera recta,Helicosphaera sellii,Helicosphaera stalis,Helicosphaera walbersdorfensis,Heliolithus cantabriae,Heliolithus kleinpellii,Heliolithus riedelii,Hughesius tasmaniae,Isthmolithus recurvus,Minylitha convallis,Nannotetrina  alata gr.,Nannotetrina cristata,Nannotetrina fulgens,Nannotetrina spp.,Neococcolithes dubius,Nicklithus amplificus,Orthorhabdus serratus,Prinsius bisulcus,Prinsius dimorphosus,Prinsius martinii,Prinsius tenuiculus,Pseudoemiliania lacunosa,Pseudoemiliania ovata,Pseudotriquetrorhabdulus inversus,Reticulofenestra asanoi,Reticulofenestra dictyoda (3–10 microns),Reticulofenestra pseudoumbilicus,Reticulofenestra pseudoumbilicus (>7 microns),Reticulofenestra pseudoumbilicus (5–7 microns),Reticulofenestra reticulata,Reticulofenestra umbilicus (>14 microns),Rhomboaster spp.,Sphenolithus akropodus,Sphenolithus anarrhopus,Sphenolithus belemnos,Sphenolithus capricornutus,Sphenolithus ciperoensis,Sphenolithus cuniculus,Sphenolithus delphix,Sphenolithus disbelemnos,Sphenolithus distentus,Sphenolithus furcatolithoides morph A,Sphenolithus furcatolithoides morph B,Sphenolithus heteromorphus,Sphenolithus moriformis gr.,Sphenolithus obtusus,Sphenolithus perpendicularis,Sphenolithus predistentus,Sphenolithus radians,Sphenolithus spiniger,Sphenolithus spp.,Sphenolithus strigosus,Toweius callosus,Toweius magnicrassus,Toweius pertusus,Tribrachiatus bramlettei,Tribrachiatus contortus,Tribrachiatus orthostylus,Triquetrorhabdulus carinatus,Triquetrorhabdulus longus,Triquetrorhabdulus rugosus,Zygrhablithus bijugatus,Reticulofenestra erbae,Reticulofenestra isabellae,Chiasmolithus bidens,Toweius eminens,Toweius tovae,Discoaster salisburgensis,Lithoptychius vertebratoides,Zeugrhabdotus sigmoides,Neochiastozygus junctus,CREATACEOUS,Arkhangelskiella cymbiformis,Ceratolithoides kamptneri,Corollithion kennedyi,Cribrocorona gallica,Eiffellithus eximius,Eiffellithus turriseiffelii,Hayesites irregularis,Helenea chiastia,Lithastrinus grillii,Lithastrinus septenarius,Lithraphidites acutus,Lithraphidites quadratus,Micula murus,Nephrolithus frequens,Quadrum gartneri,Reinhardtites anthophorus,Reinhardtites levis,Tranolithus orionatus,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,eodp_id
371-U1508B-22R-CC-PAL-NANNO,0,10,382.17,382.27,NP21,M/P,A,,,,,,,,,,,R,,,,,,,1,,2,,R,R,,,,,R,,F,2,C,,,,,,,,F,R,,,2,,,,,,,,,,,,1,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,F,,,,,,1,,,,,,,,,,,,,,,1,F,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1508,B,22,R,CC,PAL,02dc8ca197b8f491c3aaea70df8286a0
371-U1508B-23R-1-W 45/45-NANNO,0,0,388.75,388.75,NP21?,M,A,,,,,,,,,,,,,,,,,,,,,,R,3,,,,,F,,F,1,C,,,,,,,1,F,C,,,1,,,,,,,,,,,,,,1,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,R,,,,,,,,1,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1508,B,23,R,1,W,d28a45227a122bfc95ae1d14fb966583
371-U1508B-23R-CC-PAL-NANNO,0,10,389.27,389.37,NP21?,P,R,T D. saipanensis,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,R,,R,,,,,,,,R,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1508,B,23,R,CC,PAL,062831b014fd1386368e30a66377bd93
371-U1508B-24R-1-W 24/24-NANNO,0,0,398.14,398.14,NP19/20,M,A,T D. barbadiensis,,,,,,,,,,R,,,,,,,1,,2,1,F,1,,,,,F,,F,,C,,,,,,,,F,F,,,2,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,2,,,,,,1,,,,,,,,,,,,,,,1,R,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1508,B,24,R,1,W,28422dfafb398643c86de06e3ac6d292
371-U1508B-24R-CC-PAL-NANNO,0,10,398.64,398.74,NP19/20,M/P,C,,,,,,,,,,,2,,,,,,,,,,1,1,R,,,,,1,,R,2,C,,,,,,,,F,F,,,R,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,,,1,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,1,,,,1,,,,1,1,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1508,B,24,R,CC,PAL,a5ced25c916eccc0903295823a0a7447
371-U1508B-25R-CC-PAL-NANNO,0,10,408.73,408.83,NP19/20,G/M,A,,,,,,,,,,,F,,,,,,,,,,2,2,F,,,,,R,,C,R,C,,,,,,,,C,C,,,R,,,,,,,,,,,,,,1,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,F,,,,,,2,,,,,,,,,,,,,,,3,R,,,,,,,,,,,,,,R,,,R,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1508,B,25,R,CC,PAL,abf8543e472ff628e0f0c2e554756213
371-U1508B-26R-CC-PAL-NANNO,0,10,420.29,420.39,NP19/20,M/P,A,,,,,,,,,,,R,,,,,,,,,,,,R,,,,,,,3,2,C,,,,,,,1,C,F,,,R,,,,,,,,,,,,2,,1,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,1,,,2,,,,,,,,,,,,,,,2,F,,,,,,,,,,,,,,3,,,1,2,,,,,2,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1508,B,26,R,CC,PAL,097e9e9bb1223fc674d24052f7abf568
371-U1508B-27R-CC-PAL-NANNO,0,10,425.25,425.35,NP19/20,M,A,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,R,,R,2,C,,,,,,,,C,C,,,R,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,3,,,,,,,,,,,,,,,R,R,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1508,B,27,R,CC,PAL,b75b67e39a69888b0da0ad08f60cdcbb
371-U1508B-28R-CC-PAL-NANNO,0,10,430.8,430.9,NP19/20,M,A,,,,,,,,,,,R,,,,,,,,,,2,R,R,,,,,R,,F,2,C,,,,,,,1,C,F,,,R,,,,,,,,,,,,1,,1,,,,,,,R,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,2,,,,,,,,,,,,,,,R,R,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1508,B,28,R,CC,PAL,9ed54a9888912b0af23f658f7d9d2f2a
371-U1508B-29R-CC-PAL-NANNO,0,10,433.76,433.86,NP19/20,M,A,,,,,,,,,,,2,,,,,,,1,,,1,,2,,,,,,,F,R,C,,,,,,,,F,R,,,R,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,R,,,,,,1,,,,,,,,,,,,,,,F,F,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1508,B,29,R,CC,PAL,c1ffa05705a7f54fb37f6d01267f64a6
371-U1508B-30R-CC-PAL-NANNO,0,10,437.82,437.92,NP19/20,M/G,A,,,,,,,,,,,F,,,,,,,,,,,1,F,,,,,F,,R,3,C,,,,,,,2,C,F,,,R,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,R,,,,,,3,,,,,,,,,,,,,,,C,F,,,,,,,,,,,,1,,R,,,,,,,,2,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1508,B,30,R,CC,PAL,0df84c88c14cd05354be3bb2807f733b
371-U1508B-31R-CC-PAL-NANNO,0,10,444.17,444.27,NP19/20,M/G,A,,,,,,,,,,,R,1,,,,,,1,,,1,2,F,,,,,R,,F,R,C,,,,,,,,C,C,,,R,,,,,,,,,,,,,,3,,,1,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,R,,,,,,R,,,,,,,,,,,,,,,C,F,,,,,,,,,,,,,,R,,,,,,,,,2,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1508,B,31,R,CC,PAL,3db07acacea33d9960ea6bcc7f64fb80
371-U1508B-32R-CC-PAL-NANNO,0,10,449.06,449.16,NP19/20,M/G,A,,,,,,,,,,,R,,,,,,,,,,,1,F,,,,,2,,F,1,C,,,,,,,1,C,C,,,F,,,,,,,,,,,,1,,2,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,C,R,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1508,B,32,R,CC,PAL,4d137b026751e45bdbf3824e4f0d3f3a
371-U1508B-33R-CC-PAL-NANNO,0,10,454.68,454.78,NP19/20,M,A,,,,,,,,,,,3,,,,,,,,,,,,1,,,,,1,,F,1,C,,,,,,,,C,F,,,F,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,F,,,,,,2,,,,,,,,,,,,,,,C,R,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1508,B,33,R,CC,PAL,7a9f274f4ae2adf077492aaa04d6ef31
371-U1508B-34R-CC-PAL-NANNO,0,10,462.06,462.16,NP19/20,M,A,,,,,,,,,,,VR,,,,,,,1,,,1,,VR,1,,,,2,,F,1,C,,,,,,,,C,C,,,F,,,,,,,,,,,,1,,2,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,F,,,,,,3,,,,,,,,,1,,,,,,C,R,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1508,B,34,R,CC,PAL,ce39bccb06a21ed4e6ad83273ba0903c
371-U1508B-35R-CC-PAL-NANNO,0,10,474.25,474.35,NP19/20,P,F,B I. recurvus,,,,,,,,,,VR,,,,,,,,,1,2,1,2,,,,,,,R,1,F,,,,,,,1,C,C,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,3,,,,,,1,,,,,,,,,,,,,,,F,R,,,,,,,,,,,,,,R,,,,,,,,2,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1508,B,35,R,CC,PAL,2fc4771ac5fbd736f4519a831933134b
371-U1508B-36R-2-W 70/70-NANNO,0,0,476.81,476.81,NP18?,M,A,"B C.oamaruensis, T C. Grandis",,,,,,,,,,VR,1,,,,,,1,,1,1,5,5,,,,,2,,R,1,C,,,,,,,,C,C,,,1,,,,,,,,,,,,2,,1,,,1,,,,VR,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,F,R,,,,,,,,,,,,,,R,,,,1,,,,1,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1508,B,36,R,2,W,1e7a041e7605359408cd8345e471230c
371-U1508B-36R-CC-PAL-NANNO,0,10,484.52,484.62,NP17,M,A,,,,,,,,,,,VR,1,,,,,,R,,,R,1,R/F,,,,,,,F,1,C,,,1,,,,1,R,R,,,R,,,,,,,,,,,,2,,3,,,,,,,VR,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,C,F,,,,,,,,,,,,,,R,,,,2,,,,2,,,,,2,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1508,B,36,R,CC,PAL,b08a6f9d4c5accd297c5e637a14083a2
371-U1508B-37R-CC-PAL-NANNO,0,10,491.43,491.53,NP17,M,A,,,,,,,,,,,VR,,,,,,,VR,,,R,,R,,,,,1,,F,1,C,,,,,,,1,F,R,,,R,,,,,,,,,,,,1,,2,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,R,F,,,,,,,,,,,,,,R,,,,VR,,,,1,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1508,B,37,R,CC,PAL,637e39df8ce3fa7024e621d846861df6
371-U1508B-38R-CC-PAL-NANNO,0,10,496.91,497.01,NP17,M,A,,,,,,,,,,,VR,,,,,,,VR,,1,VR,,VR,,,,,,,F,,C,,,,,,,2,R,R,,,R,,,,,,,,,,,,1,,,,,,,,,VR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,R,R,,,,,,,,,,,,,,R,,,,1,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1508,B,38,R,CC,PAL,72a08f445eee456492ba5582b22ad275
