Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Zone name (short),Preservation,Group Abundance,Comments,Amaurolithus delicatus,Amaurolithus primus,Amaurolithus tricorniculatus,Blackites gladius,Blackites inflatus,Calcidiscus leptoporus,Calcidiscus macintyrei,Calcidiscus premacintyrei,Calcidiscus tropicus,Calcispheres,Campylosphaera dela,Catinaster calyculus,Catinaster coalitus,Ceratolithus acutus,Ceratolithus rugosus,Ceratolithus atlanticus,Chiasmolithus altus,Chiasmolithus danicus,Chiasmolithus gigas,Chiasmolithus grandis,Chiasmolithus oamaruensis,Chiasmolithus solitus,Chiphragmolithus acanthodes,Chiphragmolithus barbatus,Chiphragmolithus calathus,Clausicoccus fenestratus,Clausicoccus subdistichus,Coccolithus crassus,Coccolithus formosus,Coccolithus miopelagicus,Coccolithus pelagicus,Coronocyclus nitescens,Cruciplacolithus frequens,Cruciplacolithus intermedius,Cruciplacolithus primus,Cruciplacolithus tenuis,Cyclicargolithus abisectus (>11 microns),Cyclicargolithus floridanus,Dictyococcites bisectus,Dictyococcites bisectus (>10 microns),Discoaster asymmetricus,Discoaster backmanii,Discoaster barbadiensis,Discoaster bellus,Discoaster berggrenii,Discoaster bollii,Discoaster brouweri,Discoaster deflandrei,Discoaster delicatus,Discoaster diastypus,Discoaster druggii,Discoaster exilis,Discoaster falcatus/nobilis,Discoaster hamatus,Discoaster kuepperi,Discoaster kugleri,Discoaster lodoensis,Discoaster loeblichii,Discoaster mohleri,Discoaster multiradiatus,Discoaster neohamatus,Discoaster pentaradiatus,Discoaster quinqueramus,Discoaster saipanensis,Discoaster signus,Discoaster sublodoensis,Discoaster surculus,Discoaster tamalis,Discoaster triradiatus,Discoaster variabilis group,Ellipsolithus macellus,Emiliania huxleyi,Ericsonia cf. E. robusta,Ericsonia robusta,Fasciculithus alanii,Fasciculithus clinatus,Fasciculithus involutus,Fasciculithus lilianae,Fasciculithus pileatus,Fasciculithus richardii,Fasciculithus schaubi,Fasciculithus spp.,Fasciculithus tympaniformis,Fasciculithus ullii,Gephyrocapsa (<4 microns),Gephyrocapsa (>4 microns),Gephyrocapsa (>5.5 microns),Gephyrocapsa caribbeanica,Girgisia gammation,Helicosphaera ampliaperta,Helicosphaera carteri,Helicosphaera euphratis,Helicosphaera intermedia,Helicosphaera recta,Helicosphaera sellii,Helicosphaera stalis,Helicosphaera walbersdorfensis,Heliolithus cantabriae,Heliolithus kleinpellii,Heliolithus riedelii,Hughesius tasmaniae,Isthmolithus recurvus,Minylitha convallis,Nannotetrina  alata gr.,Nannotetrina cristata,Nannotetrina fulgens,Nannotetrina spp.,Neococcolithes dubius,Nicklithus amplificus,Orthorhabdus serratus,Prinsius bisulcus,Prinsius dimorphosus,Prinsius martinii,Prinsius tenuiculus,Pseudoemiliania lacunosa,Pseudoemiliania ovata,Pseudotriquetrorhabdulus inversus,Reticulofenestra asanoi,Reticulofenestra dictyoda (3–10 microns),Reticulofenestra pseudoumbilicus,Reticulofenestra pseudoumbilicus (>7 microns),Reticulofenestra pseudoumbilicus (5–7 microns),Reticulofenestra reticulata,Reticulofenestra umbilicus (>14 microns),Rhomboaster spp.,Sphenolithus akropodus,Sphenolithus anarrhopus,Sphenolithus belemnos,Sphenolithus capricornutus,Sphenolithus ciperoensis,Sphenolithus cuniculus,Sphenolithus delphix,Sphenolithus disbelemnos,Sphenolithus distentus,Sphenolithus furcatolithoides morph A,Sphenolithus furcatolithoides morph B,Sphenolithus heteromorphus,Sphenolithus moriformis gr.,Sphenolithus obtusus,Sphenolithus perpendicularis,Sphenolithus predistentus,Sphenolithus radians,Sphenolithus spiniger,Sphenolithus spp.,Sphenolithus strigosus,Toweius callosus,Toweius magnicrassus,Toweius pertusus,Tribrachiatus bramlettei,Tribrachiatus contortus,Tribrachiatus orthostylus,Triquetrorhabdulus carinatus,Triquetrorhabdulus longus,Triquetrorhabdulus rugosus,Zygrhablithus bijugatus,Reticulofenestra erbae,Reticulofenestra isabellae,Chiasmolithus bidens,Toweius eminens,Toweius tovae,Discoaster salisburgensis,Lithoptychius vertebratoides,Zeugrhabdotus sigmoides,Neochiastozygus junctus,CREATACEOUS,Arkhangelskiella cymbiformis,Ceratolithoides kamptneri,Corollithion kennedyi,Cribrocorona gallica,Eiffellithus eximius,Eiffellithus turriseiffelii,Hayesites irregularis,Helenea chiastia,Lithastrinus grillii,Lithastrinus septenarius,Lithraphidites acutus,Lithraphidites quadratus,Micula murus,Nephrolithus frequens,Quadrum gartneri,Reinhardtites anthophorus,Reinhardtites levis,Tranolithus orionatus,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,eodp_id
371-U1510A-26X-1-W 32/32-NANNO,0,0,224.92,224.92,NP17,M,A,"B D bisectus, B S obtusus",,,,,,,,,,R,,,,,,,,,,R,,4,,,,,,,F,1,C,,,,,,,1,R,,,,3,,,,,,,,,,,,1,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,C,F,,,,,,,,,,,,,,F,3,,,1,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1510,A,26,X,1,W,0e0417cd1c3ac8a6d51509b79f6581b2
371-U1510A-26X-CC-PAL-NANNO,0,10,226.5,226.6,NP16/17,M/P,C,,,,,,,,,,,R,,,,,,,,,,3,,2,,,,,,,F,,C,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,C,3,,,,,,,,,,,,,,R,,,,,,,,2,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1510,A,26,X,CC,PAL,c419b08c381fa9bca09aebca5a0b1680
371-U1510A-27X-CC-PAL-NANNO,0,10,234.86,234.96,NP16/17,M/P,A,,,,,,,,,,,R,R,,,,,,,,,1,,3,,,,,VR,,F,1,C,,,,,,,,3cf,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,F,F,,,,,,,,,,,,,,R,,,2,,,,,,,1,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1510,A,27,X,CC,PAL,d9e84e536eb458d51e097c94d26cb507
371-U1510A-28X-CC-PAL-NANNO,0,10,243.86,243.96,NP16/17,M/P,F,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,R,,F,,,,,,,4,3cf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,F,R,,,,,,,,,,,,,,2,,,,,,,,1,,1,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1510,A,28,X,CC,PAL,c10f214ed67ea66f4ef2d08656026231
371-U1510A-29X-CC-PAL-NANNO,0,10,255.08,255.18,NP16/17,M,A,,,,,,,,,,,3,,,,,,,2,,,4,,R,,,,,,,F,,C,,,,,,,R,2cf,,,,,,,,,,,,,,,,,,1,,,1,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,C,F,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,F,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1510,A,29,X,CC,PAL,3852b19ef7cad7e591a7d2579b9e4bb4
371-U1510A-30X-CC-PAL-NANNO,0,10,263.03,263.13,NP16/17,M/P,C,B D bisectus?,,,,,,,,,,2,,,,,,,,,,2,,1,,,,,,,F,,C,,,,,,,,4cf,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,R,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1510,A,30,X,CC,PAL,68844d1f2b5c72d2e59009ffd3e3e3ba
371-U1510A-31X-CC-PAL-NANNO,0,10,275.24,275.34,NP16,M/G,A,,,,,,,,,,,2,,,,,,,,,,1,,R,,,1,,F,,F,2,C,,,,,,,,,,,,3,,,,,,,,,,,,1,,,,,,,,,R,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,R,R,,,,,,,,,,,,,,F,,,,,R,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1510,A,31,X,CC,PAL,b1382803febadffcc86daf16a8fd3cc1
371-U1510A-32X-CC-PAL-NANNO,0,10,282.96,283.06,NP16,M,A,B R. reticulata,,,,,,,,,,,,,,,,,,,,3,,R,,,,,,,F,3,C,,,,,,,R,,,,,4,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,4,,,1,,,,,,,,,,,,R,F,,,,,,,,,,,,,,R,,,1cf,1,,,,,,1,,,,,,,F,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1510,A,32,X,CC,PAL,21206b2cbe20eb0f8cf6bc7d7272015e
371-U1510A-33X-CC-PAL-NANNO,0,10,293.61,293.71,NP16,M,A,,,,,,,,,,,R,,,,,,,,,,4,,F,,,,,F,,F,,C,,,,,,,,,,,,2,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,F,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,F,,,,1,,,,1,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1510,A,33,X,CC,PAL,0d40129bab0edd48ccf2a9a5f8f4f7da
371-U1510A-34X-CC-PAL-NANNO,0,10,303.52,303.62,NP16,M,A,,,,,,,,,,,R,,,,,,,,,,1,,F,,,,,F,,F,R,C,,,,,,,,1cf,,,,1,,,,,,,,,,,,1,,2,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,1,,,,,,,,,,,R,,,,,,,,,,,,,,F,,,,2,2,,,,,,,,,,,,C,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1510,A,34,X,CC,PAL,531abffc5d20ba9fc382198e78ff4419
371-U1510A-35X-CC-PAL-NANNO,0,10,315.74,315.84,NP16,M,A,,,,,,,,,,,R,,,,,,,,,,1,,F,,,,,F,,F,VR,C,,,,,,,,,,,,1,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,F,,,,,,,,,,,,,,,2,F,,,,,,,,,,,,,,F,,,,2,2,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1510,A,35,X,CC,PAL,6f3bc9f0ecfa75faf84c383f5236ecbe
371-U1510A-36X-CC-PAL-NANNO,0,10,323.07,323.17,NP16,M,A,T Nannotetrina,,,,,,,,,,R,1,,,,,,,,,R,,F,,,,,R,,F,2,C,,,,,,,,,,,,2,,,,,,,,,,,,1,,2,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,F,1,,,,,,,,,,,,,F,,,,2,2,,1,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1510,A,36,X,CC,PAL,91e0fcedc0ff99c60211aab393494c7c
371-U1510A-37X-CC-PAL-NANNO,0,10,332.26,332.36,NP15c,M/G,A,B R. umbilicus,,,,,,,,,,F,,,,,,,,,,R,,F,,,,,F,,F,2,C,,,,,,,,,,,,F,,,,,,,,,,,,1,,R,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,F,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,F,,,,2,F,,,1,1,,,,3,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1510,A,37,X,CC,PAL,8812c157a5d3b512b1f68e7cca6b5981
371-U1510A-38X-CC-PAL-NANNO,0,10,345.73,345.83,NP15c,M,A,,,,,,,,,,,R,,,,,,,,,,R/F,,F,,,1,,R,,F,VR,C,,,,,,,,,,,,F,,,,,,,,,,,,1,,R/F,,,,,,,VR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R/F,,1,R,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,R,,,,1,R,,,,,,,,1,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1510,A,38,X,CC,PAL,8206ebdee2a0c7320bc2b85a7917adb6
371-U1510A-39X-CC-PAL-NANNO,0,10,356.51,356.61,NP15c,M,A,,,,,,,,,,,R,,,,,,,,,,R,,F/C,,,,,F,,F,VR,C,,,,,,,,,,,,R,,,,,,,,,,,,1,,R,,,,,,,VR,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,F,,,,,,,,,,,,,,,,VR,,,,,,,,,,,,1,,R,,,,1,R,,,,,,,,2,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1510,A,39,X,CC,PAL,dc58c6bb724f95109d0f471e02dca177
371-U1510A-40X-CC-PAL-NANNO,0,10,360.46,360.56,NP15c,M,A,T C. gigas,,,,,,,,,,R,,,,,,,,,,R,,F/C,,,,,R,,F,VR,C,,,,,,,,,,,,R,,,,,,,,,,,,2,,R,,,,,,,VR,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,R,,F,,,,,,,,,,,,,,,,VR,,,,,,,,,,,1,,,R,,,,VR,R,,,,,,,,1,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1510,A,40,X,CC,PAL,7a4607b6e338c8bf7e8e53f516ff17cb
371-U1510A-41X-4-W 75/75-NANNO,0,0,373.75,373.75,NP15c,M,A,,,,,,,,,,,R,,,,,,,,,,R,,F/C,,,,,R,,F,VR,C,,,,,,,,,,,,R,,,,,,,,,,,,1,,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,2,,F,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,R,,,,VR,R,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1510,A,41,X,4,W,394f2d6e56e1d2df0a97a737a18ba43d
371-U1510A-41X-CC-PAL-NANNO,0,10,375.42,375.52,NP15b,M,A,,,,,,,,,,,R,,,,,,,,,6,R,,F/C,,,,,R,,F,VR,C,,,,,,,,,,,,R,,,,,,,,,,,,2,,R,,,,,,,VR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,F,,,,,,,,,,,,,,,,VR,,,,,,,,,,,,,,R,,,,VR,R,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1510,A,41,X,CC,PAL,f9fd401c13d31195ac9ec5e18c3fd5ad
371-U1510A-42X-CC-PAL-NANNO,0,10,386.91,387.01,NP15b,M,A,,,,,,,,,,,R,,,,,,,,,R/F,R,,F/C,,,,,R,,F,VR,F,,,,,,,,,,,,R,,,,,,,,,,,,,,2,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,F,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,VR,R,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1510,A,42,X,CC,PAL,776cfc5932b85c9d6fb26888d7224878
371-U1510A-43X-CC-PAL-NANNO,0,10,388.6,388.7,NP15b,P,A,,,,,,,,,,,1,,,,,,,,,R/F,R,,F/C,,,,,R,,F,VR,F,,,,,,,,1cf,1cf,,,R,,,,,,,,,,,,,,1,,,,,,,VR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,VR,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1510,A,43,X,CC,PAL,0a129df49dec62f8132b42227a1d13fe
371-U1510A-44X-CC-PAL-NANNO,0,10,399.86,399.96,NP15b,M,A,B C gigas,,,,,,,,,,1,,,,,,,,,R,R,,F/C,,,,,R,,F,VR,F,,,,,,,,,,,,R,,,,,,,,,,,,1,,R,,,,,,,VR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R/F,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,VR,VR,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1510,A,44,X,CC,PAL,d910ef146720f50186a04bbfdb97371d
371-U1510A-45X-2-W 70/70-NANNO,0,0,408.9,408.9,NP15a,M,A,,,,,,,,,,,R,,,,,,,,,,R,,C,,,,,R,,F,VR,C,,,,,,,,,,,,R,,,,,,,,,,,,1,,2,,,,,,,VR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,1,2,,,,1,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1510,A,45,X,2,W,bc681039e2a15d156c53b4a885c04e01
371-U1510A-45X-CC-PAL-NANNO,0,10,411.32,411.42,NP15a,M,A,,,,,,,,,,,R,,,,,,,,,,3,,C,,,,,R,,F,1,C,,,,,,,,,,,,R,,,,,,,,,,,,,,R,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R/F,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,1,2,,,,1,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1510,A,45,X,CC,PAL,7e6403050ee27abc3d5f10a0cc09e8ca
371-U1510A-46X-CC-PAL-NANNO,0,10,419.6,419.7,NP15a,P,A,,,,,,,,,,,1,,,,,,,,,,4,,C,,,,,2,,F,1,C,,,,,,,,,,,,R,,,,,,,,,,,,1,,2,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,R/F,3,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1510,A,46,X,CC,PAL,447e1ff0939a027a34d5e83d0547422d
371-U1510A-47X-CC-PAL-NANNO,0,10,430.97,431.07,NP15a,M,A,B N. fulgens,,,,,,,,,,,,,,,,,,,,1,,C,,,,,R,,F,,C,,,,,,,,,,,,R,,,,,,,,,,,,,,3,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,R,1,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1510,A,47,X,CC,PAL,dcba0382e3f6d69ce99906a27efc16f4
371-U1510A-48X-2-W 91/91-NANNO,0,0,437.81,437.81,NP14a,M,A,,,,,,,,,,,R,,,,,,,,,,R,,C,,,,,R,,F,,C,,,,,,,,,,,,R,,,,,,,,,,,,,,3,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R/F,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VR,,,,1,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1510,A,48,X,2,W,424c14fb8cb2a8892e7d349641eb7f31
371-U1510A-48X-CC-PAL-NANNO,0,10,438.83,438.93,NP14b,M,A,"T D. lodoensis, B N. cristata",,,,,,,,,,,,,,,,,,,,,,F,,,,,F,,R,,C,,,,,,,,,,,,4,,,,,,,,,,,,,,R,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,3,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1510,A,48,X,CC,PAL,2a42e6f869d738c60a430dccfa718ab6
371-U1510A-49X-3-W 89/89-NANNO,0,0,448.89,448.89,NP14a,M,A,,,,,,,,,,,2,,,,,,,,,,R,,F,,,3,,,,F,,C,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,R,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1510,A,49,X,3,W,fb0df536be8d82a3e295ae7521e7f23a
371-U1510A-49X-CC-PAL-NANNO,0,10,451.82,451.92,NP14a,M,A,,,,,,,,,,,,,,,,,,,,,R,,C,,,R,,,,C,,C,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,3,,,,,R,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1510,A,49,X,CC,PAL,244eaf88f6d603a9afebd530bc8e0d72
371-U1510A-50X-CC-PAL-NANNO,0,10,459.96,460.06,NP14a,M,A,B D. sublodoensis,,,,,,,,,,F,,,,,,,,,,2,,F,,,,,R,,F,R,C,,,,,,,,,,,,2,,,,,,,,,,,,F,,F,,,,,,,,,R,,,,,,,,,,,,,,,,,1,,,,,,2,,,,,,,,,,,,,,,,,,2,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,F,2,,,,4,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1510,A,50,X,CC,PAL,8e409bb5cbff386340055d7421e83ab4
371-U1510A-51X-1-W 58/58-NANNO,0,0,464.78,464.78,NP13,M,A,,,,,,,,,,,R,,,,,,,,,,1,,R,,,,,,VR,F,,C,,,,,,,,,,,,,,,,,,,,,,,,F,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VR,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,3,,,,,R,,,,-,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1510,A,51,X,1,W,425444ecc6255ddb72af5d1c4be72e85
371-U1510A-51X-4-W 13/13-NANNO,0,0,468.34,468.34,NP13,M,A,,,,,,,,,,,R,,,,,,,,,,2,,,,,,,,VR,F,,C,,,,,,,,,,,,,,,,,,,,,,,,F,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,R,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1510,A,51,X,4,W,af73d6229c2927d622ea34319f4ad0a6
371-U1510A-51X-4-W 46/46-NANNO,0,0,468.67,468.67,NP13,M,A,"T T. orthostylus, B Reticulofenestra,",,,,,,,,,,R,,,,,,,,,,3,,,,,,,,VR,F,,C,,,,,,,,,,,,,,,,,,,,,,,,F,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VR,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,R,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1510,A,51,X,4,W,845a613a9be71523ee98215e818ca481
371-U1510A-51X-CC-PAL-NANNO,0,10,468.98,469.08,NP12,P,C,,,,,,,,,,,R,,,,,,,,,,2,,R,,,,,,,F,,C,,,,,,,,,,,,,,,,,,,,,,,,F,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,R,,,,R,4,,,,F,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1510,A,51,X,CC,PAL,4f6a550303c4da695d277127136d6a7f
371-U1510A-51X-CC-W 16/16-NANNO,0,0,468.89,468.89,NP12,M,A,,,,,,,,,,,R,,,,,,,,,,1,,R,2,,,,,VR,F,,C,,,,,,,,,,,,,,,,,,,,,,,,F,,VR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,R,,,,R,4,,,,F,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1510,A,51,X,CC,W,f9fddeb3c2519891fd13d2b0c2f50894
371-U1510A-52X-3-W 38/38-NANNO,0,0,477.08,477.08,NP12,M/P,A,B D. lodoensis,,,,,,,,,,R,,,,,,,,,,3,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,F,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,R,,,,F,R,,,,F,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1510,A,52,X,3,W,cc81835f3967b865316466273b97de5f
371-U1510A-52X-CC-NANNO,0,0,478.06,478.06,NP11 upper,M/P,A,,,,,,,,,,,,,,,,,,,,,4,,,3,,,,,,,,C,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,R,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,2,,,,R,,,,F,2,,,,F,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1510,A,52,X,CC,NANNO,13fd3dcdef2862f1d3c623bb44cde236
371-U1510A-52X-CC-PAL-NANNO,0,10,478.13,478.23,NP11 upper,M/P,A,,,,,,,,,,,R,,,,,,,,,,3,,,2,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,R,,,,F,R,,,,F,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1510,A,52,X,CC,PAL,2962b287c48da1f821e267d2c2bdc232
371-U1510A-52X-CC-PAL-NANNO,0,10,478.13,478.23,NP11 upper,P,A,,,,,,,,,,,F,,,,,,,,,,1,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,R,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,2,,,,F,2,F,,,R/F,,,,F,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1510,A,52,X,CC,PAL,c8054232b6c925cf6955e3e0b535749c
