Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Extra Sample ID Data,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Datum name,Datum type,Datum age average [Ma],Zone name (short),Zone name,Preservation,Group abundance,Percentage of nannos in total assemblage [%],Emiliania huxleyi,Gephyrocapsa caribbeanica,Gephyrocapsa oceanica,Gephyrocapsa sp. (<4 microns),Gephyrocapsa sp. (closed >4 microns),Gephyrocapsa sp. (4-5.5 microns),Gephyrocapsa sp. (>5.5 microns),Pseudoemiliania lacunosa,Reticulofenestra sp. (>7 microns),Reticulofenestra sp. (5-7 microns),Reticulofenestra sp. (3-5 microns),Reticulofenestra sp. (<3 microns),Reticulofenestra asanoi,Reticulofenestra pseudoumbilicus,Cyclicargolithus floridanus,Coccolithus pelagicus,Coccolithus pliopelagicus,Calcidiscus leptoporus,Calcidiscus macintyrei,Umbilicosphaera foliosa,Umbilicosphaera sibogae,Coronocyclus nitescens,Hayaster perplexus,Oolithotus sp.,Helicosphaera carteri,Helicosphaera sellii,Helicosphaera hyalina,Helicosphaera inversa,Helicosphaera wallichii,Helicosphaera spp.,Pontosphaera japonica,Pontosphaera multipora,Pontosphaera sp.,Scyphosphaera globulata,Scyphosphaera spp.,Rhabdosphaera clavigera,Syracosphaera pulchra,Syracosphaera spp.,Braarudosphaera bigelowii,Discosphaera tubifera,Umbellosphaera irregularis,Umbellosphaera tenuis,Calciosolenia murrayi,Discoaster brouweri,Discoaster asymmetricus,Discoaster tamalis,Discoaster triradiatus,Discoaster surculus,Discoaster variabilis,Discoaster pentaradiatus,Discoaster quinqueramus,Discoaster berggrenii,Discoaster blackstockae,Discoaster challengeri,Discoaster decorus,Discoaster neohamatus,Discoaster neorectus,Discoaster pansus,Discoaster quadramus,Discoaster tristellifer,Discoaster loeblichii,Discoaster spp.,Sphenolithus abies,Sphenolithus grandis,Sphenolithus neoabies,Sphenolithus spp.,Sphenolithus verensis,Ceratolithus cristatus,Ceratolithus armatus,Ceratolithus acutus,Ceratolithus larrymayeri,Ceratolithus rugosus,Ceratolithus spp.,Amaurolithus bizarrus,Amaurolithus delicatus,Amaurolithus tricorniculatus,Amaurolithus primus,Amaurolithus spp.,Nicklithus amplificus,Triquetrorhabdulus extensus,Triquetrorhabdulus rugosus,Triquetrorhabdulus spp.,Minylitha convallis,Florisphaera profunda,Thoracosphaera sp.,Ascidian spicules,Reworked species,Nannofossil comment,File Data,Ship File Links,Shore File Links,Sample,eodp_id
361,U1475,B,21,21-4,H,4,W,75/75-NANNO,0,0,192.15,192.15,,,,NN13,"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",M,A,,,,,,,,,,,,,A,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,C,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,361-U1475B-21H-4-W 75/75-NANNO,b7ae1f03a8a1727e692b738bd0cba75c
361,U1475,B,21,21-6,H,6,W,75/75-NANNO,0,0,195.15,195.15,,,,NN13,"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",M,A,,,,,,,,,,,,,A,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,F,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,361-U1475B-21H-6-W 75/75-NANNO,e81b53e6316faf59301d006f2273c92d
361,U1475,B,21,21-CC,H,CC,PAL,NANNO,0,5,196.83,196.88,,,,NN13,"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",M,A,,,,,,,,,,A,C,,A,,A,C,C,,F,F,,,,,,,,,,,F,,,F,,P,F,,,,,,,,F,,,,F,,F,,,,F,,,,,,,,,,,,C,,,,,,,,,P,,,,,,,,,,,,C,,,,,361-U1475B-21H-CC-PAL-NANNO,f618629dc60ba269c50e3dd4915b638d
361,U1475,B,22,22-2,H,2,W,75/75-NANNO,0,0,198.65,198.65,,,,NN13,"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",M,A,,,,,,,,,,,,,A,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,C,,F,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,361-U1475B-22H-2-W 75/75-NANNO,4f8e069c297b76accc1af757395543ad
361,U1475,B,22,22-4,H,4,W,75/75-NANNO,0,0,201.65,201.65,"T Ceratolithus acutus (Gradstein et al., 2012)",T,5.04,NN13,"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",M,A,,,,,,,,,,,,,A,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,P,,P,,,,,,,,,,,,,,,F,,,,,361-U1475B-22H-4-W 75/75-NANNO,d9ae22aa8c62a314d38615dd13b380c3
361,U1475,B,22,22-6,H,6,W,75/75-NANNO,0,0,204.65,204.65,,,,NN13,"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",M,A,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,F,,C,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,361-U1475B-22H-6-W 75/75-NANNO,c9aae73bb029c327ebde78ec5e706da2
361,U1475,B,22,22-CC,H,CC,PAL,NANNO,0,5,206.1,206.15,,,,NN13,"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",M,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,F,,,,F,,,,R,,,,,,R,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,C,,,,,361-U1475B-22H-CC-PAL-NANNO,db069b8a08805f825595e2a453192828
361,U1475,B,23,23-2,H,2,W,75/75-NANNO,0,0,208.15,208.15,"B Ceratolithus rugosus (Gradstein et al., 2012)",B,5.12,NN12,"NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",M,A,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,C,,C,,,,,,,,,,,,,F,,,,,,,,,P,,,,,,,,,,,,,,,C,,,,,361-U1475B-23H-2-W 75/75-NANNO,e0591d26dea826a5cc5f57c74b87181d
361,U1475,B,23,23-4,H,4,W,75/75-NANNO,0,0,211.15,211.15,,,,NN12,"NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",M,A,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,F,,C,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,C,,,,,361-U1475B-23H-4-W 75/75-NANNO,809608b4deeac456fb13571efdb479b5
361,U1475,B,23,23-6,H,6,W,75/75-NANNO,0,0,214.15,214.15,,,,NN12,"NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",M,A,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,F,,,,,361-U1475B-23H-6-W 75/75-NANNO,10c52ce9609aa8e2f76a8c8ed65bdebb
361,U1475,B,23,23-CC,H,CC,PAL,NANNO,0,5,215.68,215.73,,,,NN12,"NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",M,A,,,,,,,,,,,A,C,A,,C,C,C,,C,F,,,,,,,,,,,,C,,,F,,,F,,,,,,,F,,,R,R,,F,,,,F,,,,,,,,,,,,C,,,,,,,,,,,P,,,,,,,,,,C,,,,,361-U1475B-23H-CC-PAL-NANNO,3042c29b129b9fc0cba28711ed6e5567
361,U1475,B,24,24-2,H,2,W,75/75-NANNO,0,0,217.65,217.65,,,,NN12,"NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",M,A,,,,,,,,,,,,,,,F,C,C,,,F,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,C,,F,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,F,,,,,361-U1475B-24H-2-W 75/75-NANNO,7f3a270a6e55f7b002d843189b91b6b8
361,U1475,B,24,24-3,H,3,W,75/75-NANNO,0,0,219.15,219.15,,,,NN12,"NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",M,A,,,,,,,,,,,,,,,C,C,C,,,F,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,F,,F,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,F,,,,,361-U1475B-24H-3-W 75/75-NANNO,22c7351b9f3150c4af6c2c6972316651
361,U1475,B,24,24-4,H,4,W,75/75-NANNO,0,0,220.65,220.65,,,,NN12,"NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",M,A,,,,,,,,,,,,,,,,C,C,,,F,,,,,,,,R,,,,,,,,,,,,,,,,,F,,,,F,,F,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,C,,,,,361-U1475B-24H-4-W 75/75-NANNO,6aa1c0c829ffdfb62cdfd67208f05604
361,U1475,B,24,24-5,H,5,W,75/75-NANNO,0,0,222.15,222.15,,,,NN12,"NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",M,A,,,,,,,,,,,,,,,,C,C,,,F,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,F,,F,,,,,,,,,,,,,,,,C,,,,,,,,,,P,,,,,,,,,,,F,,,,,361-U1475B-24H-5-W 75/75-NANNO,7bd56b57abc69e22292a73bded645bb1
361,U1475,B,24,24-6,H,6,W,75/75-NANNO,0,0,223.65,223.65,,,,NN12,"NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",M,A,,,,,,,,,,,,,,,,C,C,,,F,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,F,,F,,,,,,,,,,,,,,,,C,,,,,,,,,,P,,,,,,,,,,,C,,,,,361-U1475B-24H-6-W 75/75-NANNO,e4d21db710d2ed1d2b7f8f2c04d3230f
361,U1475,B,24,24-CC,H,CC,PAL,NANNO,0,5,225.24,225.29,,,,NN12,"NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",M,A,,,,,,,,,,C,A,A,A,,F,C,C,,C,C,,,,,,,,,,,,F,,,,,,,,,F,,,,F,,,,F,,F,,,,,,,,,,,,,,,,C,,,,,,P,,,P,,,,,,,,,,,,C,,,,,361-U1475B-24H-CC-PAL-NANNO,e94a54ff9a61e3b302eb84b08965b8ba
361,U1475,B,25,25-1,H,1,W,75/75-NANNO,0,0,225.65,225.65,,,,NN12,"NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",M,A,,,,,,,,,,,,,,,,C,C,,,F,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,R,,R,,,,,,,,,,,,,,,,C,,,,,,,,,R,,,,,,,,,,,,C,,,,,361-U1475B-25H-1-W 75/75-NANNO,15ecae6f5cb6f9e428ae9454340ad804
361,U1475,B,25,25-2,H,2,W,75/75-NANNO,0,0,227.15,227.15,,,,NN12,"NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",M,A,,,,,,,,,,,,,,,,C,C,,,C,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,C,,C,,,,,,,,,,,,,,,,F,,,,,,,,,F,P,,,,,,,,,,,F,,,,,361-U1475B-25H-2-W 75/75-NANNO,17a0df5ac8e8a5ee6d6f553849adad1a
361,U1475,B,25,25-3,H,3,W,75/75-NANNO,0,0,228.65,228.65,,,,NN12,"NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",M,A,,,,,,,,,,,,,,,,F,C,,,R,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,F,,R,,,,,,,,,,,,,,,,C,,,,,,,,,,P,P,,,,,,,,,,F,,,,,361-U1475B-25H-3-W 75/75-NANNO,d5d99c887208aa653c8d32308ba8dba8
361,U1475,B,25,25-4,H,4,W,75/75-NANNO,0,0,230.15,230.15,,,,NN12,"NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",M,A,,,,,,,,,,,,,,,,C,C,,,C,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,R,,F,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,F,,,,,361-U1475B-25H-4-W 75/75-NANNO,52b95d8cde704c3078b2c39c7d72ec24
361,U1475,B,25,25-5,H,5,W,75/75-NANNO,0,0,231.65,231.65,,,,NN12,"NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",M,A,,,,,,,,,,,,,,,F,F,C,,,C,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,F,,F,F,,,,,,,,,,,,,,,C,,,,,,,,,,,P,,,,,,,,,,F,,,,,361-U1475B-25H-5-W 75/75-NANNO,98508bde9b7225cba8a26f49cb6f7c80
361,U1475,B,25,25-6,H,6,W,75/75-NANNO,0,0,233.15,233.15,,,,NN12,"NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",M,A,,,,,,,,,,,,,,,F,C,C,,,R,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,F,,F,F,,,,,,,,,,,,,,,C,,,,,,,,,P,,,,,,,,,,,,C,,,,,361-U1475B-25H-6-W 75/75-NANNO,a3a55763aea68b50152f9d95dfb1d6f0
361,U1475,B,25,25-CC,H,CC,PAL,NANNO,0,5,234.73,234.78,,,,NN12,"NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",M,A,,,,,,,,,,C,A,A,A,,A,C,F,,F,F,,,,,,,,,,,F,,,,,P,,,,,,,,,F,,,,F,,F,F,,,F,,,,,R,,,,,,,C,,,,,,,,,,R,P,,P,,P,,,,,,C,,,,,361-U1475B-25H-CC-PAL-NANNO,3d36637a7d5caee6f5ce89f244e44728
361,U1475,B,26,26-1,H,1,W,75/75-NANNO,0,0,235.15,235.15,,,,NN12,"NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",M,A,,,,,,,,,,,,,,,A,C,C,,,F,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,F,,F,F,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,F,,,,,361-U1475B-26H-1-W 75/75-NANNO,d10b574e0d3b5a7de8973a0639388fc0
361,U1475,B,26,26-2,H,2,W,75/75-NANNO,0,0,236.65,236.65,,,,NN12,"NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",M,A,,,,,,,,,,,,,,,A,C,C,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,F,F,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,C,,,,,361-U1475B-26H-2-W 75/75-NANNO,c23c484497c400043c5f49dfedc01fe5
361,U1475,B,26,26-3,H,3,W,75/75-NANNO,0,0,238.15,238.15,,,,NN12,"NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",M,A,,,,,,,,,,,,,,,A,C,C,,,R,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,F,,R,F,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,F,,,,,361-U1475B-26H-3-W 75/75-NANNO,7f5d6b86ec21fdb2cd5cb4b853c3f66d
361,U1475,B,26,26-4,H,4,W,75/75-NANNO,0,0,239.65,239.65,"T Discoaster quinqueramus (Gradstein et al., 2012)",T,5.59,NN11 - NN12,"NN11 - T Discoaster quinqueramus to NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",M,A,,,,,,,,,,,,,,,A,C,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,P,F,,F,C,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,C,,,,,361-U1475B-26H-4-W 75/75-NANNO,3ac315d2e907c062e547726186d36063
361,U1475,B,26,26-5,H,5,W,75/75-NANNO,0,0,241.15,241.15,,,,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M,A,,,,,,,,,,,,,,,A,C,C,,,F,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,F,,F,F,,,,,,,,,,,,,,,A,,,,,,,,,,,,,P,,,,,,,,C,,,,,361-U1475B-26H-5-W 75/75-NANNO,504fdb43efce82b3893c09e28a9c9c99
361,U1475,B,26,26-6,H,6,W,75/75-NANNO,0,0,242.65,242.65,,,,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M,A,,,,,,,,,,,,,,,A,C,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,C,,F,F,,,,,,,,,,,,,,,A,,,,,,,,,,,P,,,,,,,,,,C,,,,,361-U1475B-26H-6-W 75/75-NANNO,dc4f420d0b99ad6ca8823f04ca0d2248
361,U1475,B,26,26-CC,H,CC,PAL,NANNO,0,5,244.28,244.33,,,,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M,A,,,,,,,,,,A,C,A,,,C,C,C,,C,,,,,,,,,,,,F,,,,,,,,,,,,,,F,,,,F,,F,F,,,C,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,C,,,,,361-U1475B-26H-CC-PAL-NANNO,b7200e04ac5b964df3c3292112eb536f
