Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Zone name (short),Zone name,Preservation,Group abundance,Emiliania huxleyi,Gephyrocapsa sp. (<4 microns),Gephyrocapsa sp. (closed >4 microns),Gephyrocapsa sp. (4-5.5 microns),Gephyrocapsa sp. (>5.5 microns),Pseudoemiliania lacunosa,Pseudoemiliania ovata,Reticulofenestra sp. (>7 microns),Reticulofenestra sp. (5-7 microns),Reticulofenestra sp. (3-5 microns),Reticulofenestra sp. (<3 microns),Cyclicargolithus floridanus,Cyclicargolithus abisectus,Reticulofenestra bisecta,Coccolithus pelagicus,Coccolithus miopelagicus,Calcidiscus leptoporus,Calcidiscus macintyrei,Calcidiscus premacintyrei,Calcidiscus tropicus,Calcidiscus tropicus +grill,Umbilicosphaera sp.,Umbilicosphaera rotula,Umbilicosphaera jafari,Coronocyclus nitescens,Hayaster perplexus,Oolithotus sp.,Tetralithoides quadrilaminata,Clausicoccus fenestratus,Hughesius tasmaniae,Hughesius gizoensis,Helicosphaera carteri,Helicosphaera sellii,Helicosphaera intermedia,Helicosphaera euphratis,Helicosphaera ampliaperta,Helicosphaera obliqua,Helicosphaera recta,Pontosphaera sp.,Scyphosphaera apsteinii,Scyphosphaera pulcherrima,Scyphosphaera globulata,Rhabdosphaera clavigera,Syracosphaera pulchra,Braarudosphaera bigelowii,Discosphaera tubifera,Umbellosphaera tenuis,Holodiscolithus macroporus,Calciosolenia sp.,Coronosphaera mediterranea,Ilselithina fusa,Discoaster brouweri,Discoaster asymmetricus,Discoaster tamalis,Discoaster triradiatus,Discoaster calcaris,Discoaster altus,Discoaster sp. cf. D. brouweri,Discoaster surculus,Discoaster variabilis,Discoaster exilis,Discoaster deflandrei,Discoaster bollii,Discoaster musicus,Discoaster petaliformis,Discoaster kugleri,Discoaster sp. cf. D. variabilis,Discoaster pentaradiatus,Discoaster prepentaradiatus,Discoaster quinqueramus,Discoaster berggrenii,Discoaster berggrenii ssp. extensus,Discoaster bergenii,Discoaster bellus,Discoaster hamatus,Catinaster coalitus,Catinaster calyculus,Sphenolithus abies,Sphenolithus heteromorphus,Sphenolithus pseudoheteromorphus,Sphenolithus belemnos,Sphenolithus conicus,Sphenolithus ciperoensis,Sphenolithus calyculus,Sphenolithus delphix,Sphenolithus capricornutus,Ceratolithus cristatus,Ceratolithus armatus,Amaurolithus delicatus,Amaurolithus tricorniculatus,Amaurolithus primus,Nicklithus amplificus,Orthorhabdus rugosus,Orthorhabdus striatus,Orthorhabdus serratus,Orthorhabdus rioi,Triquetrorhabdulus carinatus,Triquetrorhabdulus milowii,Triquetrorhabdulus challengeri,Minylitha convallis,Florisphaera profunda,Thoracosphaera heimii,Scrippsiella sp.,Thoracosphaera sp.,Ascidian spicules,Reworked species,Nannofossil comment,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,eodp_id
359-U1466B-34R-2-W,47,47,587.41,587.41,,,P,C,,,,,,,,,,A,A,F,,,F,,,,,,,,,,F,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,F,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1466,B,34,R,2,W,96b98f683ad3f7b49abe1333fc3e90cd
359-U1466B-34R-CC-PAL,0,5,587.65,587.7,,,M,C,,,,,,,,,,A,A,F,,,F,,,,,,,,,,F,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,F,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1466,B,34,R,CC,PAL,324f29a2391b198c1590cb3bc1c2ca2b
359-U1466B-35R-2-W,42,42,597.03,597.03,,,M,C,,,,,,,,,,F,C,F,,,,,,,,,,,,F,R,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1466,B,35,R,2,W,fdb6e98c1b64204fe2fdc2619dca2fbc
359-U1466B-35R-CC-PAL,0,5,597.6,597.65,,,M,R,,,,,,,,,,F,C,F,,,,,,,,,,,,F,R,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1466,B,35,R,CC,PAL,254eea0427fec930e2c4923601353452
359-U1466B-36R-CC-PAL,0,5,606.35,606.4,,,P,F,,,,,,,,,,F,F,F,,,,,,,,,,,,F,R,,,,,,,R,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1466,B,36,R,CC,PAL,b7c6cb5614ae4509a6310b65858d6282
359-U1466B-36R-CC-W,8,8,606.2,606.2,,,P,C,,,,,,,,,,F,F,F,,,,,,,,,,,,F,R,,,,,,,R,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1466,B,36,R,CC,W,a5d6a170dc28c762781113f4bd42c520
359-U1466B-37R-1-W,60,60,615.6,615.6,,,P,R,,,,,,,,,,R,F,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1466,B,37,R,1,W,527abdd4ec8bb8038178b1c9f4cde615
359-U1466B-37R-2-W,46,46,616.4,616.4,,,P,R,,,,,,,,,,,R,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1466,B,37,R,2,W,71798e8387bd1cd4643826bf69eb613f
359-U1466B-39R-1-W,61,61,635.01,635.01,,,M,C,,,,,,,,,,,A,F,,,,,R,,,,,,,A,R,,,,,R,R,R,,,,,R,,R,,,,,,R,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,R,,,,,R,,,,,,,,,359,U1466,B,39,R,1,W,91577e704419e150d5206b7873e48a18
359-U1466B-39R-CC-PAL,0,5,635.82,635.87,,,M,F,,,,,,,,,,,F,F,,,,,R,,,,,,,F,F,,,,,R,,R,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1466,B,39,R,CC,PAL,738d84abaf657441da73162a383380e5
359-U1466B-40R-1-W,42,42,644.52,644.52,,,M,C,,,,,,,,,,,,R,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,R,,R,,,,,,,,,,,,,,,,,R,,,,,,,,P,,,,,,359,U1466,B,40,R,1,W,7ddf4b48df36647083758e54bfaeae56
359-U1466B-40R-CC-PAL,0,5,644.68,644.73,,,M,C,,,,,,,,,R,R,F,F,,,R,,R,,,,,,,R,R,,,,,,F,R,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,F,,F,,,,,,,,,,,,,,,,,P,,,,,,,,,,unidentifiable 5 rays Discoaster,,,,359,U1466,B,40,R,CC,PAL,df0d2dc9af79ca1e1c167d1b0db5dcdb
359-U1466B-41R-1-W,2,2,653.82,653.82,,,P,R,,,,,,,,,,,,P,,,,,,,,,,,,,P,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,,,R,,R,,,,,,,,,,,,,,,,,P,,,,,,,,P,,,,,,359,U1466,B,41,R,1,W,c686646080538e11ff290d684aa45c50
359-U1466B-42R-CC-PAL,0,5,664.18,664.23,,,M,F,,,,,,,,,R,R,R,R,R,,R,R,,,,,,,R,,R,,,,,,,R,,,R,,F,,P,,,,,,,,,,,,,,,,,,,R,,,,R,,,,,R,,,,,,,,,,,R,,R,,,,,,,,,,,,,,,,,R,,,,,,,,R,,unidentifiable 5 rays Discoaster,,,,359,U1466,B,42,R,CC,PAL,264b0e83fc528558e6670f38aea2ff38
359-U1466B-43R-1-W,19,19,673.39,673.39,,,P,R,,,,,,,,,,,,P,,,,,,,,,,,,,R,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,R,,R,,,,,,,,,,,,,,,,,R,,,,,,,,P,,,,,,359,U1466,B,43,R,1,W,d80cf70688780cc547ac6799b42e2665
359-U1466B-43R-CC-PAL,0,5,673.66,673.71,,,M,F,,,,,,,,,C,F,C,R,,,R,,,,,,,,R,F,R,,,,,,,F,,,F,,R,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,C,,R,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,359,U1466,B,43,R,CC,PAL,d583a10b174f349975d650c2a4c59a4e
359-U1466B-44R-1-W,44,44,683.34,683.34,,,M,A,,,,,,,,,,R,R,R,,,,,R,,,,,,,,R,,,,,,,R,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,R,,,,,,,,,,,R,,R,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,359,U1466,B,44,R,1,W,cc10d65dd535fbc57c921b1f30b99128
359-U1466B-44R-CC-PAL,0,5,683.56,683.61,,,M,C,,,,,,,,,F,A,A,F,,,R,,R,,,,,,R,R,R,,,,,R,R,R,,,F,,,,R,,,,,,,,,,,,,,,,,,,,,,,F,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,359,U1466,B,44,R,CC,PAL,7e2c8f5d0737b32577f7560eadc239dc
359-U1466B-45R-1,39,39,687.99,687.99,,,P,R,,,,,,,,,,,,P,,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,R,,,,,,,,,,,,,P,,,,,,,,,,,,,,359,U1466,B,45,R,1,,9e3f01567ad7dbfb201d303267b83413
359-U1466B-45R-CC-PAL,0,5,688,688.05,,,M,A,,,,,,,,,,R,,R,,,R,,R,,,,,R,R,R,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,R,,,,,,R,,,,,,,,,,,,,F,,,,,,,,F,,Sphenolithus dissimilis,,,,359,U1466,B,45,R,CC,PAL,0de339fd0227216c83c3239150e23b80
359-U1466B-46R-1-W,11,11,692.71,692.71,,,M,A,,,,,,,,,R,C,C,R,,,P,,R,,,,,,,,R,,,,,,,,,,R,,P,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,R,,,,,,,,,,,C,,,,,,R,,,,,,,,,,,,,P,,,,,,,,R,,Discoaster calculosus,,,,359,U1466,B,46,R,1,W,9bb3ead575dac35ffb93449ccbdf7ba6
359-U1466B-46R-1-W,28,28,692.88,692.88,,,M,R,,,,,,,,,,,,R,,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,R,,,,,,,,,,,,,P,,,,,,,,,,,,,,359,U1466,B,46,R,1,W,32c17a23ac3763ff7ea47033c4f54677
359-U1466B-46R-CC-PAL,0,5,693.32,693.37,,,M,A,,,,,,,,,R,R,,R,,,R,,,,,,,,,,R,,,,,,,,,,R,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,R,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1466,B,46,R,CC,PAL,4b62d856da8c1d60fdecc0332be46c53
359-U1466B-47R-1-W,39,39,702.69,702.69,,,M,R,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,R,,,,,,P,,,,,,,,,,,,,P,,,,,,,,,,,,,,359,U1466,B,47,R,1,W,5abc71c4c5618b06b38a30d9e7e39b05
359-U1466B-47R-2-W,14,14,703.93,703.93,,,M,R,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,R,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1466,B,47,R,2,W,ea21f57af48cc537d8a16194aa551d78
359-U1466B-47R-3-W,41,41,705.57,705.57,,,M,R,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,R,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1466,B,47,R,3,W,2bef9ad43ee959af51847ee0479b897f
359-U1466B-47R-CC-PAL,0,5,705.93,705.98,,,M,R,,,,,,,,,,R,R,R,,,,,R,,,,,,,P,R,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,F,,,,,,,,,,,R,,,,,,R,,,,,,,,,,,,,,,,,,,,,R,,,,,,359,U1466,B,47,R,CC,PAL,febdf392c51c9c10e7eb6fd23afaba50
359-U1466B-48R-1-W,20,21,712.2,712.21,,,M,R,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,R,,,,,,R,,,,,,,,,,,,,P,,,,,,,,,,,,,,359,U1466,B,48,R,1,W,42b5ea011c79dc8c9674ecca2930eab8
359-U1466B-48R-2-PAL,0,4,714.25,714.29,,,M,R,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,R,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1466,B,48,R,2,PAL,a0798315a4d3bfb8ae6dcb3c4174faf7
359-U1466B-48R-CC-PAL,0,5,715.29,715.34,,,M,C,,,,,,,,,R,R,R,R,,,R,,R,,,,,,,,P,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,F,,,,,,,,,,,R,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1466,B,48,R,CC,PAL,32e9465fc34f261e93c2f0e39ce9ea25
359-U1466B-49R-1-W,98,98,722.68,722.68,,,M,R,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,R,,,,,,,,,,,,,P,,,,,,,,,,,,,,359,U1466,B,49,R,1,W,2fbbf5adc83f6318b113dae76a0c606e
359-U1466B-49R-CC-PAL,0,5,723.08,723.13,,,M,A,,,,,,,,,R,R,R,R,,,R,,R,,,,,,,,P,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,359,U1466,B,49,R,CC,PAL,415084419b638e6374ab7feb68fdc742
359-U1466B-50R-1-W,67,67,732.07,732.07,,,M,R,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,359,U1466,B,50,R,1,W,f167cc46fe0fefad1eb7f4cdef637a3f
359-U1466B-50R-CC-PAL,0,5,732.67,732.72,,,G,A,,,,,,,,,,R,R,R,,,R,,R,,,,,,,,R,,,,,,,,,,R,,,R,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,R,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1466,B,50,R,CC,PAL,da18889a6bccaec56b9fe0a337662650
359-U1466B-51R-1-W,116,116,742.26,742.26,,,M,C,,,,,,,,,,,,R,R,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,359,U1466,B,51,R,1,W,4205e0be69bad0a778f380494dcac51a
359-U1466B-51R-2-W,55,55,743.12,743.12,,,M,C,,,,,,,,,,,,R,R,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,359,U1466,B,51,R,2,W,74103fa119b094407092c59b63d52e06
359-U1466B-51R-CC-PAL,0,5,743.81,743.86,,,G,A,,,,,,,,,,,,R,R,,,,R,,,,,,,,P,,,,,,,,,,R,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,R,,,,,,,,R,,,,,,,,,,,,,,,,,,,R,,,,,,359,U1466,B,51,R,CC,PAL,d2c71458f2aee4b25ccaa4233ac3379f
359-U1466B-52R-1-W,51,51,751.31,751.31,,,M,C,,,,,,,,,,,,R,R,,,,,,,,,,,,,,,,,,,,,,,,R,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,R,,,,,,,,,,,F,,,,,,,,,,,,,,359,U1466,B,52,R,1,W,4f22606afbbedfe7c1cd1ec8efd2a51a
359-U1466B-52R-2-W,39,39,752.45,752.45,,,M,C,,,,,,,,,,,,R,R,,,,,,,,,,,,,,,,,,,,,,,,R,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,R,,,,,,,,,,,F,,,,,,,,,,,,,,359,U1466,B,52,R,2,W,c3afc69d544af1009faa8f37c5500a30
359-U1466B-52R-3-W,40,40,753.97,753.97,,,M,C,,,,,,,,,,,,R,R,,,,,,,,,,,,,,,,,,,,,,,,R,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,R,,,,,,,,,,,F,,,,,,,,,,,,,,359,U1466,B,52,R,3,W,196aa86102317ad8c80e8cdf22bce4a6
359-U1466B-52R-4-W,13,13,755.12,755.12,,,G,A,,,,,,,,,,,,R,R,,,,,,,,,,,,,,,,,,,,,,,,R,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,R,,,,,,,,,,,F,,,,,,,,,,,,,,359,U1466,B,52,R,4,W,2931c51c81d89310a97d4ce0b0ebfb12
359-U1466B-52R-5-W,21,21,756.12,756.12,,,G,A,,,,,,,,,,,,R,R,,,,,,,,,,,,,,,,,,,,,,,,R,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,R,,,,,,,,,,,F,,,,,,,,,,,,,,359,U1466,B,52,R,5,W,17f49f0356d65a2d1a5495004c9c1d11
359-U1466B-52R-CC-PAL,0,5,757,757.05,,,G,A,,,,,,,,C,R,R,R,R,C,,R,,,,,,,,,,R,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,R,,,,,,,,R,,,,,,,,,,,R,,,,,,,,R,,"""unidentifiable 5 rays Discoaster & Sphenolithus capricornutus """,,,,359,U1466,B,52,R,CC,PAL,791edb8750bb5e63101d206c5d6b8503
359-U1466B-53R-1-W,59,59,761.09,761.09,,,G,A,,,,,,,,,,,,R,R,,,,,,,,,,,,,,,,,,,,,,,,R,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,R,,,,,,,,,,,F,,,,,,,,,,,,,,359,U1466,B,53,R,1,W,f7651dae15a7cf263b90fa335d4ebe3f
359-U1466B-53R-2-W,56,56,762.41,762.41,,,G,A,,,,,,,,,,,,R,R,,,,,,,,,,,,,,,,,,,,,,,,R,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,R,,,,,,,,,,,F,,,,,,,,,,,,,,359,U1466,B,53,R,2,W,4e8c42d9a00450fb0291359e4ddc8217
359-U1466B-53R-2-W,146,146,763.31,763.31,,,G,A,,,,,,,,,,,,R,R,,,,,,,,,,,,,,,,,,,,,,,,R,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,R,,,,,,,,,,,F,,,,,,,,,,,,,,359,U1466,B,53,R,2,W,b2b832686ddc5a480b93c76d8dd93e69
359-U1466B-53R-3-W,26,26,763.62,763.62,,,G,A,,,,,,,,,,,,R,R,,,,,,,,,,,,,,,,,,,,,,,,R,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,R,,,,,,,,,,,F,,,,,,,,,,,,,,359,U1466,B,53,R,3,W,6b519a8db4085563b5604a3c6df70949
359-U1466B-53R-CC-PAL,0,5,764.14,764.19,,,G,A,,,,,,,,,,,,R,C,,R,,P,,,,,,,,,,,,,,,,,,F,,R,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,C,,,,,,,,,,,R,,,,,,,,R,,,,,,359,U1466,B,53,R,CC,PAL,3c73f1bf0d2c44e160d632029ba1f063
359-U1466B-54R-1-W,25,25,770.45,770.45,,,G,A,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1466,B,54,R,1,W,46ce8e4e5af1f36de54b3fd04e07626e
359-U1466B-54R-2-W,5,5,771.62,771.62,,,G,A,,,,,,,,,,,,F,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1466,B,54,R,2,W,6c8837bd2de88eae37affc77dacfb20e
359-U1466B-54R-2-W,60,60,772.17,772.17,,,G,A,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1466,B,54,R,2,W,df489d2049e9c475c19433c5bf158aba
359-U1466B-54R-3-PAL,0,1,772.24,772.25,,,G,A,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1466,B,54,R,3,PAL,c107af53ce76dce5bdecdf2495fa9e2c
359-U1466B-54R-3-W,10,10,772.34,772.34,,,G,A,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1466,B,54,R,3,W,4cd4774e49ff082b67c0704082e57684
359-U1466B-54R-CC-PAL,0,5,773.15,773.2,,,G,A,,,,,,,,,,,,F,A,,F,,,,,,,,,C,R,,,,,F,,,,,C,,P,R,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,359,U1466,B,54,R,CC,PAL,214941093c06f4b6e0d4f32bf136f19b
359-U1466B-55R-2-W,64,64,781.53,781.53,,,G,A,,,,,,,,,,,,R,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1466,B,55,R,2,W,2fb34fe3914b370e992420cc762fc9d2
359-U1466B-55R-CC-PAL,0,5,781.7,781.75,,,G,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1466,B,55,R,CC,PAL,986efaa3d46209a22960e8a4340724ab
359-U1466B-55R-CC-W,14,14,781.79,781.79,,,G,A,,,,,,,,,,,,A,,,F,,,,,,,,,C,R,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,359,U1466,B,55,R,CC,W,e4094d73562961a25cd9b8f61a1d0084
359-U1466B-56R-1-W,103,103,790.63,790.63,,,G,A,,,,,,,,,,,,C,,,,,,,,,,,,R,,,,,,R,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1466,B,56,R,1,W,9b4f69331ec745d36b7efa021807d6aa
359-U1466B-56R-2-W,29,29,791.18,791.18,,,G,A,,,,,,,,,,,,C,,,,,,,,,,,,R,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1466,B,56,R,2,W,4389b21f3155e0dc60822ba31cea9982
359-U1466B-56R-2-W,59,59,791.48,791.48,,,G,A,,,,,,,,,,,,R,,,,,,,,,,,,R,,,,,,R,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1466,B,56,R,2,W,8a6e7ad1193cf4fddacb4fac88f3b183
359-U1466B-56R-2-W,73,73,791.62,791.62,,,G,A,,,,,,,,,,,,R,,,,,,,,,,,,R,,,,,,R,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1466,B,56,R,2,W,b5b4b526ac6f6d9427c1474e59d1fbc8
