leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code,eodp_id,sample
38,340,,1,4,115.0,116.0,0.00,5.66, 1,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,894,SNAVI0080,Naviculopsis foliacea,PRESENT,  ,1,2d5f24c69a180380e3c268c311f076d6,38-340-1-4
38,340,,5,CC,0.0,0.0,38.00,41.10, 9,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SMESO0170,Mesocena oamaruensis,RARE,  ,1,f7bdc4102b496703d4e7a20f7fc953d0,38-340-5-CC
38,340,,5,CC,0.0,0.0,38.00,41.10, 9,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SNAVI0170,Naviculopsis ponticula,RARE,  ,1,01d802839548bb92a7e71c627a1419dc,38-340-5-CC
38,340,,5,CC,0.0,0.0,38.00,41.10, 9,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SNAVI0171,Naviculopsis ponticulata (q),RARE,  ,1,37ce1d563a2d1c1838f2b7fd6064ea4e,38-340-5-CC
38,340,,5,CC,0.0,0.0,38.00,41.10, 9,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SNAVI0260,Naviculopsis sicca,RARE,  ,1,e7a1d979fc92aba2026a143b4bf8600d,38-340-5-CC
38,340,,6,1,70.0,71.0,47.50,48.21,11,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SCORB0010,Corbisema apiculata,RARE,  ,1,49970518e68adec8aefde16a4b20aa9a,38-340-6-1
38,340,,6,1,70.0,71.0,47.50,48.21,11,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SCORB0100,Corbisema flexuosa,RARE,  ,1,a5aa400ca26bb6e1981a8d7c6a88ebb4,38-340-6-1
38,340,,6,1,70.0,71.0,47.50,48.21,11,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SCORB0330,Corbisema ovalis,RARE,  ,1,36fc239b4a83abf68b957ce93fddb60c,38-340-6-1
38,340,,6,1,70.0,71.0,47.50,48.21,11,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SDICT0480,Dictyocha pentagona,RARE,  ,1,6435e28e939fbbc196d72633767190e9,38-340-6-1
38,340,,6,1,70.0,71.0,47.50,48.21,11,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SDICT0590,Dictyocha quadria,RARE,  ,1,3025a09342e7ff549b33489fd5229516,38-340-6-1
38,340,,6,1,70.0,71.0,47.50,48.21,11,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SDIST0110,Distephanus crux,RARE,  ,1,6f8302fc23514b17ecec900851cdf8ec,38-340-6-1
38,340,,6,1,70.0,71.0,47.50,48.21,11,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SDIST0350,Distephanus quinquangellus,RARE,  ,1,0b9352d3755017d9115bbc130c538f97,38-340-6-1
38,340,,6,1,70.0,71.0,47.50,48.21,11,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SMESO0170,Mesocena oamaruensis,RARE,  ,1,cec287babe45d189cb4c12582154532b,38-340-6-1
38,340,,6,1,70.0,71.0,47.50,48.21,11,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SNAVI0060,Naviculopsis constricta,RARE,  ,1,f17b58b237391ddee67d886db0cd4afd,38-340-6-1
38,340,,6,1,70.0,71.0,47.50,48.21,11,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SNAVI0170,Naviculopsis ponticula,RARE,  ,1,87fe0ee5b82e2869407f7a345d659f67,38-340-6-1
38,340,,6,1,70.0,71.0,47.50,48.21,11,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SNAVI0260,Naviculopsis sicca,RARE,  ,2,46c019e9062d75bd801ab3ac72bff8a6,38-340-6-1
38,340,,6,CC,0.0,0.0,47.50,52.10, 5,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SCORB0010,Corbisema apiculata,RARE,  ,1,1adaa8460967a1e034c058e2de1723b4,38-340-6-CC
38,340,,6,CC,0.0,0.0,47.50,52.10, 5,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SDICT0480,Dictyocha pentagona,RARE,  ,1,0fd2e7de62b61f30d55ac98dc84305f1,38-340-6-CC
38,340,,6,CC,0.0,0.0,47.50,52.10, 5,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SDICT0590,Dictyocha quadria,RARE,  ,1,4c7542af1d7e9904419316f82ec82844,38-340-6-CC
38,340,,6,CC,0.0,0.0,47.50,52.10, 5,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SDIST0110,Distephanus crux,RARE,  ,1,e54bc9d223c5a0898e13bd5503e470ef,38-340-6-CC
38,340,,6,CC,0.0,0.0,47.50,52.10, 5,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SNAVI0170,Naviculopsis ponticula,RARE,  ,1,5a4801f1f3bfc244cdd7f0530750ca6c,38-340-6-CC
38,340,,7,1,95.0,96.0,57.00,58.46, 9,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SCORB0010,Corbisema apiculata,RARE,  ,1,3444629d3bffdcb24d9c4027fc50a7e3,38-340-7-1
38,340,,7,1,95.0,96.0,57.00,58.46, 9,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SCORB0100,Corbisema flexuosa,RARE,  ,1,2e9492694a7978181fd4e29675842642,38-340-7-1
38,340,,7,1,95.0,96.0,57.00,58.46, 9,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SCORB0330,Corbisema ovalis,RARE,  ,1,4f1750cd75e85b8b136e34fb67a68555,38-340-7-1
38,340,,7,1,95.0,96.0,57.00,58.46, 9,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SDICT0171,Dictyocha fibula (q),RARE,  ,1,e058a6791710f66e2e7de084fb7c8cbe,38-340-7-1
38,340,,7,1,95.0,96.0,57.00,58.46, 9,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SDICT0480,Dictyocha pentagona,RARE,  ,1,68b2bd6534ca2ed9ee12fbf0e2e4dc34,38-340-7-1
38,340,,7,1,95.0,96.0,57.00,58.46, 9,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SDICT0590,Dictyocha quadria,RARE,  ,1,0e5e0e1d5b3ff4bc71111fc283febba9,38-340-7-1
38,340,,7,1,95.0,96.0,57.00,58.46, 9,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SDIST0350,Distephanus quinquangellus,RARE,  ,1,687d854e86b29d1a9bbde8bd8260ddca,38-340-7-1
38,340,,7,1,95.0,96.0,57.00,58.46, 9,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SNAVI0170,Naviculopsis ponticula,COMMON,  ,1,bbb22d460c99d544b91fef4592e0295a,38-340-7-1
38,340,,7,1,95.0,96.0,57.00,58.46, 9,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SNAVI0260,Naviculopsis sicca,RARE,  ,1,e69312384c16ede1cd2adf82ecc23774,38-340-7-1
38,340,,7,4,145.0,146.0,57.00,63.46,10,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SCORB0010,Corbisema apiculata,RARE,  ,1,26ba61e8d85d64b96ae6883204e22279,38-340-7-4
38,340,,7,4,145.0,146.0,57.00,63.46,10,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SCORB0030,Corbisema bimucronata,RARE,  ,1,956fe02600725afa8fe62eaf727f07a7,38-340-7-4
38,340,,7,4,145.0,146.0,57.00,63.46,10,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SCORB0330,Corbisema ovalis,RARE,  ,1,7d4e0b90df9bf056f77da947137fb4d8,38-340-7-4
38,340,,7,4,145.0,146.0,57.00,63.46,10,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SCORB0370,Corbisema spinosa,RARE,  ,1,b5f72206abe853e9b7f91148186618af,38-340-7-4
38,340,,7,4,145.0,146.0,57.00,63.46,10,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SDICT0171,Dictyocha fibula (q),RARE,  ,1,e950c1808aeaeee31c9a24d6e18ba8c0,38-340-7-4
38,340,,7,4,145.0,146.0,57.00,63.46,10,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SDICT0590,Dictyocha quadria,RARE,  ,1,68f9d31fca5c8e5b45998ef14e95c61c,38-340-7-4
38,340,,7,4,145.0,146.0,57.00,63.46,10,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SMESO0080,Mesocena concava,RARE,  ,1,df0af1ea916a4f2e8bf262d9a2d50638,38-340-7-4
38,340,,7,4,145.0,146.0,57.00,63.46,10,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SNAVI0170,Naviculopsis ponticula,RARE,  ,1,44dd4c1c011406b13f702454f1723089,38-340-7-4
38,340,,7,4,145.0,146.0,57.00,63.46,10,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SNAVI0171,Naviculopsis ponticulata (q),RARE,  ,1,65d33ebf2d9f89b6e2d21cc34e5f87e0,38-340-7-4
38,340,,7,4,145.0,146.0,57.00,63.46,10,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SNAVI0260,Naviculopsis sicca,RARE,  ,1,72b58e807bf033102cd81a9700ef095e,38-340-7-4
38,340,,7,CC,0.0,0.0,57.00,66.60,11,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,885,SCORB0010,Corbisema apiculata,RARE,  ,1,3c0b563d84d1e5a2bfd9e2b663523672,38-340-7-CC
38,340,,7,CC,0.0,0.0,57.00,66.60,11,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,885,SCORB0021,Corbisema archangelskiana (q),PRESENT,  ,1,7054f81d0b136214fdfd18dd25c1f0c2,38-340-7-CC
38,340,,7,CC,0.0,0.0,57.00,66.60,11,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,885,SCORB0330,Corbisema ovalis,RARE,  ,1,32da1ccb9b5a1188be48c144d977346f,38-340-7-CC
38,340,,7,CC,0.0,0.0,57.00,66.60,11,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,885,SCORB0370,Corbisema spinosa,RARE,  ,1,94e5813e6d1e2039226ab8cf568f8d39,38-340-7-CC
38,340,,7,CC,0.0,0.0,57.00,66.60,11,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,885,SDICT0171,Dictyocha fibula (q),RARE,  ,1,c3ccd010b00d8d49fe59157608970625,38-340-7-CC
38,340,,7,CC,0.0,0.0,57.00,66.60,11,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,885,SDICT0590,Dictyocha quadria,RARE,  ,1,904f51c5949f0af937ce46d0e4c35ad3,38-340-7-CC
38,340,,7,CC,0.0,0.0,57.00,66.60,11,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,885,SMESO0170,Mesocena oamaruensis,RARE,  ,1,55856883ed531288cc7b76b542b85585,38-340-7-CC
38,340,,7,CC,0.0,0.0,57.00,66.60,11,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,885,SNAVI0060,Naviculopsis constricta,RARE,  ,1,4510bd8cc2ce80c7dbcaf30d5686b44d,38-340-7-CC
38,340,,7,CC,0.0,0.0,57.00,66.60,11,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,885,SNAVI0170,Naviculopsis ponticula,RARE,  ,1,dff565478dc57ec5aaa650c62343d8e0,38-340-7-CC
38,340,,7,CC,0.0,0.0,57.00,66.60,11,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,885,SNAVI0171,Naviculopsis ponticulata (q),RARE,  ,1,2df6f7ebde183fa8fe146eab0b949c7c,38-340-7-CC
38,340,,7,CC,0.0,0.0,57.00,66.60,11,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,885,SNAVI0260,Naviculopsis sicca,RARE,  ,2,0f8b9c9fa4c2ea273df4aff76bed9a02,38-340-7-CC
38,340,,8,1,140.0,141.0,66.50,67.91,10,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SCORB0010,Corbisema apiculata,RARE,  ,1,7aad66394329c11182348196f1d0bc63,38-340-8-1
38,340,,8,1,140.0,141.0,66.50,67.91,10,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SCORB0330,Corbisema ovalis,RARE,  ,1,a9c368f0aaebe0133baf8dbb06d57547,38-340-8-1
38,340,,8,1,140.0,141.0,66.50,67.91,10,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SCORB0370,Corbisema spinosa,RARE,  ,1,8141e86d0bdc81d5993931eae4477b61,38-340-8-1
38,340,,8,1,140.0,141.0,66.50,67.91,10,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SDICT0171,Dictyocha fibula (q),RARE,  ,1,5b3667685076c57066644a888e2d40af,38-340-8-1
38,340,,8,1,140.0,141.0,66.50,67.91,10,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SDICT0590,Dictyocha quadria,RARE,  ,1,4de4bfe30c4ed356bf6e44100759b2df,38-340-8-1
38,340,,8,1,140.0,141.0,66.50,67.91,10,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SDIST0350,Distephanus quinquangellus,RARE,  ,1,2b1771f3609d01d61e78064759a96aa5,38-340-8-1
38,340,,8,1,140.0,141.0,66.50,67.91,10,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SMESO0170,Mesocena oamaruensis,RARE,  ,1,0bc4be78f680507c967314f6f98a97e9,38-340-8-1
38,340,,8,1,140.0,141.0,66.50,67.91,10,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SNAVI0170,Naviculopsis ponticula,RARE,  ,1,f000b2d9e6b7528868250e8ef214e3e9,38-340-8-1
38,340,,8,1,140.0,141.0,66.50,67.91,10,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SNAVI0171,Naviculopsis ponticulata (q),RARE,  ,1,cb648ea18adad9b072367a3451f91cca,38-340-8-1
38,340,,8,1,140.0,141.0,66.50,67.91,10,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SNAVI0260,Naviculopsis sicca,RARE,  ,1,87dc2a4c348fec7609134741d79233c0,38-340-8-1
38,340,,8,3,125.0,126.0,66.50,70.76, 9,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SCORB0010,Corbisema apiculata,RARE,  ,1,b20ccd7cb33d33b0b2a73bd79db6bf38,38-340-8-3
38,340,,8,3,125.0,126.0,66.50,70.76, 9,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SCORB0330,Corbisema ovalis,RARE,  ,1,c9018c0386e969e0e59a0ec822ac3b3b,38-340-8-3
38,340,,8,3,125.0,126.0,66.50,70.76, 9,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SDICT0171,Dictyocha fibula (q),RARE,  ,1,53409350135c53872e139b1c8d355eae,38-340-8-3
38,340,,8,3,125.0,126.0,66.50,70.76, 9,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SDICT0590,Dictyocha quadria,RARE,  ,1,eee704446edf9339e0331f6e2025f6bf,38-340-8-3
38,340,,8,3,125.0,126.0,66.50,70.76, 9,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SDIST0350,Distephanus quinquangellus,RARE,  ,1,049c156d9743d4327df7f7d7c14a15a1,38-340-8-3
38,340,,8,3,125.0,126.0,66.50,70.76, 9,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SMESO0170,Mesocena oamaruensis,RARE,  ,1,c556e8578c661e0d78775b0d60254011,38-340-8-3
38,340,,8,3,125.0,126.0,66.50,70.76, 9,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SNAVI0170,Naviculopsis ponticula,RARE,  ,1,c7e26e5972c33adebf2fc6682f58db9a,38-340-8-3
38,340,,8,3,125.0,126.0,66.50,70.76, 9,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SNAVI0171,Naviculopsis ponticulata (q),RARE,  ,1,1e3cff1c0c630561bae26b010d877850,38-340-8-3
38,340,,8,3,125.0,126.0,66.50,70.76, 9,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SNAVI0260,Naviculopsis sicca,RARE,  ,1,7b927122e563d3530138aba9f9792eaf,38-340-8-3
38,340,,8,5,65.0,66.0,66.50,73.16, 6,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SCORB0010,Corbisema apiculata,RARE,  ,1,4300234d0c9900cbbe6b1f9adb2f1bc0,38-340-8-5
38,340,,8,5,65.0,66.0,66.50,73.16, 6,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SDICT0171,Dictyocha fibula (q),RARE,  ,1,a6e9e6e168fcab3c9053e7fcefb8a10b,38-340-8-5
38,340,,8,5,65.0,66.0,66.50,73.16, 6,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SMESO0170,Mesocena oamaruensis,RARE,  ,1,94674ad791097ff03192e0a1797eb94e,38-340-8-5
38,340,,8,5,65.0,66.0,66.50,73.16, 6,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SNAVI0170,Naviculopsis ponticula,RARE,  ,1,7a80523a136328f5ff9e21f345f5fa45,38-340-8-5
38,340,,8,5,65.0,66.0,66.50,73.16, 6,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SNAVI0171,Naviculopsis ponticulata (q),RARE,  ,1,7f2cc694f08f15356716de4a887d5e88,38-340-8-5
38,340,,8,5,65.0,66.0,66.50,73.16, 6,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SNAVI0260,Naviculopsis sicca,RARE,  ,1,ba24e5612a684c248da4aa464cc9f452,38-340-8-5
38,340,,8,CC,0.0,0.0,66.50,75.60, 9,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SCORB0010,Corbisema apiculata,RARE,  ,1,ec816f8790671a3ef7d973a91361b847,38-340-8-CC
38,340,,8,CC,0.0,0.0,66.50,75.60, 9,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SCORB0030,Corbisema bimucronata,RARE,  ,1,cf7150d209c3767fe04420e001a5dd91,38-340-8-CC
38,340,,8,CC,0.0,0.0,66.50,75.60, 9,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SCORB0100,Corbisema flexuosa,RARE,  ,1,502077ebb874d7e9deffde5aaee583c3,38-340-8-CC
38,340,,8,CC,0.0,0.0,66.50,75.60, 9,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SDICT0171,Dictyocha fibula (q),RARE,  ,1,d84089a5403833bc8da154913aaa8041,38-340-8-CC
38,340,,8,CC,0.0,0.0,66.50,75.60, 9,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SDICT0590,Dictyocha quadria,RARE,  ,1,64ed641906b296055c4912584a75872d,38-340-8-CC
38,340,,8,CC,0.0,0.0,66.50,75.60, 9,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SDIST0110,Distephanus crux,RARE,  ,1,3c56bc447ef0f914ca708f0b4e73d8ff,38-340-8-CC
38,340,,8,CC,0.0,0.0,66.50,75.60, 9,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SNAVI0080,Naviculopsis foliacea,RARE,  ,1,c8dde17e10a17454fa6dea4f0869aa79,38-340-8-CC
38,340,,8,CC,0.0,0.0,66.50,75.60, 9,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SNAVI0170,Naviculopsis ponticula,RARE,  ,1,179e4346b880e7a0c0c78ee4c2f8ba80,38-340-8-CC
38,340,,8,CC,0.0,0.0,66.50,75.60, 9,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SNAVI0171,Naviculopsis ponticulata (q),RARE,  ,1,54c814466387764cd082d6afe3e3cf93,38-340-8-CC
38,340,,9,1,60.0,61.0,76.00,76.61, 8,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SCORB0010,Corbisema apiculata,RARE,  ,1,6c5fd7c47a9d2aa91c45b8fbbecf7237,38-340-9-1
38,340,,9,1,60.0,61.0,76.00,76.61, 8,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SCORB0100,Corbisema flexuosa,RARE,  ,1,fe590c8f3453b6fafc941609e660c3f8,38-340-9-1
38,340,,9,1,60.0,61.0,76.00,76.61, 8,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SDICT0171,Dictyocha fibula (q),RARE,  ,1,3cc23aac0077832109fec6a31625fec5,38-340-9-1
38,340,,9,1,60.0,61.0,76.00,76.61, 8,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SDICT0590,Dictyocha quadria,RARE,  ,1,57177c77edbed1573935d8ac1e99d827,38-340-9-1
38,340,,9,1,60.0,61.0,76.00,76.61, 8,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SDIST0110,Distephanus crux,RARE,  ,1,bc918994a330de2e86da475d201184e0,38-340-9-1
38,340,,9,1,60.0,61.0,76.00,76.61, 8,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SNAVI0060,Naviculopsis constricta,RARE,  ,1,0ab077448245c718746c03470e72559a,38-340-9-1
38,340,,9,1,60.0,61.0,76.00,76.61, 8,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SNAVI0080,Naviculopsis foliacea,RARE,  ,1,fc34b2286887e7a77eeed25b9aeaf647,38-340-9-1
38,340,,9,1,60.0,61.0,76.00,76.61, 8,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SNAVI0170,Naviculopsis ponticula,RARE,  ,1,db655affb9cea42bc5d9ab61026bf371,38-340-9-1
38,340,,9,CC,0.0,0.0,76.00,83.60,11,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SCORB0010,Corbisema apiculata,RARE,  ,1,bb7155971b172386449f247dc160c860,38-340-9-CC
38,340,,9,CC,0.0,0.0,76.00,83.60,11,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SCORB0100,Corbisema flexuosa,RARE,  ,1,89640eb9c391db6f7b67332804d7d820,38-340-9-CC
38,340,,9,CC,0.0,0.0,76.00,83.60,11,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SDICT0171,Dictyocha fibula (q),RARE,  ,1,50695e121006ebcbdfeff5db714c59ec,38-340-9-CC
38,340,,9,CC,0.0,0.0,76.00,83.60,11,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SDICT0355,Dictyocha hexacantha,RARE,  ,1,b4984d9f600389497f03431c2ac00a5e,38-340-9-CC
38,340,,9,CC,0.0,0.0,76.00,83.60,11,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SDICT0590,Dictyocha quadria,RARE,  ,1,96226cdc4775938c860201340137564d,38-340-9-CC
