Data,Age From (oldest),Age To (youngest),Zone From (bottom),Zone To  (top),Leg,Site,H,Cor,T,Sc,Top(cm),Depth (mbsf),Scientist,Fossil Group                                 ,Group Abundance,Group Preservation,Stilostomella lepidula,Rhabdammina abyssorum,Pullenia quinqueloba,Pullenia bulloides,Oridorsalis umbonatus,Nuttallides umbonifera,Nodosaria sp.,Melonis barleeanus,Haplophragmoides sp.,Gyroidina orbicularis,Globobulimina sp.,Cyclogyra sp.,Cibicidoides mediocris,Cibicides aknerianus,Bulimina trinitatensis,Anomalinoides globulosus,Anomalinoides glabrata,Ammobaculites sp.,Valvulineria gunjii,Uvigerina peregrina,Uvigerina hispidocostata,Trifarina bradyi,Sphaeroidina bulloides,Robulus gibbus,Parafissurina sp.,Oridorsalis tener,Oolina melo,Gyroidinoides lamarckianus,Gyroidina altiformis,Globocassidulina subglobosa,Globocassidulina brocha,Globobulimina pacifica,Fissurina marginata,Cibicides wuellerstorfi,Cibicides robertsonianus,Uvigerina proboscidea,Uvigerina porrecta,Pyrgo murrhina,Planulina ariminensis,Osangularia culter,Oolina hexagona,Lagena sulcata spicata,Globocassidulina crassa,Bolivinita quadrilatera,Bolivina earlandi,Turrilina brevispira,Textularia sp.,Stilostomella sp. A,Stilostomella abyssorum,Pleurostomella brevis,Paracassidulina neocarinata,Nonion planatum,Nodosaria pyrula,Melonis sphaeroides,Globocassidulina sp. cf. G. decorata,Fissurina orbignyana,Evolvocassidulina brevis,Dentalina spp.,Cibicidoides mundulus,Cassidulina havanensis,Bulimina palmerae,Bulimina glomarchallengeri,Astrononion stelligerum,Uvigerina sp.,Robulus sp.,Rectobolivina raphana,Lagena acuticosta,Hanzawaia mantaensis,Gyroidina soldanii,Globocassidulina mucronata,Ehrenbergina trigona,Ehrenbergina hystrix,Cassidulina? perumbonata,Cassidulina carapitana,Bulimina striata,Bulimina rostrata,Amphistegina radiata,Trifarina angulosa,Sigmavirgulina tortuosa,Pleurostomella sp. A,Pleurostomella rapa,Pleurostomella alternans,Globocassidulina paratortuosa,Globocassidulina elegans,Brizalina sp.,Bolivina robusta,Parafissurina uncifera,Nodosaria longiscata,Melonis sp.,Laticarinina pauperata,Hanzawaia sp.,Globocassidulina oblonga,Globocassidulina bicornis,Gaudryina sp.,Eggerella bradyi,Discorbis mira,Discorbinella biconcavus,Cassidulina carinata,Burseolina pacifica,Astacolus crepidulus,Parrelloides bradyi,Paracassidulina sulcata,Gavelinopsis praegeri,Fissurina quinquelatera,Cibicidoides laurisae,Cibicides refulgens,Amphicoryna scalaris,Uvigerina ampullacea,Trifarina occidentalis,Stilostomella sp.,Rectuvigerina striata,Rectobolivina limbata,Quadratobuliminella pyramidalis,Globocassidulina subtumida,Cibicides sp.,Brizalina decussata,Brizalina capitata,Bolivina rhomboidalis,Alabamina dissonata,Quinqueloculina sp.,Globocassidulina ornata,Globocassidulina moluccensis,Fissurina fimbriata,Ehrenbergina pacifica,Burseolina marshallana,Oolina globosa,Lagena paradoxa,Fissurina kerguelenensis,Brizalina subreticulata,Parrelloides sp. cf. P. soendaensis,Cibicidoides eocaenus,Cibicides tenuimargo,Burseolina sp. A,Robulus limbosus,Nonionella sp.,Oolina apiopleura,Elphidium advena,Uvigerina sp. cf. U. tasmana,Rectuvigerina tasmana,Alabamina tubulifera,Pseudoparrella  exigua,Lagena substriata,Bulimina fijiensis,Brizalina hantkeniana,Bolivinita compressa,Abditodentrix asketocomptella,Tosaia hanzawai,Rectobolivina dimorpha,Pullenia salisburyi,Lagena laevis,Cassidulina norvangi,Bulimina ampliaperture,Brizalina alata,Pyrgo lucernula,Pullenia sp. cf. P. quinqueloba,Melonis parkerae,Lagena perlucida,Hoeglundina elegans,Gyroidinoides nipponicus,Gyroidina cushmani,Globocassidulina oribunda,Globobulimina pupoides,Elphidium sp. cf. E. advena,Ehrenbergina albatrossi,Bulimina marginata,Bulimina aculeata,Brizalina karreriana,Bolivina subangularis leneata,Ammonia beccarii,Stainforthia? exilis,Sphaeroidina compacta,Oolina sp.,Marginulina subcrassa,Fursenkoina complanata,Fijiella simplex,Bueningia creeki,Uvigerina aculeata,Rectobolivina columellaris,Melonis pacificus,Favocassidulina favus,Bolivinita sp. aff. B. quadrilatera,Rutherfordoides cornuta,Peneroplis pertusus,Orthomorphina challengeriana,Guttulina sp.,Fissurina sp.,Cassidulina sp. cf. C. spinifera,Brizalina seminuda,Brizalina plicatella,Alabamina sp.,Rotalia murrayi,Rectobolivina sp.,Ramulina globulifera,Quadrimorphina laevigata,Pileolina tabernacularis,Paracassidulina sp.,Lernella seranensis,Elphidium sp. cf. E. crispum,Cibicides sp. cf. C. refulgens,Bolivina subangularis,Amphicoryna hirsuta,Quinqueloculina seminulum,Globocassidulina patula,Globocassidulina parva,Uvigerina interrupta,Uvigerina hispida,Pleurostomella recens,Lagena hispidula,Eponides tumidulus,Bolivina subspinescens,Astrononion tumidum,Robulus orbicularis,Quinqueloculina lamarckiana,Nonion sp.,Brizalina pygmaea,Rutherfordoides tenuis,Rectobolivina indica,Paracassidulina quasicarinata,Ozawaia tongaensis,Lagena sp.,Chilostomella ovoidea,Virgulina pauciloculata,Siphotexturalia concava,Parafissurina lateralis,Nonionella miocenica stella,Neoconorbina floridensis,Islandiella norcrossi,Fissurina sp. aff. F. trigonomarginata,Fissurina annectens,Elphidium simplex,Stainforthia exilis,Pseudorotaria gaimardii,Nonionella cf. N. miocenica,Allomorphina pacifica,Chilostomella oolina,Comment
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SR,                 ,                 ,                  ,              ,134, 829,A, 24,R, 1,  50.00,    215.4000,Akimoto  ,Benthic Foraminifers                         ,               ,                  ,5                     ,                     ,                    ,                  ,                     ,                      ,             ,                  ,                    ,4                    ,                 ,             ,                      ,2                   ,1                     ,4                       ,                      ,                 ,                   ,                   ,                        ,2               ,                      ,              ,                 ,                 ,           ,                          ,                    ,34                         ,                       ,                      ,                   ,1                      ,                        ,5                    ,                  ,              ,                     ,                  ,               ,1                     ,                       ,                       ,                 ,                    ,              ,                   ,6                      ,                     ,                           ,               ,                ,                   ,8                                   ,                    ,                        ,3             ,2                    ,                      ,                 ,1                         ,                       ,             ,           ,                     ,                 ,2                   ,1                 ,                          ,                    ,1                   ,                        ,3                     ,                ,                 ,                    ,                  ,                       ,2                   ,                   ,2                       ,                             ,1                       ,             ,                ,                      ,                    ,           ,                      ,             ,1                       ,                         ,             ,1               ,              ,3                       ,3                   ,                   ,                    ,                   ,                       ,                     ,                       ,3                    ,                   ,                    ,                    ,                      ,                 ,                     ,                     ,                               ,10                        ,             ,                   ,1                 ,                     ,                   ,                   ,4                      ,                            ,                   ,                     ,                      ,              ,               ,                        ,                       ,                                   ,1                    ,                    ,                ,                ,              ,1                ,                ,                            ,                     ,                    ,                      ,                 ,                  ,                     ,                    ,                             ,               ,                      ,                   ,             ,                    ,                      ,               ,               ,                               ,                ,                ,                   ,                        ,                  ,                         ,                      ,                           ,                       ,                  ,                 ,                    ,                             ,                ,                    ,                     ,          ,                     ,                      ,                ,                ,                  ,                          ,                 ,                     ,                                   ,                       ,                   ,                            ,             ,             ,                                ,                  ,                    ,             ,               ,                 ,                    ,                        ,                        ,                   ,                   ,                            ,                              ,                     ,                   ,                         ,                       ,                      ,                    ,                 ,                     ,                ,                  ,                      ,                   ,                   ,                           ,          ,                 ,                      ,                    ,                             ,                  ,          ,                     ,                       ,                       ,                       ,                           ,                        ,                     ,                                      ,                   ,                 ,                   ,                       ,                           ,                     ,                    ,Misc. Calc. forams =  5; Misc agglut. Forams = 0 ; Total agglut. Forams = 1; Total calc. forams =  123; Total benthic forams =  124; from ODP Leg 134 SR Chapter 12 Table 4 back pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SR,                 ,                 ,                  ,              ,134, 829,A, 26,R, 1,  75.00,    235.0500,Akimoto  ,Benthic Foraminifers                         ,               ,                  ,4                     ,                     ,                    ,                  ,2                    ,                      ,             ,                  ,                    ,3                    ,                 ,             ,1                     ,2                   ,1                     ,1                       ,1                     ,                 ,                   ,                   ,7                       ,2               ,                      ,              ,                 ,1                ,           ,                          ,                    ,24                         ,                       ,                      ,1                  ,                       ,                        ,2                    ,                  ,              ,1                    ,5                 ,               ,1                     ,                       ,                       ,                 ,1                   ,              ,3                  ,                       ,                     ,                           ,               ,                ,                   ,15                                  ,                    ,1                       ,1             ,                     ,                      ,                 ,2                         ,                       ,             ,1          ,                     ,1                ,                    ,                  ,3                         ,                    ,2                   ,                        ,                      ,                ,                 ,                    ,1                 ,1                      ,                    ,                   ,                        ,6                            ,                        ,             ,                ,                      ,                    ,           ,                      ,             ,                        ,                         ,             ,                ,              ,1                       ,2                   ,4                  ,                    ,                   ,                       ,                     ,2                      ,                     ,1                  ,                    ,                    ,                      ,                 ,                     ,                     ,                               ,10                        ,             ,1                  ,                  ,                     ,                   ,                   ,3                      ,                            ,                   ,                     ,                      ,1             ,               ,                        ,2                      ,                                   ,                     ,                    ,                ,                ,              ,1                ,1               ,                            ,                     ,                    ,                      ,                 ,                  ,                     ,                    ,                             ,               ,                      ,                   ,             ,                    ,                      ,               ,               ,                               ,                ,                ,                   ,                        ,                  ,                         ,                      ,                           ,                       ,                  ,                 ,                    ,                             ,                ,                    ,                     ,          ,                     ,                      ,                ,                ,                  ,                          ,                 ,                     ,                                   ,                       ,                   ,                            ,             ,             ,                                ,                  ,                    ,             ,               ,                 ,                    ,                        ,                        ,                   ,                   ,                            ,                              ,                     ,                   ,                         ,                       ,                      ,                    ,                 ,                     ,                ,                  ,                      ,                   ,                   ,                           ,          ,                 ,                      ,                    ,                             ,                  ,          ,                     ,                       ,                       ,                       ,                           ,                        ,                     ,                                      ,                   ,                 ,                   ,                       ,                           ,                     ,                    ,Misc. Calc. forams =  10; Misc agglut. Forams = 0 ; Total agglut. Forams = 0; Total calc. forams =  136; Total benthic forams =  136; from ODP Leg 134 SR Chapter 12 Table 4 back pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SR,                 ,                 ,                  ,              ,134, 829,A, 27,R, 1,  54.00,    244.4400,Akimoto  ,Benthic Foraminifers                         ,               ,                  ,1                     ,                     ,1                   ,7                 ,5                    ,                      ,             ,                  ,                    ,2                    ,                 ,             ,6                     ,                    ,                      ,1                       ,1                     ,                 ,                   ,                   ,4                       ,                ,                      ,              ,1                ,1                ,           ,                          ,2                   ,24                         ,                       ,                      ,                   ,                       ,                        ,                     ,                  ,              ,                     ,3                 ,               ,                      ,                       ,                       ,                 ,5                   ,              ,                   ,2                      ,                     ,                           ,2              ,                ,                   ,                                    ,                    ,                        ,2             ,                     ,                      ,                 ,5                         ,1                      ,             ,           ,                     ,                 ,                    ,2                 ,                          ,                    ,                    ,                        ,4                     ,                ,                 ,                    ,                  ,4                      ,1                   ,1                  ,1                       ,                             ,                        ,2            ,3               ,1                     ,                    ,           ,                      ,             ,                        ,                         ,             ,                ,              ,                        ,                    ,                   ,                    ,                   ,                       ,                     ,                       ,                     ,                   ,                    ,                    ,                      ,                 ,                     ,                     ,                               ,5                         ,1            ,                   ,                  ,                     ,                   ,1                  ,                       ,                            ,                   ,                     ,                      ,              ,1              ,                        ,                       ,                                   ,                     ,1                   ,                ,3               ,1             ,                 ,                ,                            ,                     ,                    ,                      ,                 ,                  ,                     ,                    ,                             ,               ,                      ,                   ,             ,                    ,                      ,               ,               ,                               ,                ,                ,                   ,                        ,                  ,                         ,                      ,                           ,                       ,                  ,                 ,                    ,                             ,                ,                    ,                     ,          ,                     ,                      ,                ,                ,                  ,                          ,                 ,                     ,                                   ,                       ,                   ,                            ,             ,             ,                                ,                  ,                    ,             ,               ,                 ,                    ,                        ,                        ,                   ,                   ,                            ,                              ,                     ,                   ,                         ,                       ,                      ,                    ,                 ,                     ,                ,                  ,                      ,                   ,                   ,                           ,          ,                 ,                      ,                    ,                             ,                  ,          ,                     ,                       ,                       ,                       ,                           ,                        ,                     ,                                      ,                   ,                 ,                   ,                       ,                           ,                     ,                    ,Misc. Calc. forams =  3; Misc agglut. Forams = 0 ; Total agglut. Forams = 0; Total calc. forams =  111; Total benthic forams =  111; from ODP Leg 134 SR Chapter 12 Table 4 back pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SR,                 ,                 ,                  ,              ,134, 829,A, 30,R, 1,  80.00,    273.6000,Akimoto  ,Benthic Foraminifers                         ,               ,                  ,14                    ,                     ,                    ,2                 ,16                   ,                      ,             ,                  ,                    ,6                    ,                 ,             ,                      ,                    ,2                     ,2                       ,3                     ,1                ,                   ,                   ,                        ,                ,1                     ,              ,                 ,4                ,           ,                          ,                    ,31                         ,                       ,                      ,1                  ,1                      ,                        ,                     ,                  ,              ,                     ,5                 ,               ,                      ,                       ,                       ,                 ,21                  ,              ,1                  ,20                     ,                     ,                           ,2              ,                ,                   ,5                                   ,                    ,                        ,1             ,2                    ,                      ,2                ,3                         ,1                      ,             ,           ,                     ,                 ,                    ,                  ,                          ,                    ,                    ,                        ,3                     ,                ,1                ,                    ,                  ,                       ,                    ,1                  ,1                       ,                             ,                        ,2            ,                ,                      ,                    ,           ,                      ,             ,                        ,                         ,             ,                ,              ,                        ,                    ,                   ,                    ,                   ,                       ,                     ,                       ,                     ,6                  ,                    ,                    ,                      ,                 ,                     ,                     ,                               ,                          ,1            ,                   ,                  ,1                    ,                   ,                   ,2                      ,                            ,                   ,                     ,1                     ,              ,               ,1                       ,                       ,1                                  ,2                    ,1                   ,1               ,                ,              ,                 ,                ,                            ,                     ,                    ,                      ,                 ,                  ,                     ,                    ,                             ,               ,                      ,                   ,             ,                    ,                      ,               ,               ,                               ,                ,                ,                   ,                        ,                  ,                         ,                      ,                           ,                       ,                  ,                 ,                    ,                             ,                ,                    ,                     ,          ,                     ,                      ,                ,                ,                  ,                          ,                 ,                     ,                                   ,                       ,                   ,                            ,             ,             ,                                ,                  ,                    ,             ,               ,                 ,                    ,                        ,                        ,                   ,                   ,                            ,                              ,                     ,                   ,                         ,                       ,                      ,                    ,                 ,                     ,                ,                  ,                      ,                   ,                   ,                           ,          ,                 ,                      ,                    ,                             ,                  ,          ,                     ,                       ,                       ,                       ,                           ,                        ,                     ,                                      ,                   ,                 ,                   ,                       ,                           ,                     ,                    ,Misc. Calc. forams =  9; Misc agglut. Forams = 0 ; Total agglut. Forams = 1; Total calc. forams =  180; Total benthic forams =  181; from ODP Leg 134 SR Chapter 12 Table 4 back pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SR,                 ,                 ,                  ,              ,134, 829,A, 33,R, 1,  39.00,    302.1900,Akimoto  ,Benthic Foraminifers                         ,               ,                  ,6                     ,                     ,                    ,3                 ,                     ,                      ,             ,                  ,                    ,1                    ,                 ,             ,                      ,                    ,                      ,1                       ,                      ,                 ,                   ,                   ,2                       ,1               ,                      ,              ,                 ,1                ,           ,                          ,1                   ,12                         ,                       ,                      ,                   ,                       ,                        ,                     ,                  ,              ,                     ,                  ,               ,1                     ,                       ,                       ,                 ,                    ,              ,5                  ,1                      ,                     ,                           ,               ,                ,                   ,1                                   ,                    ,                        ,1             ,                     ,2                     ,1                ,1                         ,                       ,             ,2          ,                     ,1                ,                    ,                  ,                          ,                    ,                    ,                        ,1                     ,                ,                 ,                    ,                  ,                       ,1                   ,                   ,1                       ,                             ,                        ,             ,                ,                      ,                    ,           ,                      ,             ,                        ,1                        ,             ,                ,              ,1                       ,1                   ,4                  ,                    ,                   ,                       ,                     ,                       ,                     ,                   ,                    ,                    ,                      ,                 ,                     ,                     ,                               ,6                         ,             ,                   ,                  ,                     ,                   ,                   ,                       ,                            ,                   ,                     ,                      ,1             ,1              ,1                       ,1                      ,                                   ,                     ,                    ,                ,                ,              ,                 ,                ,                            ,                     ,                    ,                      ,                 ,                  ,                     ,                    ,                             ,               ,                      ,                   ,             ,                    ,                      ,               ,               ,                               ,                ,                ,                   ,                        ,                  ,                         ,                      ,                           ,                       ,                  ,                 ,                    ,                             ,                ,                    ,                     ,          ,                     ,                      ,                ,                ,                  ,                          ,                 ,                     ,                                   ,                       ,                   ,                            ,             ,             ,                                ,                  ,                    ,             ,               ,                 ,                    ,                        ,                        ,                   ,                   ,                            ,                              ,                     ,                   ,                         ,                       ,                      ,                    ,                 ,                     ,                ,                  ,                      ,                   ,                   ,                           ,          ,                 ,                      ,                    ,                             ,                  ,          ,                     ,                       ,                       ,                       ,                           ,                        ,                     ,                                      ,                   ,                 ,                   ,                       ,                           ,                     ,                    ,Misc. Calc. forams =  3; Misc agglut. Forams = 0 ; Total agglut. Forams = 0; Total calc. forams =  67; Total benthic forams =  67; from ODP Leg 134 SR Chapter 12 Table 4 back pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SR,                 ,                 ,                  ,              ,134, 829,A, 37,R, 1,  38.00,    340.1800,Akimoto  ,Benthic Foraminifers                         ,               ,                  ,                      ,                     ,                    ,4                 ,                     ,                      ,             ,                  ,                    ,                     ,                 ,             ,6                     ,2                   ,                      ,1                       ,4                     ,                 ,                   ,                   ,3                       ,                ,                      ,              ,                 ,1                ,           ,2                         ,10                  ,11                         ,                       ,                      ,                   ,                       ,                        ,8                    ,                  ,              ,                     ,1                 ,               ,                      ,                       ,                       ,                 ,4                   ,              ,2                  ,1                      ,                     ,                           ,1              ,                ,                   ,5                                   ,1                   ,                        ,1             ,                     ,                      ,                 ,4                         ,                       ,             ,           ,                     ,                 ,                    ,                  ,3                         ,                    ,                    ,                        ,1                     ,                ,                 ,                    ,                  ,                       ,                    ,                   ,1                       ,                             ,                        ,1            ,                ,                      ,                    ,           ,                      ,             ,1                       ,2                        ,             ,1               ,              ,                        ,1                   ,                   ,                    ,                   ,                       ,                     ,                       ,1                    ,2                  ,                    ,                    ,                      ,                 ,                     ,                     ,                               ,                          ,             ,                   ,1                 ,                     ,                   ,                   ,                       ,                            ,                   ,                     ,1                     ,              ,               ,                        ,                       ,                                   ,                     ,                    ,                ,                ,              ,                 ,                ,                            ,                     ,                    ,                      ,                 ,                  ,                     ,                    ,                             ,               ,                      ,                   ,             ,                    ,                      ,               ,               ,                               ,                ,                ,                   ,                        ,                  ,                         ,                      ,                           ,                       ,                  ,                 ,                    ,                             ,                ,                    ,                     ,          ,                     ,                      ,                ,                ,                  ,                          ,                 ,                     ,                                   ,                       ,                   ,                            ,             ,             ,                                ,                  ,                    ,             ,               ,                 ,                    ,                        ,                        ,                   ,                   ,                            ,                              ,                     ,                   ,                         ,                       ,                      ,                    ,                 ,                     ,                ,                  ,                      ,                   ,                   ,                           ,          ,                 ,                      ,                    ,                             ,                  ,          ,                     ,                       ,                       ,                       ,                           ,                        ,                     ,                                      ,                   ,                 ,                   ,                       ,                           ,                     ,                    ,Misc. Calc. forams =  2; Misc agglut. Forams = 0 ; Total agglut. Forams = 1; Total calc. forams =  89; Total benthic forams =  90; from ODP Leg 134 SR Chapter 12 Table 4 back pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SR,                 ,                 ,                  ,              ,134, 829,A, 38,R,CC,  20.00,    349.7000,Akimoto  ,Benthic Foraminifers                         ,               ,                  ,2                     ,                     ,                    ,                  ,7                    ,                      ,             ,                  ,                    ,                     ,                 ,             ,18                    ,1                   ,1                     ,2                       ,                      ,                 ,                   ,                   ,2                       ,4               ,                      ,              ,                 ,                 ,           ,                          ,1                   ,30                         ,                       ,                      ,1                  ,1                      ,                        ,3                    ,                  ,              ,1                    ,10                ,               ,1                     ,                       ,                       ,                 ,                    ,              ,1                  ,7                      ,                     ,                           ,               ,                ,                   ,6                                   ,                    ,1                       ,2             ,                     ,1                     ,                 ,                          ,                       ,             ,           ,                     ,                 ,1                   ,                  ,                          ,                    ,3                   ,2                       ,2                     ,                ,                 ,                    ,                  ,                       ,2                   ,                   ,1                       ,6                            ,5                       ,             ,                ,                      ,                    ,           ,                      ,             ,                        ,2                        ,             ,                ,              ,1                       ,                    ,                   ,                    ,                   ,                       ,                     ,1                      ,1                    ,                   ,1                   ,                    ,                      ,                 ,                     ,                     ,1                              ,2                         ,             ,                   ,                  ,                     ,                   ,1                  ,12                     ,1                           ,1                  ,2                    ,                      ,              ,               ,                        ,                       ,                                   ,                     ,                    ,                ,                ,              ,                 ,                ,                            ,                     ,                    ,                      ,                 ,                  ,                     ,                    ,                             ,               ,                      ,                   ,             ,                    ,                      ,               ,               ,                               ,                ,                ,                   ,                        ,                  ,                         ,                      ,                           ,                       ,                  ,                 ,                    ,                             ,                ,                    ,                     ,          ,                     ,                      ,                ,                ,                  ,                          ,                 ,                     ,                                   ,                       ,                   ,                            ,             ,             ,                                ,                  ,                    ,             ,               ,                 ,                    ,                        ,                        ,                   ,                   ,                            ,                              ,                     ,                   ,                         ,                       ,                      ,                    ,                 ,                     ,                ,                  ,                      ,                   ,                   ,                           ,          ,                 ,                      ,                    ,                             ,                  ,          ,                     ,                       ,                       ,                       ,                           ,                        ,                     ,                                      ,                   ,                 ,                   ,                       ,                           ,                     ,                    ,Misc. Calc. forams =  4; Misc agglut. Forams = 0 ; Total agglut. Forams = 0; Total calc. forams =  155; Total benthic forams =  155; from ODP Leg 134 SR Chapter 12 Table 4 back pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SR,                 ,                 ,                  ,              ,134, 829,A, 42,R, 1,  80.00,    388.9000,Akimoto  ,Benthic Foraminifers                         ,               ,                  ,5                     ,                     ,                    ,1                 ,3                    ,4                     ,             ,1                 ,                    ,5                    ,                 ,             ,5                     ,                    ,3                     ,                        ,                      ,                 ,                   ,1                  ,                        ,5               ,                      ,              ,                 ,                 ,           ,                          ,                    ,37                         ,                       ,                      ,                   ,                       ,                        ,2                    ,                  ,              ,                     ,5                 ,               ,                      ,                       ,                       ,                 ,                    ,              ,                   ,7                      ,                     ,                           ,               ,                ,                   ,8                                   ,                    ,                        ,              ,2                    ,                      ,3                ,2                         ,                       ,             ,           ,                     ,1                ,                    ,                  ,                          ,2                   ,5                   ,                        ,                      ,                ,1                ,                    ,                  ,                       ,                    ,                   ,1                       ,8                            ,                        ,             ,                ,                      ,                    ,           ,                      ,             ,                        ,1                        ,             ,                ,              ,3                       ,2                   ,                   ,                    ,                   ,                       ,                     ,                       ,3                    ,                   ,                    ,1                   ,2                     ,4                ,1                    ,1                    ,2                              ,8                         ,1            ,1                  ,2                 ,1                    ,1                  ,                   ,                       ,                            ,                   ,                     ,                      ,              ,               ,                        ,                       ,                                   ,                     ,                    ,                ,                ,              ,                 ,                ,                            ,                     ,                    ,                      ,                 ,                  ,                     ,                    ,                             ,               ,                      ,                   ,             ,                    ,                      ,               ,               ,                               ,                ,                ,                   ,                        ,                  ,                         ,                      ,                           ,                       ,                  ,                 ,                    ,                             ,                ,                    ,                     ,          ,                     ,                      ,                ,                ,                  ,                          ,                 ,                     ,                                   ,                       ,                   ,                            ,             ,             ,                                ,                  ,                    ,             ,               ,                 ,                    ,                        ,                        ,                   ,                   ,                            ,                              ,                     ,                   ,                         ,                       ,                      ,                    ,                 ,                     ,                ,                  ,                      ,                   ,                   ,                           ,          ,                 ,                      ,                    ,                             ,                  ,          ,                     ,                       ,                       ,                       ,                           ,                        ,                     ,                                      ,                   ,                 ,                   ,                       ,                           ,                     ,                    ,Misc. Calc. forams =  4; Misc agglut. Forams = 0 ; Total agglut. Forams = 0; Total calc. forams =  155; Total benthic forams =  155; from ODP Leg 134 SR Chapter 12 Table 4 back pocket
